,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
trail_act_pct,0.08748141,0.022453107,0.34084356,98.333336,8.749603,1105.1295,1076.4469,389.0005,2978.757,0.5212791,0.18317689,1.4834397,1.0,0.0,0.8,1.0,0.9904762,1.0,0.0,1.0,0.16666667,0.9476191,1.0
clv_mean_4,0.07306359,0.020674251,0.25820947,91.0,6.6332498,1248.4077,919.723,344.72995,2453.7769,0.45042926,0.16379064,1.2386942,2.0,0.0,3.5527137e-15,0.82339066,0.96190476,1.0,0.0,2.0,0.6666667,0.8433411,2.0
bars_outside_ema20_atr_band_log_norm,0.051461715,0.014667968,0.18055044,77.5,7.1355915,841.7312,614.9467,214.95242,1759.2705,0.30646086,0.100620955,0.9333866,4.0,0.0,0.8,0.5587811,0.96190476,1.0,0.0,3.5,0.6666667,0.69780576,3.0
mfe_8h,0.0431248,0.011532344,0.16126369,82.0,10.049875,669.063,492.19577,135.28438,1790.7218,0.25210544,0.06682132,0.9511509,5.0,0.0,0.8,0.45665905,0.9047619,1.0,0.0,3.5,1.6666666,0.62735295,4.0
bars_in_high_vol_state_log_norm,0.030545557,0.010261874,0.0909221,70.666664,13.374935,373.36838,350.20734,132.75888,923.819,0.18349202,0.06501643,0.5178586,11.0,0.0,0.8,0.30257115,0.83809525,0.8333333,0.0,6.5,2.8333333,0.50093794,5.0
t_trail_proxy,0.024853416,0.004427847,0.13950172,56.166668,4.3365374,727.46857,280.39777,54.16242,1451.6138,0.14785115,0.025439477,0.85929304,6.0,1.0,0.2,0.23284596,0.83809525,0.8333333,0.18567902,7.0,2.8333333,0.47187304,6.0
vol_z_30_calm,0.02376706,0.004866065,0.11608416,65.166664,9.511689,446.47113,252.09721,68.91752,922.16034,0.14464502,0.03554366,0.58863324,9.5,0.0,0.0,0.21953878,0.7809524,0.8333333,0.0,7.5,3.8333333,0.44098443,7.0
mkt_rv_pct,0.019189404,0.0011375027,0.32372075,48.666668,6.847546,345.8822,204.53285,26.98329,1550.3553,0.110111415,0.011936685,1.0157362,3.0,0.0,0.8,0.16346534,0.85714287,0.6666667,0.0,11.0,2.5,0.40419167,8.0
ffd_amihud_04,0.0222457,0.0062360154,0.079356946,48.833332,7.1278014,334.5624,230.90419,68.25655,781.1228,0.12742226,0.033250753,0.48830268,13.0,0.0,0.0,0.20090306,0.6666667,0.6666667,0.0,9.5,5.8333335,0.37716335,9.0
rv_24h,0.023217918,0.010237707,0.052655518,49.833332,11.407844,217.68892,260.3891,118.59763,571.7018,0.1328199,0.054887276,0.32140648,25.0,0.0,3.5527137e-15,0.21281214,0.61904764,0.5,0.16076708,13.0,6.6666665,0.35484695,10.0
rv_ratio_24_120,0.01979795,0.0035405473,0.11070571,47.833332,6.2826924,364.1795,214.54501,38.214146,1204.5162,0.1165186,0.020867087,0.650622,9.5,0.0,0.8,0.17091964,0.7809524,0.33333334,0.0,14.5,3.8333333,0.33924392,11.0
mkt_rv_ratio,0.017724691,0.002471649,0.12710732,45.0,3.4156504,592.8593,202.84248,37.32513,1102.3424,0.10780496,0.02053063,0.56607664,7.0,1.0,1.0,0.1455235,0.6761905,0.16666667,0.0,16.5,5.6666665,0.27408555,12.0
hh_count_12,0.006364708,0.0013429095,0.030165477,23.333334,4.068852,133.80788,60.895607,15.53908,238.64188,0.037515476,0.008526841,0.16505657,54.0,0.0,0.8,0.0063707693,0.85714287,0.0,0.88061386,54.5,2.5,0.26182032,13.0
trend_age_hours,0.00748375,0.0010560432,0.0530343,23.666666,4.5704365,122.5509,73.07205,10.268617,519.98486,0.04449395,0.0052793347,0.3749927,24.0,0.0,0.8,0.020078342,0.7714286,0.0,1.0,53.0,4.0,0.25390023,14.0
kf_score_mean,0.016196635,0.0033339928,0.07868372,52.666668,11.04033,251.24048,158.79639,48.805817,516.6657,0.094679005,0.024356637,0.36803576,19.0,0.0,0.8,0.12680577,0.52380955,0.33333334,0.0,22.5,8.333333,0.25069556,15.0
complexity_regime_24h,0.0058446187,0.0012681176,0.026937224,29.5,5.408327,160.90929,54.394577,14.739932,200.73158,0.034204822,0.00880032,0.13294628,58.0,0.0,0.8,0.0,0.9238095,0.0,0.35297796,58.0,1.3333334,0.24860129,16.0
rv_48h,0.018810777,0.008273262,0.04276975,43.666668,8.055364,236.70908,202.83298,103.392235,397.914,0.10874032,0.05074152,0.23303318,40.0,0.0,0.2,0.1588274,0.35238096,0.33333334,0.31279337,16.5,11.333333,0.24108997,17.0
time_since_trough_12h,0.014747298,0.00195768,0.11109211,47.0,5.2915025,417.46176,149.48206,24.064066,928.5581,0.08834539,0.012704403,0.6143468,8.0,0.0,0.8,0.1090523,0.72380954,0.0,0.0,24.5,4.8333335,0.24093115,18.0
grind_score,0.014354359,0.0026323688,0.078274615,36.166668,7.8828225,165.93394,162.29576,41.995514,627.20776,0.08402471,0.01869703,0.3776082,15.0,0.0,0.8,0.10423904,0.6,0.0,0.57761246,22.5,7.0,0.2362121,19.0
up_down_return_mass_ratio_tanh,0.016487844,0.0061477656,0.044219155,51.0,11.532562,225.53531,176.40189,77.67118,400.6328,0.10055392,0.037846755,0.26715875,37.0,0.0,0.8,0.13037291,0.50476193,0.16666667,0.15179107,21.0,8.666667,0.23048514,20.0
asset_atr_level,0.014066145,0.004422447,0.044739127,51.333332,7.15697,368.18808,134.00279,38.524303,466.11484,0.080952086,0.018968076,0.3454879,32.0,0.0,0.8,0.10070859,0.6,0.16666667,0.0,30.0,7.0,0.23038974,21.0
hh_count_24,0.010670744,0.002072369,0.054944254,35.833332,6.148622,208.83179,105.16425,27.907263,396.2954,0.06411543,0.013823811,0.29737014,28.0,0.0,0.8,0.059117038,0.5904762,0.0,0.96273226,34.5,7.1666665,0.22827005,22.0
down_up_vol_ratio_24,0.01226031,0.0019869762,0.07565024,41.166668,2.9674156,571.10114,120.62161,19.757263,736.4165,0.07282108,0.010048309,0.5277415,14.0,0.0,0.8,0.07858824,0.6571429,0.0,0.37062284,30.5,6.0,0.2260404,23.0
asset_vol_level,0.01837333,0.01174833,0.028734231,57.0,14.3178215,226.92,180.3413,112.08103,290.17386,0.1063917,0.062765576,0.18034078,52.5,0.0,0.8,0.15346892,0.3904762,0.16666667,0.36256748,24.0,10.666667,0.22515534,24.0
dist_from_high_vol,0.01164686,0.001734324,0.07821454,33.0,8.326664,130.78467,116.32468,22.503614,601.3003,0.06876087,0.011980468,0.3946471,17.0,0.0,0.8,0.07107386,0.5904762,0.0,0.7643805,30.0,7.1666665,0.2249287,25.0
up_down_semivol_ratio_tanh,0.00782261,0.0008785134,0.06965543,28.5,2.5,324.9,76.667725,8.938932,657.5662,0.04646464,0.003737691,0.5776193,16.0,0.0,0.8,0.02422917,0.8,0.0,0.22370994,50.0,3.5,0.22451155,26.0
climax_decay,0.009773463,0.002111683,0.045234337,35.333332,8.137704,153.41483,95.0315,19.696802,458.50012,0.056588136,0.011063311,0.2894447,33.0,0.0,0.8,0.048125904,0.64761907,0.0,0.6880329,41.0,6.1666665,0.22277567,27.0
dist_from_low_vol,0.01230135,0.0017251451,0.08771622,42.666668,3.4960294,520.7177,125.416664,17.876284,879.89984,0.072265945,0.009979031,0.523334,12.0,0.0,0.8,0.07909095,0.6666667,0.0,0.19990362,31.0,5.8333335,0.22016187,28.0
vol_shock_asym_8_24,0.01242049,0.002174315,0.070950426,37.333332,2.2852182,609.91016,121.56964,22.44686,658.4073,0.071361475,0.010612188,0.47986898,18.0,0.0,0.8,0.08055034,0.62857145,0.0,0.3040863,32.0,6.5,0.21664986,29.0
pct_extreme,0.0069316234,0.0021884046,0.02195545,29.166666,5.4288325,156.69934,65.04948,16.948204,249.66858,0.039123915,0.0106338365,0.14394437,60.0,0.0,0.8,0.013315134,0.6857143,0.0,0.5946154,54.0,5.5,0.20848267,30.0
amihud_illiq,0.016262067,0.0059111584,0.04473824,39.333332,9.480975,163.18059,165.52644,60.33199,454.1373,0.08972249,0.029665079,0.27136707,35.0,0.0,0.8,0.12760729,0.44761905,0.16666667,0.0,22.5,9.666667,0.20708877,31.0
press_24,0.008593384,0.0014796713,0.0499072,34.666668,4.229526,284.14008,84.70516,15.42744,465.07812,0.050456405,0.0071338587,0.35686842,27.0,0.0,0.8,0.03367067,0.72380954,0.0,0.14494511,47.0,4.8333335,0.2067185,32.0
trend_accel_120h,0.0063911825,0.00173888,0.023490531,27.333334,4.346135,171.90242,62.806213,16.239851,242.89758,0.037323426,0.009232309,0.15088731,59.0,0.0,0.8,0.0066950684,0.75238097,0.0,0.2918367,57.0,4.3333335,0.20636937,33.0
ret120h,0.011920798,0.003141604,0.0452334,41.5,6.5,264.96155,111.14368,27.543608,448.4858,0.07144097,0.016264513,0.31380054,34.0,0.0,0.8,0.07442942,0.6571429,0.0,0.0,36.5,6.0,0.2052219,34.0
stage_blowoff,0.014520423,0.004355979,0.04840305,44.666668,8.768631,227.52823,140.78076,39.91849,496.49228,0.08276135,0.022290453,0.30728135,29.0,0.0,0.8,0.10627321,0.4857143,0.16666667,0.0,23.0,9.0,0.20487884,35.0
z_vwap_24,0.00860667,0.0018567828,0.03989415,33.0,6.4549723,168.70715,82.20813,21.946138,307.9438,0.050333817,0.011692326,0.21668,45.0,0.0,0.8,0.033833418,0.5714286,0.0,0.8613214,45.5,7.5,0.2045316,36.0
ffd_cvar_5pct_06,0.014963151,0.0033598088,0.066639476,43.333332,7.760298,241.97238,157.2047,48.11192,513.6631,0.088850945,0.025143003,0.31398362,23.0,0.0,0.8,0.11169636,0.46666667,0.16666667,0.0,23.0,9.333333,0.20309967,37.0
impact_12,0.015563368,0.0052720434,0.045943934,44.166668,9.564111,203.95982,159.9467,52.63427,486.05115,0.0904364,0.02885833,0.2834101,31.0,0.0,0.8,0.11904864,0.2761905,0.33333334,0.3285708,22.0,12.666667,0.20095293,38.0
sv_imb_24,0.0081424,0.0022263546,0.029779026,31.333334,5.6470246,173.85753,81.501,23.82794,278.76572,0.04884635,0.014814684,0.16105412,52.5,0.0,0.8,0.02814639,0.5904762,0.0,0.72368217,50.5,7.1666665,0.19928369,39.0
