fold_id,seed,feature_name,group,regime_family,source_family,gain,split
0,42,dist_ema50_atr,location,,context,5.61242,1.0
0,42,up_down_semivol_ratio_tanh,regime,path_structure,path_structure,1.7842579,2.0
0,42,dist_ema200_atr,location,,context,2.73304,1.0
0,42,up_down_return_mass_ratio_tanh,regime,path_structure,path_structure,0.960037,1.0
0,42,dist_weekly_vwap,location,,context,1.093295,2.0
0,42,dist_prior_day_high,location,,context,6.4958,1.0
0,42,atr_percentile,regime,compression,compression,2.27475,1.0
0,42,dist_prior_day_low,location,,context,1.53454,1.0
0,42,bollinger_band_width,regime,compression,compression,0.111295,1.0
0,42,dist_rolling_7d_high,location,,context,0.173906,1.0
0,42,choppiness_index_20,regime,path_structure,path_structure,4.33325,1.0
0,42,dist_range_mid_atr,location,,context,2.617647,3.0
0,42,efficiency_ratio_20,regime,path_structure,path_structure,0.108994,1.0
0,42,zscore_price_50,location,,context,1.88072,1.0
0,42,ema50_slope,regime,trend,trend,4.1153,1.0
0,42,ema_slope_norm,regime,trend,trend,0.589294,1.0
0,42,prior_volatility,regime,context,context,1.34249,1.0
0,42,loc_range_pos_48,location,,context,0.632257,1.0
0,42,loc_prior_bar_pos_24,location,,context,0.174697,1.0
0,42,true_range_percentile,regime,volatility,volatility,0.43962,1.0
0,42,loc_swing_range_pos_24,location,,context,0.311863,1.0
0,42,variance_ratio_10_48,regime,volatility,volatility,6.29258,1.0
0,42,volatility_ratio_short_long,regime,volatility,volatility,1.06633,1.0
0,42,loc_initial_balance_pos_24,location,,context,1.98541,1.0
0,42,volume_trend_48,regime,liquidity,liquidity,0.52664,1.0
0,42,loc_initial_balance_pos_48,location,,context,4.21939,1.0
0,42,loc_bb_channel_pos_24,location,,compression,1.771379,4.0
0,42,loc_pullback_depth_24,location,,path_structure,0.355716,1.0
1,42,bars_since_ema20_ema50_cross_log_norm,regime,trend,trend,9.589746,10.0
1,42,dist_ema20_atr,location,,context,5.7356815,9.0
1,42,bars_outside_ema20_atr_band_log_norm,regime,volatility,volatility,10.461319,14.0
1,42,dist_ema50_atr,location,,context,4.886517,10.0
1,42,up_down_semivol_ratio_tanh,regime,path_structure,path_structure,5.7001405,9.0
1,42,dist_ema200_atr,location,,context,8.301521,17.0
1,42,up_down_return_mass_ratio_tanh,regime,path_structure,path_structure,6.46624,14.0
1,42,dist_vwap_atr,location,,context,7.1130295,13.0
