,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
rsi_slope,0.035006665,0.014114006,0.08682627,73.333336,15.249772,352.64642,91.948395,39.15399,215.92963,0.06395747,0.025347348,0.1613801,8.0,0.33333334,0.0,1.0,0.6666667,0.8333333,0.0,2.5,6.5,0.8416667,1.0
rsi_z_x_regime_vol,0.032147985,0.008326888,0.124115154,65.333336,10.934146,390.37747,83.86946,21.802183,322.6322,0.059744615,0.014947186,0.23880208,1.0,0.33333334,0.33333334,0.90349364,0.83760685,0.8333333,0.0,6.5,3.1666667,0.8313232,2.0
price_lt_ema200,0.03411069,0.011512029,0.101071596,79.5,15.8823805,397.94098,87.225334,30.229994,251.67914,0.06350056,0.020611325,0.1956362,4.0,0.33333334,0.0,0.9697528,0.6666667,0.8333333,0.0,5.0,6.5,0.82503074,3.0
ffd_mr_z_04,0.025559897,0.0060262843,0.1084098,46.666668,6.9681816,312.5317,70.79251,17.79228,281.6716,0.04718335,0.010309195,0.21594979,3.0,0.6666667,0.6666667,0.681086,0.72649574,0.6666667,0.09954192,9.5,5.3333335,0.6611984,4.0
trend_regime_stability,0.027526654,0.008578723,0.088325106,51.5,11.071735,239.55142,76.209045,29.120552,199.44054,0.053180665,0.019542601,0.14471887,10.0,0.6666667,0.6666667,0.7474819,0.5555556,0.6666667,0.0,8.5,8.666667,0.65000397,5.0
vp_accept_hvn_touchrate,0.025433993,0.010650069,0.060740262,52.0,15.926916,169.77548,68.20703,34.192978,136.05714,0.049947094,0.02393546,0.10422662,27.0,0.0,0.0,0.67683566,0.52991456,0.5,0.0,13.0,9.166667,0.57973826,6.0
rv_120h,0.023043046,0.007481,0.07097741,47.166668,9.889669,224.95135,62.340168,26.473951,146.797,0.044859484,0.017405692,0.115615815,19.0,1.0,1.0,0.5961195,0.6495727,0.5,0.0,14.0,6.8333335,0.5652589,7.0
volume_trend_48_G_VOL_0,0.02621041,0.012233736,0.05615501,56.333332,15.996528,198.38333,68.12404,33.737896,137.55702,0.04932152,0.023221137,0.104758546,33.0,0.0,0.0,0.70304674,0.41025642,0.5,0.0,11.5,11.5,0.5642398,8.0
vp_dist_lvn_above_atr,0.023315927,0.009525033,0.057074077,50.0,14.023789,178.26851,59.170704,25.629232,136.60855,0.044330362,0.017289143,0.1136656,28.0,0.6666667,0.33333334,0.6053317,0.43589744,0.5,0.15402164,12.0,11.0,0.5246079,9.0
vp_in_hvn_below_zone,0.022659132,0.008992441,0.05709643,60.333332,16.468826,221.0304,58.425312,25.266914,135.0983,0.04351141,0.017192224,0.11012203,29.0,0.0,0.0,0.58315897,0.41025642,0.6666667,0.0,10.5,11.5,0.52330154,10.0
range_expansion_ratio,0.020948702,0.0066638803,0.06585474,43.333332,8.419554,223.0258,53.818676,20.183155,143.50829,0.03703641,0.012025258,0.1140679,22.0,0.33333334,0.33333334,0.52541643,0.6666667,0.33333334,0.16848646,15.5,6.5,0.5140701,11.0
ret8h,0.021169387,0.0061105425,0.073339306,36.5,8.098353,164.50874,62.55867,21.302023,183.71904,0.04210193,0.013041754,0.13591519,13.0,0.0,0.0,0.53286654,0.47008547,0.5,0.10827208,18.5,10.333333,0.49101156,12.0
breakout_confirmed,0.0229301,0.009812768,0.05358218,53.833332,11.021443,262.9445,61.078304,30.02305,124.2565,0.043846525,0.019149259,0.10039646,36.0,0.0,0.0,0.59230655,0.26495728,0.5,0.0,18.0,14.333333,0.46700794,13.0
compression_score,0.018447211,0.0043300246,0.07859069,50.0,9.291574,269.061,45.501545,11.12491,186.10402,0.03493534,0.008402034,0.14525984,11.0,0.0,0.0,0.44096845,0.75213677,0.16666667,0.0,22.0,4.8333335,0.45556685,14.0
stall_x_flow,0.019605953,0.005503522,0.069844976,50.833332,8.153049,316.94003,45.672916,12.774353,163.29713,0.03632331,0.010169128,0.12974393,17.0,0.0,0.0,0.4800865,0.5470086,0.33333334,0.0,17.5,8.833333,0.45079976,15.0
asset_atr_level,0.021499151,0.011204646,0.041251946,54.0,13.44123,216.94443,56.373577,37.208755,85.40948,0.04125595,0.02516524,0.067635104,47.0,0.0,0.0,0.5439991,0.34188035,0.33333334,0.0,26.5,12.833333,0.43466958,16.0
realized_volatility_24h,0.020669127,0.008702847,0.049088854,45.0,10.893423,185.89198,52.902454,25.459074,109.92817,0.040420998,0.018865677,0.086604744,41.0,0.0,0.0,0.5159782,0.32478634,0.33333334,0.0,16.5,13.166667,0.4149846,17.0
vov_iqr_20,0.019759802,0.0065324185,0.059771087,37.833332,10.155732,140.94121,51.828133,19.041836,141.06598,0.037855145,0.012649438,0.113286614,26.0,0.0,0.0,0.4852803,0.35897437,0.33333334,0.15483452,17.0,12.5,0.4143895,18.0
liq_score,0.018490532,0.0036547477,0.09354949,46.166668,8.473816,251.52318,47.176537,12.311476,180.77652,0.034957528,0.008534248,0.14319114,9.0,0.0,0.0,0.44243094,0.6837607,0.0,0.0,18.0,6.1666665,0.4142772,19.0
mr_failure,0.021862017,0.013853623,0.034499846,46.333332,18.4722,116.216675,54.859833,36.859833,81.649895,0.038506422,0.024423052,0.06071087,51.0,0.6666667,0.6666667,0.5562491,0.18803419,0.33333334,0.1137828,15.0,15.833333,0.4086347,20.0
G_LIQ_GOOD,0.017102038,0.003779621,0.07738334,49.833332,7.5148,330.4627,39.57641,9.851668,158.9875,0.030773304,0.0075046117,0.12618858,15.0,0.0,0.0,0.3955567,0.61538464,0.16666667,0.095349014,23.0,7.5,0.40116978,21.0
evr_6,0.016538162,0.002977937,0.09184573,28.666666,4.459696,184.26767,43.599697,8.204421,231.69624,0.028677078,0.0054209,0.15170448,6.0,0.0,0.0,0.37652075,0.7008547,0.0,0.31368926,21.5,5.8333335,0.39798453,22.0
up_down_semivol_ratio_tanh,0.017791132,0.006508197,0.04863472,38.666668,7.2495213,206.23584,44.570744,16.776451,118.41309,0.03129036,0.010565264,0.092670344,40.0,0.0,0.0,0.41881981,0.4017094,0.16666667,0.5838577,21.0,11.666667,0.38497114,23.0
