name,family,z_hours,param,duration_hours,conditioner_mode,total_events,active_days_fraction,events_per_day_mean,events_per_day_std,events_per_day_per_asset,bars_to_peak_dispersion,speed_dispersion,monotonicity_dispersion,impulse_shape_dispersion,post_event_vol_dispersion,regime_distinctness_score,fold_base_rate_stability,fold_continuation_rate_std,fold_event_count_std,basic_directionality_edge_event_vs_non_event,primary_predictability_gain,continuation_predictability_gain,reversal_predictability_gain,bucket_primary_delta_fold_mean,bucket_primary_delta_fold_std,bucket_primary_delta_fold_count,bucket_primary_delta_fold_min,MAE_predictability_gain,MFE_predictability_gain,reversal_utility_gain,mae_event_oos_r2,mfe_event_oos_r2,magnitude_delta_r,magnitude_positive_fold_fraction,magnitude_stability_score,magnitude_fold_count,magnitude_delta_fold_mean,magnitude_delta_fold_std,selected_delta_metric,incremental_information_delta_auc,incremental_information_delta_auc_fold_mean,incremental_information_delta_auc_fold_std,incremental_information_positive_fold_fraction,incremental_information_positive_fold_count,incremental_information_fold_count,dispersion_to_edge_ratio,edge_to_dispersion_ratio,return_uplift,primary_predictability_gain_is_nan,predictability_gain,D_r,N_r,bucket_primary_predictability_gain,delta_r_raw,delta_r_fallback,delta_r,delta_r_fold_mean,delta_r_fold_std,positive_fold_fraction_r,S_r,delta_r_shrunk,uplift_anchor,primary_multiplier,worst_fold_multiplier,noise_penalty,disagreement_penalty,learnability_support,effective_edge,score_r,score_ml,feature_learnability_gain,feature_positive_fold_fraction,top_feature_lifts,conditional_predictability_gain,conditional_predictability_positive_fold_fraction,conditional_predictability_regime_r2,conditional_predictability_baseline_r2,feature_conditioned_spread,economic_gain_r,geometry_weighted_mfe_coverage,fixed_tp_mfe_coverage,aggregate_mfe_coverage,per_geometry_metrics,tbm_lgbm_auc_regime,tbm_lgbm_auc_baseline,tbm_lgbm_auc_lift_vs_baseline,tbm_lgbm_top_bucket_lift_vs_baseline,tbm_lgbm_positive_fold_fraction,tbm_lgbm_stability,tbm_lgbm_selected_geometry,coverage_multiplier,predictability_anchor,predictability_positive_multiplier,spread_multiplier,difference_prior,tbm_auc_support,tbm_lift_support,score_ml_trading,shortlist_score,decision,regime_id,regime_definition,rationale
abs_move_threshold|z=4|p=6.0|d=3,abs_move_threshold,4,6.0,3,none,609,1.0,40.6,20.645580640902306,0.17203389830508475,1.2104591131210327,0.04091827571392059,0.581121563911438,1.8324989527463913,0.33212727308273315,1.4066671580119308,0.1521577090024948,0.1521577090024948,31.441303253173828,0.012513112276792526,0.04906446188940061,0.04989257025585725,0.04989257025585725,0.0,0.0,6.0,0.0,-0.07276783938532172,0.03528068465050316,0.022163034721608632,-0.08364340596181741,0.02404677728289495,0.02404677728289495,0.0,0.0,9.0,-2.913332939147949,6.9237895011901855,return_uplift,-0.0019859421399619492,0.004065732005983591,0.005822615697979927,0.7777777777777778,7.0,9.0,146.4462966695376,0.006828441706904636,0.012513112276792526,0.0,0.04989257025585725,1.8181015,609.0,0.04989257,0.012513112,-0.0009929711,0.012513112,0.0,0.0,0.7777778,0.8888889,0.0068714926,0.0068714926,1.4612719,1.0,5.993464,1.0,0.0,0.008925439,0.0014891954,0.001055124,0.0,0.0,,-0.24350262,0.33333334,-0.33326092,-0.08975827,0.0,0.0,0.0,0.0,0.0,"[{'tp_atr': 1.25, 'sl_atr': 0.5, 'tp_first_rate_g': 0.0, 'sl_first_rate_g': 0.0, 'timeout_rate_g': 1.0, 'trade_opportunity_rate_g': 0.0, 'ev_net_per_trade_g': 0.0, 'lift_g': -0.22104844290657433, 'mfe_coverage_g': 0.0, 'mae_breach_pressure_g': 0.0, 'econ_stability_g': 0.5, 'geometry_score_g': -0.0, 'ev_net_per_trade_g_fold': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'lift_g_fold': [-0.15205464480874317, -0.3298313253012049, -0.26166275659824045, -0.2787002881844381, -0.31699999999999995, -0.11526347305389226], 'trade_opportunity_rate_g_fold': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}, {'tp_atr': 1.5, 'sl_atr': 0.6, 'tp_first_rate_g': 0.0, 'sl_first_rate_g': 0.0, 'timeout_rate_g': 1.0, 'trade_opportunity_rate_g': 0.0, 'ev_net_per_trade_g': 0.0, 'lift_g': -0.2668289269051322, 'mfe_coverage_g': 0.0, 'mae_breach_pressure_g': 0.0, 'econ_stability_g': 0.5, 'geometry_score_g': -0.0, 'ev_net_per_trade_g_fold': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'lift_g_fold': [-0.14256213017751485, -0.3622173913043478, -0.2842340425531915, -0.3875660377358491, -0.44700000000000006, -0.12268807339449547], 'trade_opportunity_rate_g_fold': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}, {'tp_atr': 1.75, 'sl_atr': 0.7, 'tp_first_rate_g': 0.0, 'sl_first_rate_g': 0.0, 'timeout_rate_g': 1.0, 'trade_opportunity_rate_g': 0.0, 'ev_net_per_trade_g': 0.0, 'lift_g': -0.3011622481442207, 'mfe_coverage_g': 0.0, 'mae_breach_pressure_g': 0.0, 'econ_stability_g': 0.5, 'geometry_score_g': -0.0, 'ev_net_per_trade_g_fold': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'lift_g_fold': [-0.18457485029940127, -0.4176624605678233, -0.31027160493827177, -0.45794771241830073, -0.5337412140575081, -0.12378018575851395], 'trade_opportunity_rate_g_fold': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}, {'tp_atr': 2.0, 'sl_atr': 0.9, 'tp_first_rate_g': 0.0, 'sl_first_rate_g': 0.0, 'timeout_rate_g': 1.0, 'trade_opportunity_rate_g': 0.0, 'ev_net_per_trade_g': 0.0, 'lift_g': -0.3209118457300275, 'mfe_coverage_g': 0.0, 'mae_breach_pressure_g': 0.0, 'econ_stability_g': 0.5, 'geometry_score_g': -0.0, 'ev_net_per_trade_g_fold': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'lift_g_fold': [-0.14099999999999988, -0.4383680781758958, -0.2922076677316294, -0.5665945945945947, -0.6823333333333331, -0.07941042345276872], 'trade_opportunity_rate_g_fold': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}, {'tp_atr': 2.5, 'sl_atr': 1.1, 'tp_first_rate_g': 0.0, 'sl_first_rate_g': 0.0, 'timeout_rate_g': 1.0, 'trade_opportunity_rate_g': 0.0, 'ev_net_per_trade_g': 0.0, 'lift_g': -0.3843142857142858, 'mfe_coverage_g': 0.0, 'mae_breach_pressure_g': 0.0, 'econ_stability_g': 0.5, 'geometry_score_g': -0.0, 'ev_net_per_trade_g_fold': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'lift_g_fold': [-0.14966457680250758, -0.5120684931506849, -0.3441760797342192, -0.6255198555956678, -0.774142857142857, -0.08089261744966433], 'trade_opportunity_rate_g_fold': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}]",0.5,0.5,0.0,0.0,0.0,0.0,tp=2.50|sl=1.10,0.25,0.0,0.8333333,1.0,0.8502234,0.0,0.0,6.594525e-05,6.594525e-05,ranked,abs_move_threshold|z=4|p=6.0|d=3,abs_move_threshold|z=4|p=6.0|d=3,positive bucket OOS delta_r=0.0125; shrunk delta=0.0069; stability=0.889; positive-fold fraction=0.778; delta-auc=-0.0020; delta-auc positive folds=0.778; dispersion/edge=146.446; dispersion=1.818
abs_move_threshold|z=4|p=5.0|d=2,abs_move_threshold,4,5.0,2,none,812,1.0,54.13333333333333,27.87081308864566,0.22937853107344633,1.1730055809020996,0.03655323013663292,0.5234661102294922,1.7330249212682247,0.2728978395462036,1.312798209890833,0.1054469421505928,0.1054469421505928,28.8482608795166,0.008167967200279236,-0.03823015970572685,-0.036225748068283936,-0.036225748068283936,0.0,0.0,6.0,0.0,-0.041421977458274695,0.025841936573617885,0.013086310024414516,-0.05229754403477038,0.014608029206009676,0.014608029206009676,0.0,0.0,9.0,-0.2978309392929077,0.3784022033214569,return_uplift,-0.0010198581303950682,-0.00029032211750745773,0.007492290809750557,0.5555555555555556,5.0,9.0,212.17334482060338,0.004713127376322974,0.008167967200279236,0.0,0.025841936573617885,-0.5712869,812.0,-0.036225747,0.008167967,-0.0005099291,0.008167967,0.0,0.0,0.5555556,0.7777778,0.0050551747,0.0050551747,0.65279907,1.0,6.362106,0.65,0.0,0.0016683401,0.00026223078,0.00019504318,0.0,0.0,,-0.026250558,0.5,-0.11619095,-0.08994041,0.0,0.0,0.0,0.0,0.0,"[{'tp_atr': 1.25, 'sl_atr': 0.5, 'tp_first_rate_g': 0.0, 'sl_first_rate_g': 0.0, 'timeout_rate_g': 1.0, 'trade_opportunity_rate_g': 0.0, 'ev_net_per_trade_g': 0.0, 'lift_g': -0.2210484429065744, 'mfe_coverage_g': 0.0, 'mae_breach_pressure_g': 0.0, 'econ_stability_g': 0.5, 'geometry_score_g': -0.0, 'ev_net_per_trade_g_fold': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'lift_g_fold': [-0.15205464480874314, -0.3298313253012049, -0.2616627565982405, -0.27870028818443804, -0.31700000000000006, -0.11526347305389216], 'trade_opportunity_rate_g_fold': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}, {'tp_atr': 1.5, 'sl_atr': 0.6, 'tp_first_rate_g': 0.0, 'sl_first_rate_g': 0.0, 'timeout_rate_g': 1.0, 'trade_opportunity_rate_g': 0.0, 'ev_net_per_trade_g': 0.0, 'lift_g': -0.2668289269051322, 'mfe_coverage_g': 0.0, 'mae_breach_pressure_g': 0.0, 'econ_stability_g': 0.5, 'geometry_score_g': -0.0, 'ev_net_per_trade_g_fold': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'lift_g_fold': [-0.14256213017751482, -0.3622173913043479, -0.2842340425531915, -0.387566037735849, -0.44700000000000006, -0.12268807339449538], 'trade_opportunity_rate_g_fold': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}, {'tp_atr': 1.75, 'sl_atr': 0.7, 'tp_first_rate_g': 0.0, 'sl_first_rate_g': 0.0, 'timeout_rate_g': 1.0, 'trade_opportunity_rate_g': 0.0, 'ev_net_per_trade_g': 0.0, 'lift_g': -0.3011622481442205, 'mfe_coverage_g': 0.0, 'mae_breach_pressure_g': 0.0, 'econ_stability_g': 0.5, 'geometry_score_g': -0.0, 'ev_net_per_trade_g_fold': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'lift_g_fold': [-0.18457485029940135, -0.4176624605678234, -0.31027160493827166, -0.4579477124183006, -0.5337412140575079, -0.12378018575851393], 'trade_opportunity_rate_g_fold': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}, {'tp_atr': 2.0, 'sl_atr': 0.9, 'tp_first_rate_g': 0.0, 'sl_first_rate_g': 0.0, 'timeout_rate_g': 1.0, 'trade_opportunity_rate_g': 0.0, 'ev_net_per_trade_g': 0.0, 'lift_g': -0.32091184573002746, 'mfe_coverage_g': 0.0, 'mae_breach_pressure_g': 0.0, 'econ_stability_g': 0.5, 'geometry_score_g': -0.0, 'ev_net_per_trade_g_fold': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'lift_g_fold': [-0.14100000000000001, -0.4383680781758957, -0.2922076677316294, -0.5665945945945946, -0.6823333333333335, -0.07941042345276872], 'trade_opportunity_rate_g_fold': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}, {'tp_atr': 2.5, 'sl_atr': 1.1, 'tp_first_rate_g': 0.0, 'sl_first_rate_g': 0.0, 'timeout_rate_g': 1.0, 'trade_opportunity_rate_g': 0.0, 'ev_net_per_trade_g': 0.0, 'lift_g': -0.3843142857142855, 'mfe_coverage_g': 0.0, 'mae_breach_pressure_g': 0.0, 'econ_stability_g': 0.5, 'geometry_score_g': -0.0, 'ev_net_per_trade_g_fold': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'lift_g_fold': [-0.14966457680250778, -0.5120684931506848, -0.3441760797342194, -0.6255198555956678, -0.7741428571428569, -0.08089261744966436], 'trade_opportunity_rate_g_fold': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}]",0.5,0.5,0.0,0.0,0.0,0.0,tp=2.50|sl=1.10,0.25,0.0,0.875,1.0,0.85003936,0.0,0.0,1.21901985e-05,1.21901985e-05,ranked,abs_move_threshold|z=4|p=5.0|d=2,abs_move_threshold|z=4|p=5.0|d=2,positive bucket OOS delta_r=0.0082; shrunk delta=0.0051; stability=0.778; positive-fold fraction=0.556; delta-auc=-0.0010; delta-auc positive folds=0.556; dispersion/edge=212.173; dispersion=-0.571
abs_move_threshold|z=4|p=5.0|d=3,abs_move_threshold,4,5.0,3,none,1073,1.0,71.53333333333333,36.32788950043142,0.30310734463276834,1.195473313331604,0.033331289887428284,0.5653234124183655,1.7941280156373978,0.2582639455795288,1.2409834772230597,0.09445235133171082,0.09445235133171082,36.9413948059082,0.007452618796378374,-0.045952829443177745,-0.04317129646664558,-0.04317129646664558,0.0,0.0,6.0,0.0,-0.03158306519827914,0.027941018362701908,0.018544979715012566,-0.042458631774774824,0.0167071109950937,0.0167071109950937,0.0,0.0,9.0,-0.31059134006500244,0.4298899173736572,return_uplift,-0.0010507135865812645,-7.728383934590966e-05,0.009787533432245255,0.5555555555555556,5.0,9.0,240.7379291302623,0.004153894667171055,0.007452618796378374,0.0,0.027941018362701908,0.00879772,1073.0,-0.043171298,0.007452619,-0.0005253568,0.007452619,0.0,0.0,0.5555556,0.7777778,0.0050837,0.0050837,0.5932481,1.0,6.487854,0.65,0.0,0.0015247028,0.0002350088,0.00017479504,0.0,0.0,,-0.0021975099,0.5,-0.09205231,-0.08985481,0.0,0.0,0.0,0.0,0.0,"[{'tp_atr': 1.25, 'sl_atr': 0.5, 'tp_first_rate_g': 0.0, 'sl_first_rate_g': 0.0, 'timeout_rate_g': 1.0, 'trade_opportunity_rate_g': 0.0, 'ev_net_per_trade_g': 0.0, 'lift_g': -0.22104844290657444, 'mfe_coverage_g': 0.0, 'mae_breach_pressure_g': 0.0, 'econ_stability_g': 0.5, 'geometry_score_g': -0.0, 'ev_net_per_trade_g_fold': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'lift_g_fold': [-0.1520546448087432, -0.3298313253012048, -0.2616627565982404, -0.27870028818443804, -0.317, -0.11526347305389224], 'trade_opportunity_rate_g_fold': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}, {'tp_atr': 1.5, 'sl_atr': 0.6, 'tp_first_rate_g': 0.0, 'sl_first_rate_g': 0.0, 'timeout_rate_g': 1.0, 'trade_opportunity_rate_g': 0.0, 'ev_net_per_trade_g': 0.0, 'lift_g': -0.2668289269051322, 'mfe_coverage_g': 0.0, 'mae_breach_pressure_g': 0.0, 'econ_stability_g': 0.5, 'geometry_score_g': -0.0, 'ev_net_per_trade_g_fold': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'lift_g_fold': [-0.1425621301775148, -0.36221739130434777, -0.2842340425531914, -0.387566037735849, -0.44700000000000006, -0.1226880733944953], 'trade_opportunity_rate_g_fold': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}, {'tp_atr': 1.75, 'sl_atr': 0.7, 'tp_first_rate_g': 0.0, 'sl_first_rate_g': 0.0, 'timeout_rate_g': 1.0, 'trade_opportunity_rate_g': 0.0, 'ev_net_per_trade_g': 0.0, 'lift_g': -0.3011622481442206, 'mfe_coverage_g': 0.0, 'mae_breach_pressure_g': 0.0, 'econ_stability_g': 0.5, 'geometry_score_g': -0.0, 'ev_net_per_trade_g_fold': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'lift_g_fold': [-0.18457485029940107, -0.4176624605678233, -0.31027160493827155, -0.4579477124183006, -0.533741214057508, -0.12378018575851397], 'trade_opportunity_rate_g_fold': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}, {'tp_atr': 2.0, 'sl_atr': 0.9, 'tp_first_rate_g': 0.0, 'sl_first_rate_g': 0.0, 'timeout_rate_g': 1.0, 'trade_opportunity_rate_g': 0.0, 'ev_net_per_trade_g': 0.0, 'lift_g': -0.3209118457300275, 'mfe_coverage_g': 0.0, 'mae_breach_pressure_g': 0.0, 'econ_stability_g': 0.5, 'geometry_score_g': -0.0, 'ev_net_per_trade_g_fold': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'lift_g_fold': [-0.14100000000000001, -0.4383680781758957, -0.2922076677316295, -0.5665945945945947, -0.6823333333333332, -0.0794104234527687], 'trade_opportunity_rate_g_fold': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}, {'tp_atr': 2.5, 'sl_atr': 1.1, 'tp_first_rate_g': 0.0, 'sl_first_rate_g': 0.0, 'timeout_rate_g': 1.0, 'trade_opportunity_rate_g': 0.0, 'ev_net_per_trade_g': 0.0, 'lift_g': -0.38431428571428555, 'mfe_coverage_g': 0.0, 'mae_breach_pressure_g': 0.0, 'econ_stability_g': 0.5, 'geometry_score_g': -0.0, 'ev_net_per_trade_g_fold': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'lift_g_fold': [-0.1496645768025078, -0.5120684931506848, -0.34417607973421926, -0.6255198555956677, -0.7741428571428572, -0.08089261744966428], 'trade_opportunity_rate_g_fold': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}]",0.5,0.5,0.0,0.0,0.0,0.0,tp=2.50|sl=1.10,0.25,0.0,0.875,1.0,0.85003525,0.0,0.0,1.092469e-05,1.092469e-05,ranked,abs_move_threshold|z=4|p=5.0|d=3,abs_move_threshold|z=4|p=5.0|d=3,positive bucket OOS delta_r=0.0075; shrunk delta=0.0051; stability=0.778; positive-fold fraction=0.556; delta-auc=-0.0011; delta-auc positive folds=0.556; dispersion/edge=240.738; dispersion=0.009
"std_plus_abs|z=4|p=(1.4, 5.0)|d=2",std_plus_abs,4,"(1.4, 5.0)",2,none,784,1.0,52.266666666666666,24.059555736177302,0.2214689265536723,1.1786898374557495,0.037054359912872314,0.5238631963729858,1.7396073937416077,0.2770053446292877,1.2991202812666367,0.10364998877048492,0.10364998877048492,28.51559066772461,0.007221507374197245,-0.03438879725457289,-0.03454954417779188,-0.03454954417779188,0.0,0.0,6.0,0.0,-0.039936734437650445,0.02726234052545573,0.007763500387514943,-0.05081230101414613,0.01602843315784752,0.01602843315784752,0.0,0.0,9.0,-0.28334081172943115,0.3616839051246643,return_uplift,-0.0027738578766390853,-0.00035353691782802343,0.007853774353861809,0.5555555555555556,5.0,9.0,240.89255935087726,0.004151228259995479,0.007221507374197245,0.0,0.02726234052545573,-0.47096127,784.0,-0.034549545,0.0072215074,-0.001386929,0.0072215074,0.0,0.0,0.5555556,0.7777778,0.0044093938,0.0044093938,0.6676253,1.0,6.4884934,0.65,0.0,0.0014882659,0.00022937002,0.00016247701,0.0,0.0,,-0.03014412,0.33333334,-0.120082974,-0.08993887,0.0,0.0,0.0,0.0,0.0,"[{'tp_atr': 1.25, 'sl_atr': 0.5, 'tp_first_rate_g': 0.0, 'sl_first_rate_g': 0.0, 'timeout_rate_g': 1.0, 'trade_opportunity_rate_g': 0.0, 'ev_net_per_trade_g': 0.0, 'lift_g': -0.2210484429065744, 'mfe_coverage_g': 0.0, 'mae_breach_pressure_g': 0.0, 'econ_stability_g': 0.5, 'geometry_score_g': -0.0, 'ev_net_per_trade_g_fold': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'lift_g_fold': [-0.15205464480874317, -0.3298313253012049, -0.2616627565982405, -0.27870028818443804, -0.31700000000000006, -0.11526347305389216], 'trade_opportunity_rate_g_fold': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}, {'tp_atr': 1.5, 'sl_atr': 0.6, 'tp_first_rate_g': 0.0, 'sl_first_rate_g': 0.0, 'timeout_rate_g': 1.0, 'trade_opportunity_rate_g': 0.0, 'ev_net_per_trade_g': 0.0, 'lift_g': -0.2668289269051324, 'mfe_coverage_g': 0.0, 'mae_breach_pressure_g': 0.0, 'econ_stability_g': 0.5, 'geometry_score_g': -0.0, 'ev_net_per_trade_g_fold': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'lift_g_fold': [-0.14256213017751485, -0.3622173913043479, -0.2842340425531915, -0.387566037735849, -0.44700000000000006, -0.12268807339449538], 'trade_opportunity_rate_g_fold': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}, {'tp_atr': 1.75, 'sl_atr': 0.7, 'tp_first_rate_g': 0.0, 'sl_first_rate_g': 0.0, 'timeout_rate_g': 1.0, 'trade_opportunity_rate_g': 0.0, 'ev_net_per_trade_g': 0.0, 'lift_g': -0.30116224814422066, 'mfe_coverage_g': 0.0, 'mae_breach_pressure_g': 0.0, 'econ_stability_g': 0.5, 'geometry_score_g': -0.0, 'ev_net_per_trade_g_fold': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'lift_g_fold': [-0.1845748502994012, -0.4176624605678234, -0.31027160493827166, -0.4579477124183006, -0.5337412140575079, -0.12378018575851393], 'trade_opportunity_rate_g_fold': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}, {'tp_atr': 2.0, 'sl_atr': 0.9, 'tp_first_rate_g': 0.0, 'sl_first_rate_g': 0.0, 'timeout_rate_g': 1.0, 'trade_opportunity_rate_g': 0.0, 'ev_net_per_trade_g': 0.0, 'lift_g': -0.32091184573002757, 'mfe_coverage_g': 0.0, 'mae_breach_pressure_g': 0.0, 'econ_stability_g': 0.5, 'geometry_score_g': -0.0, 'ev_net_per_trade_g_fold': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'lift_g_fold': [-0.14099999999999996, -0.4383680781758957, -0.2922076677316294, -0.5665945945945946, -0.6823333333333335, -0.07941042345276872], 'trade_opportunity_rate_g_fold': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}, {'tp_atr': 2.5, 'sl_atr': 1.1, 'tp_first_rate_g': 0.0, 'sl_first_rate_g': 0.0, 'timeout_rate_g': 1.0, 'trade_opportunity_rate_g': 0.0, 'ev_net_per_trade_g': 0.0, 'lift_g': -0.3843142857142856, 'mfe_coverage_g': 0.0, 'mae_breach_pressure_g': 0.0, 'econ_stability_g': 0.5, 'geometry_score_g': -0.0, 'ev_net_per_trade_g_fold': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'lift_g_fold': [-0.14966457680250772, -0.5120684931506848, -0.3441760797342194, -0.6255198555956678, -0.7741428571428569, -0.08089261744966436], 'trade_opportunity_rate_g_fold': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}]",0.5,0.5,0.0,0.0,0.0,0.0,tp=2.50|sl=1.10,0.25,0.0,0.8333333,1.0,0.8500344,0.0,0.0,1.0154813e-05,1.0154813e-05,ranked,"std_plus_abs|z=4|p=(1.4, 5.0)|d=2","std_plus_abs|z=4|p=(1.4, 5.0)|d=2",positive bucket OOS delta_r=0.0072; shrunk delta=0.0044; stability=0.778; positive-fold fraction=0.556; delta-auc=-0.0028; delta-auc positive folds=0.556; dispersion/edge=240.893; dispersion=-0.471
