config_id,evaluation_stage,mode,k_tp,sl_method,sl_as_tp_pct,regime_model,horizon_scaling,ic_label,ic_label_bucket_mean,ic_payoff,ic_payoff_bucket_mean,ic_snr,sharpe,sortino,tp_hit_rate,sl_hit_rate,timeout_rate,bind,balance,sl_to_tp,payoff_edge,edge,payoff_edge_support_tp,payoff_edge_support_sl,payoff_edge_min_count,pr_auc_lift,barrier_ratio,flag_degenerate_timeout,flag_degenerate_sl,flag_degenerate_tp,ess,ess_full,coverage,ic_std_time,ic_std_asset,worst_bucket_IC,stage1_score,stage2_score,stage2_missing,stage2_reward,stage2_penalty_raw,stage2_penalty_bounded,stage2_auc_score,stage2_sep_score,stage2_sortino_score,stage2_ic_snr_score,stage2_dir_sup_score,stage2_tp_over_sl_score,stage2_payoff_edge_score,rr_keep_rate,rr_keep_floor,stage2_rr_keep_penalty,stage2_horizon_consistency_penalty,stage2_probe_gap_penalty,probe_auc,probe_auc_bound,probe_status,probe_n_train,probe_n_val,brier,ece,monotonicity,min_cell_brier,min_cell_ece,min_cell_mono,oof_payoff_decile_spread,oof_flip_rate,oof_flipped_cells,oof_modeled_cells,hard_gate,pass_cells,total_cells,worst_bucket_coverage,payoff_mean_top_decile,top10_vs_rest_spread,cell_dispersion,min_cell_payoff,min_cell_ic,min_cell_ic_label,median_cell_ic_label,min_cell_auc,median_cell_auc,min_cell_auc_bound,median_cell_auc_bound,min_cell_tp_sep,median_cell_tp_sep,timeout_range,min_cell_ap_lift,median_cell_ap_lift,min_cell_tp_over_sl,median_cell_tp_over_sl,min_cell_dir_superiority,median_cell_dir_superiority,effective_pos_mass,effective_neg_mass,prod_admissible_tier0,prod_adm_failures,econ_ok,econ_G,econ_multiplier,tp_floor_bind_prod_agg,max_cell_tp_floor_bind_prod,floor_dominance_penalty,tp_eff_p50_prod,tp_eff_p75_prod,tp_eff_p90_prod,tp_eff_tradeable_ok,tp_eff_tradeable_rule_p50,tp_eff_tradeable_rule_tail,prod_aligned_tp
CFGA160339298,stage1,optuna_s1_MR_short_H4,1.3,tp_pct,0.6000000000000001,none,sqrt,-0.007254617650755133,-0.007254617650755133,0.0030626541348876,0.0030626541348876,-0.009490363502427273,0.004139289124252227,0.0064095532362696515,0.12579138182933208,0.32544506772965853,0.5487635504410093,0.4512,0.3865,2.5872,-0.477273,-0.477273,6974,18043,30,1.112127,0.687,False,False,False,34425.0,55920.0,0.6156115879828327,0.02433,0.06493,0.0030626541348876,-0.11825721386247015,0.13937940269296983,False,0.29133134416871576,0.0921796,0.0921796,0.12880000000000003,0.7540597519518816,0.0021365144945692167,-0.004745146136177579,0.9818874525301058,0.8748913602025411,-0.5624184426214967,0.9914341917024321,0.55,0.0,0.0,0.0,,,disabled,0,0,0.19236,0.2791,0.5833,0.19236,0.2791,0.5833,0.0011897544054505981,0.0,0,1,False,1,12,0.9914341917024321,8.538912516087294e-05,0.000815,,,0.00306,-0.00725,-0.00725,0.5508,0.5508,0.5644,0.5644,0.04208,0.04208,0.4512,1.1384,1.1384,1.606,1.606,1.5869,1.5869,6973.923390000001,48467.07661,True,0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010929286247119308, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004918178811203689, 'tp_base_pct_final': 0.023, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.023, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092, 'H8': 0.044000000000000004}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796], 'H8': [0.02, 0.08]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0, 's8': 1.4142135623730951}, 'atr_quantiles': {'q50': 0.014377259649336338, 'q75': 0.019281272776424885, 'q90': 0.02570387646555899}}"
CFGF4701DCBF7,stage1,optuna_s1_TF_long_H2,2.0,tp_pct,0.8,none,sqrt,-0.001445963874325264,-0.001445963874325264,-0.012725589513480432,-0.012725589513480432,0.0065653188126008465,0.0091319038937827,0.013678659879361059,0.19373933775923377,0.2547427702299961,0.5515178920107702,0.4485,0.7605,1.3149,-0.058009,-0.058009,9426,12394,30,1.264753,0.9364,False,False,False,29843.82421875,55925.0,0.5336401290791238,0.01744,0.05392,-0.012725589513480432,-0.11383380943731926,0.13899317098876546,False,0.31727823745927364,0.10413232544344644,0.10413232544344644,0.12880000000000003,0.909251802352378,0.004559521696398839,0.003282647615199753,0.7481764827507087,0.5708151373219716,-0.0771916218640286,0.8699687080911935,0.5,0.0,0.0,0.0,,,disabled,0,0,0.24306,0.29435,0.5455,0.24306,0.29435,0.5455,-0.0004760752762517622,0.0,0,1,False,1,12,0.8699687080911935,0.0004989306908100843,0.000285,,,-0.01273,-0.00145,-0.00145,0.5473,0.5473,0.5644,0.5644,0.07199,0.07199,0.4485,1.1509,1.1509,1.2549,1.2549,1.2422,1.2422,9426.03222,39226.96778,True,0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010929286247119308, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004918178811203689, 'tp_base_pct_final': 0.012, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.012, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092, 'H8': 0.044000000000000004}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796], 'H8': [0.02, 0.08]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0, 's8': 1.4142135623730951}, 'atr_quantiles': {'q50': 0.014377259649336338, 'q75': 0.019281272776424885, 'q90': 0.02570387646555899}}"
CFG7518584388,stage1,optuna_s1_TF_long_H2,1.6,tp_pct,0.8,none,sqrt,-0.0014459478243861914,-0.0014459478243861914,-0.012725564436456163,-0.012725564436456163,0.0065653188126008465,0.009131906327203128,0.013678663167540924,0.19373933775923377,0.2547427702299961,0.5515178920107702,0.4485,0.7605,1.3149,-0.058009,-0.058009,9426,12394,30,1.264755,0.9364,False,False,False,29843.81640625,55925.0,0.5336399893831024,0.01744,0.05392,-0.012725564436456163,-0.11383379998334285,0.13899315131046774,False,0.31727822687520985,0.10413232544344644,0.10413232544344644,0.12880000000000003,0.909251802352378,0.004559522792436008,0.003282647615199753,0.7481764827507087,0.5708151373219716,-0.07719175526086285,0.8699687080911935,0.5,0.0,0.0,0.0,,,disabled,0,0,0.24306,0.29435,0.5455,0.24306,0.29435,0.5455,-0.00047607531467842504,0.0,0,1,False,1,12,0.8699687080911935,0.0004989306908100843,0.000285,,,-0.01273,-0.00145,-0.00145,0.5473,0.5473,0.5644,0.5644,0.07199,0.07199,0.4485,1.1509,1.1509,1.2549,1.2549,1.2422,1.2422,9426.03222,39226.96778,True,0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010929286247119308, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004918178811203689, 'tp_base_pct_final': 0.015, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.015, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092, 'H8': 0.044000000000000004}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796], 'H8': [0.02, 0.08]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0, 's8': 1.4142135623730951}, 'atr_quantiles': {'q50': 0.014377259649336338, 'q75': 0.019281272776424885, 'q90': 0.02570387646555899}}"
CFGF94A943890,stage1,optuna_s1_TF_long_H2,1.9,tp_pct,0.8,none,sqrt,-0.002783851277595561,-0.002783851277595561,-0.01261554845696887,-0.01261554845696887,0.01104138894625139,0.006873968250602797,0.010284846299560797,0.20410341809176114,0.2690706462563249,0.526825935651914,0.4732,0.7585,1.3183,-0.058474,-0.058474,9560,12603,30,1.242313,0.9411,False,False,False,30025.79296875,55925.0,0.5368939288109075,0.02083,0.05707,-0.01261554845696887,-0.10712570022309678,0.13865940222871212,False,0.31355812033529745,0.10170979999999999,0.10170979999999999,0.1279999999999999,0.8974084799247614,0.00342826866891521,0.005520638387109917,0.7478240863415949,0.571581957547668,-0.07780761184897386,0.837532409476978,0.5,0.0,0.0,0.0,,,disabled,0,0,0.24388,0.28495,0.3636,0.24388,0.28495,0.3636,-0.0002763877791649365,0.0,0,1,False,1,12,0.837532409476978,0.0005163216846995056,0.000342,,,-0.01262,-0.00278,-0.00278,0.5455,0.5455,0.564,0.564,0.06831,0.06831,0.4732,1.1379,1.1379,1.2554,1.2554,1.242,1.242,9559.8399,37279.1601,True,0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010929286247119308, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004918178811203689, 'tp_base_pct_final': 0.012, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.012, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092, 'H8': 0.044000000000000004}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796], 'H8': [0.02, 0.08]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0, 's8': 1.4142135623730951}, 'atr_quantiles': {'q50': 0.014377259649336338, 'q75': 0.019281272776424885, 'q90': 0.02570387646555899}}"
CFG0EB34FB4DF,stage1,optuna_s1_MR_long_H8,1.2000000000000002,tp_pct,0.5,none,sqrt,-0.04827158981967699,-0.04827158981967699,-0.033557204319314485,-0.033557204319314485,0.022385602100180403,-0.013875115401213512,-0.022543722097170628,0.11629795007103715,0.37736406074136947,0.5063379891875934,0.4937,0.3082,3.2448,-0.479822,-0.479822,6303,20452,30,1.204863,0.56,False,False,False,36837.1484375,54237.0,0.6791885325054852,0.0445,0.06219,-0.033557204319314485,-0.1342548278599592,0.13562344940317608,False,0.3225438152828337,0.08744980000000001,0.08744980000000001,0.18900000000000006,0.7680731672960204,-0.007514432589201688,0.011192333666634111,0.9993979402677823,0.9624813034161258,-0.564737943824863,0.9992624960820105,0.6,0.0,0.0,0.0,,,disabled,0,0,0.18088,0.26595,0.4167,0.18088,0.26595,0.4167,-0.0006130034915678869,0.0,0,1,False,1,12,0.9992624960820105,-0.00038581289118155837,0.000102,,,-0.03356,-0.04827,-0.04827,0.5637,0.5637,0.5945,0.5945,0.04384,0.04384,0.4937,1.1668,1.1668,1.9987,1.9987,2.0135,2.0135,6303.1111,47893.888900000005,True,0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010929286247119308, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004918178811203689, 'tp_base_pct_final': 0.028, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.028, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092, 'H8': 0.044000000000000004}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796], 'H8': [0.02, 0.08]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0, 's8': 1.4142135623730951}, 'atr_quantiles': {'q50': 0.014377259649336338, 'q75': 0.019281272776424885, 'q90': 0.02570387646555899}}"
CFGED3E120750,stage1,optuna_s1_MR_long_H8,0.9,tp_pct,0.5,none,sqrt,-0.048952361771876,-0.048952361771876,-0.03402730700979559,-0.03402730700979559,0.022385602100180403,-0.014319916111572783,-0.023268534203070703,0.11733121759506984,0.37930143734893074,0.5033673450559994,0.4966,0.3093,3.2327,-0.477046,-0.477046,6359,20557,30,1.19849,0.5603,False,False,False,36986.70703125,54237.0,0.681946033726976,0.04464,0.06096,-0.03402730700979559,-0.1330661918204794,0.135433824789185,False,0.32174498733743984,0.0874548,0.0874548,0.1876,0.7665218230094205,-0.007756022538608371,0.011192333666634111,0.9993955279352614,0.962375878302715,-0.5622113859610215,0.9992624960820105,0.6,0.0,0.0,0.0,,,disabled,0,0,0.18142,0.26558,0.5,0.18142,0.26558,0.5,-0.0006316708152492841,0.0,0,1,False,1,12,0.9992624960820105,-0.00039728826959617436,8.6e-05,,,-0.03403,-0.04895,-0.04895,0.5628,0.5628,0.5938,0.5938,0.04364,0.04364,0.4966,1.164,1.164,1.9977,1.9977,2.013,2.013,6358.93401,47838.065989999996,True,0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010929286247119308, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004918178811203689, 'tp_base_pct_final': 0.037000000000000005, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.037000000000000005, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092, 'H8': 0.044000000000000004}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796], 'H8': [0.02, 0.08]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0, 's8': 1.4142135623730951}, 'atr_quantiles': {'q50': 0.014377259649336338, 'q75': 0.019281272776424885, 'q90': 0.02570387646555899}}"
CFG4920DCA198,stage1,optuna_s1_TF_short_H4,1.8000000000000003,tp_pct,0.7,none,sqrt,-0.0010386376028789495,-0.0010386376028789495,-0.010790868886992544,-0.010790868886992544,-0.010913398667084729,0.018498083599826937,0.028233637408867668,0.1747040894556742,0.28310177826810523,0.5421941322762206,0.4578,0.6171,1.6205,-0.167858,-0.167858,9343,15140,30,1.243844,0.7956,False,False,False,32645.03515625,54245.0,0.6018072662226933,0.0279,0.04232,-0.010790868886992544,-0.12033842274901382,0.1345661528728561,False,0.34434503966088603,0.0965406,0.0965406,0.17720000000000002,0.9091004292470843,0.009410934626216708,-0.005456645175414077,0.8955345730252064,0.7051531650267161,-0.22014728663506708,0.9858788828463453,0.55,0.0,0.0,0.0,,,disabled,0,0,0.22194,0.27741,0.4545,0.22194,0.27741,0.4545,0.0008596889235649143,0.0,0,1,False,1,12,0.9858788828463453,0.0003840586286969483,-0.00014,,,-0.01079,-0.00104,-0.00104,0.5667,0.5667,0.5886,0.5886,0.07194,0.07194,0.4578,1.1764,1.1764,1.3595,1.3595,1.3623,1.3623,9342.7813,44136.218700000005,True,0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010929286247119308, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004918178811203689, 'tp_base_pct_final': 0.014, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.014, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092, 'H8': 0.044000000000000004}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796], 'H8': [0.02, 0.08]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0, 's8': 1.4142135623730951}, 'atr_quantiles': {'q50': 0.014377259649336338, 'q75': 0.019281272776424885, 'q90': 0.02570387646555899}}"
CFG0952767242,stage1,optuna_s1_TF_short_H4,1.4,tp_pct,0.7,none,sqrt,-0.001038669657054251,-0.001038669657054251,-0.010790914259574189,-0.010790914259574189,-0.010913398667084729,0.018498092268253392,0.02823365032691659,0.1747040894556742,0.28310177826810523,0.5421941322762206,0.4578,0.6171,1.6205,-0.167858,-0.167858,9343,15140,30,1.243844,0.7956,False,False,False,32645.03515625,54245.0,0.6018072662226933,0.0279,0.04232,-0.010790914259574189,-0.12033844034818472,0.13456614911020975,False,0.3443450327319485,0.0965406,0.0965406,0.17720000000000002,0.9091004292470843,0.00941093893185165,-0.005456645175414077,0.8955345730252064,0.7051531650267161,-0.22014737755242103,0.9858788828463453,0.55,0.0,0.0,0.0,,,disabled,0,0,0.22194,0.27741,0.4545,0.22194,0.27741,0.4545,0.0008596888191808556,0.0,0,1,False,1,12,0.9858788828463453,0.0003840587742161006,-0.00014,,,-0.01079,-0.00104,-0.00104,0.5667,0.5667,0.5886,0.5886,0.07194,0.07194,0.4578,1.1764,1.1764,1.3595,1.3595,1.3623,1.3623,9342.7813,44136.218700000005,True,0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010929286247119308, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004918178811203689, 'tp_base_pct_final': 0.018000000000000002, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.018000000000000002, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092, 'H8': 0.044000000000000004}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796], 'H8': [0.02, 0.08]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0, 's8': 1.4142135623730951}, 'atr_quantiles': {'q50': 0.014377259649336338, 'q75': 0.019281272776424885, 'q90': 0.02570387646555899}}"
CFG6486CDF286,stage1,optuna_s1_MR_short_H4,1.9,tp_pct,0.5,none,sqrt,-0.019642643302741628,-0.019642643302741628,-0.001638865265378487,-0.001638865265378487,-0.014556154503931608,0.012560009521505811,0.02030189430691947,0.09742233734462973,0.3471839979853579,0.5553936646700124,0.4446,0.2806,3.5637,-0.623568,-0.623568,5416,19301,30,1.103598,0.5784,False,False,False,35234.3984375,55920.0,0.6300858089681688,0.02699,0.06339,-0.001638865265378487,-0.1268921052263573,0.13452414469374727,False,0.2835700545060479,0.08934737269440395,0.08934737269440395,0.13880000000000003,0.6964877580353134,0.006767194798407589,-0.007277948747113577,0.9985127057407388,0.9530547391603441,-0.6812396683272088,0.9941523605150214,0.55,0.0,0.0,0.0,,,disabled,0,0,0.17263,0.27273,0.5,0.17263,0.27273,0.5,0.0002343683264222165,0.0,0,1,False,0,12,0.9941523605150214,0.00025852679391391575,0.000863,,,-0.00164,-0.01964,-0.01964,0.5546,0.5546,0.5694,0.5694,0.03577,0.03577,0.4446,1.1525,1.1525,1.9202,1.9202,1.9004,1.9004,5415.87006,50177.12994,True,0,False,0.9853907429449765,0.995617222883493,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010929286247119308, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004918178811203689, 'tp_base_pct_final': 0.018000000000000002, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.018000000000000002, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092, 'H8': 0.044000000000000004}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796], 'H8': [0.02, 0.08]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0, 's8': 1.4142135623730951}, 'atr_quantiles': {'q50': 0.014377259649336338, 'q75': 0.019281272776424885, 'q90': 0.02570387646555899}}"
CFG0EDE9DF876,stage1,optuna_s1_MR_long_H8,1.1,tp_pct,0.5,none,sqrt,-0.048047138824946,-0.048047138824946,-0.033235144775024,-0.033235144775024,0.021518211846964765,-0.014282071696318082,-0.023176476682087964,0.11424354243542435,0.3741881918819188,0.5115682656826568,0.4884,0.3053,3.2754,-0.484924,-0.484924,6192,20281,30,1.221412,0.5595,False,False,False,36582.60546875,54237.0,0.6744953715867397,0.04525,0.06258,-0.033235144775024,-0.13690822997977692,0.13376519000027262,False,0.3203553401947662,0.0876772,0.0876772,0.1886000000000001,0.758768928030848,-0.007725338536921527,0.01075869079055118,0.9994074937381352,0.9625758933228641,-0.5693534013429592,0.9993178088758596,0.6,0.0,0.0,0.0,,,disabled,0,0,0.18028,0.26742,0.4167,0.18028,0.26742,0.4167,-0.0007220205903901316,0.0,0,1,False,1,12,0.9993178088758596,-0.000398325762944296,9.7e-05,,,-0.03324,-0.04805,-0.04805,0.5641,0.5641,0.5943,0.5943,0.04266,0.04266,0.4884,1.1669,1.1669,1.9996,1.9996,2.0155,2.0155,6191.808,48008.192,True,0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010929286247119308, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004918178811203689, 'tp_base_pct_final': 0.031, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.031, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092, 'H8': 0.044000000000000004}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796], 'H8': [0.02, 0.08]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0, 's8': 1.4142135623730951}, 'atr_quantiles': {'q50': 0.014377259649336338, 'q75': 0.019281272776424885, 'q90': 0.02570387646555899}}"
CFGCDA33226C3,stage1,optuna_s1_MR_short_H4,1.4,tp_pct,0.6000000000000001,none,sqrt,-0.008495795610752716,-0.008495795610752716,0.0034310665424862035,0.0034310665424862035,-0.013976571459226724,0.004853524960251544,0.007507854034959114,0.12015280380567969,0.3164552400172985,0.5633919561770218,0.4366,0.3797,2.6338,-0.496538,-0.496538,6668,17562,30,1.110321,0.6848,False,False,False,33592.94140625,55920.0,0.6007321424579757,0.02475,0.06606,0.0034310665424862035,-0.12335321971465989,0.13314450000754344,False,0.28713978086174324,0.09702862597664695,0.09702862597664695,0.1282000000000001,0.7396339273937489,0.0025026127869530804,-0.006988171971541447,0.9818874525301058,0.8748496222687678,-0.5797261588899323,0.99241773962804,0.55,0.0,0.0,0.0,,,disabled,0,0,0.19063,0.28292,0.5833,0.19063,0.28292,0.5833,0.0008725728929618706,0.0,0,1,False,1,12,0.99241773962804,0.00010110413131769747,0.000827,,,0.00343,-0.0085,-0.0085,0.551,0.551,0.5641,0.5641,0.04037,0.04037,0.4366,1.1394,1.1394,1.6059,1.6059,1.5869,1.5869,6667.8444,48828.1556,True,0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010929286247119308, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004918178811203689, 'tp_base_pct_final': 0.022, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.022, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092, 'H8': 0.044000000000000004}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796], 'H8': [0.02, 0.08]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0, 's8': 1.4142135623730951}, 'atr_quantiles': {'q50': 0.014377259649336338, 'q75': 0.019281272776424885, 'q90': 0.02570387646555899}}"
CFG38551BEEB5,stage1,optuna_s1_MR_long_H8,0.9,tp_pct,0.5,none,sqrt,-0.048129552789853605,-0.048129552789853605,-0.033076066996154195,-0.033076066996154195,0.01624481606447695,-0.013528749471280679,-0.021942273093817185,0.11171174495406073,0.36731116932954505,0.5209770857163942,0.479,0.3041,3.288,-0.486158,-0.486158,6055,19909,30,1.229536,0.5586,False,False,False,36066.6015625,54237.0,0.6649814990228073,0.04515,0.06353,-0.033076066996154195,-0.14364853817967776,0.13292397521178617,False,0.32080380601714015,0.0879408,0.0879408,0.18999999999999995,0.7580441481887623,-0.007313960609368422,0.008122229415690142,0.9994065452508292,0.9626178445240596,-0.5704644516459239,0.9993546840717591,0.6,0.0,0.0,0.0,,,disabled,0,0,0.17948,0.2692,0.5,0.17948,0.2692,0.5,-0.0005485589538769024,0.0,0,1,False,1,12,0.9993546840717591,-0.0003799059777520597,0.000101,,,-0.03308,-0.04813,-0.04813,0.5654,0.5654,0.595,0.595,0.04257,0.04257,0.479,1.1711,1.1711,2.0,2.0,2.0153,2.0153,6054.90542,48147.094580000004,True,0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010929286247119308, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004918178811203689, 'tp_base_pct_final': 0.039, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.039, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092, 'H8': 0.044000000000000004}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796], 'H8': [0.02, 0.08]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0, 's8': 1.4142135623730951}, 'atr_quantiles': {'q50': 0.014377259649336338, 'q75': 0.019281272776424885, 'q90': 0.02570387646555899}}"
