config_id,evaluation_stage,mode,k_tp,tp_anchor,tp_base_pct,sl_method,sl_as_tp_pct,regime_model,horizon_scaling,ic_label,ic_label_bucket_mean,ic_payoff,ic_payoff_bucket_mean,ic_snr,sharpe,sortino,tp_hit_rate,sl_hit_rate,timeout_rate,bind,balance,sl_to_tp,p50_cell_sl_to_tp,p90_cell_sl_to_tp,payoff_edge,edge,payoff_edge_support_tp,payoff_edge_support_sl,payoff_edge_min_count,pr_auc_lift,barrier_ratio,flag_degenerate_timeout,flag_degenerate_sl,flag_degenerate_tp,ess,ess_full,coverage,ic_std_time,ic_std_asset,worst_bucket_IC,stage1_score,stage2_score,stage_score,stage2_missing,stage2_reward,stage2_penalty_raw,stage2_penalty_bounded,stage2_auc_score,stage2_sep_score,stage2_sortino_score,stage2_ic_snr_score,stage2_dir_sup_score,stage2_tp_over_sl_score,stage2_payoff_edge_score,rr_keep_rate,rr_keep_floor,stage2_rr_keep_penalty,stage2_horizon_consistency_penalty,stage2_probe_gap_penalty,probe_auc,probe_auc_bound,probe_status,probe_n_train,probe_n_val,brier,ece,monotonicity,min_cell_brier,min_cell_ece,min_cell_mono,oof_payoff_decile_spread,oof_flip_rate,oof_flipped_cells,oof_modeled_cells,hard_gate,pass_cells,total_cells,worst_bucket_coverage,payoff_mean_top_decile,top10_vs_rest_spread,cell_dispersion,min_cell_payoff,min_cell_ic,min_cell_ic_label,median_cell_ic_label,min_cell_auc,median_cell_auc,min_cell_auc_bound,median_cell_auc_bound,min_cell_tp_sep,median_cell_tp_sep,timeout_range,min_cell_ap_lift,median_cell_ap_lift,min_cell_tp_over_sl,median_cell_tp_over_sl,min_cell_dir_superiority,median_cell_dir_superiority,effective_pos_mass,effective_neg_mass,prod_admissible_tier0,prod_adm_failures,econ_ok,econ_G,econ_multiplier,tp_floor_bind_prod_agg,max_cell_tp_floor_bind_prod,floor_dominance_penalty,tp_eff_p50_prod,tp_eff_p75_prod,tp_eff_p90_prod,tp_eff_tradeable_ok,tp_eff_tradeable_rule_p50,tp_eff_tradeable_rule_tail,prod_aligned_tp
CFGBAC40CDFB2,stage1,optuna_s1_TF_long_H2,1.6,0.024452,0.015678007384013395,tp_pct,0.42,none,sqrt,0.438962017502371,0.438962017502371,0.3747933980747697,0.3747933980747697,0.0,2.1444946481713187,499565.7205581665,0.18840943301555443,0.3393125940792775,0.4722779729051681,0.5277,0.5553,1.8009,1.8009,1.8009,1.246625,1.246625,1502.0,2705.0,30.0,2.559776,0.6747,False,False,False,5173.48291015625,9330.0,0.5544997760081726,0.05352,0.1739,0.3747933980747697,0.04322080722283579,0.3370615696654685,0.3370615696654685,False,0.6799128339507537,0.09082949722222222,0.09082949722222222,0.44900000000000007,0.9999997145883559,1.0,0.0,0.9999996820122505,0.9998243377504269,0.9305084699330789,0.8544480171489818,0.5,0.0,0.0,0.0,,,disabled,0.0,0.0,0.15908,0.16878,0.7368,0.15908,0.16878,0.7368,0.3218537468082717,0.0,0.0,1.0,False,1.0,12.0,0.8544480171489818,0.5099931955337524,0.120976,,,0.37479,0.43896,0.43896,0.7695,0.7695,0.7245,0.7245,0.45208,0.45208,0.5277,2.5598,2.5598,5.1269,5.1269,2.9568,2.9568,1502.00452,6469.9954800000005,True,0.0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010858372785151005, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004886267753317952, 'tp_base_pct_final': 0.015678007384013395, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.015678007384013395, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0}, 'atr_quantiles': {'q50': 0.014270983636379242, 'q75': 0.019135070964694023, 'q90': 0.0259111151099205}}"
CFG388ED7A9FA,stage1,optuna_s1_TF_long_H2,1.328441,0.024452,0.01888289492301234,tp_pct,0.42,none,sqrt,0.43896193434185304,0.43896193434185304,0.37479330202261857,0.37479330202261857,0.0,2.1444946481713187,499565.7205581665,0.18840943301555443,0.3393125940792775,0.4722779729051681,0.5277,0.5553,1.8009,1.8009,1.8009,1.246625,1.246625,1502.0,2705.0,30.0,2.559776,0.6747,False,False,False,5173.48291015625,9330.0,0.5544997760081726,0.05352,0.1739,0.37479330202261857,0.04322077146034266,0.3370615696654685,0.3370615696654685,False,0.6799128339507537,0.09082949722222222,0.09082949722222222,0.44900000000000007,0.9999997145883559,1.0,0.0,0.9999996820122505,0.9998243377504269,0.9305084699330789,0.8544480171489818,0.5,0.0,0.0,0.0,,,disabled,0.0,0.0,0.15908,0.16878,0.7368,0.15908,0.16878,0.7368,0.3218537474084379,0.0,0.0,1.0,False,1.0,12.0,0.8544480171489818,0.5099931955337524,0.120976,,,0.37479,0.43896,0.43896,0.7695,0.7695,0.7245,0.7245,0.45208,0.45208,0.5277,2.5598,2.5598,5.1269,5.1269,2.9568,2.9568,1502.00452,6469.9954800000005,True,0.0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010858372785151005, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004886267753317952, 'tp_base_pct_final': 0.01888289492301234, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.01888289492301234, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0}, 'atr_quantiles': {'q50': 0.014270983636379242, 'q75': 0.019135070964694023, 'q90': 0.0259111151099205}}"
CFG647BBE5246,stage1,optuna_s1_MR_short_H4,0.524148,0.020448,0.04002150016408777,tp_pct,0.42,none,sqrt,0.36664676650412165,0.36664676650412165,0.41121702796149545,0.41121702796149545,0.0,1.599358662080917,416819.5128440857,0.1741993415145166,0.5384615384615384,0.2873391200239449,0.7127,0.3235,3.0911,3.0911,3.0911,0.82219,0.82219,1164.0,3598.0,30.0,2.229332,0.6199,False,False,False,4649.40283203125,7023.0,0.6620251789877901,0.0539,0.17383,0.41121702796149545,0.10695660783996455,0.33676223955959095,0.33676223955959095,False,0.6299593177414929,0.10092758097222225,0.10092758097222225,0.3104,0.9999864618644585,1.0,0.0,0.9999997694626468,0.9998724537272468,0.7991493241741575,0.951445251317101,0.55,0.0,0.0,0.0,,,disabled,0.0,0.0,0.17454,0.20377,0.9474,0.17454,0.20377,0.9474,0.3294655363512558,0.0,0.0,1.0,False,1.0,12.0,0.951445251317101,0.450872540473938,0.159968,,,0.41122,0.36665,0.36665,0.7298,0.7298,0.6552,0.6552,0.3363,0.3363,0.7127,2.2293,2.2293,5.4223,5.4223,2.997,2.997,1164.0044,5517.9956,True,0.0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010858372785151005, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004886267753317952, 'tp_base_pct_final': 0.04002150016408777, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.04002150016408777, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0}, 'atr_quantiles': {'q50': 0.014270983636379242, 'q75': 0.019135070964694023, 'q90': 0.0259111151099205}}"
CFG9379B7273F,stage1,optuna_s1_TF_short_H4,1.6,0.0143,0.012,tp_pct,0.42,none,sqrt,0.37604586208374763,0.37604586208374763,0.36522256821562904,0.36522256821562904,0.0,1.98085084192904,450866.60981178284,0.24910277324632954,0.4471451876019576,0.3037520391517129,0.6962,0.5571,1.795,1.795,1.795,1.054613,1.054613,1527.0,2741.0,30.0,1.940476,0.635,False,False,False,4382.98046875,6725.0,0.6517443076208178,0.07744,0.16678,0.36522256821562904,0.0843966381552422,0.3364188373534728,0.3364188373534728,False,0.639571279493175,0.0973472038888889,0.0973472038888889,0.3264,0.9999950822854939,1.0,0.0,0.9999965282596756,0.9996458458812801,0.8866739546053304,0.9115241635687732,0.55,0.0,0.0,0.0,,,disabled,0.0,0.0,0.20497,0.19671,0.7368,0.20497,0.19671,0.7368,0.2930564769178319,0.0,0.0,1.0,False,1.0,12.0,0.9115241635687732,0.4748908579349518,0.13037,,,0.36522,0.37605,0.37605,0.7226,0.7226,0.6632,0.6632,0.36668,0.36668,0.6962,1.9405,1.9405,4.5348,4.5348,2.658,2.658,1526.983,4603.017,True,0.0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010858372785151005, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004886267753317952, 'tp_base_pct_final': 0.012, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.012, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0}, 'atr_quantiles': {'q50': 0.014270983636379242, 'q75': 0.019135070964694023, 'q90': 0.0259111151099205}}"
CFGE2EDB0953B,stage1,optuna_s1_MR_short_H2,0.760343,0.024452,0.032991441776173955,tp_pct,0.42,none,sqrt,0.41285652032851916,0.41285652032851916,0.41549500199385664,0.41549500199385664,0.0,1.7373289889336705,466200.0238895416,0.12640965119328612,0.43915552058746393,0.43443482821924995,0.5656,0.2878,3.4741,3.4741,3.4741,0.799834,0.799834,964.0,3349.0,30.0,3.006431,0.6766,False,False,False,5248.31201171875,8931.0,0.5876511042121543,0.03691,0.17931,0.41549500199385664,0.07050088870982456,0.336349739958288,0.336349739958288,False,0.6635133748781554,0.09261382875000002,0.09261382875000002,0.4303999999999999,0.9999848068618064,1.0,0.0,0.9999999377217039,0.9999235918733511,0.7881181562831219,0.8538797447094391,0.5,0.0,0.0,0.0,,,disabled,0.0,0.0,0.12995,0.17101,0.8333,0.12995,0.17101,0.8333,0.3623662081806155,0.0,0.0,1.0,False,1.0,12.0,0.8538797447094391,0.4924170672893524,0.160269,,,0.4155,0.41286,0.41286,0.7721,0.7721,0.7152,0.7152,0.33284,0.33284,0.5656,3.0064,3.0064,5.931,5.931,3.1606,3.1606,964.00266,6661.99734,True,0.0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010858372785151005, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004886267753317952, 'tp_base_pct_final': 0.032991441776173955, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.032991441776173955, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0}, 'atr_quantiles': {'q50': 0.014270983636379242, 'q75': 0.019135070964694023, 'q90': 0.0259111151099205}}"
CFG50827EA1E0,stage1,optuna_s1_TF_long_H4,0.524148,0.020448,0.04002150016408777,tp_pct,0.42,none,sqrt,0.383062157099321,0.383062157099321,0.3716136588262131,0.3716136588262131,0.0,1.9383780680376936,455814.2423629761,0.22631578947368422,0.46066481994459835,0.31301939058171746,0.687,0.4913,2.0355,2.0355,2.0355,1.016441,1.016441,1634.0,3326.0,30.0,2.012429,0.6208,False,False,False,4905.1435546875,7604.0,0.6450741129257628,0.06024,0.16,0.3716136588262131,0.08376088402565551,0.33602718778820706,0.33602718778820706,False,0.6358077558257126,0.09148415555555556,0.09148415555555556,0.3138000000000001,0.9999954071049368,1.0,0.0,0.9999998274282778,0.9997156733267786,0.8752879314850821,0.9495002630194634,0.55,0.0,0.0,0.0,,,disabled,0.0,0.0,0.19657,0.20217,0.7895,0.19657,0.20217,0.7895,0.3158447746209377,0.0,0.0,1.0,False,1.0,12.0,0.9495002630194634,0.4807017743587494,0.138893,,,0.37161,0.38306,0.38306,0.7239,0.7239,0.6569,0.6569,0.36873,0.36873,0.687,2.0124,2.0124,4.7125,4.7125,3.0332,3.0332,1634.0303999999999,5585.9696,True,0.0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010858372785151005, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004886267753317952, 'tp_base_pct_final': 0.04002150016408777, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.04002150016408777, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0}, 'atr_quantiles': {'q50': 0.014270983636379242, 'q75': 0.019135070964694023, 'q90': 0.0259111151099205}}"
CFGB097A2F75A,stage1,optuna_s1_TF_long_H4,1.328441,0.020448,0.01579083246301964,tp_pct,0.42,none,sqrt,0.38306258344195143,0.38306258344195143,0.3716140501324203,0.3716140501324203,0.0,1.9383780680376936,455814.2423629761,0.22631578947368422,0.46066481994459835,0.31301939058171746,0.687,0.4913,2.0355,2.0355,2.0355,1.016441,1.016441,1634.0,3326.0,30.0,2.012432,0.6208,False,False,False,4905.14306640625,7604.0,0.6450740487120266,0.06024,0.16,0.3716140501324203,0.08376103373967633,0.3360271737089867,0.3360271737089867,False,0.6358077578756004,0.09148415555555556,0.09148415555555556,0.3138000000000001,0.9999954071049368,1.0,0.0,0.9999998274282778,0.9997156733267786,0.8752879571086793,0.9495002630194634,0.55,0.0,0.0,0.0,,,disabled,0.0,0.0,0.19657,0.20217,0.7895,0.19657,0.20217,0.7895,0.3158447755485517,0.0,0.0,1.0,False,1.0,12.0,0.9495002630194634,0.4807017743587494,0.138893,,,0.37161,0.38306,0.38306,0.7239,0.7239,0.6569,0.6569,0.36873,0.36873,0.687,2.0124,2.0124,4.7125,4.7125,3.0332,3.0332,1634.0303999999999,5585.9696,True,0.0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010858372785151005, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004886267753317952, 'tp_base_pct_final': 0.01579083246301964, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.01579083246301964, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0}, 'atr_quantiles': {'q50': 0.014270983636379242, 'q75': 0.019135070964694023, 'q90': 0.0259111151099205}}"
CFGC0DA401A59,stage1,optuna_s1_TF_short_H4,1.328441,0.0143,0.012,tp_pct,0.42,none,sqrt,0.4019981131874837,0.4019981131874837,0.3822556539897247,0.3822556539897247,0.0,2.2007779060012784,448305.4578304291,0.2990184342829782,0.4522384486473546,0.24874311706966723,0.7513,0.6612,1.5124,1.5124,1.5124,1.156711,1.156711,1249.0,1889.0,30.0,1.868297,0.6938,False,False,False,3317.995361328125,5401.0,0.6143298206495325,0.09349,0.20468,0.3822556539897247,0.09859302218747477,0.33539334935253806,0.33539334935253806,False,0.6481331019603098,0.12948796222222225,0.12948796222222225,0.3528,0.999999363745163,1.0,0.0,0.999998730964575,0.9994902203843156,0.9125029550655007,0.7733753008702092,0.55,0.0,0.0,0.0,,,disabled,0.0,0.0,0.19604,0.12912,0.7368,0.19604,0.12912,0.7368,0.29105825060154156,0.0,0.0,1.0,False,1.0,12.0,0.7733753008702092,0.46706297993659973,0.125105,,,0.38226,0.402,0.402,0.7343,0.7343,0.6764,0.6764,0.42803,0.42803,0.7513,1.8683,1.8683,4.2547,4.2547,2.7838,2.7838,1249.00654,2927.9934599999997,True,0.0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010858372785151005, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004886267753317952, 'tp_base_pct_final': 0.012, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.012, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0}, 'atr_quantiles': {'q50': 0.014270983636379242, 'q75': 0.019135070964694023, 'q90': 0.0259111151099205}}"
CFG343578D1F2,stage1,optuna_s1_MR_short_H4,0.524148,0.024452,0.045,tp_pct,0.65,none,sqrt,0.3369248547215321,0.3369248547215321,0.3558006963521355,0.3558006963521355,0.0,1.7056780311371167,454290.0621891022,0.16585891222401722,0.39862681744749595,0.43551427032848683,0.5645,0.4161,2.4034,2.4034,2.4034,1.090088,1.090088,1232.0,2961.0,30.0,2.134454,0.7709,False,False,False,5022.44091796875,7624.0,0.6587671718217143,0.06219,0.17169,0.3558006963521355,0.053291361132760035,0.33441788548852225,0.33441788548852225,False,0.6376024242931239,0.10179817875000002,0.10179817875000002,0.3113999999999999,0.9998838931882991,1.0,0.0,0.9999995438540659,0.9998914147387364,0.8963729956371965,0.9742917103882477,0.55,0.0,0.0,0.0,,,disabled,0.0,0.0,0.17778,0.21535,0.8421,0.17778,0.21535,0.8421,0.3201086530687531,0.0,0.0,1.0,False,1.0,12.0,0.9742917103882477,0.4922899305820465,0.147293,,,0.3558,0.33692,0.33692,0.7067,0.7067,0.6557,0.6557,0.27183,0.27183,0.5645,2.1345,2.1345,5.5772,5.5772,2.9117,2.9117,1232.00808,6195.99192,True,0.0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010858372785151005, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004886267753317952, 'tp_base_pct_final': 0.045, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.045, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0}, 'atr_quantiles': {'q50': 0.014270983636379242, 'q75': 0.019135070964694023, 'q90': 0.0259111151099205}}"
CFG705816EE4E,stage1,optuna_s1_MR_short_H4,1.6,0.0143,0.012,tp_pct,0.54,none,sqrt,0.3965051233149616,0.3965051233149616,0.4339647805337688,0.4339647805337688,0.0,1.7224451952011086,423707.3361873627,0.19877234157790216,0.5235602094240838,0.2776674489980141,0.7223,0.3797,2.634,2.634,2.634,0.897798,0.897798,1101.0,2900.0,30.0,2.265606,0.7127,False,False,False,3876.312255859375,6112.0,0.634213392647149,0.03972,0.18291,0.4339647805337688,0.11498960582002021,0.334410242945857,0.334410242945857,False,0.6431238852462519,0.11394272875,0.11394272875,0.34739999999999993,0.9999959911253823,1.0,0.0,0.9999972160901888,0.9998392814671869,0.8327568787911812,0.90625,0.55,0.0,0.0,0.0,,,disabled,0.0,0.0,0.1857,0.20797,0.6842,0.1857,0.20797,0.6842,0.3324432370268877,0.0,0.0,1.0,False,1.0,12.0,0.90625,0.4616425931453705,0.165202,,,0.43396,0.39651,0.39651,0.7467,0.7467,0.6737,0.6737,0.37281,0.37281,0.7223,2.2656,2.2656,5.2073,5.2073,2.6856,2.6856,1100.98703,4438.01297,True,0.0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010858372785151005, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004886267753317952, 'tp_base_pct_final': 0.012, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.012, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0}, 'atr_quantiles': {'q50': 0.014270983636379242, 'q75': 0.019135070964694023, 'q90': 0.0259111151099205}}"
CFG5CECA422C2,stage1,optuna_s1_MR_short_H4,1.6,0.01,0.012,tp_pct,0.54,none,sqrt,0.3965051233149616,0.3965051233149616,0.4339647805337688,0.4339647805337688,0.0,1.7224451952011086,423707.3361873627,0.19877234157790216,0.5235602094240838,0.2776674489980141,0.7223,0.3797,2.634,2.634,2.634,0.897798,0.897798,1101.0,2900.0,30.0,2.265606,0.7127,False,False,False,3876.312255859375,6112.0,0.634213392647149,0.03972,0.18291,0.4339647805337688,0.11498960582002021,0.334410242945857,0.334410242945857,False,0.6431238852462519,0.11394272875,0.11394272875,0.34739999999999993,0.9999959911253823,1.0,0.0,0.9999972160901888,0.9998392814671869,0.8327568787911812,0.90625,0.55,0.0,0.0,0.0,,,disabled,0.0,0.0,0.1857,0.20797,0.6842,0.1857,0.20797,0.6842,0.3324432370268877,0.0,0.0,1.0,False,1.0,12.0,0.90625,0.4616425931453705,0.165202,,,0.43396,0.39651,0.39651,0.7467,0.7467,0.6737,0.6737,0.37281,0.37281,0.7223,2.2656,2.2656,5.2073,5.2073,2.6856,2.6856,1100.98703,4438.01297,True,0.0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010858372785151005, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004886267753317952, 'tp_base_pct_final': 0.012, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.012, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0}, 'atr_quantiles': {'q50': 0.014270983636379242, 'q75': 0.019135070964694023, 'q90': 0.0259111151099205}}"
CFG47B86C31A8,stage1,optuna_s1_TF_long_H4,0.760343,0.020448,0.0275891134238183,tp_pct,0.75,none,sqrt,0.36208794167235003,0.36208794167235003,0.3053636990057775,0.3053636990057775,0.0,2.1613591237797642,480571.1507797241,0.2618153364632238,0.3082942097026604,0.4298904538341158,0.5701,0.8492,1.1775,1.1775,1.1775,1.486224,1.486224,1673.0,1970.0,30.0,1.857596,0.8814,False,False,False,4886.48486328125,6732.0,0.7258593082711304,0.07268,0.19915,0.3053636990057775,0.04123404940517894,0.3343875974854936,0.3343875974854936,False,0.6450534481037189,0.13466282430555554,0.13466282430555554,0.32800000000000007,0.9999940868586316,1.0,0.0,0.999922813918854,0.9995901307879398,0.9627066308691804,0.9491978609625669,0.55,0.0,0.0,0.0,,,disabled,0.0,0.0,0.20752,0.18433,0.7895,0.20752,0.18433,0.7895,0.2615955779784401,0.0,0.0,1.0,False,1.0,12.0,0.9491978609625669,0.5022637248039246,0.109007,,,0.30536,0.36209,0.36209,0.7067,0.7067,0.664,0.664,0.36115,0.36115,0.5701,1.8576,1.8576,4.4203,4.4203,2.2703,2.2703,1673.0298,4716.970200000001,True,0.0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010858372785151005, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004886267753317952, 'tp_base_pct_final': 0.0275891134238183, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.0275891134238183, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0}, 'atr_quantiles': {'q50': 0.014270983636379242, 'q75': 0.019135070964694023, 'q90': 0.0259111151099205}}"
