name,family,z_hours,duration_hours,conditioner_mode,total_events,active_days_fraction,events_per_day_mean,events_per_day_std,events_per_day_per_asset,bars_to_peak_dispersion,speed_dispersion,monotonicity_dispersion,impulse_shape_dispersion,post_event_vol_dispersion,regime_distinctness_score,fold_base_rate_stability,fold_continuation_rate_std,fold_event_count_std,basic_directionality_edge_event_vs_non_event,primary_predictability_gain,continuation_predictability_gain,reversal_predictability_gain,bucket_primary_delta_fold_mean,bucket_primary_delta_fold_std,bucket_primary_delta_fold_count,bucket_primary_delta_fold_min,MAE_predictability_gain,MFE_predictability_gain,reversal_utility_gain,mae_event_oos_r2,mfe_event_oos_r2,magnitude_delta_r,magnitude_positive_fold_fraction,magnitude_stability_score,magnitude_fold_count,magnitude_delta_fold_mean,magnitude_delta_fold_std,selected_delta_metric,incremental_information_delta_auc,incremental_information_delta_auc_fold_mean,incremental_information_delta_auc_fold_std,incremental_information_positive_fold_fraction,incremental_information_positive_fold_count,incremental_information_fold_count,dispersion_to_edge_ratio,edge_to_dispersion_ratio,return_uplift,primary_predictability_gain_is_nan,predictability_gain,D_r,N_r,bucket_primary_predictability_gain,delta_r_raw,delta_r_fallback,delta_r,delta_r_fold_mean,delta_r_fold_std,positive_fold_fraction_r,S_r,delta_r_shrunk,uplift_anchor,primary_multiplier,worst_fold_multiplier,noise_penalty,disagreement_penalty,learnability_support,effective_edge,score_r,score_ml,feature_base,feature_learnability_gain,feature_positive_fold_fraction,conditional_predictability_gain,conditional_predictability_positive_fold_fraction,conditional_predictability_regime_r2,conditional_predictability_baseline_r2,feature_conditioned_spread,economic_gain_r,geometry_weighted_mfe_coverage,fixed_tp_mfe_coverage,aggregate_mfe_coverage,tbm_lgbm_auc_regime,tbm_lgbm_auc_baseline,tbm_lgbm_auc_lift_vs_baseline,tbm_lgbm_top_bucket_lift_vs_baseline,tbm_lgbm_positive_fold_fraction,tbm_lgbm_stability,tbm_lgbm_selected_geometry,coverage_multiplier,predictability_anchor,predictability_positive_multiplier,spread_multiplier,difference_prior,tbm_auc_support,tbm_lift_support,score_ml_trading,shortlist_score,decision,regime_id,regime_definition,rationale,tier,net_regime_value,complexity_multiplier
volatility_expansion|z=4|p=intrabar_range_atr_gt_1.4_ema50_slope_ema50_slopeltq50,volatility_expansion,4,1,ema50_slope < q50,2639,0.8656716417910447,75.40298507462687,67.30617494048506,0.5544337137840211,0.9452182650566101,0.021213483065366745,0.3419544994831085,1.32004788890481,0.020230481401085854,1.0805854740745224,0.05308891087770462,0.05308891087770462,312.73773193359375,-0.004609258845448494,-0.02475310814819709,-0.02475310814819709,,0.0,0.0,6.0,0.0,-0.005537267481340757,-0.013958120630974014,-0.030846812885628072,-0.011504378810607507,-0.01960943908573376,-0.011504378810607507,0.0,0.0,9.0,-261805.6875,740497.75,mae_event_oos_r2,-0.01360630515979655,0.005166972521692514,0.007071035914123058,0.7777777777777778,7.0,9.0,306.26100420738936,0.003265188797339783,-0.004310205578804016,0.0,0.015127042308449745,-0.0525822,5052.0,0.015127042308449745,-0.004310205578804016,-0.006803152579898275,-0.004310205578804016,0.0,0.0,0.8888888955116272,0.9444444179534912,-0.004194159992039204,0.004194159992039204,1.1501270532608032,1.0,2.4319243,0.6499999761581421,0.0,0.0,0.0,0.0,intrabar_range_atr,0.0,0.0,-0.07286934,0.8333333,-0.106499076,-0.03362974,0.0,0.020507494,0.043863203,0.04472342,0.043863203,0.5,0.5,0.0,0.0,0.0,0.0,tp=1.25|sl=0.50,0.3815896,0.0,0.9583333,1.0,0.85,0.0,0.0,0.0,0.0,ranked,volatility_expansion|z=4|p=intrabar_range_atr_gt_1.4,volatility_expansion|z=4|p=intrabar_range_atr_gt_1.4,shrunk delta=-0.0042; stability=0.944; positive-fold fraction=0.889; delta-auc=0.0080; delta-auc positive folds=0.889; dispersion/edge=283.860; dispersion=-0.030,1,1.1226418327483803,0.95
volatility_expansion|z=4|p=intrabar_range_atr_gt_1.4_ema50_slope_ema50_slopeltq40,volatility_expansion,4,1,ema50_slope < q40,2094,0.8656716417910447,75.40298507462687,67.30617494048506,0.5544337137840211,0.9452182650566101,0.021213483065366745,0.3419544994831085,1.318185469135642,0.020230481401085854,1.0805854740745224,0.05308891087770462,0.05308891087770462,312.73773193359375,-0.004609258845448494,-0.025297436867644907,-0.025297436867644907,,0.0,0.0,6.0,0.0,-0.007440693436852719,-0.016019051574913457,-0.03651302105969689,-0.013351704840341094,-0.021768347462943094,-0.013351704840341094,0.0,0.0,9.0,-326412.75,923234.3125,mae_event_oos_r2,0.0017130360498196495,0.0066313124261796474,0.00678472314029932,0.8888888888888888,8.0,9.0,302.7654359174447,0.0033028869262100016,-0.00435381755232811,0.0,0.015127042308449745,-0.052721303,5052.0,0.015127042308449745,-0.00435381755232811,0.0008565180249098248,-0.00435381755232811,0.0,0.0,0.8888888955116272,0.9444444179534912,-0.004194159992039204,0.004194159992039204,1.1501270532608032,1.0,2.4290638,0.6499999761581421,0.0017130361,0.0,0.0,0.0,intrabar_range_atr,0.0,0.0,-0.07193481,0.8333333,-0.10556454,-0.03362974,0.0,0.023144616,0.055159003,0.05624075,0.055159003,0.5,0.5,0.0,0.0,0.0,0.0,tp=1.25|sl=0.50,0.415477,0.0,0.9583333,1.0,0.85,0.0,0.0,0.0,0.0,ranked,volatility_expansion|z=4|p=intrabar_range_atr_gt_1.4,volatility_expansion|z=4|p=intrabar_range_atr_gt_1.4,shrunk delta=-0.0042; stability=0.944; positive-fold fraction=0.889; delta-auc=0.0080; delta-auc positive folds=0.889; dispersion/edge=283.860; dispersion=-0.030,1,1.8438179838555837,0.95
volatility_expansion|z=12|p=intrabar_range_atr_gt_1.8,volatility_expansion,12,1,none,4027,0.8656716417910447,60.1044776119403,57.39185399796844,0.4419446883230904,3.5701136589050293,0.01755634881556034,0.2860386073589325,3.873708615079522,0.05418265238404274,1.2050080215636962,0.047815870493650436,0.047815870493650436,227.66380310058594,-0.002562873996794224,-0.03648242703580157,-0.04617924995724221,-0.04617924995724221,0.0,0.0,6.0,0.0,-0.0031394183493740346,-0.006579460458264519,-0.016473674030456298,-0.009220180568746184,-0.012237846016748044,-0.009220180568746184,0.0,0.0,9.0,-10830.220703125,30632.455078125,return_uplift,0.007392896915195901,0.004329620860517025,0.00949006900191307,0.5555555555555556,5.0,9.0,1511.4705677785792,0.0006616073255529602,-0.002562873996794224,0.0,-0.0031394183170050383,0.24610943,4027.0,-0.04617924988269806,-0.002562873996794224,0.003696448402479291,-0.002562873996794224,0.0,0.0,0.5555555820465088,0.7777777910232544,-0.002279808511957526,0.002279808511957526,0.5684559941291809,1.0,2.830375,1.0,0.007392897,0.0,0.0,0.0,intrabar_range_atr,0.0,0.0,-0.1616344,0.16666667,-0.19408615,-0.032451745,0.0,0.026826985,0.035414144,0.036893703,0.035414144,0.5,0.5,0.0,0.0,0.0,0.0,tp=1.25|sl=0.50,0.35624242,0.0,0.7916667,1.0,0.85,0.0,0.0,0.0,0.0,ranked,volatility_expansion|z=12|p=intrabar_range_atr_gt_1.8,volatility_expansion|z=12|p=intrabar_range_atr_gt_1.8,shrunk delta=-0.0023; stability=0.778; positive-fold fraction=0.556; delta-auc=0.0074; delta-auc positive folds=0.556; dispersion/edge=1511.471; dispersion=0.314,0,,1.0
volatility_expansion|z=4|p=hl_range_gt_1.6,volatility_expansion,4,1,none,3741,0.8656716417910447,55.83582089552239,50.07951796741377,0.41055750658472345,0.9501473903656006,0.017240693792700768,0.3408082127571106,1.308196296915412,0.015015019103884697,1.1316299472771116,0.057655248790979385,0.057655248790979385,270.2676086425781,-0.0038821985945105553,0.037333927741334594,0.031225544435916297,0.031225544435916408,0.0,0.0,6.0,0.0,-0.003509656317666421,-0.006857523902270568,0.0013800846875828832,-0.00959041853703857,-0.012515909460754093,-0.00959041853703857,0.0,0.0,9.0,-7079.65576171875,20024.259765625,return_uplift,0.008361783188049143,0.004745882470160723,0.010451395064592361,0.6666666666666666,6.0,9.0,336.9730489226406,0.002967596379583376,-0.0038821985945105553,0.0,0.031225545331835747,-0.09412381,3741.0,0.031225545331835747,-0.0038821985945105553,0.004180891439318657,-0.0038821985945105553,0.0,0.0,0.6666666865348816,0.8333333134651184,-0.0034245001152157784,0.0034245001152157784,1.3024876117706299,1.0,2.4557414,0.6499999761581421,0.008361783,0.0,0.0,0.0,hl_range,0.0,0.0,-0.027030416,0.6666667,-0.060607318,-0.033576906,0.0,0.012970025,0.0382395,0.04008847,0.0382395,0.5,0.5,0.0,0.0,0.0,0.0,tp=1.25|sl=0.50,0.3647185,0.0,0.9166667,1.0,0.85,0.0,0.0,0.0,0.0,ranked,volatility_expansion|z=4|p=hl_range_gt_1.6,volatility_expansion|z=4|p=hl_range_gt_1.6,shrunk delta=-0.0034; stability=0.833; positive-fold fraction=0.667; delta-auc=0.0084; delta-auc positive folds=0.667; dispersion/edge=336.973; dispersion=-0.072,0,,1.0
structure|z=4|p=breakout_distance_down_atr_gt_1.4,structure,4,1,none,3044,0.8656716417910447,45.43283582089552,39.748171414092624,0.3340649692712906,0.10862281918525696,0.009822424501180649,0.22454725205898285,0.34299249574542046,0.033015307039022446,0.9048055467802156,0.10225517302751541,0.10225517302751541,116.07672119140625,-0.00322892377153039,0.017714548105148276,0.011310507100822598,0.011310507100822598,0.0,0.0,6.0,0.0,-0.0005569043674431562,-0.0007678290599102411,-0.05616574759964266,-0.006637666586815305,-0.006426214618393766,-0.006426214618393766,0.0,0.0,9.0,-1428.305419921875,4039.826904296875,return_uplift,0.006330749772374966,0.0002216522698290646,0.015797194093465805,0.6666666666666666,6.0,9.0,106.2250210951418,0.009413977890428821,-0.00322892377153039,0.0,0.011310507543385029,-0.091282815,3044.0,0.011310507543385029,-0.00322892377153039,0.0031653749756515026,-0.00322892377153039,0.0,0.0,0.6666666865348816,0.8333333134651184,-0.0027733757160604,0.0027733757160604,1.112625241279602,1.0,2.1687324,0.6499999761581421,0.00633075,0.0,0.0,0.0,breakout_distance_down_atr,0.0,0.0,-0.08168682,0.33333334,-0.11383804,-0.03215122,0.0,0.029703949,0.036095724,0.0381082,0.036095724,0.5,0.5,0.0,0.0,0.0,0.0,tp=1.25|sl=0.50,0.35828716,0.0,0.8333333,1.0,0.85,0.0,0.0,0.0,0.0,ranked,structure|z=4|p=breakout_distance_down_atr_gt_1.4,structure|z=4|p=breakout_distance_down_atr_gt_1.4,shrunk delta=-0.0028; stability=0.833; positive-fold fraction=0.667; delta-auc=0.0063; delta-auc positive folds=0.667; dispersion/edge=106.225; dispersion=-0.052,0,,1.0
volatility_expansion|z=4|p=hl_range_gt_1.8,volatility_expansion,4,1,none,3333,0.8656716417910447,49.74626865671642,46.06528245079049,0.36578138718173836,0.9521240592002869,0.017833424732089043,0.3400379717350006,1.3099954556673765,0.015682615339756012,1.157537703436222,0.05520320311188698,0.05520320311188698,248.70977783203125,-0.003706329967826605,0.05006355171920879,0.04166700999587014,0.04166700999587014,0.0,0.0,6.0,0.0,-0.00400833903682507,-0.007240073729770868,0.00738213603740312,-0.01008910125619722,-0.012898459288254394,-0.01008910125619722,0.0,0.0,9.0,-7937.560546875,22450.77734375,return_uplift,0.00267625419351597,-0.0014076543739065528,0.010162034071981907,0.5555555555555556,5.0,9.0,353.448146020188,0.002829269332036283,-0.003706329967826605,0.0,0.04166701063513756,-0.10648155,3333.0,0.04166701063513756,-0.003706329967826605,0.0013381270691752434,-0.003706329967826605,0.0,0.0,0.5555555820465088,0.7777777910232544,-0.0032228536438196898,0.0032228536438196898,1.394121527671814,1.0,2.4676404,0.6499999761581421,0.0026762541,0.0,0.0,0.0,hl_range,0.0,0.0,-0.025976168,0.6666667,-0.059541646,-0.033565473,0.0,0.018515114,0.036566235,0.03846154,0.036566235,0.5,0.5,0.0,0.0,0.0,0.0,tp=1.25|sl=0.50,0.3596987,0.0,0.9166667,1.0,0.85,0.0,0.0,0.0,0.0,ranked,volatility_expansion|z=4|p=hl_range_gt_1.8,volatility_expansion|z=4|p=hl_range_gt_1.8,shrunk delta=-0.0032; stability=0.778; positive-fold fraction=0.556; delta-auc=0.0027; delta-auc positive folds=0.556; dispersion/edge=353.448; dispersion=-0.082,0,,1.0
structure|z=4|p=breakout_distance_down_atr_gt_1.6,structure,4,1,none,2190,0.835820895522388,32.6865671641791,31.92351351404337,0.240342405618964,0.1280038207769394,0.010817882604897022,0.21603944897651672,0.35486115235835314,0.03841158375144005,0.9467755481638187,0.10256296396255493,0.10256296396255493,94.09510803222656,-0.005249490030109882,0.009373118443199102,0.003577562567454562,0.003577562567454562,0.0,0.0,6.0,0.0,0.00041952616497908934,-0.0013242519543414932,-0.04222747484257061,-0.0056612360543930595,-0.006982637512825018,-0.0056612360543930595,0.0,0.0,9.0,-3855.766845703125,10905.5869140625,return_uplift,0.003961881412331558,0.005788485053926706,0.01271340437233448,0.5555555555555556,5.0,9.0,67.59916683772141,0.014793081731326665,-0.005249490030109882,0.0,0.003577562514692545,-0.07597213,2190.0,0.003577562514692545,-0.005249490030109882,0.0019809408113360405,-0.005249490030109882,0.0,0.0,0.5555555820465088,0.7777777910232544,-0.004273748490959406,0.004273748490959406,1.0357604026794434,1.0,2.0570703,0.6499999761581421,0.0039618816,0.0,0.0,0.0,breakout_distance_down_atr,0.0,0.0,-0.049738277,0.33333334,-0.08293355,-0.033195276,0.0,0.033220146,0.037312478,0.03928064,0.037312478,0.5,0.5,0.0,0.0,0.0,0.0,tp=1.25|sl=0.50,0.36193743,0.0,0.8333333,1.0,0.85,0.0,0.0,0.0,0.0,ranked,structure|z=4|p=breakout_distance_down_atr_gt_1.6,structure|z=4|p=breakout_distance_down_atr_gt_1.6,shrunk delta=-0.0043; stability=0.778; positive-fold fraction=0.556; delta-auc=0.0040; delta-auc positive folds=0.556; dispersion/edge=67.599; dispersion=-0.031,0,,1.0
volatility_expansion|z=4|p=hl_range_gt_1.4_prior_return_12h_gt_q20_lt_q80,volatility_expansion,4,1,prior_return_12h > q20 AND prior_return_12h < q80,2379,0.8656716417910447,61.26865671641791,53.8373953400567,0.4505048287971905,0.9529582858085632,0.017105426639318466,0.34178727865219116,1.3208339251577854,0.014550460502505302,1.1325948055318533,0.055005475878715515,0.055005475878715515,298.4009704589844,-0.003964552655816078,-0.045308371670728764,-0.045308371670728764,,0.0,0.0,6.0,0.0,-0.004421901116689053,-0.007408999918193437,-0.009383229207357902,-0.010049757752181865,-0.012760359669553134,-0.010049757752181865,0.0,0.0,9.0,-8794.3349609375,24874.10546875,mae_event_oos_r2,0.007959696848687525,0.006498483940958977,0.007600610610097647,0.7777777777777778,7.0,9.0,321.9227703840098,0.0031063350964802418,-0.004102952778339386,0.0,0.021845418959856033,-0.08442578,4105.0,0.021845418959856033,-0.004102952778339386,0.003979848424343763,-0.004102952778339386,0.0,0.0,0.6666666865348816,0.8333333134651184,-0.0035340909380465746,0.0035340909380465746,1.2150442600250244,1.0,2.4443533,0.6499999761581421,0.007959696,0.0,0.0,0.0,hl_range,0.0,0.0,-0.019858459,0.8333333,-0.053428467,-0.033570003,0.0,0.010557034,0.037192315,0.039267015,0.037192315,0.5,0.5,0.0,0.0,0.0,0.0,tp=1.25|sl=0.50,0.36157694,0.0,0.9583333,1.0,0.85,0.0,0.0,0.0,0.0,ranked,volatility_expansion|z=4|p=hl_range_gt_1.4,volatility_expansion|z=4|p=hl_range_gt_1.4,shrunk delta=-0.0035; stability=0.833; positive-fold fraction=0.667; delta-auc=0.0092; delta-auc positive folds=0.667; dispersion/edge=330.895; dispersion=-0.066,1,1.8936189640957797,0.95
volatility_expansion|z=4|p=hl_range_gt_1.4,volatility_expansion,4,1,none,4105,0.8656716417910447,61.26865671641791,53.8373953400567,0.4505048287971905,0.9529582858085632,0.017105426639318466,0.34178727865219116,1.3118509911000729,0.014550460502505302,1.1325948055318533,0.055005475878715515,0.055005475878715515,298.4009704589844,-0.003964552655816078,0.028314367779516347,0.021845419202576766,0.021845419202576655,0.0,0.0,6.0,0.0,-0.00398065674468473,-0.007342667528159819,-0.001857752737959295,-0.010061418964056879,-0.013001053086643344,-0.010061418964056879,0.0,0.0,9.0,-9513.919921875,26909.396484375,return_uplift,0.009242584258872533,0.0058370488695800304,0.011392246000468731,0.6666666666666666,6.0,9.0,330.8950857735642,0.00302210592720713,-0.003964552655816078,0.0,0.021845418959856033,-0.08509669,4105.0,0.021845418959856033,-0.003964552655816078,0.004621291998773813,-0.003964552655816078,0.0,0.0,0.6666666865348816,0.8333333134651184,-0.0035340909380465746,0.0035340909380465746,1.2150442600250244,1.0,2.4512048,0.6499999761581421,0.009242584,0.0,0.0,0.0,hl_range,0.0,0.0,-0.02547169,0.8333333,-0.05906077,-0.033589084,0.0,0.0099672545,0.039280888,0.04137235,0.039280888,0.5,0.5,0.0,0.0,0.0,0.0,tp=1.25|sl=0.50,0.36784267,0.0,0.9583333,1.0,0.85,0.0,0.0,0.0,0.0,ranked,volatility_expansion|z=4|p=hl_range_gt_1.4,volatility_expansion|z=4|p=hl_range_gt_1.4,shrunk delta=-0.0035; stability=0.833; positive-fold fraction=0.667; delta-auc=0.0092; delta-auc positive folds=0.667; dispersion/edge=330.895; dispersion=-0.066,0,,1.0
structure|z=8|p=breakout_distance_down_atr_gt_1.4,structure,8,1,none,2364,0.8656716417910447,35.28358208955224,34.717540824487806,0.2594381035996488,0.46807727217674255,0.006616554688662291,0.23925361037254333,0.7139474372379482,0.030762942507863045,0.8877922872550654,0.11099842935800552,0.11099842935800552,74.23030853271484,-0.0047229258343577385,0.02654093322951323,0.025783355689476095,0.025783355689476206,0.0,0.0,6.0,0.0,6.275712201353478e-05,-0.0009583253689540161,-0.0714426665653145,-0.006018005097358614,-0.006616710927437541,-0.006018005097358614,0.0,0.0,9.0,-1064.5406494140625,3010.93896484375,return_uplift,0.00576553683974812,0.0002987898187711835,0.01632499508559704,0.5555555555555556,5.0,9.0,151.16634524391944,0.006615229060320384,-0.0047229258343577385,0.0,0.02578335627913475,-0.08291027,2364.0,0.02578335627913475,-0.0047229258343577385,0.002882768400013447,-0.0047229258343577385,0.0,0.0,0.5555555820465088,0.7777777910232544,-0.003898392664268613,0.003898392664268613,1.2522680759429932,1.0,2.2562437,0.6499999761581421,0.005765537,0.0,0.0,0.0,breakout_distance_down_atr,0.0,0.0,-0.095519364,0.33333334,-0.12802567,-0.032506306,0.0,0.01449874,0.033162538,0.03568282,0.033162538,0.5,0.5,0.0,0.0,0.0,0.0,tp=1.25|sl=0.50,0.3494876,0.0,0.8333333,1.0,0.85,0.0,0.0,0.0,0.0,ranked,structure|z=8|p=breakout_distance_down_atr_gt_1.4,structure|z=8|p=breakout_distance_down_atr_gt_1.4,shrunk delta=-0.0039; stability=0.778; positive-fold fraction=0.556; delta-auc=0.0058; delta-auc positive folds=0.556; dispersion/edge=151.166; dispersion=-0.042,0,,1.0
volatility_expansion|z=12|p=intrabar_range_atr_gt_1.8_MACD_histogram_MACD_histogramltq50,volatility_expansion,12,1,MACD_histogram < q50,2009,0.8656716417910447,60.1044776119403,57.39185399796844,0.4419446883230904,3.5701136589050293,0.01755634881556034,0.2860386073589325,3.892771663144231,0.05418265238404274,1.2050080215636962,0.047815870493650436,0.047815870493650436,227.66380310058594,-0.002562873996794224,-0.05178781086334783,-0.05178781086334783,,0.0,0.0,6.0,0.0,-0.014410448755923788,-0.018221407609456453,-0.011757789860410206,-0.02013839875854928,-0.02358410565026592,-0.02013839875854928,0.0,0.0,9.0,-2789.128662109375,7888.81005859375,mae_event_oos_r2,0.0063619697709428324,0.0026875073090195656,0.006411673501133919,0.5555555555555556,5.0,9.0,789.8522474657572,0.001266059574064013,-0.004928480833768845,0.0,-0.0031394183170050383,0.2475332,4027.0,-0.04617924988269806,-0.004928480833768845,0.0031809848854714162,-0.004928480833768845,0.0,0.0,0.5555555820465088,0.7777777910232544,-0.002279808511957526,0.002279808511957526,0.5684559941291809,1.0,2.6682777,1.0,0.0063619697,0.0,0.0,0.0,intrabar_range_atr,0.0,0.0,-0.14636153,0.0,-0.17977177,-0.033410225,0.0,0.03798651,0.033485025,0.036045313,0.033485025,0.5,0.5,0.0,0.0,0.0,0.0,tp=1.25|sl=0.50,0.35045508,0.0,0.75,1.0,0.85,0.0,0.0,0.0,0.0,ranked,volatility_expansion|z=12|p=intrabar_range_atr_gt_1.8,volatility_expansion|z=12|p=intrabar_range_atr_gt_1.8,shrunk delta=-0.0023; stability=0.778; positive-fold fraction=0.556; delta-auc=0.0074; delta-auc positive folds=0.556; dispersion/edge=1511.471; dispersion=0.314,1,3.8285682284715508,0.95
volatility_expansion|z=4|p=hl_range_gt_1.4_ema50_slope_ema50_slopeltq50,volatility_expansion,4,1,ema50_slope < q50,2150,0.8656716417910447,61.26865671641791,53.8373953400567,0.4505048287971905,0.9529582858085632,0.017105426639318466,0.34178727865219116,1.324018346145749,0.014550460502505302,1.1325948055318533,0.055005475878715515,0.055005475878715515,298.4009704589844,-0.003964552655816078,0.030642638930251265,0.030642638930251265,,0.0,0.0,6.0,0.0,-0.00910726708997478,-0.018300347639004455,-0.008844421977751926,-0.015172862726363423,-0.02389621514165996,-0.015172862726363423,0.0,0.0,9.0,-396029.15625,1120139.5,mae_event_oos_r2,0.004013499385930153,0.004999600816518068,0.006082584150135517,0.8888888888888888,8.0,9.0,279.9167121822556,0.003572491232137985,-0.004730043932795525,0.0,0.021845418959856033,-0.08418794,4105.0,0.021845418959856033,-0.004730043932795525,0.0020067496929650763,-0.004730043932795525,0.0,0.0,0.6666666865348816,0.8333333134651184,-0.0035340909380465746,0.0035340909380465746,1.2150442600250244,1.0,2.4095144,0.6499999761581421,0.0040134992,0.0,0.0,0.0,hl_range,0.0,0.0,-0.029280072,0.6666667,-0.06291438,-0.033634305,0.0,0.021883491,0.049884833,0.050553683,0.049884833,0.5,0.5,0.0,0.0,0.0,0.0,tp=1.25|sl=0.50,0.3996545,0.0,0.9166667,1.0,0.85,0.0,0.0,0.0,0.0,ranked,volatility_expansion|z=4|p=hl_range_gt_1.4,volatility_expansion|z=4|p=hl_range_gt_1.4,shrunk delta=-0.0035; stability=0.833; positive-fold fraction=0.667; delta-auc=0.0092; delta-auc positive folds=0.667; dispersion/edge=330.895; dispersion=-0.066,1,1.7994498871714506,0.95
volatility_expansion|z=4|p=intrabar_range_atr_gt_1.4,volatility_expansion,4,1,none,5052,0.8656716417910447,75.40298507462687,67.30617494048506,0.5544337137840211,0.9452182650566101,0.021213483065366745,0.3419544994831085,1.3083862476050854,0.020230481401085854,1.0805854740745224,0.05308891087770462,0.05308891087770462,312.73773193359375,-0.004609258845448494,0.022011235145207253,0.015127042281665393,0.015127042281665504,0.0,0.0,6.0,0.0,-0.003262446249410411,-0.006231080381572163,0.004441449557389898,-0.00934320846878256,-0.011889465940055688,-0.00934320846878256,0.0,0.0,9.0,-6098.0439453125,17247.841796875,return_uplift,0.008024953100506327,0.010429446585476398,0.010583748109638691,0.8888888888888888,8.0,9.0,283.86044079452773,0.0035228579128567254,-0.004609258845448494,0.0,0.015127042308449745,-0.053453173,5052.0,0.015127042308449745,-0.004609258845448494,0.0040124766528606415,-0.004609258845448494,0.0,0.0,0.8888888955116272,0.9444444179534912,-0.004194159992039204,0.004194159992039204,1.1501270532608032,1.0,2.4129999,0.6499999761581421,0.008024953,0.0,0.0,0.0,intrabar_range_atr,0.0,0.0,-0.072210595,0.6666667,-0.10571405,-0.03350346,0.0,0.010299059,0.03433359,0.035875358,0.03433359,0.5,0.5,0.0,0.0,0.0,0.0,tp=1.25|sl=0.50,0.35300076,0.0,0.9166667,1.0,0.85,0.0,0.0,0.0,0.0,ranked,volatility_expansion|z=4|p=intrabar_range_atr_gt_1.4,volatility_expansion|z=4|p=intrabar_range_atr_gt_1.4,shrunk delta=-0.0042; stability=0.944; positive-fold fraction=0.889; delta-auc=0.0080; delta-auc positive folds=0.889; dispersion/edge=283.860; dispersion=-0.030,0,,1.0
volatility_expansion|z=4|p=hl_range_gt_1.6_bars_since_trend_flip_gt_q20_lt_q80,volatility_expansion,4,1,bars_since_trend_flip > q20 AND bars_since_trend_flip < q80,2226,0.8656716417910447,55.83582089552239,50.07951796741377,0.41055750658472345,0.9501473903656006,0.017240693792700768,0.3408082127571106,1.3097731228917837,0.015015019103884697,1.1316299472771116,0.057655248790979385,0.057655248790979385,270.2676086425781,-0.0038821985945105553,0.001196840202437932,0.001196840202437932,,0.0,0.0,6.0,0.0,0.001035538978076067,0.0007737214431688955,0.009933000703342243,-0.004246685205067546,-0.004698204491983438,-0.004246685205067546,0.0,0.0,9.0,-192.20281982421875,298.2541809082031,mae_event_oos_r2,0.005802899908108339,0.001988469623029232,0.007277033757418394,0.5555555555555556,5.0,9.0,212.06911541598615,0.004715443821409075,-0.006176161579787731,0.0,0.031225545331835747,-0.09400605,3741.0,0.031225545331835747,-0.006176161579787731,0.0029014499540541694,-0.006176161579787731,0.0,0.0,0.6666666865348816,0.8333333134651184,-0.0034245001152157784,0.0034245001152157784,1.3024876117706299,1.0,2.340404,0.6499999761581421,0.0058029,0.0,0.0,0.0,hl_range,0.0,0.0,-0.054371234,0.6666667,-0.08792135,-0.033550125,0.0,-0.0043224967,0.03211849,0.0348513,0.03211849,0.5,0.5,0.0,0.0,0.0,0.0,tp=2.50|sl=1.10,0.34635547,0.0,0.9166667,1.0,0.85,0.0,0.0,0.0,0.0,ranked,volatility_expansion|z=4|p=hl_range_gt_1.6,volatility_expansion|z=4|p=hl_range_gt_1.6,shrunk delta=-0.0034; stability=0.833; positive-fold fraction=0.667; delta-auc=0.0084; delta-auc positive folds=0.667; dispersion/edge=336.973; dispersion=-0.072,1,2.125043391132005,0.95
volatility_expansion|z=12|p=intrabar_range_atr_gt_1.8_rate_of_change_rate_of_changeltq50,volatility_expansion,12,1,rate_of_change < q50,2153,0.8656716417910447,60.1044776119403,57.39185399796844,0.4419446883230904,3.5701136589050293,0.01755634881556034,0.2860386073589325,3.8903649132698774,0.05418265238404274,1.2050080215636962,0.047815870493650436,0.047815870493650436,227.66380310058594,-0.002562873996794224,-0.1152280945758572,-0.1152280945758572,,0.0,0.0,6.0,0.0,-0.00023868136866078693,-0.006332979184671572,-0.03771336888251242,-0.006199882292207359,-0.01199624174994951,-0.006199882292207359,0.0,0.0,9.0,-0.6200605034828186,0.6878485083580017,mae_event_oos_r2,0.006062864352680941,0.0029018728528171778,0.008536705747246742,0.5555555555555556,5.0,9.0,823.0482244776825,0.001214995634836116,-0.004726776387542486,0.0,-0.0031394183170050383,0.24735343,4027.0,-0.04617924988269806,-0.004726776387542486,0.0030314321763404706,-0.004726776387542486,0.0,0.0,0.5555555820465088,0.7777777910232544,-0.002279808511957526,0.002279808511957526,0.5684559941291809,1.0,2.6785574,1.0,0.0060628643,0.0,0.0,0.0,intrabar_range_atr,0.0,0.0,-0.20088692,0.0,-0.23381935,-0.032932412,0.0,-6.536542e-05,0.002758802,0.0038535646,0.002758802,0.5,0.5,0.0,0.0,0.0,0.0,tp=2.00|sl=0.90,0.2582764,0.0,0.75,1.0,0.85,0.0,0.0,0.0,0.0,ranked,volatility_expansion|z=12|p=intrabar_range_atr_gt_1.8,volatility_expansion|z=12|p=intrabar_range_atr_gt_1.8,shrunk delta=-0.0023; stability=0.778; positive-fold fraction=0.556; delta-auc=0.0074; delta-auc positive folds=0.556; dispersion/edge=1511.471; dispersion=0.314,1,3.382846501773577,0.95
