window,strategy_id,side_name,n_trades,trades_per_day,gross_hit_rate,net_hit_rate,mean_gross_bps,median_gross_bps,mean_net_bps,median_net_bps,stop_loss_rate,capital_protect_rate,trailing_rate,adverse_exit_rate,delayed_1m_entry_coverage
june_to_now,long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,long,28.0,16.390243902439025,0.39285714285714285,0.39285714285714285,15.652516854710743,-6.22980878688395,0.41476209714476553,-21.488582715392113,0.5357142857142857,0.0,0.39285714285714285,0.0,0.0
june_to_now,long_dist_ema20_atr_-0_92271453_loc_bb_channel_pos_48_0_60767579_leverage_build_score_0_45107844_return_autocorr_48_1_18643_rolling_range_20_-0_25967735,long,5.0,5.0,0.4,0.4,16.661471396218985,-0.699645170243457,1.80519325658679,-15.279353829100728,0.0,0.0,0.4,0.0,0.0
june_to_now,short_asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,short,8.0,6.857142857142857,0.625,0.625,82.62638727501326,119.50305663049221,67.86772049963474,104.0820637717843,0.0,0.0,0.625,0.0,0.0
june_to_now,short_bollinger_band_width_-0_0062114433_oi_value_z_90d_0_082444385_price_rv_15d_robust_z_0_060036644,short,18.0,10.536585365853659,0.0,0.0,-2.4458421062768645,-2.1106751955812797,-17.027365781056385,-16.718629631213844,0.0,0.0,0.0,0.0,0.0
