feature_a,feature_b,lift,final_pair_score
vol_z,atr_pct_change,10.899172362812937,10.899172362812937
vp_air_pocket_score,ret20h,10.128219937622735,10.128219937622735
rvol_z,rolling_range_20,8.528244430470238,8.528244430470238
vp_air_pocket_score,ret28h,8.17849008280784,8.17849008280784
atr_pct_change,kf_score_mean,7.188976276868246,7.188976276868246
press_24,complexity_regime_24h,7.179276638402483,7.179276638402483
decel_4,kf_score_mean,6.012547712212653,6.012547712212653
atr_pct_change,ffd_range_24_04,5.8405131921518105,5.8405131921518105
ret20h,true_range_percentile,5.839286701611287,5.839286701611287
vp_air_pocket_score,regime_stability_24h,5.5938709879803845,5.5938709879803845
mr_tape,true_range_percentile,5.411064367132254,5.411064367132254
rvol_z,ffd_range_24_05,5.17768846349922,5.17768846349922
vp_dist_hvn_above_atr,atr_pct_change,5.001815936060334,5.001815936060334
decel_4,true_range_percentile,4.973219303230493,4.973219303230493
atr_pct_base,rolling_range_20,4.963432193019538,4.963432193019538
rvol_z,regime_stability_24h,4.688112460009153,4.688112460009153
atr_pct_change,true_range_percentile,4.550147784825297,4.550147784825297
vol_z,ffd_range_24_05,4.500241354843165,4.500241354843165
vp_in_hvn_above_zone,press_24,4.425110113257178,4.425110113257178
atr_pct_change,ret28h,4.3830507307967705,4.3830507307967705
bars_in_high_vol_state_log_norm,ret20h,4.357801778949614,4.357801778949614
vol_z,regime_stability_24h,4.339639599666427,4.339639599666427
rolling_range_20,regime_stability_24h,4.293647444372645,4.293647444372645
vp_air_pocket_score,press_24,4.226955531802104,4.226955531802104
atr_pct_change,asset_vol_level,4.205425691899517,4.205425691899517
rv_2h,true_range_percentile,4.058949776784917,4.058949776784917
atr_pct_base,complexity_regime_24h,4.001918425228071,4.001918425228071
rolling_range_20,ret28h,3.915619358594385,3.915619358594385
regime_stability_24h,true_range_percentile,3.8901238875620305,3.8901238875620305
vp_air_pocket_score,ffd_range_24_04,3.883695122212132,3.883695122212132
decel_4,vp_air_pocket_score,3.866143886204067,3.866143886204067
dn_vol_6,ema50_gt_ema200,3.8344634089314935,3.8344634089314935
dn_vol_6,true_range_percentile,3.7664688089301763,3.7664688089301763
vp_air_pocket_score,pct_extreme,3.75398022456846,3.75398022456846
vp_air_pocket_score,dir_path_long_2h,3.7225515673747305,3.7225515673747305
align,vol_z,3.702440998120718,3.702440998120718
rvol_z,press_24,3.7006812887095606,3.7006812887095606
vol_z,ffd_range_24_04,3.667435097101405,3.667435097101405
rolling_range_20,vp_air_pocket_score,3.606622413006123,3.606622413006123
decel_4,press_24,3.563260013829662,3.563260013829662
rolling_range_20,cvar_5pct,3.4645601285638055,3.4645601285638055
ema50_gt_ema200,true_range_percentile,3.4477617954581827,3.4477617954581827
atr_pct_base,vp_air_pocket_score,3.437490774925143,3.437490774925143
mr_tape,vp_air_pocket_score,3.4268312892669655,3.4268312892669655
volume_trend_48,atr_pct_change,3.3563349138432486,3.3563349138432486
ret20h,vp_in_hvn_above_zone,3.3529755248004753,3.3529755248004753
vol_z,G_EXH_TAIL_FAIL,3.348054853613697,3.348054853613697
vol_z,ret28h,3.2735713540176112,3.2735713540176112
