fold_id,seed,group,gain,split
0,42,location,9.54706,50.0
0,42,regime,26.558393,150.0
1,42,location,0.1994726,2.0
1,42,regime,3.5519466,8.0
2,42,location,32.08416,580.0
2,42,regime,159.1532,2209.0
