fold_id,seed,group,used_feature_count,split_count
0,42,location,2,2
0,42,regime,7,11
1,42,location,24,523
1,42,regime,37,3119
2,42,location,16,86
2,42,regime,27,416
3,42,location,24,359
3,42,regime,34,1906
4,42,location,23,501
4,42,regime,38,2600
