fold_id,seed,group,gain,split
0,42,location,2.3377512,5.0
0,42,regime,59.074154,12.0
1,42,location,3.638027,5.0
1,42,regime,52.47517,13.0
2,42,location,46.54711,281.0
2,42,regime,329.629,861.0
