strategy_id,symbol,timestamp,side,normalized_rank_score,net_return,gross_return,entry_adverse_bps,entry_favorable_bps,entry_gap_bps,entry_slippage_proxy_bps,entry_delay_minutes,delay_window_candle_count,delay_window_range_bps,delay_entry_ref_gap_bps,delay_close_gap_bps,delay_max_adverse_bps,delay_max_favorable_bps
long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,SYN/USD:USD,2026-01-22 14:00:00+00:00,long,0.9880099067599067,-0.011098428515099875,-0.004236221255815554,,,0.0,0.0,5.0,6.0,0.0,,0.0,0.0,0.0
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,ICX/USD:USD,2026-01-22 14:00:00+00:00,long,0.9680871212121213,-0.019541856742199937,-0.012688100682921885,,,0.0,0.0,5.0,6.0,0.0,,0.0,0.0,0.0
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,SYN/USD:USD,2026-01-22 14:00:00+00:00,long,0.9564248251748252,-0.006384843142788427,0.00048208235302469677,,,0.0,0.0,5.0,6.0,0.0,,0.0,0.0,0.0
long_dist_ema20_atr_-0_92271453_loc_bb_channel_pos_48_0_60767579_leverage_build_score_0_45107844_return_autocorr_48_1_18643_rolling_range_20_-0_25967735,OGN/USD:USD,2026-01-22 14:00:00+00:00,long,0.9514641608391609,-0.011439025997186596,-0.004577159798932506,,,0.0,0.0,5.0,6.0,0.0,,0.0,0.0,0.0
long_dist_ema20_atr_-0_92271453_loc_bb_channel_pos_48_0_60767579_leverage_build_score_0_45107844_return_autocorr_48_1_18643_rolling_range_20_-0_25967735,ICX/USD:USD,2026-01-22 14:00:00+00:00,long,0.9506191724941725,-0.011961473849543963,-0.0051001311207225205,,,0.0,0.0,5.0,6.0,0.0,,0.0,0.0,0.0
long_asset_vol_level_pct_0_20587213_compression_score_-0_99787366,MOVR/USD:USD,2026-01-22 14:00:00+00:00,long,0.8637529137529137,-0.012003870474644626,-0.005142569539418167,,,0.0,0.0,5.0,6.0,0.0,,0.0,0.0,0.0
long_bars_in_high_vol_state_log_norm_-0_38407263_pullback_depth_1_8353814_pullback_depth_-0_90359813_asset_funding_rate_abs_mean_7d_0_000011711979_variance_ratio_10_48_-0_27143899,OGN/USD:USD,2026-01-22 14:00:00+00:00,long,0.8532124125874125,-0.011912766233207611,-0.005051374504357524,,,0.0,0.0,5.0,6.0,0.0,,0.0,0.0,0.0
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,OGN/USD:USD,2026-01-22 14:00:00+00:00,long,0.8433930652680652,-0.019019407001975498,-0.012165129240951884,,,0.0,0.0,5.0,6.0,0.0,,0.0,0.0,0.0
long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,COMP/USD:USD,2026-01-22 14:00:00+00:00,long,0.8040355477855478,-0.011501012374400647,-0.00463920813342808,,,0.0,0.0,5.0,6.0,0.0,,0.0,0.0,0.0
short_asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,ICX/USD:USD,2026-01-22 15:00:00+00:00,short,0.9643065268065268,0.012644977601028617,0.019530951779677837,,,-0.0,0.0,5.0,6.0,0.0,,-0.0,0.0,0.0
short_asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,WOO/USD:USD,2026-01-22 15:00:00+00:00,short,0.9104312354312354,0.02066902989090042,0.02756303674156394,,,-0.0,0.0,5.0,6.0,0.0,,-0.0,0.0,0.0
short_asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,ASTR/USD:USD,2026-01-22 15:00:00+00:00,short,0.897159090909091,0.006918828925365014,0.013799071805161362,,,-0.0,0.0,5.0,6.0,0.0,,-0.0,0.0,0.0
short_asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,REZ/USD:USD,2026-01-22 15:00:00+00:00,short,0.8828598484848484,0.01457935846328461,0.021467269043464677,,,-0.0,0.0,5.0,6.0,0.0,,-0.0,0.0,0.0
short_bollinger_band_width_-0_0062114433_oi_value_z_90d_0_082444385_price_rv_15d_robust_z_0_060036644,STG/USD:USD,2026-01-22 15:00:00+00:00,short,0.8042832167832168,-0.02733576601322272,-0.020489812516225336,,,-0.0,0.0,5.0,6.0,0.0,,-0.0,0.0,0.0
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,ICX/USD:USD,2026-01-22 16:00:00+00:00,long,0.9521998834498835,-0.019541855426741427,-0.01268810030267086,,,0.0,0.0,5.0,6.0,0.0,,0.0,0.0,0.0
short_asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,ASTR/USD:USD,2026-01-22 16:00:00+00:00,short,0.945979020979021,0.006918828782494021,0.013799070820699467,,,-0.0,0.0,5.0,6.0,0.0,,-0.0,0.0,0.0
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,RLC/USD:USD,2026-01-22 16:00:00+00:00,long,0.8809513403263404,-0.01919363614853386,-0.012339532285949638,,,0.0,0.0,5.0,6.0,0.0,,0.0,0.0,0.0
long_dist_ema20_atr_-0_92271453_loc_bb_channel_pos_48_0_60767579_leverage_build_score_0_45107844_return_autocorr_48_1_18643_rolling_range_20_-0_25967735,ICX/USD:USD,2026-01-22 16:00:00+00:00,long,0.8793342074592074,-0.011961474029757453,-0.005100130827824888,,,0.0,0.0,5.0,6.0,0.0,,0.0,0.0,0.0
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,DYM/USD:USD,2026-01-22 16:00:00+00:00,long,0.8440340909090909,-0.019204710930338636,-0.012350618719900832,,,0.0,0.0,5.0,6.0,0.0,,0.0,0.0,0.0
long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,LRC/USD:USD,2026-01-22 16:00:00+00:00,long,0.815777972027972,-0.001233601496455009,0.005638480369603114,,,0.0,0.0,5.0,6.0,0.0,,0.0,0.0,0.0
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,QTUM/USD:USD,2026-01-22 16:00:00+00:00,long,0.8054050116550117,0.011228340970146411,0.01811289702342366,,,0.0,0.0,5.0,6.0,0.0,,0.0,0.0,0.0
short_asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,ASTR/USD:USD,2026-01-22 17:00:00+00:00,short,0.9551719114219114,0.006918829665452294,0.013799071974999232,,,-0.0,0.0,5.0,6.0,0.0,,-0.0,0.0,0.0
short_asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,WOO/USD:USD,2026-01-22 17:00:00+00:00,short,0.8344187062937063,0.020669028834335752,0.027563035695204612,,,-0.0,0.0,5.0,6.0,0.0,,-0.0,0.0,0.0
long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,CHR/USD:USD,2026-01-22 18:00:00+00:00,long,0.9646561771561771,-0.01363790596187577,-0.006778240250908941,,,0.0,0.0,5.0,6.0,0.0,,0.0,0.0,0.0
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,ICX/USD:USD,2026-01-22 18:00:00+00:00,long,0.9490530303030303,-0.019541855423617506,-0.012688100145568836,,,0.0,0.0,5.0,6.0,0.0,,0.0,0.0,0.0
short_asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,ASTR/USD:USD,2026-01-22 18:00:00+00:00,short,0.9487325174825175,0.006918828624672047,0.013799071165261296,,,-0.0,0.0,5.0,6.0,0.0,,-0.0,0.0,0.0
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,CHR/USD:USD,2026-01-22 18:00:00+00:00,long,0.9471809440559441,-0.02121828664892533,-0.014366209219933472,,,0.0,0.0,5.0,6.0,0.0,,0.0,0.0,0.0
short_asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,WOO/USD:USD,2026-01-22 18:00:00+00:00,short,0.8300990675990676,0.020669027788744812,0.02756303520296455,,,-0.0,0.0,5.0,6.0,0.0,,-0.0,0.0,0.0
long_dist_ema20_atr_-0_92271453_loc_bb_channel_pos_48_0_60767579_leverage_build_score_0_45107844_return_autocorr_48_1_18643_rolling_range_20_-0_25967735,ICX/USD:USD,2026-01-22 18:00:00+00:00,long,0.8250218531468532,-0.011961474132980158,-0.005100131028318908,,,0.0,0.0,5.0,6.0,0.0,,0.0,0.0,0.0
long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,CHR/USD:USD,2026-01-22 19:00:00+00:00,long,0.976486013986014,-0.013637905161629408,-0.0067782400395513,,,0.0,0.0,5.0,6.0,0.0,,0.0,0.0,0.0
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,SYN/USD:USD,2026-01-22 19:00:00+00:00,long,0.9588286713286713,-0.018948786740112803,-0.012094437774931568,,,0.0,0.0,5.0,6.0,0.0,,0.0,0.0,0.0
short_asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,ICX/USD:USD,2026-01-22 19:00:00+00:00,short,0.9022071678321678,0.012644977853672114,0.019530952664037895,,,-0.0,0.0,5.0,6.0,0.0,,-0.0,0.0,0.0
long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,CHR/USD:USD,2026-01-22 20:00:00+00:00,long,0.9684513403263403,-0.01363790526172455,-0.0067782402059174485,,,0.0,0.0,5.0,6.0,0.0,,0.0,0.0,0.0
long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,NOT/USD:USD,2026-01-22 20:00:00+00:00,long,0.8671984265734266,0.054362054522538866,0.06128978760492108,,,0.0,0.0,5.0,6.0,0.0,,0.0,0.0,0.0
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,LSK/USD:USD,2026-01-22 20:00:00+00:00,long,0.8598921911421912,0.01816378955852385,0.025055288713758544,,,0.0,0.0,5.0,6.0,0.0,,0.0,0.0,0.0
long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,CHR/USD:USD,2026-01-22 21:00:00+00:00,long,0.9723557692307693,-0.013637905135953103,-0.006778240280832785,,,0.0,0.0,5.0,6.0,0.0,,0.0,0.0,0.0
long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,NOT/USD:USD,2026-01-22 21:00:00+00:00,long,0.8731497668997669,0.05436205346200556,0.06128978560694277,,,0.0,0.0,5.0,6.0,0.0,,0.0,0.0,0.0
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,LSK/USD:USD,2026-01-22 21:00:00+00:00,long,0.8651369463869464,0.018163790614835473,0.025055289744348962,,,0.0,0.0,5.0,6.0,0.0,,0.0,0.0,0.0
long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,ETHFI/USD:USD,2026-01-22 21:00:00+00:00,long,0.8170454545454545,0.033428045622977055,0.04033482235821257,,,0.0,0.0,5.0,6.0,0.0,,0.0,0.0,0.0
long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,LSK/USD:USD,2026-01-22 21:00:00+00:00,long,0.8141608391608391,0.018163789727831125,0.025055288556557802,,,0.0,0.0,5.0,6.0,0.0,,0.0,0.0,0.0
long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,CHR/USD:USD,2026-01-22 22:00:00+00:00,long,0.9676646270396271,-0.013637905654493894,-0.006778240301909374,,,0.0,0.0,5.0,6.0,0.0,,0.0,0.0,0.0
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,SYN/USD:USD,2026-01-22 22:00:00+00:00,long,0.9657269813519813,-0.01894878723232855,-0.012094437940800886,,,0.0,0.0,5.0,6.0,0.0,,0.0,0.0,0.0
long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,NOT/USD:USD,2026-01-22 22:00:00+00:00,long,0.951486013986014,0.054362050797314175,0.06128978664848935,,,0.0,0.0,5.0,6.0,0.0,,0.0,0.0,0.0
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,LSK/USD:USD,2026-01-22 22:00:00+00:00,long,0.8931162587412588,0.018163790409295166,0.025055289001294903,,,0.0,0.0,5.0,6.0,0.0,,0.0,0.0,0.0
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,TNSR/USD:USD,2026-01-22 22:00:00+00:00,long,0.8460227272727273,0.001402100244100416,0.008276820189288672,,,0.0,0.0,5.0,6.0,0.0,,0.0,0.0,0.0
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,ETHFI/USD:USD,2026-01-22 22:00:00+00:00,long,0.8298659673659674,0.033428041730079544,0.04033481968302703,,,0.0,0.0,5.0,6.0,0.0,,0.0,0.0,0.0
long_dist_ema20_atr_-0_92271453_loc_bb_channel_pos_48_0_60767579_leverage_build_score_0_45107844_return_autocorr_48_1_18643_rolling_range_20_-0_25967735,SYN/USD:USD,2026-01-22 22:00:00+00:00,long,0.8267846736596737,-0.01136840526748301,-0.004506468558337046,,,0.0,0.0,5.0,6.0,0.0,,0.0,0.0,0.0
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,ICX/USD:USD,2026-01-22 22:00:00+00:00,long,0.8207677738927739,0.019072685459260563,0.02596509484230451,,,0.0,0.0,5.0,6.0,0.0,,0.0,0.0,0.0
long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,KSM/USD:USD,2026-01-22 22:00:00+00:00,long,0.8004516317016317,0.009053756902405244,0.015936136557171156,,,0.0,0.0,5.0,6.0,0.0,,0.0,0.0,0.0
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,SYN/USD:USD,2026-01-22 23:00:00+00:00,long,0.9564175407925408,-0.018948786380777648,-0.012094438279404535,,,0.0,0.0,5.0,6.0,0.0,,0.0,0.0,0.0
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,TNSR/USD:USD,2026-01-22 23:00:00+00:00,long,0.8606206293706293,0.0014020998420009641,0.008276819882498947,,,0.0,0.0,5.0,6.0,0.0,,0.0,0.0,0.0
