strategy_id,reject_adverse_entry_threshold_bps,kept_rows,rejected_rows,rejected_fraction,net_hit_rate,gross_hit_rate,mean_net_return,mean_gross_return,mean_entry_adverse_bps,mean_entry_favorable_bps,mean_delay_max_adverse_bps
long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,100.0,6356,0,0.0,0.5456261799874135,0.5838577721837633,0.019995669189708843,0.02688900157314561,,,0.04557961828867246
long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,150.0,6356,0,0.0,0.5456261799874135,0.5838577721837633,0.019995669189708843,0.02688900157314561,,,0.04557961828867246
long_dist_ema20_atr_-0_92271453_loc_bb_channel_pos_48_0_60767579_leverage_build_score_0_45107844_return_autocorr_48_1_18643_rolling_range_20_-0_25967735,50.0,5180,0,0.0,0.5046332046332046,0.5355212355212355,0.019514205633919424,0.02640705609240509,,,0.010639984241717576
long_dist_ema20_atr_-0_92271453_loc_bb_channel_pos_48_0_60767579_leverage_build_score_0_45107844_return_autocorr_48_1_18643_rolling_range_20_-0_25967735,100.0,5180,0,0.0,0.5046332046332046,0.5355212355212355,0.019514205633919424,0.02640705609240509,,,0.010639984241717576
long_dist_ema20_atr_-0_92271453_loc_bb_channel_pos_48_0_60767579_leverage_build_score_0_45107844_return_autocorr_48_1_18643_rolling_range_20_-0_25967735,150.0,5180,0,0.0,0.5046332046332046,0.5355212355212355,0.019514205633919424,0.02640705609240509,,,0.010639984241717576
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,50.0,4443,0,0.0,0.6036461850101283,0.655413009227999,0.024293424704216363,0.031191059132555463,,,0.5675053579950897
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,100.0,4443,0,0.0,0.6036461850101283,0.655413009227999,0.024293424704216363,0.031191059132555463,,,0.5675053579950897
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,150.0,4443,0,0.0,0.6036461850101283,0.655413009227999,0.024293424704216363,0.031191059132555463,,,0.5675053579950897
short_asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,50.0,2734,0,0.0,0.7779809802487199,0.7984637893196781,0.03217500445076948,0.039080528375032564,,,0.0
short_asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,100.0,2734,0,0.0,0.7779809802487199,0.7984637893196781,0.03217500445076948,0.039080528375032564,,,0.0
short_asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,150.0,2734,0,0.0,0.7779809802487199,0.7984637893196781,0.03217500445076948,0.039080528375032564,,,0.0
short_bollinger_band_width_-0_0062114433_oi_value_z_90d_0_082444385_price_rv_15d_robust_z_0_060036644,50.0,468,0,0.0,0.7307692307692307,0.7350427350427351,0.014782801972293313,0.021670916305854687,,,0.5406221520803991
short_bollinger_band_width_-0_0062114433_oi_value_z_90d_0_082444385_price_rv_15d_robust_z_0_060036644,100.0,468,0,0.0,0.7307692307692307,0.7350427350427351,0.014782801972293313,0.021670916305854687,,,0.5406221520803991
short_bollinger_band_width_-0_0062114433_oi_value_z_90d_0_082444385_price_rv_15d_robust_z_0_060036644,150.0,468,0,0.0,0.7307692307692307,0.7350427350427351,0.014782801972293313,0.021670916305854687,,,0.5406221520803991
