group,strategy_id,rank_col,selection_type,band_lo,band_hi,row_count,rank_min,rank_max,net_hit_rate,gross_hit_rate,mean_net_return,median_net_return,p10_net_return,p90_net_return,mean_gross_return,median_gross_return,mean_entry_adverse_bps,mean_expected_spread_bps,mean_expected_half_spread_bps,mean_spread_cost_bps,mean_entry_slippage_proxy_bps,mean_slippage_bps,mean_orderbook_slippage_bps,mean_fees_bps,mean_expected_friction_bps,mean_entry_delay_minutes,mean_entry_delay_target_minutes,mean_entry_delay_actual_minutes,mean_entry_delay_fallback_minutes,mean_delay_entry_ref_gap_bps,mean_delay_max_adverse_bps,mean_delay_max_favorable_bps,entry_execution_source_counts
global,__global__,auction_rank_score,cumulative_at_or_above,0.5,1.0,27457,0.8,1.0,0.5931820665039881,0.6292384455694359,0.02294947751056878,0.01000314325461331,-0.013699950699303983,0.07700236442697538,0.029845766664089966,0.01688647338480469,,97.32886619027212,48.66443309513606,48.66443309513606,0.009498388499792744,0.008971526654537095,0.008971526654537095,20.298458440075844,68.97186306186646,5.0,5.0,5.014961054985733,0.014961054985733014,,0.1442992180939379,0.29170606871682103,"{'delayed_1m_intraminute_proxy': 25934, 'theoretical_15m_open': 1523}"
global,__global__,auction_rank_score,cumulative_at_or_above,0.55,1.0,27457,0.8,1.0,0.5931820665039881,0.6292384455694359,0.02294947751056878,0.01000314325461331,-0.013699950699303983,0.07700236442697538,0.029845766664089966,0.01688647338480469,,97.32886619027212,48.66443309513606,48.66443309513606,0.009498388499792744,0.008971526654537095,0.008971526654537095,20.298458440075844,68.97186306186646,5.0,5.0,5.014961054985733,0.014961054985733014,,0.1442992180939379,0.29170606871682103,"{'delayed_1m_intraminute_proxy': 25934, 'theoretical_15m_open': 1523}"
global,__global__,auction_rank_score,cumulative_at_or_above,0.6,1.0,27457,0.8,1.0,0.5931820665039881,0.6292384455694359,0.02294947751056878,0.01000314325461331,-0.013699950699303983,0.07700236442697538,0.029845766664089966,0.01688647338480469,,97.32886619027212,48.66443309513606,48.66443309513606,0.009498388499792744,0.008971526654537095,0.008971526654537095,20.298458440075844,68.97186306186646,5.0,5.0,5.014961054985733,0.014961054985733014,,0.1442992180939379,0.29170606871682103,"{'delayed_1m_intraminute_proxy': 25934, 'theoretical_15m_open': 1523}"
global,__global__,auction_rank_score,cumulative_at_or_above,0.65,1.0,27457,0.8,1.0,0.5931820665039881,0.6292384455694359,0.02294947751056878,0.01000314325461331,-0.013699950699303983,0.07700236442697538,0.029845766664089966,0.01688647338480469,,97.32886619027212,48.66443309513606,48.66443309513606,0.009498388499792744,0.008971526654537095,0.008971526654537095,20.298458440075844,68.97186306186646,5.0,5.0,5.014961054985733,0.014961054985733014,,0.1442992180939379,0.29170606871682103,"{'delayed_1m_intraminute_proxy': 25934, 'theoretical_15m_open': 1523}"
global,__global__,auction_rank_score,cumulative_at_or_above,0.7,1.0,27457,0.8,1.0,0.5931820665039881,0.6292384455694359,0.02294947751056878,0.01000314325461331,-0.013699950699303983,0.07700236442697538,0.029845766664089966,0.01688647338480469,,97.32886619027212,48.66443309513606,48.66443309513606,0.009498388499792744,0.008971526654537095,0.008971526654537095,20.298458440075844,68.97186306186646,5.0,5.0,5.014961054985733,0.014961054985733014,,0.1442992180939379,0.29170606871682103,"{'delayed_1m_intraminute_proxy': 25934, 'theoretical_15m_open': 1523}"
global,__global__,auction_rank_score,cumulative_at_or_above,0.75,1.0,27457,0.8,1.0,0.5931820665039881,0.6292384455694359,0.02294947751056878,0.01000314325461331,-0.013699950699303983,0.07700236442697538,0.029845766664089966,0.01688647338480469,,97.32886619027212,48.66443309513606,48.66443309513606,0.009498388499792744,0.008971526654537095,0.008971526654537095,20.298458440075844,68.97186306186646,5.0,5.0,5.014961054985733,0.014961054985733014,,0.1442992180939379,0.29170606871682103,"{'delayed_1m_intraminute_proxy': 25934, 'theoretical_15m_open': 1523}"
global,__global__,auction_rank_score,local_band,0.8,0.8500000000000001,6865,0.8,0.85,0.558339402767662,0.6027676620538965,0.017318909522602816,0.00521643640853562,-0.016024684754146607,0.06729352239333619,0.024209562477003673,0.012094974458377223,,97.32886619027214,48.66443309513607,48.66443309513607,0.024032789193883092,0.02266748871527939,0.02266748871527939,20.24209644887248,68.92919703272385,5.0,5.0,5.01019305019305,0.010193050193050193,,0.5073682835405939,0.9276683792610044,"{'delayed_1m_intraminute_proxy': 6475, 'theoretical_15m_open': 390}"
global,__global__,auction_rank_score,cumulative_at_or_above,0.8,1.0,27457,0.8,1.0,0.5931820665039881,0.6292384455694359,0.02294947751056878,0.01000314325461331,-0.013699950699303983,0.07700236442697538,0.029845766664089966,0.01688647338480469,,97.32886619027212,48.66443309513606,48.66443309513606,0.009498388499792744,0.008971526654537095,0.008971526654537095,20.298458440075844,68.97186306186646,5.0,5.0,5.014961054985733,0.014961054985733014,,0.1442992180939379,0.29170606871682103,"{'delayed_1m_intraminute_proxy': 25934, 'theoretical_15m_open': 1523}"
global,__global__,auction_rank_score,local_band,0.85,0.9,6864,0.85,0.8999927156177157,0.5906177156177156,0.6325757575757576,0.021706601596576895,0.00975668576945595,-0.014472310117316058,0.07517351987527979,0.028601646599895884,0.01663976896064269,,97.32886619027214,48.66443309513607,48.66443309513607,0.009735324218206158,0.009192109011974666,0.009192109011974666,20.2860169380538,68.95964214220184,5.0,5.0,5.008640641876253,0.008640641876253664,,0.056618845840920966,0.23298097207604726,"{'delayed_1m_intraminute_proxy': 6481, 'theoretical_15m_open': 383}"
global,__global__,auction_rank_score,cumulative_at_or_above,0.85,1.0,20593,0.85,1.0,0.6048171708833099,0.638080901277133,0.0248255349356576,0.011827338547596437,-0.013226270645200506,0.0779661826028859,0.03172370202285544,0.018712494686119487,,97.32886619027212,48.66443309513606,48.66443309513606,0.004661813839837205,0.004405326922897685,0.004405326922897685,20.317237776842386,68.98607619890136,5.0,5.0,5.016546762589928,0.016546762589928057,,0.023486448413301112,0.08008491420282794,"{'delayed_1m_intraminute_proxy': 19460, 'theoretical_15m_open': 1133}"
global,__global__,auction_rank_score,local_band,0.9,0.9500000000000001,6865,0.9,0.95,0.6100509832483613,0.6469045884923526,0.025120221851411235,0.011799258261992313,-0.013757710070641766,0.07875715288975522,0.03201868393218437,0.018684386532556174,,97.32886619027214,48.66443309513607,48.66443309513607,0.004261687915001219,0.004023927321928318,0.004023927321928318,20.320187712595313,68.98864473505331,5.0,5.0,5.0141931502622645,0.014193150262264732,,0.013899960849711648,0.007482682869819397,"{'delayed_1m_intraminute_proxy': 6482, 'theoretical_15m_open': 383}"
global,__global__,auction_rank_score,cumulative_at_or_above,0.9,1.0,13729,0.9,1.0,0.6119163813824751,0.6408332726345691,0.026384888015958417,0.012290387194795787,-0.012919077500775934,0.08165516330717708,0.03328461603139172,0.01917600661554676,,97.32886619027214,48.66443309513607,48.66443309513607,0.002128381313278211,0.002012110209413497,0.002012110209413497,20.33284705919688,68.99929226454238,5.0,5.0,5.020494645196086,0.020494645196085987,,0.006941948241608051,0.0037370175176954564,"{'delayed_1m_intraminute_proxy': 12979, 'theoretical_15m_open': 750}"
global,__global__,auction_rank_score,local_band,0.95,1.0,6865,0.95,1.0,0.6138383102694829,0.6348142753095412,0.02765211650658116,0.015198448727510864,-0.012376682093845914,0.08898227247097554,0.03455311302146626,0.022086978660935695,,97.32886619027214,48.66443309513607,48.66443309513607,0.0,0.0,0.0,20.345532053715,69.00996514885108,5.0,5.0,5.026777469990766,0.02677746999076639,,0.0,0.0,"{'delayed_1m_intraminute_proxy': 6498, 'theoretical_15m_open': 367}"
global,__global__,auction_rank_score,cumulative_at_or_above,0.95,1.0,6865,0.95,1.0,0.6138383102694829,0.6348142753095412,0.02765211650658116,0.015198448727510864,-0.012376682093845914,0.08898227247097554,0.03455311302146626,0.022086978660935695,,97.32886619027214,48.66443309513607,48.66443309513607,0.0,0.0,0.0,20.345532053715,69.00996514885108,5.0,5.0,5.026777469990766,0.02677746999076639,,0.0,0.0,"{'delayed_1m_intraminute_proxy': 6498, 'theoretical_15m_open': 367}"
strategy,long_asset_vol_level_pct_0_20587213_compression_score_-0_99787366,auction_rank_score,cumulative_at_or_above,0.0,1.0,4772,0.8001092657342658,0.9953525641025641,0.6299245599329422,0.6663872590108969,0.02500391083316603,0.012385004480555701,-0.012747230244367188,0.07637609722376602,0.03190225648425503,0.01927071809876322,,97.32886619027217,48.66443309513608,48.66443309513608,0.005334570172391204,0.00532339127429315,0.00532339127429315,20.31902341575394,68.9887799021643,5.0,5.0,5.0,0.0,,0.12294505212768352,0.225357700805583,"{'delayed_1m_intraminute_proxy': 4762, 'theoretical_15m_open': 10}"
strategy,long_asset_vol_level_pct_0_20587213_compression_score_-0_99787366,auction_rank_score,cumulative_at_or_above,0.05,1.0,4772,0.8001092657342658,0.9953525641025641,0.6299245599329422,0.6663872590108969,0.02500391083316603,0.012385004480555701,-0.012747230244367188,0.07637609722376602,0.03190225648425503,0.01927071809876322,,97.32886619027217,48.66443309513608,48.66443309513608,0.005334570172391204,0.00532339127429315,0.00532339127429315,20.31902341575394,68.9887799021643,5.0,5.0,5.0,0.0,,0.12294505212768352,0.225357700805583,"{'delayed_1m_intraminute_proxy': 4762, 'theoretical_15m_open': 10}"
strategy,long_asset_vol_level_pct_0_20587213_compression_score_-0_99787366,auction_rank_score,cumulative_at_or_above,0.1,1.0,4772,0.8001092657342658,0.9953525641025641,0.6299245599329422,0.6663872590108969,0.02500391083316603,0.012385004480555701,-0.012747230244367188,0.07637609722376602,0.03190225648425503,0.01927071809876322,,97.32886619027217,48.66443309513608,48.66443309513608,0.005334570172391204,0.00532339127429315,0.00532339127429315,20.31902341575394,68.9887799021643,5.0,5.0,5.0,0.0,,0.12294505212768352,0.225357700805583,"{'delayed_1m_intraminute_proxy': 4762, 'theoretical_15m_open': 10}"
strategy,long_asset_vol_level_pct_0_20587213_compression_score_-0_99787366,auction_rank_score,cumulative_at_or_above,0.15,1.0,4772,0.8001092657342658,0.9953525641025641,0.6299245599329422,0.6663872590108969,0.02500391083316603,0.012385004480555701,-0.012747230244367188,0.07637609722376602,0.03190225648425503,0.01927071809876322,,97.32886619027217,48.66443309513608,48.66443309513608,0.005334570172391204,0.00532339127429315,0.00532339127429315,20.31902341575394,68.9887799021643,5.0,5.0,5.0,0.0,,0.12294505212768352,0.225357700805583,"{'delayed_1m_intraminute_proxy': 4762, 'theoretical_15m_open': 10}"
strategy,long_asset_vol_level_pct_0_20587213_compression_score_-0_99787366,auction_rank_score,cumulative_at_or_above,0.2,1.0,4772,0.8001092657342658,0.9953525641025641,0.6299245599329422,0.6663872590108969,0.02500391083316603,0.012385004480555701,-0.012747230244367188,0.07637609722376602,0.03190225648425503,0.01927071809876322,,97.32886619027217,48.66443309513608,48.66443309513608,0.005334570172391204,0.00532339127429315,0.00532339127429315,20.31902341575394,68.9887799021643,5.0,5.0,5.0,0.0,,0.12294505212768352,0.225357700805583,"{'delayed_1m_intraminute_proxy': 4762, 'theoretical_15m_open': 10}"
strategy,long_asset_vol_level_pct_0_20587213_compression_score_-0_99787366,auction_rank_score,cumulative_at_or_above,0.25,1.0,4772,0.8001092657342658,0.9953525641025641,0.6299245599329422,0.6663872590108969,0.02500391083316603,0.012385004480555701,-0.012747230244367188,0.07637609722376602,0.03190225648425503,0.01927071809876322,,97.32886619027217,48.66443309513608,48.66443309513608,0.005334570172391204,0.00532339127429315,0.00532339127429315,20.31902341575394,68.9887799021643,5.0,5.0,5.0,0.0,,0.12294505212768352,0.225357700805583,"{'delayed_1m_intraminute_proxy': 4762, 'theoretical_15m_open': 10}"
strategy,long_asset_vol_level_pct_0_20587213_compression_score_-0_99787366,auction_rank_score,cumulative_at_or_above,0.3,1.0,4772,0.8001092657342658,0.9953525641025641,0.6299245599329422,0.6663872590108969,0.02500391083316603,0.012385004480555701,-0.012747230244367188,0.07637609722376602,0.03190225648425503,0.01927071809876322,,97.32886619027217,48.66443309513608,48.66443309513608,0.005334570172391204,0.00532339127429315,0.00532339127429315,20.31902341575394,68.9887799021643,5.0,5.0,5.0,0.0,,0.12294505212768352,0.225357700805583,"{'delayed_1m_intraminute_proxy': 4762, 'theoretical_15m_open': 10}"
strategy,long_asset_vol_level_pct_0_20587213_compression_score_-0_99787366,auction_rank_score,cumulative_at_or_above,0.35,1.0,4772,0.8001092657342658,0.9953525641025641,0.6299245599329422,0.6663872590108969,0.02500391083316603,0.012385004480555701,-0.012747230244367188,0.07637609722376602,0.03190225648425503,0.01927071809876322,,97.32886619027217,48.66443309513608,48.66443309513608,0.005334570172391204,0.00532339127429315,0.00532339127429315,20.31902341575394,68.9887799021643,5.0,5.0,5.0,0.0,,0.12294505212768352,0.225357700805583,"{'delayed_1m_intraminute_proxy': 4762, 'theoretical_15m_open': 10}"
strategy,long_asset_vol_level_pct_0_20587213_compression_score_-0_99787366,auction_rank_score,cumulative_at_or_above,0.4,1.0,4772,0.8001092657342658,0.9953525641025641,0.6299245599329422,0.6663872590108969,0.02500391083316603,0.012385004480555701,-0.012747230244367188,0.07637609722376602,0.03190225648425503,0.01927071809876322,,97.32886619027217,48.66443309513608,48.66443309513608,0.005334570172391204,0.00532339127429315,0.00532339127429315,20.31902341575394,68.9887799021643,5.0,5.0,5.0,0.0,,0.12294505212768352,0.225357700805583,"{'delayed_1m_intraminute_proxy': 4762, 'theoretical_15m_open': 10}"
strategy,long_asset_vol_level_pct_0_20587213_compression_score_-0_99787366,auction_rank_score,cumulative_at_or_above,0.45,1.0,4772,0.8001092657342658,0.9953525641025641,0.6299245599329422,0.6663872590108969,0.02500391083316603,0.012385004480555701,-0.012747230244367188,0.07637609722376602,0.03190225648425503,0.01927071809876322,,97.32886619027217,48.66443309513608,48.66443309513608,0.005334570172391204,0.00532339127429315,0.00532339127429315,20.31902341575394,68.9887799021643,5.0,5.0,5.0,0.0,,0.12294505212768352,0.225357700805583,"{'delayed_1m_intraminute_proxy': 4762, 'theoretical_15m_open': 10}"
strategy,long_asset_vol_level_pct_0_20587213_compression_score_-0_99787366,auction_rank_score,cumulative_at_or_above,0.5,1.0,4772,0.8001092657342658,0.9953525641025641,0.6299245599329422,0.6663872590108969,0.02500391083316603,0.012385004480555701,-0.012747230244367188,0.07637609722376602,0.03190225648425503,0.01927071809876322,,97.32886619027217,48.66443309513608,48.66443309513608,0.005334570172391204,0.00532339127429315,0.00532339127429315,20.31902341575394,68.9887799021643,5.0,5.0,5.0,0.0,,0.12294505212768352,0.225357700805583,"{'delayed_1m_intraminute_proxy': 4762, 'theoretical_15m_open': 10}"
strategy,long_asset_vol_level_pct_0_20587213_compression_score_-0_99787366,auction_rank_score,cumulative_at_or_above,0.55,1.0,4772,0.8001092657342658,0.9953525641025641,0.6299245599329422,0.6663872590108969,0.02500391083316603,0.012385004480555701,-0.012747230244367188,0.07637609722376602,0.03190225648425503,0.01927071809876322,,97.32886619027217,48.66443309513608,48.66443309513608,0.005334570172391204,0.00532339127429315,0.00532339127429315,20.31902341575394,68.9887799021643,5.0,5.0,5.0,0.0,,0.12294505212768352,0.225357700805583,"{'delayed_1m_intraminute_proxy': 4762, 'theoretical_15m_open': 10}"
strategy,long_asset_vol_level_pct_0_20587213_compression_score_-0_99787366,auction_rank_score,cumulative_at_or_above,0.6,1.0,4772,0.8001092657342658,0.9953525641025641,0.6299245599329422,0.6663872590108969,0.02500391083316603,0.012385004480555701,-0.012747230244367188,0.07637609722376602,0.03190225648425503,0.01927071809876322,,97.32886619027217,48.66443309513608,48.66443309513608,0.005334570172391204,0.00532339127429315,0.00532339127429315,20.31902341575394,68.9887799021643,5.0,5.0,5.0,0.0,,0.12294505212768352,0.225357700805583,"{'delayed_1m_intraminute_proxy': 4762, 'theoretical_15m_open': 10}"
strategy,long_asset_vol_level_pct_0_20587213_compression_score_-0_99787366,auction_rank_score,cumulative_at_or_above,0.65,1.0,4772,0.8001092657342658,0.9953525641025641,0.6299245599329422,0.6663872590108969,0.02500391083316603,0.012385004480555701,-0.012747230244367188,0.07637609722376602,0.03190225648425503,0.01927071809876322,,97.32886619027217,48.66443309513608,48.66443309513608,0.005334570172391204,0.00532339127429315,0.00532339127429315,20.31902341575394,68.9887799021643,5.0,5.0,5.0,0.0,,0.12294505212768352,0.225357700805583,"{'delayed_1m_intraminute_proxy': 4762, 'theoretical_15m_open': 10}"
strategy,long_asset_vol_level_pct_0_20587213_compression_score_-0_99787366,auction_rank_score,cumulative_at_or_above,0.7,1.0,4772,0.8001092657342658,0.9953525641025641,0.6299245599329422,0.6663872590108969,0.02500391083316603,0.012385004480555701,-0.012747230244367188,0.07637609722376602,0.03190225648425503,0.01927071809876322,,97.32886619027217,48.66443309513608,48.66443309513608,0.005334570172391204,0.00532339127429315,0.00532339127429315,20.31902341575394,68.9887799021643,5.0,5.0,5.0,0.0,,0.12294505212768352,0.225357700805583,"{'delayed_1m_intraminute_proxy': 4762, 'theoretical_15m_open': 10}"
strategy,long_asset_vol_level_pct_0_20587213_compression_score_-0_99787366,auction_rank_score,cumulative_at_or_above,0.75,1.0,4772,0.8001092657342658,0.9953525641025641,0.6299245599329422,0.6663872590108969,0.02500391083316603,0.012385004480555701,-0.012747230244367188,0.07637609722376602,0.03190225648425503,0.01927071809876322,,97.32886619027217,48.66443309513608,48.66443309513608,0.005334570172391204,0.00532339127429315,0.00532339127429315,20.31902341575394,68.9887799021643,5.0,5.0,5.0,0.0,,0.12294505212768352,0.225357700805583,"{'delayed_1m_intraminute_proxy': 4762, 'theoretical_15m_open': 10}"
strategy,long_asset_vol_level_pct_0_20587213_compression_score_-0_99787366,auction_rank_score,local_band,0.8,0.8500000000000001,1319,0.8001092657342658,0.8499854312354312,0.5678544351781653,0.6133434420015162,0.019596703354691596,0.005616102663075297,-0.013214802034784163,0.07065238788481605,0.026489636378769683,0.01249504099975216,,97.32886619027215,48.664433095136076,48.664433095136076,0.018211330252995147,0.018128488720381065,0.018128488720381065,20.26489714564484,68.9474587295013,5.0,5.0,5.0,0.0,,0.3323062970660254,0.7293121164586877,"{'delayed_1m_intraminute_proxy': 1313, 'theoretical_15m_open': 6}"
strategy,long_asset_vol_level_pct_0_20587213_compression_score_-0_99787366,auction_rank_score,cumulative_at_or_above,0.8,1.0,4772,0.8001092657342658,0.9953525641025641,0.6299245599329422,0.6663872590108969,0.02500391083316603,0.012385004480555701,-0.012747230244367188,0.07637609722376602,0.03190225648425503,0.01927071809876322,,97.32886619027217,48.66443309513608,48.66443309513608,0.005334570172391204,0.00532339127429315,0.00532339127429315,20.31902341575394,68.9887799021643,5.0,5.0,5.0,0.0,,0.12294505212768352,0.225357700805583,"{'delayed_1m_intraminute_proxy': 4762, 'theoretical_15m_open': 10}"
strategy,long_asset_vol_level_pct_0_20587213_compression_score_-0_99787366,auction_rank_score,local_band,0.85,0.9,1385,0.8501165501165501,0.8999854312354313,0.6194945848375452,0.6563176895306859,0.023346157477141125,0.012348027580082275,-0.012937977073669456,0.07517352206494855,0.030242843699163236,0.01923370441773551,,97.32886619027217,48.66443309513608,48.66443309513608,0.001079411388382263,0.0010770733131727707,0.0010770733131727707,20.30242912508496,68.96793929353422,5.0,5.0,5.0,0.0,,0.10792052835335582,0.08362269343410235,"{'delayed_1m_intraminute_proxy': 1382, 'theoretical_15m_open': 3}"
strategy,long_asset_vol_level_pct_0_20587213_compression_score_-0_99787366,auction_rank_score,cumulative_at_or_above,0.85,1.0,3453,0.8501165501165501,0.9953525641025641,0.6536345207066319,0.6866492904720533,0.02706939205648134,0.01592287365698173,-0.01262224533370711,0.08062403557150993,0.033969805258982855,0.02281212857292196,,97.32886619027214,48.66443309513607,48.66443309513607,0.0004325156679455748,0.0004320146361842709,0.0004320146361842709,20.339698929879017,69.00456403965129,5.0,5.0,5.0,0.0,,0.04324330825872361,0.03350726654854434,"{'delayed_1m_intraminute_proxy': 3449, 'theoretical_15m_open': 4}"
strategy,long_asset_vol_level_pct_0_20587213_compression_score_-0_99787366,auction_rank_score,local_band,0.9,0.9500000000000001,1284,0.9,0.9499781468531469,0.6752336448598131,0.7040498442367601,0.02890290831420502,0.016270377580360512,-0.012345956527727724,0.08152721390356359,0.03580515688720552,0.023159980964513854,,97.32886619027215,48.664433095136076,48.664433095136076,0.0,0.0,0.0,20.358052634868834,69.0224857300049,5.0,5.0,5.0,0.0,,0.0,0.0,{'delayed_1m_intraminute_proxy': 1284}
strategy,long_asset_vol_level_pct_0_20587213_compression_score_-0_99787366,auction_rank_score,cumulative_at_or_above,0.9,1.0,2068,0.9,0.9953525641025641,0.6764990328820116,0.706963249516441,0.02956295099864101,0.016270377177527037,-0.012345956916170712,0.09064606051888341,0.03646586026882336,0.02315998052354134,,97.32886619027212,48.66443309513606,48.66443309513606,0.0,0.0,0.0,20.364659606687415,69.0290927018235,5.0,5.0,5.0,0.0,,0.0,0.0,"{'delayed_1m_intraminute_proxy': 2067, 'theoretical_15m_open': 1}"
strategy,long_asset_vol_level_pct_0_20587213_compression_score_-0_99787366,auction_rank_score,local_band,0.95,1.0,784,0.9501384032634033,0.9953525641025641,0.6785714285714286,0.7117346938775511,0.030643939272640756,0.016225481681802476,-0.01259187180792703,0.11780597596547351,0.0375479306030036,0.0231150394827049,,97.32886619027214,48.66443309513607,48.66443309513607,0.0,0.0,0.0,20.375480208492338,69.03991330362841,5.0,5.0,5.0,0.0,,0.0,0.0,"{'delayed_1m_intraminute_proxy': 783, 'theoretical_15m_open': 1}"
