fold_id,seed,best_iteration,best_val_metric,max_depth,num_leaves,min_data_in_leaf,objective,alpha,metric,target_type,target_name,horizon,total_splits,total_gain,is_healthy_fold,health_reason
0,42,1,,6,64,34,quantile,0.9,quantile,quantile,target_ela,10,14,4.390544,False,low_iterations_or_gain
1,42,1,,6,64,43,quantile,0.9,quantile,quantile,target_ela,10,16,6.2471027,False,low_iterations_or_gain
2,42,39,,6,64,43,quantile,0.9,quantile,quantile,target_ela,10,591,142.50534,True,healthy
