,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
asset_vol_level,0.057855606,0.022044182,0.15184376,76.5,14.5,403.60345,305.96985,137.59424,680.3886,0.15836729,0.0690196,0.3633779,6.0,0.7058824,0.7263481,1.0,0.6666667,0.8333333,0.06619892,2.0,2.6666667,0.74203545,1.0
cumulative_delta_stall,0.027018387,0.007709356,0.094689265,44.166668,8.782875,222.10205,118.311134,32.373116,432.38113,0.06113243,0.016216695,0.23045227,19.5,1.0,1.0,0.34786415,0.25,0.16666667,0.60107905,18.0,6.0,0.5371268,2.0
regime_trend_score,0.050082218,0.010523764,0.23833947,70.166664,9.154537,537.80554,253.45197,63.361263,1013.8355,0.12783678,0.030894449,0.52897024,2.0,0.0,0.8027472,0.8356108,0.6875,0.8333333,0.1435995,3.0,2.5,0.47117716,3.0
compression_score,0.046506427,0.01460048,0.1481354,85.166664,13.221405,548.6074,220.97298,71.54034,682.5388,0.117221825,0.035482924,0.38725546,9.0,0.0,0.0,0.7599911,0.5,0.6666667,0.084521554,3.5,4.0,0.38122433,4.0
entropy_jump_24h,0.037015136,0.0050240005,0.272715,51.833332,6.76798,396.97137,179.7861,30.113356,1073.379,0.09242107,0.016169926,0.52824324,1.0,0.0,0.846888,0.5592723,0.6041667,0.5,0.34520432,8.0,3.1666667,0.35515633,5.0
pred_dist_prior_day_low_0_033441655_compression_score_0_55698758_ret24h_-1_0731928_H10,0.047786262,0.022991428,0.09932079,69.166664,18.224678,262.50275,239.22574,143.71184,398.22018,0.12013934,0.06970367,0.20706888,23.0,0.0,0.9350548,0.7870567,0.22916667,0.6666667,0.0,6.5,6.1666665,0.31470302,6.0
range_16h_pct,0.034590468,0.007586896,0.1577062,53.333332,6.871843,413.92746,167.03165,36.732018,759.54364,0.08601806,0.01842533,0.40157256,4.0,0.0,0.9350548,0.50799614,0.29166666,0.5,0.5421951,9.0,5.6666665,0.27662566,7.0
regime_vol_score,0.03886495,0.0118402,0.12757255,60.333332,12.092238,301.02875,187.76863,64.81515,543.96326,0.099690616,0.032543097,0.3053864,11.0,0.0,0.4978582,0.5983916,0.39583334,0.33333334,0.152542,8.0,4.8333335,0.27626377,8.0
asym_ft,0.03811745,0.013425093,0.1082257,68.666664,11.234866,419.68555,182.15321,82.13101,403.9862,0.09473935,0.038292464,0.2343945,16.0,0.0,0.8421084,0.58258367,0.35416666,0.33333334,0.23927659,13.5,5.1666665,0.26702225,9.0
roc_div,0.021981433,0.004481445,0.107818656,39.833332,4.946941,320.74255,101.52113,28.73215,358.71112,0.05362444,0.013415027,0.21435517,21.0,0.0,0.9350548,0.24134424,0.6666667,0.0,0.74960655,24.0,2.6666667,0.25241587,10.0
asym_ratio,0.033930086,0.0077517093,0.14851572,49.0,6.8068595,352.73242,169.53735,48.40917,593.7493,0.0855978,0.022764953,0.32185367,10.0,0.0,0.9350548,0.4940306,0.4375,0.16666667,0.2471105,10.0,4.5,0.24553664,11.0
up_down_semivol_ratio_tanh,0.034118745,0.0078051514,0.14914365,54.333332,6.342099,465.47855,162.44696,35.076633,752.32465,0.08607864,0.01745734,0.42443648,5.0,0.0,0.9350548,0.49802032,0.39583334,0.16666667,0.4169579,9.5,4.8333335,0.2444103,12.0
prior_range,0.010621454,0.0031759029,0.035522267,33.833332,8.571594,133.5451,43.679543,12.776757,149.32603,0.02542833,0.0076163523,0.08489629,34.0,0.0,0.9350548,0.0011069557,0.8333333,0.0,0.6776309,33.5,1.3333334,0.24243626,13.0
volatility_of_volatility_48,0.013150284,0.0023663195,0.07307972,32.166668,4.297932,240.74237,59.219234,10.670499,328.6555,0.03255595,0.005446314,0.19460681,28.0,0.0,0.9350548,0.05458587,0.7708333,0.0,0.73484576,32.0,1.8333334,0.24036779,14.0
volume_autocorr_48,0.03264901,0.008749912,0.121825,55.833332,9.245119,337.18994,157.7795,48.254745,515.8947,0.08003037,0.02279186,0.2810152,12.0,0.0,0.9350548,0.46693882,0.3125,0.33333334,0.2766091,13.5,5.5,0.23534322,15.0
vol_regime_transition,0.019814745,0.002636107,0.14894089,36.833332,6.76798,200.45781,89.14732,11.444282,694.4294,0.047587592,0.0062454958,0.36259392,7.0,0.0,0.9350548,0.19552378,0.6458333,0.0,0.6583662,25.5,2.8333333,0.2334814,16.0
ema20_slope_5h,0.01056911,0.0048921714,0.022833642,25.5,7.889867,82.41584,47.092525,20.895391,106.13374,0.026128419,0.01089553,0.0626582,35.0,0.0,0.9350548,0.0,0.7291667,0.0,0.99177206,34.5,2.1666667,0.23188028,17.0
asset_atr_level,0.031362396,0.006293198,0.15629572,65.0,10.847426,389.4933,139.44183,23.994411,810.35626,0.07964667,0.012870676,0.49287173,3.0,0.0,0.7639517,0.4397299,0.4375,0.16666667,0.15547055,13.5,4.5,0.23009452,18.0
dlog_vol_5h,0.015384955,0.0045666546,0.051831562,36.666668,10.338708,130.03989,67.095314,19.264732,233.67993,0.036399975,0.009199311,0.14402798,31.0,0.0,0.9350548,0.101844,0.6666667,0.0,0.72626084,29.5,2.6666667,0.22334851,19.0
down_up_vol_ratio_24,0.026491387,0.006174024,0.11366875,45.0,6.582806,307.61957,127.51866,35.006767,464.51044,0.06474787,0.015570909,0.2692384,13.0,0.0,0.9350548,0.33671933,0.47916666,0.0,0.49881753,19.5,4.1666665,0.21207641,20.0
ret1h_z,0.027135413,0.0047379164,0.15541233,52.166668,5.241395,519.2055,121.836784,25.786709,575.6532,0.06156444,0.012602474,0.3007489,8.0,0.0,0.9350548,0.350339,0.5,0.0,0.1797784,17.0,4.0,0.20405671,21.0
rolling_range_20,0.02652481,0.0070094606,0.1003737,44.666668,6.823163,292.40268,125.064804,37.57789,416.23425,0.062735,0.017895222,0.21992913,19.5,0.0,0.8808986,0.33742616,0.3125,0.16666667,0.4483633,18.0,5.5,0.19302842,22.0
up_down_return_mass_ratio_tanh,0.025011102,0.006628733,0.09437025,44.666668,7.133645,279.67627,111.34594,28.437061,435.97748,0.058546554,0.014725962,0.23276573,18.0,0.0,0.80747896,0.30541474,0.41666666,0.0,0.44933566,18.0,4.6666665,0.1877164,23.0
climax,0.017083602,0.004208672,0.06934479,43.166668,6.148622,303.05344,75.06541,20.475649,275.19592,0.04243035,0.010433979,0.17254534,30.0,0.0,0.9350548,0.13776645,0.5416667,0.0,0.4907038,27.0,3.6666667,0.18750516,24.0
time_since_peak_12h,0.01879552,0.004020635,0.08786462,57.666668,7.586538,438.33493,79.25523,19.926662,315.22546,0.045239717,0.011265015,0.18168035,27.0,0.0,0.9350548,0.17396955,0.5,0.0,0.39373645,28.0,4.0,0.17948073,25.0
trend_regime_stability,0.030142589,0.00858344,0.10585215,46.5,6.6017675,327.52594,151.23022,48.298676,473.52402,0.08001522,0.024475947,0.2615807,15.0,0.0,0.92299765,0.41393378,0.104166664,0.33333334,0.3912471,14.5,7.1666665,0.17839079,26.0
amihud_illiq,0.031166099,0.012310023,0.07890526,58.5,13.022416,262.79684,139.89705,57.834923,338.39734,0.07522646,0.028777713,0.19664595,26.0,0.0,0.9350548,0.43557867,0.104166664,0.33333334,0.24029167,19.5,7.1666665,0.17517199,27.0
ffd_range_24_04,0.029440641,0.009271053,0.09349007,53.166668,9.633564,293.42145,137.81104,44.04695,431.17358,0.07339443,0.021435209,0.25130346,22.0,0.0,0.8950746,0.39908925,0.16666667,0.16666667,0.5627653,13.0,6.6666665,0.17462279,28.0
kf_atr_mean,0.02513151,0.005598025,0.11282424,47.833332,7.0573053,324.207,113.94987,27.673067,469.21338,0.061471753,0.014655003,0.2578489,14.0,0.0,0.9350548,0.30796108,0.29166666,0.0,0.76424634,21.5,5.6666665,0.17272119,29.0
kf_ret1h_mean,0.020225039,0.0057436735,0.071217865,41.166668,8.6103945,196.81961,98.043495,30.848581,311.60355,0.049833797,0.014291985,0.17376225,29.0,0.0,0.9350548,0.20420057,0.35416666,0.0,0.7667809,28.5,5.1666665,0.16772082,30.0
ft_2,0.024974076,0.0061240834,0.10184455,63.5,8.920949,451.99786,111.94122,31.785624,394.22974,0.06280648,0.015624226,0.25247034,17.0,0.0,0.9350548,0.3046317,0.33333334,0.0,0.2445457,20.0,5.3333335,0.15648696,31.0
range_12h_pct,0.018893223,0.0071492945,0.049928546,25.166666,7.4479675,85.03811,92.51545,39.925472,214.37715,0.04421929,0.019310292,0.10125924,32.0,0.0,0.9350548,0.17603575,0.22916667,0.0,1.0,22.5,6.1666665,0.14249882,32.0
volume_z_12,0.016600775,0.0071041053,0.03879246,39.666668,8.1989155,191.90884,76.443565,34.93835,167.25511,0.038953263,0.017700877,0.085722126,33.0,0.0,0.9350548,0.12755576,0.3125,0.0,0.64982027,30.0,5.5,0.13612717,33.0
trend_acceleration,0.03227873,0.012429492,0.083826154,56.5,18.481974,172.72235,145.79501,59.838776,355.22424,0.07373078,0.029340807,0.18527874,24.0,0.0,0.9350548,0.45910826,0.020833334,0.16666667,0.27680537,11.0,7.8333335,0.13587026,34.0
vol_high,0.028686354,0.010804793,0.07616128,60.666668,12.092238,304.3642,128.18217,47.14517,348.51227,0.070718676,0.024888739,0.2009395,25.0,0.0,0.9350548,0.3831378,0.0,0.16666667,0.42631528,15.5,8.0,0.12294333,35.0
