feature_a,feature_b,lift,final_pair_score
dist_from_low_vol,G_TF_TREND,13.286783042394015,13.286783042394015
trail_act_pct,G_TF_TREND,5.593090031904132,5.593090031904132
pullback_120,kf_score_mean,5.10797107828335,5.10797107828335
rv_120h,G_TF_TREND,4.916075406964652,4.916075406964652
G_TF_TREND,adx_14_slope,4.7390681631152285,4.7390681631152285
amihud_z,G_TF_TREND,4.423653777970368,4.423653777970368
complexity_regime_24h,G_TF_TREND,4.393764542767094,4.393764542767094
dist_from_high_120h,kf_score_mean,4.371739178854727,4.371739178854727
t_be_proxy,G_TF_TREND,4.352051352301999,4.352051352301999
kf_score_mean,ffd_amihud_04,4.274718403198145,4.274718403198145
dist_from_high_120h,ffd_dist_ema_fast_04,3.9299564320872045,3.9299564320872045
signed_vol,G_TF_TREND,3.919832924619605,3.919832924619605
mkt_rv_pct,kf_score_mean,3.8788202103103364,3.8788202103103364
t_trail_proxy,dist_from_low_vol,3.852572767414616,3.852572767414616
tail_asymmetry_q90_q10_atr_norm,kf_score_mean,3.7818124449585495,3.7818124449585495
signed_vol,ffd_amihud_04,3.6273799974471115,3.6273799974471115
dist_from_high_120h,ffd_amihud_04,3.589438681041246,3.589438681041246
dist_from_high_120h,signed_vol,3.5718204436406698,3.5718204436406698
pullback_120,G_TF_TREND,3.566138578005823,3.566138578005823
amihud_illiq,ffd_amihud_04,3.524973096539626,3.524973096539626
dist_from_high_120h,rv_ratio_24_120,3.308053896984233,3.308053896984233
pullback_120,ffd_amihud_04,3.300209050404375,3.300209050404375
t_trail_proxy,signed_vol,3.2866879549998678,3.2866879549998678
G_TF_TREND,dir_path_edge_2h,3.281521218070171,3.281521218070171
dist_from_high_120h,pullback_120,3.1874329799177206,3.1874329799177206
trend_pct,G_TF_TREND,3.054840494191407,3.054840494191407
amihud_illiq,G_TF_TREND,3.034590414127738,3.034590414127738
signed_vol,dir_path_edge_2h,3.00414807116579,3.00414807116579
vol_z_30_calm,dist_from_high_120h,2.9458999245455284,2.9458999245455284
ffd_cvar_5pct_06,atr_pct_change,2.86203297705768,2.86203297705768
vol_z_30_calm,dist_from_low_vol,2.850809329168226,2.850809329168226
bars_in_high_vol_state_log_norm,atr_pct_change,2.8492950052602493,2.8492950052602493
dir_path_long_2h,G_TF_TREND,2.794582760531426,2.794582760531426
bars_in_high_vol_state_log_norm,ffd_amihud_04,2.782995761699182,2.782995761699182
pct_breakout_t,ffd_amihud_04,2.7494347599562787,2.7494347599562787
dist_from_high_48h,ffd_amihud_04,2.7096137201710757,2.7096137201710757
rv_120h,vol_high,2.670635339194117,2.670635339194117
trend_pct,ffd_dist_ema_fast_04,2.665618697433533,2.665618697433533
mkt_rv_pct,complexity_regime_24h,2.6517319208223986,2.6517319208223986
vol_high,ffd_amihud_04,2.650569178471626,2.650569178471626
