timestamp,signal_bar_ts,decision_ts,reconcile_ts,symbol,side,strategy_id,model_artifact_run_id,policy_artifact_run_id,portfolio_decision,portfolio_reject_reason,was_traded,normalized_rank_score,final_threshold,signal_gap_bps,expected_total_entry_friction_bps,entry_delay_adverse_bps,signal_to_entry_seconds,replay_exact_match,replay_symbol_side_match
2026-05-28 12:26:31.067596+00:00,2026-05-28 11:00:00+00:00,2026-05-28 12:26:31.067596+00:00,2026-05-28 11:00:00+00:00,AR/USD:USD,short,loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261,20260525_010004_nopenalty,20260525_010004_nopenalty,traded,,True,0.9131430951885023,0.78,,21.956574774334953,330.9693107380918,,False,False
