scope,strategy_short,n,trades_per_day,gross_hit_rate,net_hit_rate,same_exit_price_gap_gross_hit_rate,same_exit_price_gap_net_hit_rate,gross_bps_mean,gross_bps_median,net_bps_mean,net_bps_median,same_exit_price_gap_gross_bps_mean,same_exit_price_gap_net_bps_mean,same_exit_price_gap_bps_mean,same_exit_price_gap_bps_median,friction_drag_bps_mean,fees_bps_mean,slippage_bps_mean,orderbook_slippage_bps_mean,entry_gap_bps_mean,entry_gap_bps_p90,entry_slippage_proxy_bps_mean,expected_friction_bps_mean,delayed_1m_fill_rate,adverse_reject_threshold_bps,reject_rate
all_local_candidates:reject_adverse_gap_ge_100bps,global,19909,166.54444057162775,0.6347380581646491,0.6119845296097243,0.38465015821990056,0.363403485860666,221.67171347294575,110.46886262519233,201.45004068371438,90.35839393774772,31.504338134502326,11.28266534527098,190.1673753384434,4.597017211338539e-13,20.22167278923136,20.22167278923136,0.0,0.0,-0.6232967885296249,0.0,0.170723875987693,20.22167278923136,0.9250590185343313,100.0,0.005842404873664275
all_local_candidates:reject_adverse_gap_ge_100bps,long_dist,7407,65.30786186627479,0.5126231942756851,0.46955582557040637,0.5112731200216012,0.46969083299581477,242.11358838447134,8.068729107485899,221.87147368031322,-11.939341079485187,241.4403844790896,221.19826977493153,0.6732039053817219,0.0,20.242114704158087,20.242114704158087,0.0,0.0,-0.6640476768087418,0.0,0.052905147890331176,20.242114704158087,1.0,100.0,0.005842404873664275
all_local_candidates:reject_adverse_gap_ge_100bps,long_loc,2849,25.064516129032256,0.5328185328185329,0.5310635310635311,0.5328185328185329,0.53001053001053,255.01658967370062,65.5007370021014,234.7615720542393,45.435233909394306,254.98974209119208,234.73472447173077,0.026847582508526657,0.0,20.255017619461327,20.255017619461327,0.0,0.0,-0.01825539097236444,0.0,0.04919180753355863,20.255017619461327,0.9031239031239031,100.0,0.005842404873664275
all_local_candidates:reject_adverse_gap_ge_100bps,short_dist,3614,31.818048422597215,0.7249584947426674,0.7138904261206419,0.2780852241283896,0.2645268400664084,230.42042818755235,174.90744532600328,210.19000678692763,154.73254283021097,-229.5269643456966,-249.75738574632123,459.9473925332489,349.53219060533985,20.230421400624717,20.230421400624717,0.0,0.0,-1.2047526998050897,-0.0,0.2417767497494821,20.230421400624717,0.7592695074709463,100.0,0.005842404873664275
all_local_candidates:reject_adverse_gap_ge_100bps,short_loc,6039,50.517950505402574,0.7786057294254015,0.7638681900976982,0.22321576419937075,0.21361152508693493,175.63257210116086,145.62964424755262,155.4569384188616,125.48401440679282,-175.20854214096187,-195.3841758232611,350.8411142421227,292.6623750949137,20.175633682299235,20.175633682299235,0.0,0.0,-0.5634715058827847,-0.0,0.34469476050329073,20.175633682299235,0.9427057459844345,100.0,0.005842404873664275
all_local_candidates:reject_adverse_gap_ge_150bps,global,19966,167.0212617636807,0.634929379945908,0.6118902133627167,0.38480416708404286,0.363618150856456,221.1574761625202,110.38959266934474,200.93631761414957,90.27920480910157,31.128623609042226,10.907465060671624,190.02885255347792,4.597017211338539e-13,20.221158548370607,20.221158548370607,0.0,0.0,-0.25795296454468253,0.0,0.18217295961210178,20.221158548370607,0.925272964038866,150.0,0.00299610506341752
all_local_candidates:reject_adverse_gap_ge_150bps,long_dist,7415,65.37839823659074,0.5128792987188132,0.46931894807821983,0.5118004045853001,0.47026298044504383,241.87751734800736,8.068729107485899,221.63563871484,-11.939341079485187,241.33551622495932,221.09363759179206,0.5420011230479912,0.0,20.24187863316733,20.24187863316733,0.0,0.0,-0.5331771747915744,0.0,0.05284806883663965,20.24187863316733,1.0,150.0,0.00299610506341752
all_local_candidates:reject_adverse_gap_ge_150bps,long_loc,2853,25.099706744868033,0.5327725201542236,0.5310199789695058,0.5334735366281108,0.5306694707325622,254.67244260581293,65.5007370021014,234.4177691361478,45.435233909394306,254.8159713434563,234.5612978737912,-0.14352873764338464,0.0,20.25467346966515,20.25467346966515,0.0,0.0,0.17017787370408857,0.0,0.049115452380227534,20.25467346966515,0.9032597266035752,150.0,0.00299610506341752
all_local_candidates:reject_adverse_gap_ge_150bps,short_dist,3624,31.906089508437272,0.7248896247240618,0.7135761589403974,0.2781456953642384,0.26462472406181015,229.98810269498478,172.94615864562823,209.7581136285992,152.77321694548755,-229.42967559963512,-249.6596646660206,459.41777829461984,349.53219060533985,20.22998906638553,20.22998906638553,0.0,0.0,-0.7590591176917166,-0.0,0.24089883853034813,20.22998906638553,0.7599337748344371,150.0,0.00299610506341752
all_local_candidates:reject_adverse_gap_ge_150bps,short_loc,6074,50.81073544789125,0.778235100428054,0.7632532104050049,0.22357589726703983,0.2140270003292723,174.85199456773037,145.52027190143167,154.67714146824142,125.37474999757468,-175.09476056959826,-195.26961366908716,349.94675513732864,292.8388198392239,20.174853099488953,20.174853099488953,0.0,0.0,0.14664562040303963,0.8771575609130094,0.381213146535241,20.174853099488953,0.9430358906815937,150.0,0.00299610506341752
passes_current_deployment_rank:reject_adverse_gap_ge_0bps,global,16707,139.7588009759498,0.669838989645059,0.6506853414736338,0.3705033818160053,0.3529658227090441,229.68823157252092,134.93299300079983,209.45854227983358,114.79805727828565,1.8197899546353173,-18.409899338052032,227.8684416178856,7.632783294297951e-13,20.229689292687343,20.229689292687343,0.0,0.0,0.5996465502948223,0.0,0.23442768391649027,20.229689292687343,0.9141677141318011,0.0,0.0
passes_current_deployment_rank:reject_adverse_gap_ge_0bps,long_dist,4798,42.31973539140022,0.5441850771154648,0.5054189245518966,0.5441850771154648,0.5064610254272613,276.9801006364694,26.60512887306785,256.70311941124004,6.578522749510737,276.80732538595254,256.53034416072325,0.17277525051685866,0.0,20.27698122522926,20.27698122522926,0.0,0.0,-0.16108181625015516,0.0,0.023684670385905264,20.27698122522926,1.0,0.0,0.0
passes_current_deployment_rank:reject_adverse_gap_ge_0bps,long_loc,2175,19.13489736070381,0.5517241379310345,0.5508045977011494,0.5540229885057472,0.5526436781609195,279.4978935231276,100.49939388488981,259.2183946167182,80.39889877745215,280.7964723290016,260.5169734225921,-1.2985788058739676,0.0,20.279498906409444,20.279498906409444,0.0,0.0,1.3184200650467164,0.0,0.04878911506180012,20.279498906409444,0.8997701149425288,0.0,0.0
passes_current_deployment_rank:reject_adverse_gap_ge_0bps,short_dist,3626,31.923697725605283,0.7247655819084391,0.7134583563154991,0.277992277992278,0.2644787644787645,229.88792562962072,172.94615864562823,209.65803673723147,152.77321694548755,-229.42621003479726,-249.65609892718652,459.314135664418,349.53219060533985,20.229888892389216,20.229888892389216,0.0,0.0,-0.6309653460683906,-0.0,0.30717535711825783,20.229888892389216,0.7600661886376172,0.0,0.0
passes_current_deployment_rank:reject_adverse_gap_ge_0bps,short_loc,6108,51.095155106308816,0.7779960707269156,0.7630975769482645,0.22364112639161754,0.21381794368041912,174.68389411960052,145.6317273918292,154.5092091410423,125.48609476069396,-176.25265326769994,-196.42733824625816,350.93654738730044,294.5721093039886,20.174684978558222,20.174684978558222,0.0,0.0,1.5775884664160231,3.0853078258720394,0.4381671963816593,20.174684978558222,0.9433529796987558,0.0,0.0
passes_current_deployment_rank:reject_adverse_gap_ge_50bps,global,16466,137.74276751481352,0.6696829831167254,0.6507348475646787,0.37070326733875864,0.3530304870642536,232.16110025524307,135.26081791607345,211.92893807315636,115.12555742271218,3.147774255172763,-17.08438792691394,229.0133260000703,7.632783294297951e-13,20.232162182086704,20.232162182086704,0.0,0.0,-1.2604170250798616,-0.0,0.15190482291102622,20.232162182086704,0.9129114539050164,50.0,0.014425091279104518
passes_current_deployment_rank:reject_adverse_gap_ge_50bps,long_dist,4786,42.21389195148842,0.543877977434183,0.5056414542415378,0.5432511491851233,0.5054325114918512,277.5385293670539,26.605128992571935,257.2609897130127,6.578523314972933,276.9512680865671,256.6737284325259,0.5872612804868033,0.0,20.277539654041238,20.277539654041238,0.0,0.0,-0.5735008495272476,0.0,0.008897711797150569,20.277539654041238,1.0,50.0,0.014425091279104518
passes_current_deployment_rank:reject_adverse_gap_ge_50bps,long_loc,2162,19.020527859237536,0.5522664199814986,0.5513413506012951,0.5518038852913969,0.5504162812210915,278.85736945052605,101.4399526919582,258.57851104277887,81.33851034979749,278.75562250530334,258.47676409755616,0.10174694522267574,0.0,20.278858407747173,20.278858407747173,0.0,0.0,-0.11091670076934493,0.0,0.04720448644171207,20.278858407747173,0.8991674375578168,50.0,0.014425091279104518
passes_current_deployment_rank:reject_adverse_gap_ge_50bps,short_dist,3587,31.580337490829056,0.7251184834123223,0.7142458879286312,0.2779481460830778,0.26428770560356846,231.7482058060772,176.5972350844988,211.51645663674165,156.42063586626645,-230.30498312779244,-250.53673229712803,462.05318893386965,349.81489458485436,20.231749169335558,20.231749169335558,0.0,0.0,-1.936470301846801,0.0,0.19600665249141258,20.231749169335558,0.7574574853638137,50.0,0.014425091279104518
passes_current_deployment_rank:reject_adverse_gap_ge_50bps,short_loc,5931,49.61449982572324,0.7804754678806272,0.7656381723149553,0.22154779969650987,0.21176867307368066,178.77167902102107,146.75856133030297,158.59290620732318,126.61180499875735,-177.07354570118187,-197.25231851487976,355.84522472220294,292.838819719343,20.178772813697908,20.178772813697908,0.0,0.0,-1.9202868001342361,-0.0,0.28944194321853667,20.178772813697908,0.941662451525881,50.0,0.014425091279104518
passes_current_deployment_rank:reject_adverse_gap_ge_100bps,global,16608,138.93063785291042,0.6697374759152216,0.6508309248554913,0.37036368015414256,0.35284200385356457,230.35621573131417,134.93299592232322,210.12585843923335,114.79806241516562,2.543301261920733,-17.68705603016011,227.8129144693934,7.632783294297951e-13,20.23035729208084,20.23035729208084,0.0,0.0,-0.5924471027306895,0.0,0.18682628308589225,20.23035729208084,0.9136560693641619,100.0,0.005925659903034619
passes_current_deployment_rank:reject_adverse_gap_ge_100bps,long_dist,4788,42.23153252480706,0.543859649122807,0.5056390977443609,0.543233082706767,0.5054302422723476,277.48866839238667,26.605128992571935,257.2111786006211,6.578523314972933,276.9284328486172,256.6509430568517,0.5602355437694291,0.0,20.277489791765525,20.277489791765525,0.0,0.0,-0.5469769548722325,0.0,0.02373413711603456,20.277489791765525,1.0,100.0,0.005925659903034619
passes_current_deployment_rank:reject_adverse_gap_ge_100bps,long_loc,2167,19.064516129032256,0.5523765574526995,0.5514536225196124,0.5523765574526995,0.5509921550530688,278.61363923128476,101.43995225842981,258.33502454063296,81.33850826686064,278.68050115985994,258.40188646920814,-0.06686192857523329,0.0,20.27861469065182,20.27861469065182,0.0,0.0,0.07327758560729955,0.0,0.048989378232910635,20.27861469065182,0.8994000922934933,100.0,0.005925659903034619
passes_current_deployment_rank:reject_adverse_gap_ge_100bps,short_dist,3614,31.818048422597215,0.7249584947426674,0.7138904261206419,0.2780852241283896,0.2645268400664084,230.42042818755235,174.90744532600328,210.19000678692763,154.73254283021097,-229.5269643456966,-249.75738574632123,459.9473925332489,349.53219060533985,20.230421400624717,20.230421400624717,0.0,0.0,-1.2047526998050897,-0.0,0.2417767497494821,20.230421400624717,0.7592695074709463,100.0,0.005925659903034619
passes_current_deployment_rank:reject_adverse_gap_ge_100bps,short_loc,6039,50.517950505402574,0.7786057294254015,0.7638681900976982,0.22321576419937075,0.21361152508693493,175.63257210116086,145.62964424755262,155.4569384188616,125.48401440679282,-175.20854214096187,-195.3841758232611,350.8411142421227,292.6623750949137,20.175633682299235,20.175633682299235,0.0,0.0,-0.5634715058827847,-0.0,0.34469476050329073,20.175633682299235,0.9427057459844345,100.0,0.005925659903034619
passes_current_deployment_rank:reject_adverse_gap_ge_150bps,global,16659,139.35726734053677,0.6697881025271625,0.6506392940752747,0.37037037037037035,0.3529023350741341,229.77838895457973,134.93299229538817,209.54860949344032,114.79805407769075,2.135594543924763,-18.09418491721463,227.64279441065494,7.632783294297951e-13,20.229779461139405,20.229779461139405,0.0,0.0,-0.19597768576709262,-0.0,0.20073193112341256,20.229779461139405,0.9139204033855574,150.0,0.0028730472257137984
passes_current_deployment_rank:reject_adverse_gap_ge_150bps,long_dist,4793,42.27563395810364,0.543918214062174,0.5053202587106197,0.5437095764656791,0.5059461715001043,277.20923618985603,26.605128854136503,256.93202583036157,6.578522512242235,276.781736000271,256.5045256407766,0.42750018958501,0.0,20.277210359494486,20.277210359494486,0.0,0.0,-0.4144179924329746,0.0,0.02370937794942071,20.277210359494486,1.0,150.0,0.0028730472257137984
passes_current_deployment_rank:reject_adverse_gap_ge_150bps,long_loc,2168,19.073313782991203,0.5521217712177122,0.5511992619926199,0.5525830258302583,0.5511992619926199,278.45314269619223,100.96967307165983,258.17468850468526,80.8687035221564,278.57044692378275,258.2919927322758,-0.11730422759052032,0.0,20.278454191506995,20.278454191506995,0.0,0.0,0.12974762481109658,0.0,0.048964255474842476,20.278454191506995,0.8994464944649446,150.0,0.0028730472257137984
passes_current_deployment_rank:reject_adverse_gap_ge_150bps,short_dist,3624,31.906089508437272,0.7248896247240618,0.7135761589403974,0.2781456953642384,0.26462472406181015,229.98810269498478,172.94615864562823,209.7581136285992,152.77321694548755,-229.42967559963512,-249.6596646660206,459.41777829461984,349.53219060533985,20.22998906638553,20.22998906638553,0.0,0.0,-0.7590591176917166,-0.0,0.24089883853034813,20.22998906638553,0.7599337748344371,150.0,0.0028730472257137984
passes_current_deployment_rank:reject_adverse_gap_ge_150bps,short_loc,6074,50.81073544789125,0.778235100428054,0.7632532104050049,0.22357589726703983,0.2140270003292723,174.85199456773037,145.52027190143167,154.67714146824142,125.37474999757468,-175.09476056959826,-195.26961366908716,349.94675513732864,292.8388198392239,20.174853099488953,20.174853099488953,0.0,0.0,0.14664562040303963,0.8771575609130094,0.381213146535241,20.174853099488953,0.9430358906815937,150.0,0.0028730472257137984
