strategy_id,deployment_rank_threshold,threshold_n_trades,threshold_mean_net_trade,threshold_mean_gross_trade,threshold_gross_slippage_adjusted,threshold_hit_rate,threshold_cumulative_n_trades,threshold_cumulative_mean_net_trade,threshold_cumulative_hit_rate,final_n_trades,final_mean_net_trade,final_mean_gross_trade,final_gross_slippage_adjusted,final_hit_rate,final_sortino,cv_top30_trades_avg,cv_top30_avg_pnl_bankroll,cv_top30_hit_rate,full_policy_rows,stage_b_policy_rows
long_asset_vol_level_pct_0_20587213_compression_score_-0_99787366,0.71,358,0.00013293618394527584,0.0003913274558726698,-0.0016086725441273302,0.5698324022346368,2546,0.0004690081113949418,0.720738413197172,1833,0.0032105969730764627,0.003489880356937647,0.0014898803569376468,0.5924713584288053,3.0135574340820312,612.3333333333334,0.00321453670039773,0.5888971903515471,19617,5689
long_bars_in_high_vol_state_log_norm_-0_38407263_pullback_depth_1_8353814_pullback_depth_-0_90359813_asset_funding_rate_abs_mean_7d_0_000011711979_variance_ratio_10_48_-0_27143899,0.7,489,0.00011029524466721341,0.0003671588783618063,-0.0016328411216381938,0.5316973415132924,2876,0.0003013775567524135,0.6432545201668984,2154,0.0023199990391731262,0.002598871011286974,0.0005988710112869739,0.5157845868152274,2.307718515396118,721.3333333333334,0.0022835833175728717,0.5067427664175632,26294,7889
long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,0.64,312,0.00019249615434091538,0.0004404308565426618,-0.0015595691434573383,0.5608974358974359,2349,0.00042494735680520535,0.6947637292464879,1701,0.002729789586737752,0.0030028680339455605,0.0010028680339455604,0.5314520870076426,2.9779551029205322,491.6666666666667,0.002956200080613295,0.5270361627170749,17758,6393
long_dist_ema20_atr_-0_92271453_loc_bb_channel_pos_48_0_60767579_leverage_build_score_0_45107844_return_autocorr_48_1_18643_rolling_range_20_-0_25967735,0.7,410,3.600900890887715e-05,0.0002928159956354648,-0.0017071840043645353,0.5097560975609756,2294,0.00024039648997131735,0.6159546643417612,1751,0.0021667235996574163,0.0024432155769318342,0.0004432155769318342,0.4945745288406625,2.2061431407928467,586.6666666666666,0.0021315549577896795,0.4888199272222214,22654,6797
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,0.73,414,6.486674101324752e-05,0.0003262038517277688,-0.0016737961482722313,0.4468599033816425,2069,0.0003194199234712869,0.5949734171097149,1707,0.0026196339167654514,0.002901491243392229,0.000901491243392229,0.4727592267135325,1.9064991474151611,553.0,0.002524325313667456,0.5113194504450013,23690,6397
short_asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,0.59,295,0.00011970947525696829,0.00036008417373523116,-0.0016399158262647689,0.5254237288135594,2757,0.0005863350233994424,0.7406601378309757,1741,0.003332386491820216,0.0036009913310408592,0.0016009913310408592,0.6794945433658817,1.4810123443603516,468.6666666666667,0.0038536745123565197,0.6670246171738708,15281,6266
short_bollinger_band_width_-0_0062114433_oi_value_z_90d_0_082444385_price_rv_15d_robust_z_0_060036644,0.81,239,0.00014892543549649417,0.00042235080036334693,-0.001577649199636653,0.39330543933054396,1522,0.0002651121176313609,0.5551905387647832,1131,0.001893821987323463,0.0021787015721201897,0.00017870157212018963,0.6551724137931034,0.32811543345451355,359.3333333333333,0.0018910102856655915,0.7032086438588875,12130,2305
