fold_id,seed,feature_name,group,regime_family,gain,split
0,42,reg_atr_change_rate_ts_top20,regime,volatility,3.777964451815933,41
0,42,loc_dist_ema20_atr_ts_top20,location,,0.6195955071598291,8
0,42,reg_atr_change_rate_ts_bot20,regime,volatility,0.1592120062559843,2
0,42,reg_atr_change_rate_ts_top30,regime,volatility,2.640227057505399,37
0,42,loc_dist_ema20_atr_ts_top30,location,,0.7935936455614865,11
0,42,reg_atr_change_rate_ts_bot30,regime,volatility,0.08355900086462498,2
0,42,reg_atr_change_rate_ts_top40,regime,volatility,2.9558048672042787,45
0,42,loc_dist_ema20_atr_ts_top40,location,,1.0124544771388173,9
0,42,reg_atr_change_rate_ts_top50,regime,volatility,11.492812565527856,64
0,42,loc_dist_ema20_atr_ts_top50,location,,3.2279764944687486,13
0,42,reg_atr_change_rate_ts_bot50,regime,volatility,0.33696060441434383,5
0,42,reg_atr_change_rate_ts_top60,regime,volatility,8.274217872414738,63
0,42,loc_dist_ema20_atr_ts_top60,location,,1.7069866275414824,8
0,42,loc_dist_ema20_atr_ts_bot60,location,,0.06876509636640549,1
0,42,reg_atr_change_rate_ts_top70,regime,volatility,18.375213308259845,62
0,42,loc_dist_ema20_atr_ts_top70,location,,7.738202238455415,14
0,42,reg_atr_change_rate_ts_top80,regime,volatility,86.00836374610662,80
0,42,loc_dist_ema20_atr_ts_top80,location,,19.144114605151117,14
0,42,reg_atr_change_rate_ts_bot80,regime,volatility,12.986127212643623,2
0,42,reg_atr_change_rate_ts_band20_80,regime,volatility,1.6011478193104267,22
0,42,loc_dist_ema20_atr_ts_band20_80,location,,0.40508509427309036,6
0,42,reg_atr_change_rate_ts_band25_75,regime,volatility,14.646749653387815,90
0,42,loc_dist_ema20_atr_ts_band25_75,location,,2.302066517993808,24
0,42,reg_atr_change_rate_ts_band30_70,regime,volatility,3.1149858785793185,34
0,42,loc_dist_ema20_atr_ts_band30_70,location,,0.28605755837634206,6
0,42,reg_atr_change_rate_ts_band40_60,regime,volatility,1.385693692136556,21
0,42,loc_dist_ema20_atr_ts_band40_60,location,,0.2910634824074805,7
0,42,reg_atr_compression_ratio_ts_top50,regime,volatility_term_structure,0.006451350171118975,1
0,42,reg_atr_compression_ratio_ts_band20_80,regime,volatility_term_structure,0.14060600101947784,1
0,42,reg_atr_compression_ratio_ts_band25_75,regime,volatility_term_structure,0.7646198272705078,2
