fold_id,seed,regime_family,gain,split
0,42,compression,0.06223059818148613,1
0,42,trend,67.51228142948821,187
0,42,volatility,167.83903973642737,570
0,42,volatility_term_structure,0.9240220780484378,5
1,42,compression,0.09713389724493027,1
1,42,trend,81.99755825288594,42
1,42,volatility,137.1577317416668,94
1,42,volatility_term_structure,1.147879958152771,1
2,42,compression,0.17180609703063965,2
2,42,trend,213.295257282909,239
2,42,volatility,208.96469698287547,1031
2,42,volatility_term_structure,2.3416515635326505,16
