fold_id,seed,best_iteration,best_val_metric,max_depth,num_leaves,min_data_in_leaf,objective,alpha,metric,target_type,target_name,horizon,total_splits,total_gain,is_healthy_fold,health_reason
0,42,30,0.00228969291633476,6,64,129,quantile,0.65,quantile,quantile,returns_target,5,307,928.40607,True,healthy
1,42,1,0.0017857925294710694,6,64,172,quantile,0.65,quantile,quantile,returns_target,5,9,35.638046,False,low_iterations_or_gain
