canonical_key,display_arity,structural_depth,groups_used,regime_families_used,location_families_used,all_families_used
(*)|(tail_asymmetry_q90_q10_atr_norm>-0.43665999)|(rolling_range_20<=-0.99863553&rvol_z<=1.4826816),3,3,location|regime,compression|unknown,context,compression|context|unknown
(*)|(dist_rolling_7d_high<=0.091375843&loc_prev_day_range_pos_48<=0.36612961)|(ret24h<=1.142942&rolling_range_20>-0.99863553&rvol_z<=1.4826816&volume_zscore_48h<=0.49376181),6,6,location|regime,compression|liquidity|unknown,context,compression|context|liquidity|unknown
(*)|(dist_rolling_7d_high<=0.091375843&loc_prev_day_range_pos_48>0.36612961)|(ret24h<=1.142942&rolling_range_20>-0.99863553&rvol_z<=1.4826816&volume_zscore_48h<=0.49376181),6,6,location|regime,compression|liquidity|unknown,context,compression|context|liquidity|unknown
(*)|(dist_rolling_7d_high<=0.091375843)|(ret24h<=1.142942&rolling_range_20>-0.99863553&rvol_z<=1.4826816&volume_zscore_48h>0.49376181),5,5,location|regime,compression|liquidity|unknown,context,compression|context|liquidity|unknown
(*)|(dist_rolling_7d_high<=0.091375843)|(ret24h>1.142942&rolling_range_20>-0.99863553&rvol_z<=1.4826816),4,4,location|regime,compression|unknown,context,compression|context|unknown
(*)|(dist_rolling_7d_high>0.091375843)|(rolling_range_20>-0.99863553&rvol_z<=1.4826816&variance_ratio_10_48<=-0.31566083&volume_percentile<=-0.33799136),5,5,location|regime,compression|liquidity|unknown|volatility,context,compression|context|liquidity|unknown|volatility
(*)|(dist_rolling_7d_high>0.091375843)|(rolling_range_20>-0.99863553&rvol_z<=1.4826816&variance_ratio_10_48<=-0.31566083&volume_percentile>-0.33799136),5,5,location|regime,compression|liquidity|unknown|volatility,context,compression|context|liquidity|unknown|volatility
(*)|(dist_rolling_7d_high>0.091375843&loc_prev_day_range_pos_48<=0.31742445)|(rolling_range_20>-0.99863553&rvol_z<=1.4826816&variance_ratio_10_48>-0.31566083),5,5,location|regime,compression|unknown|volatility,context,compression|context|unknown|volatility
(*)|(dist_rolling_7d_high>0.091375843&loc_prev_day_range_pos_48>0.31742445)|(rolling_range_20>-0.99863553&rvol_z<=1.4826816&variance_ratio_10_48>-0.31566083),5,5,location|regime,compression|unknown|volatility,context,compression|context|unknown|volatility
(*)|(*)|(rvol_z>1.4826816),1,1,regime,unknown,,unknown
(*)|(loc_range_pos_24<=0.33884588)|(compression_ratio<=-0.29979655&ema20_slope_5h<=-0.0540158&volume_entropy_12>0.07780683),4,4,location|regime,trend|unknown|volatility_term_structure,context,context|trend|unknown|volatility_term_structure
(*)|(loc_range_pos_24>0.33884588)|(compression_ratio<=-0.29979655&ema20_slope_5h<=-0.0540158),3,3,location|regime,trend|volatility_term_structure,context,context|trend|volatility_term_structure
(*)|(*)|(compression_ratio<=-0.29979655&ema20_slope_5h>-0.0540158&vov_ratio<=-0.29554233),3,3,regime,trend|unknown|volatility_term_structure,,trend|unknown|volatility_term_structure
(*)|(*)|(compression_ratio<=-0.29979655&ema20_slope_5h>-0.0540158&vov_ratio>-0.29554233),3,3,regime,trend|unknown|volatility_term_structure,,trend|unknown|volatility_term_structure
(*)|(dist_ma100_atr<=-0.0012504875&loc_vwap_dev_z_48<=-0.57607102)|(compression_ratio>-0.29979655&return_autocorr_48<=0.84646595),4,4,location|regime,momentum|volatility_term_structure,context|liquidity,context|liquidity|momentum|volatility_term_structure
(*)|(dist_ma100_atr<=-0.0012504875&loc_vwap_dev_z_48>-0.57607102)|(compression_ratio>-0.29979655&return_autocorr_48<=0.84646595),4,4,location|regime,momentum|volatility_term_structure,context|liquidity,context|liquidity|momentum|volatility_term_structure
(*)|(dist_ma100_atr>-0.0012504875)|(compression_ratio>-0.29979655&impulse_ratio_24<=0.053962618&return_autocorr_48<=0.84646595&trend_acceleration<=-0.019872999),5,5,location|regime,momentum|trend|unknown|volatility_term_structure,context,context|momentum|trend|unknown|volatility_term_structure
(*)|(dist_ma100_atr>-0.0012504875)|(compression_ratio>-0.29979655&impulse_ratio_24<=0.053962618&return_autocorr_48<=0.84646595&trend_acceleration>-0.019872999),5,5,location|regime,momentum|trend|unknown|volatility_term_structure,context,context|momentum|trend|unknown|volatility_term_structure
(*)|(dist_ma100_atr>-0.0012504875&loc_pullback_depth_48<=0.25581411)|(compression_ratio>-0.29979655&impulse_ratio_24>0.053962618&return_autocorr_48<=0.84646595),5,5,location|regime,momentum|unknown|volatility_term_structure,context|path_structure,context|momentum|path_structure|unknown|volatility_term_structure
(*)|(dist_ma100_atr>-0.0012504875&loc_pullback_depth_48>0.25581411)|(compression_ratio>-0.29979655&impulse_ratio_24>0.053962618&return_autocorr_48<=0.84646595),5,5,location|regime,momentum|unknown|volatility_term_structure,context|path_structure,context|momentum|path_structure|unknown|volatility_term_structure
(*)|(*)|(compression_ratio>-0.29979655&regime_stability_24h<=-0.32673073&return_autocorr_48>0.84646595),3,3,regime,momentum|unknown|volatility_term_structure,,momentum|unknown|volatility_term_structure
(*)|(*)|(compression_ratio>-0.29979655&regime_stability_24h>-0.32673073&return_autocorr_48>0.84646595),3,3,regime,momentum|unknown|volatility_term_structure,,momentum|unknown|volatility_term_structure
(*)|(dist_prior_day_low>0.015200675&dist_rolling_7d_high<=0.18549782)|(realized_volatility_24h<=-0.48684108&rsi_slope<=0.55628145&volume_percentile<=0.11597291),5,5,location|regime,liquidity|unknown|volatility,context,context|liquidity|unknown|volatility
(*)|(dist_prior_day_low>0.015200675&dist_rolling_7d_high<=0.18549782)|(realized_volatility_24h>-0.48684108&rsi_slope<=0.55628145&volume_percentile<=0.11597291),5,5,location|regime,liquidity|unknown|volatility,context,context|liquidity|unknown|volatility
(*)|(dist_rolling_7d_high<=0.18549782&loc_vwap_dev_z_48<=-0.00091963063)|(rsi_slope>0.55628145&volume_percentile<=0.11597291),4,4,location|regime,liquidity|unknown,context|liquidity,context|liquidity|unknown
(*)|(dist_rolling_7d_high<=0.18549782&loc_vwap_dev_z_48>-0.00091963063)|(rsi_slope>0.55628145&volume_percentile<=0.11597291),4,4,location|regime,liquidity|unknown,context|liquidity,context|liquidity|unknown
(*)|(dist_rolling_7d_high<=0.07387992&up_down_semivol_ratio_tanh<=0.18357085)|(volume_percentile>0.11597291),3,3,location|regime,liquidity,context,context|liquidity
(*)|(dist_rolling_7d_high<=0.07387992&up_down_semivol_ratio_tanh>0.18357085)|(volume_percentile>0.11597291),3,3,location|regime,liquidity,context,context|liquidity
(*)|(dist_rolling_7d_high<=0.18549782&dist_rolling_7d_high>0.07387992)|(return_autocorr_48<=-0.025492342&volume_percentile>0.11597291),4,4,location|regime,liquidity|momentum,context,context|liquidity|momentum
(*)|(dist_rolling_7d_high<=0.18549782&dist_rolling_7d_high>0.07387992)|(return_autocorr_48>-0.025492342&volume_percentile>0.11597291),4,4,location|regime,liquidity|momentum,context,context|liquidity|momentum
(*)|(dist_rolling_7d_high>0.18549782)|(*),1,1,location,,context,context
