canonical_key,source_tree,source_leaf,source_target,source_horizon,side,count,support_pct,mean_net_ret,shrunk_mean_net_ret,mean_uplift,shrunk_mean_uplift,tstat_net_ret,presence_freq,sign_consistency,support_score,diversity_score,cheap_score,rejection_reason,mean_baseline_ret,std_support_pct,unique_symbol_count,unique_day_count,max_single_symbol_share,max_single_day_share,discovery_count,accepted
(*)|(dist_rolling_7d_high>0.038624872&tail_asymmetry_q90_q10_atr_norm>0.12874405)|(autocorr_24h<=0.034195613&volume_percentile<=0.77065694&vov_fast_slow_ratio<=0.12431933),14,7,returns_target,5,long,178,0.10372960372960373,0.0065929765781659756,0.0027419388572746347,0.007168594417594163,0.002981331323205049,5.819281028117866,1.0,1.0,0.8808857808857808,0.7595505617977528,0.7961894863786272,a1_symbol_diversity_too_low,-0.0006263488104107252,0.00031924359644892875,4,19,0.2808988764044944,0.1853932584269663,1,False
(*)|(loc_prev_week_range_pos_48<=0.28407833)|(range_24h_pct<=0.063915253&range_24h_pct>0.032948732&volume_entropy_12<=0.012661804),13,2,returns_target,5,long,205,0.11946386946386946,0.00363236665725708,0.0016365608016213219,0.004720781985972708,0.0021269457299437477,2.8420011142329535,1.0,1.0,0.9689976689976689,0.7024390243902439,0.7228981398565705,a1_symbol_diversity_too_low,-0.0006263488104107252,0.027581967491492505,4,21,0.3951219512195122,0.12682926829268293,1,False
(*)|(dist_rolling_7d_high>0.064215317)|(autocorr_24h<=0.0404195&volatility_ratio_short_long<=-0.81698316&volume_percentile<=0.9184069),7,2,returns_target,5,long,175,0.10198135198135198,0.003986458097185407,0.0016414827458998736,0.004609680743318738,0.0018981038354841863,4.076199493811217,1.0,1.0,0.871095571095571,0.7285714285714286,0.721820228609736,a1_symbol_diversity_too_low,-0.0006263488104107252,0.0032474545417495934,4,23,0.34285714285714286,0.14285714285714285,1,False
(*)|(loc_range_pos_48>0.29169852&loc_vwap_dev_z_24>-0.43076023&up_down_semivol_ratio_tanh>0.29662919)|(prior_volatility<=0.00000000000000000000000000000000001&variance_ratio_10_48>-0.57886487),29,11,returns_target,5,long,222,0.12937062937062938,0.003286860279134802,0.0015459385211184873,0.005365678529400198,0.002523687782895856,2.8529182452557063,1.0,1.0,0.9755244755244754,0.7513513513513513,0.712490247887026,a1_symbol_diversity_too_low,-0.0006263488104107252,0.06516237272708748,4,25,0.2972972972972973,0.11261261261261261,1,False
(*)|(dist_weekly_vwap<=0.0082219373&up_down_semivol_ratio_tanh<=0.7531231)|(amihud_illiq>0.95677674&choppiness_index_20>-0.25312516&volume_percentile<=1.2309793),15,8,returns_target,5,long,248,0.1445221445221445,0.003189934597861382,0.0015885618077703268,0.003753735024553783,0.001869329891745659,4.167313664036295,1.0,1.0,0.8906759906759907,0.6983870967741936,0.7083951287054691,a1_symbol_diversity_too_low,-0.0006263488104107252,0.03611935635057022,4,23,0.4032258064516129,0.13709677419354838,1,False
(*)|(dist_rolling_7d_high>0.038624872&tail_asymmetry_q90_q10_atr_norm<=0.12874405)|(autocorr_24h<=0.034195613&volume_percentile<=0.77065694&vov_fast_slow_ratio<=0.12431933),14,4,returns_target,5,long,165,0.09615384615384616,0.005406447251637777,0.0021495513169162246,0.005931253126115415,0.002358209074238659,3.8363174791548396,1.0,1.0,0.5384615384615384,0.696969696969697,0.7024573509957327,a1_symbol_diversity_too_low,-0.0006263488104107252,0.013785210191342386,4,24,0.40606060606060607,0.15757575757575756,1,False
(*)|(tail_asymmetry_q90_q10_atr_norm>-0.43665999)|(rolling_range_20<=-0.99863553&rvol_z<=1.4826816),0,3,returns_target,5,long,246,0.14335664335664336,0.0021411122345342867,0.0010619226001924084,0.004333549888806205,0.0021493009529159803,2.4418988470714242,1.0,1.0,0.8972027972027972,0.6947154471544715,0.6321743854550935,a1_symbol_diversity_too_low,-0.0006263488104107252,0.07343553656697663,4,17,0.4105691056910569,0.16260162601626016,1,False
(*)|(*)|(amihud_illiq>0.46227559&efficiency_ratio_20<=-0.77247906&vol_z<=0.26671794),23,6,returns_target,5,long,233,0.1357808857808858,0.0021259388186900914,0.0010255564073598164,0.002584386127704123,0.0012467121485612023,2.2119479094852097,1.0,1.0,0.9396270396270394,0.7648068669527897,0.6259195104712798,a1_symbol_diversity_too_low,-0.0006263488104107252,0.02150547129184978,4,26,0.2703862660944206,0.12446351931330472,1,False
(*)|(dist_rolling_7d_high<=0.087695658)|(accel_5h<=1.2423556&direction_entropy_20>0.39573282&volume_percentile<=1.0706421),0,5,returns_target,5,long,203,0.1182983682983683,0.002396967317083199,0.0010741376718937956,0.002850324284439004,0.001277297637397611,2.170312927129426,1.0,1.0,0.9624708624708624,0.7497536945812808,0.6224617454776924,a1_symbol_diversity_too_low,-0.0006263488104107252,0.04467440549370682,4,24,0.30049261083743845,0.12807881773399016,1,False
(*)|(dist_weekly_vwap<=0.0082219373&up_down_semivol_ratio_tanh>0.7531231)|(choppiness_index_20>-0.25312516&volume_percentile<=1.2309793),15,7,returns_target,5,long,128,0.07459207459207459,0.004617632366716862,0.0015636427061898367,0.00530285760321148,0.0017956766487065329,2.7459826564464542,1.0,1.0,0.4177156177156177,0.6265625,0.6192664169253824,a1_symbol_diversity_too_low|a1_symbol_concentration_too_high,-0.0006263488104107252,0.002939758054108392,4,19,0.546875,0.171875,1,False
