,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
asset_atr_level,0.07269316,0.013210422,0.40000957,101.666664,6.6999173,1542.7223,116.149025,29.338358,459.82794,0.07493694,0.017107438,0.32825166,2.0,0.0,0.0,1.0,0.98,1.0,0.0,1.0,0.33333334,0.94500005,1.0
asset_vol_level,0.06897655,0.0046160147,1.0307083,93.833336,3.0230596,2912.511,111.717766,11.891994,1049.5177,0.07165429,0.0071599362,0.7170926,1.0,0.25,0.5,0.9449338,0.98,1.0,0.0,2.0,0.33333334,0.9147136,2.0
dist_range_mid_atr,0.03326651,0.0067536533,0.16386105,30.333334,6.315765,145.68481,63.04276,12.536643,317.02185,0.033192493,0.0070170998,0.1570081,5.0,0.25,0.8,0.41584495,0.82,0.8333333,0.0,5.0,3.0,0.55871475,3.0
kf_atr_mean,0.02675724,0.005954114,0.12024458,49.166668,4.81029,502.53958,44.657772,10.448913,190.86354,0.027616048,0.006421821,0.118758544,11.0,1.0,0.8,0.31940198,0.83,0.8333333,0.0,8.0,2.8333333,0.5081711,4.0
atr_compression_ratio,0.026669813,0.004874987,0.14590377,42.0,5.354126,329.4655,43.58451,8.469595,224.28575,0.027997268,0.0056683766,0.13828422,9.0,0.0,0.8,0.31810665,0.8,0.8333333,0.0,7.0,3.3333333,0.49995866,5.0
volume_entropy_24,0.029118221,0.008141455,0.10414242,53.0,8.962887,313.4035,42.46531,12.539884,143.80536,0.026902255,0.007466663,0.096928336,13.0,0.25,0.6,0.35438287,0.7,0.8333333,0.0,7.0,5.0,0.4949106,6.0
vp_profile_entropy,0.024494424,0.004969904,0.12072201,52.833332,6.7433095,413.94528,38.91843,8.133799,186.2161,0.025089705,0.0048291963,0.13035157,10.0,0.25,0.5,0.28587553,0.76,0.8333333,0.14480954,7.0,4.0,0.479472,7.0
bars_outside_ema20_atr_band_log_norm,0.026216775,0.007703969,0.089216255,32.833332,6.3091645,170.86696,41.208347,13.311742,127.56617,0.023509936,0.007749702,0.071321085,16.0,0.0,0.8,0.3113943,0.67,0.6666667,0.0,8.0,5.5,0.4387669,8.0
dir_path_short_2h,0.020377915,0.0023199045,0.17899849,52.333332,5.1532083,531.4704,27.772013,3.7166643,207.52068,0.019235542,0.0020903738,0.17700474,4.0,0.0,0.8,0.22488432,0.82,0.33333334,0.15451969,15.0,3.0,0.38641235,9.0
breakout_confirmed,0.02369379,0.00777793,0.072178036,40.0,5.3851647,297.11255,35.95844,13.8087845,93.636734,0.022243224,0.0078351805,0.063146085,21.5,0.0,0.8,0.27401316,0.49,0.6666667,0.0,9.5,8.5,0.37320727,10.0
vp_accept_hvn_touchrate,0.018709835,0.0014778337,0.23687233,45.666668,6.4463596,323.5073,27.104387,2.0029554,366.78192,0.017599404,0.001583012,0.19566433,3.0,0.0,0.8,0.20016962,0.82,0.16666667,0.13915256,18.0,3.0,0.3470509,11.0
trapped_longs_24,0.024424223,0.009566849,0.06235519,43.166668,9.458976,196.99396,36.923573,15.336104,88.89808,0.022361552,0.008410301,0.059455544,25.0,0.0,0.8,0.28483543,0.36,0.6666667,0.0,7.0,10.666667,0.34665948,12.0
G_VOL,0.018347181,0.003026273,0.111232206,57.166668,5.2095,627.3208,24.644108,4.2250023,143.74715,0.019340541,0.0033384208,0.11204596,12.0,0.5,1.0,0.19479646,0.68,0.33333334,0.0,14.0,5.3333335,0.32713807,13.0
range_24h_pct,0.01744732,0.0019472024,0.15633146,45.166668,5.610011,363.6406,24.612946,2.673522,226.59138,0.016389761,0.0018943156,0.14180544,8.0,0.0,0.8,0.1814639,0.88,0.0,0.0,17.5,2.0,0.31980515,14.0
