,volume_kalman,moving_average,fisher,raw_price
2025-12-04 23:30:00,3133.110107421875,,,3133.110107421875
2025-12-04 23:45:00,3133.2595655341934,,,3133.260009765625
2025-12-05 00:00:00,3133.746384078909,,,3133.780029296875
2025-12-05 00:15:00,3143.0997221709167,,,3146.25
2025-12-05 00:30:00,3150.406173329174,,,3152.669921875
2025-12-05 00:45:00,3151.971300144846,,,3146.679931640625
2025-12-05 01:00:00,3152.92040447892,,,3149.780029296875
2025-12-05 01:15:00,3161.206956140249,,,3165.0400390625
2025-12-05 01:30:00,3164.8062222394665,,,3163.389892578125
2025-12-05 01:45:00,3167.013081070716,,,3163.56005859375
2025-12-05 02:00:00,3169.9491114041816,,,3168.31005859375
2025-12-05 02:15:00,3175.4652621815603,,,3177.72998046875
2025-12-05 02:30:00,3183.5532400332245,,,3188.7099609375
2025-12-05 02:45:00,3186.5885679372695,,,3183.219970703125
2025-12-05 03:00:00,3188.3830508435126,,,3183.340087890625
2025-12-05 03:15:00,3184.929220543337,,,3173.949951171875
2025-12-05 03:30:00,3182.317274035764,,,3170.0
2025-12-05 03:45:00,3178.5360572890986,,,3170.97998046875
2025-12-05 04:00:00,3178.617470844931,,,3178.669921875
2025-12-05 04:15:00,3175.8977660742944,3162.581494140625,,3169.199951171875
2025-12-05 04:30:00,3166.9845202692563,3163.7744873046877,,3156.969970703125
2025-12-05 04:45:00,3166.157569049327,3165.5189819335938,,3168.14990234375
2025-12-05 05:00:00,3163.5091251180197,3166.936474609375,,3162.1298828125
2025-12-05 05:15:00,3159.917578260941,3167.4764770507813,,3157.050048828125
2025-12-05 05:30:00,3157.110610175975,3167.6704833984377,,3156.550048828125
2025-12-05 05:45:00,3155.0265304772793,3168.134484863281,,3155.9599609375
2025-12-05 06:00:00,3158.8995398262387,3168.965478515625,,3166.39990234375
2025-12-05 06:15:00,3159.9725353745985,3169.012976074219,-1.3028179131460298,3165.989990234375
2025-12-05 06:30:00,3160.711952027525,3169.058984375,-1.5365478763030915,3164.31005859375
2025-12-05 06:45:00,3163.6312919342163,3169.3344848632814,-0.584439410575115,3169.070068359375
2025-12-05 07:00:00,3169.5618193244954,3169.706982421875,-0.23899818785199553,3175.760009765625
2025-12-05 07:15:00,3174.4681307161,3169.8274780273437,-0.1424349988110177,3180.139892578125
2025-12-05 07:30:00,3176.0312483089738,3169.1474853515624,-0.5355590538387959,3175.110107421875
2025-12-05 07:45:00,3176.524724046099,3168.683483886719,-0.26875074574579233,3173.93994140625
2025-12-05 08:00:00,3171.7098382747213,3167.640478515625,-0.24559714743033578,3162.47998046875
2025-12-05 08:15:00,3166.923848542114,3166.9349853515623,-0.7252551998294159,3159.840087890625
2025-12-05 08:30:00,3159.45989951937,3165.946484375,-0.9059656425933778,3150.22998046875
2025-12-05 08:45:00,3156.4311936597746,3165.1559814453126,-0.47729891366173444,3155.169921875
2025-12-05 09:00:00,3148.0034497713577,3163.332482910156,-1.0639794215172758,3142.199951171875
2025-12-05 09:15:00,3134.299065569583,3161.0559814453127,-2.2975599250672945,3123.669921875
2025-12-05 09:30:00,3121.9351389624144,3158.900988769531,-2.2975599250672945,3113.8701171875
2025-12-05 09:45:00,3117.0691814592424,3156.58349609375,-1.2165453205836867,3121.800048828125
2025-12-05 10:00:00,3117.296711391658,3154.9,-0.7654787313385433,3128.4599609375
2025-12-05 10:15:00,3123.871325954862,3154.0794921875,-0.4956237682854487,3140.639892578125
2025-12-05 10:30:00,3129.8847327325057,3153.5159912109375,-0.46846535591027955,3145.280029296875
2025-12-05 10:45:00,3131.4255401805785,3152.4619873046877,-1.1274553074092752,3134.8798828125
2025-12-05 11:00:00,3136.112817500489,3151.300988769531,-0.48437695711087214,3143.179931640625
2025-12-05 11:15:00,3134.449731830469,3149.4889892578126,-0.9205498050972064,3129.75
2025-12-05 11:30:00,3127.545899252644,3147.1499877929687,-0.9868438688804295,3117.530029296875
2025-12-05 11:45:00,3128.4655488492513,3145.265478515625,-0.22513296774632263,3131.3798828125
2025-12-05 12:00:00,3126.3419600233988,3142.6889770507814,-0.14504760074122994,3124.22998046875
2025-12-05 12:15:00,3124.99084716922,3139.9064819335936,-0.304044672300235,3124.489990234375
2025-12-05 12:30:00,3124.8222582478083,3137.4539794921875,0.17784601356788124,3126.06005859375
2025-12-05 12:45:00,3125.15402924841,3135.169482421875,1.2705591571594785,3128.25
2025-12-05 13:00:00,3124.768156521699,3133.2954833984377,2.2975599250672945,3125.0
2025-12-05 13:15:00,3122.664862948061,3131.333984375,0.7052213672071282,3120.610107421875
2025-12-05 13:30:00,3109.855852507505,3128.6639892578123,-0.37382519227936595,3096.830078125
2025-12-05 13:45:00,3103.076794051977,3125.8579956054687,-0.8071147397536399,3099.050048828125
2025-12-05 14:00:00,3100.8537882016108,3123.9454956054688,-0.7890421792816629,3103.949951171875
2025-12-05 14:15:00,3098.44280340181,3122.828503417969,-0.4428753758124256,3101.330078125
2025-12-05 14:30:00,3095.0421913630994,3121.894494628906,-1.3285629546623847,3095.18994140625
2025-12-05 14:45:00,3096.189364940655,3120.9799926757814,-0.1883003356337748,3103.510009765625
2025-12-05 15:00:00,3117.2775591800682,3121.629992675781,2.2975599250672945,3141.4599609375
2025-12-05 15:15:00,3128.1685186546697,3121.55849609375,0.6526304622860628,3139.2099609375
2025-12-05 15:30:00,3132.9294759794357,3120.9,0.6553045380708955,3132.110107421875
2025-12-05 15:45:00,3124.140972116595,3119.473010253906,-0.11189820828249192,3106.340087890625
2025-12-05 16:00:00,3095.1437825727007,3115.365515136719,-2.2975599250672945,3061.030029296875
2025-12-05 16:15:00,3077.0641647429625,3111.953015136719,-2.2975599250672945,3061.5
2025-12-05 16:30:00,3044.4860288075865,3106.868017578125,-2.2975599250672945,3015.830078125
2025-12-05 16:45:00,3030.8657077489866,3101.938024902344,-0.8316009100229286,3032.780029296875
2025-12-05 17:00:00,3015.58581451998,3096.4670288085936,-0.698506329229504,3014.81005859375
2025-12-05 17:15:00,3006.0857810732637,3090.98603515625,-0.7501551648546074,3014.8701171875
2025-12-05 17:30:00,3003.2745948191987,3085.64853515625,-0.758485892915248,3019.31005859375
2025-12-05 17:45:00,3008.1560344637446,3080.9120361328123,-0.4077431524595401,3033.52001953125
2025-12-05 18:00:00,3023.7981515449787,3077.2245361328123,-0.026618521905809267,3051.25
2025-12-05 18:15:00,3025.3034200501775,3072.62802734375,-0.5387003755834141,3028.679931640625
2025-12-05 18:30:00,3019.9766142260055,3068.380029296875,-2.2975599250672945,3011.8701171875
2025-12-05 18:45:00,3014.4864061994485,3063.8040283203127,-2.2975599250672945,3007.530029296875
2025-12-05 19:00:00,3011.454396340605,3059.164025878906,-1.316418780169295,3011.14990234375
2025-12-05 19:15:00,3015.6587523352605,3055.393518066406,-0.36864418503315005,3025.919921875
2025-12-05 19:30:00,3020.344547940263,3052.153515625,0.29550656747932497,3030.389892578125
2025-12-05 19:45:00,3027.9367128148206,3048.9025146484373,0.40909771159322905,3038.489990234375
2025-12-05 20:00:00,3035.2936362933856,3043.9815185546877,2.2975599250672945,3043.0400390625
2025-12-05 20:15:00,3039.625844854932,3039.0710205078126,0.9782813240461695,3041.0
2025-12-05 20:30:00,3035.2416131750424,3033.651013183594,1.0005011418622127,3023.7099609375
2025-12-05 20:45:00,3030.9052375598453,3029.460009765625,0.9628223460087051,3022.52001953125
2025-12-05 21:00:00,3032.2989212292596,3028.095007324219,1.1990703821198825,3033.72998046875
2025-12-05 21:15:00,3031.596175509892,3026.47451171875,0.675621009778797,3029.090087890625
2025-12-05 21:30:00,3029.5923588012565,3026.914013671875,0.31337535366606756,3024.6201171875
2025-12-05 21:45:00,3025.986879787833,3026.2860107421875,0.5990326418966531,3020.219970703125
2025-12-05 22:00:00,3020.007403539485,3026.144006347656,0.7705832163377287,3011.969970703125
2025-12-05 22:15:00,3020.428151295852,3026.706005859375,1.4141995049297715,3026.110107421875
2025-12-05 22:30:00,3022.9072969870144,3027.285498046875,1.4900657931765544,3030.89990234375
2025-12-05 22:45:00,3023.485521608131,3026.9659912109373,0.7957569921295916,3027.1298828125
2025-12-05 23:00:00,3017.7882197835615,3024.960485839844,0.41973430854275956,3011.139892578125
2025-12-05 23:15:00,3018.392549182239,3024.6514892578125,0.4715751961406447,3022.5
2025-12-05 23:30:00,3017.6716430146084,3024.98798828125,0.3437482452802279,3018.60009765625
2025-12-05 23:45:00,3018.1534232119443,3025.70048828125,0.42122714901868635,3021.780029296875
2025-12-06 00:00:00,3017.3208705736774,3025.9969970703123,0.632731271722957,3017.080078125
2025-12-06 00:15:00,3016.2643045035147,3025.489501953125,0.6304133414544931,3015.77001953125
2025-12-06 00:30:00,3021.128054331167,3025.407507324219,0.6648086533088885,3028.75
2025-12-06 00:45:00,3022.821531713279,3024.781005859375,0.7016583084479248,3025.9599609375
2025-12-06 01:00:00,3025.1422413398427,3024.110009765625,0.888867963640018,3029.6201171875
2025-12-06 01:15:00,3026.7654214437493,3023.4545043945313,0.9630108840411516,3027.889892578125
2025-12-06 01:30:00,3026.062654704666,3023.4010009765625,1.0581981247189627,3022.639892578125
2025-12-06 01:45:00,3026.8069611643236,3023.616003417969,0.7432253177423827,3026.820068359375
2025-12-06 02:00:00,3025.8980785603894,3023.0965087890627,0.3543608785856323,3023.340087890625
2025-12-06 02:15:00,3025.191125075365,3022.7710083007814,-0.10646586019197532,3022.580078125
2025-12-06 02:30:00,3026.0285043372196,3022.8984985351562,0.667345898405367,3027.169921875
2025-12-06 02:45:00,3027.103788212592,3023.3405029296873,0.23201876932764162,3029.06005859375
2025-12-06 03:00:00,3035.6599144223037,3024.89150390625,2.2975599250672945,3042.989990234375
2025-12-06 03:15:00,3036.8803355071605,3025.3609985351563,0.6606796187530305,3035.5
2025-12-06 03:30:00,3038.9917134474877,3025.7890014648438,1.5969527292218728,3039.4599609375
2025-12-06 03:45:00,3040.7057463223277,3026.4480102539064,2.2975599250672945,3040.31005859375
2025-12-06 04:00:00,3040.283679722686,3027.695520019531,0.334325458441339,3036.090087890625
2025-12-06 04:15:00,3038.955013020611,3028.2025146484375,0.3060011420211777,3032.639892578125
2025-12-06 04:30:00,3037.921653574333,3028.8980102539062,0.11191155836211177,3032.510009765625
2025-12-06 04:45:00,3037.982985085903,3029.6385131835937,0.3641656739030693,3036.590087890625
2025-12-06 05:00:00,3038.488602740183,3030.7320068359377,0.7944369665940643,3038.949951171875
2025-12-06 05:15:00,3038.5510261765826,3031.8335083007814,0.4749260319480997,3037.800048828125
2025-12-06 05:30:00,3037.6810053970885,3032.185009765625,0.5525377269702039,3035.780029296875
2025-12-06 05:45:00,3037.707495179012,3032.760009765625,0.696905525115251,3037.4599609375
2025-12-06 06:00:00,3037.943266272375,3033.1925048828125,0.48097887536869427,3038.27001953125
2025-12-06 06:15:00,3039.009343074962,3033.7880126953123,0.4624005152743324,3039.800048828125
2025-12-06 06:30:00,3038.854141221205,3034.5405151367186,-0.384511936297587,3037.68994140625
2025-12-06 06:45:00,3039.0835061711296,3035.171008300781,-0.29554403303215077,3039.429931640625
2025-12-06 07:00:00,3039.2643179843003,3035.964501953125,-0.6130267453879125,3039.2099609375
2025-12-06 07:15:00,3033.967390227602,3036.2905029296876,-2.2975599250672945,3029.10009765625
2025-12-06 07:30:00,3032.1986007103037,3036.484509277344,-0.7877571292758828,3031.050048828125
2025-12-06 07:45:00,3030.006759022961,3036.3440063476564,-0.9346246252176662,3026.25
2025-12-06 08:00:00,3029.0705048000214,3035.6755126953126,-0.6006903543783344,3029.6201171875
2025-12-06 08:15:00,3022.2354763901035,3034.680517578125,-2.2975599250672945,3015.60009765625
2025-12-06 08:30:00,3019.647281701826,3033.6650146484376,-1.804307370740536,3019.14990234375
2025-12-06 08:45:00,3016.3285593327896,3032.3720092773438,-2.2975599250672945,3014.449951171875
2025-12-06 09:00:00,3018.6339154761313,3031.8614990234373,-0.47306016801737744,3025.8798828125
2025-12-06 09:15:00,3021.2351526291022,3031.7800048828126,-0.3060878831775247,3031.010009765625
2025-12-06 09:30:00,3022.597830127303,3031.672509765625,-0.3740588723121554,3030.360107421875
2025-12-06 09:45:00,3025.1050045457055,3031.3430053710936,-0.46723369155837235,3030.0
2025-12-06 10:00:00,3027.4950841839013,3030.9680053710936,-0.2965121839532109,3031.449951171875
2025-12-06 10:15:00,3028.974549475035,3030.6075073242187,-0.4189929914301881,3030.590087890625
2025-12-06 10:30:00,3031.478326806433,3030.5490112304688,-0.223423869286154,3034.610107421875
2025-12-06 10:45:00,3032.0840714825595,3030.2085083007814,0.25893885166405334,3030.64990234375
2025-12-06 11:00:00,3033.935751349482,3030.0530029296874,0.40283650126601556,3035.159912109375
2025-12-06 11:15:00,3035.4372336894166,3029.8954956054686,0.8681917856141652,3036.64990234375
2025-12-06 11:30:00,3037.655544384511,3029.9660034179688,0.7812962788775021,3039.10009765625
2025-12-06 11:45:00,3039.061905414861,3029.9440063476563,2.2975599250672945,3038.989990234375
2025-12-06 12:00:00,3038.54435197478,3029.7595092773436,0.8627994025708703,3035.52001953125
2025-12-06 12:15:00,3038.353626608277,3030.105505371094,1.6035287328675845,3036.02001953125
2025-12-06 12:30:00,3037.52413024269,3030.239501953125,0.34448072127284524,3033.72998046875
2025-12-06 12:45:00,3035.9073374743193,3030.5094970703126,0.02282677388435963,3031.64990234375
2025-12-06 13:00:00,3035.047578904687,3030.66298828125,0.09534040868928592,3032.68994140625
2025-12-06 13:15:00,3034.848419550409,3031.61298828125,0.19451816414989556,3034.60009765625
2025-12-06 13:30:00,3036.711221327594,3032.602990722656,0.32708314670310723,3038.949951171875
2025-12-06 13:45:00,3036.6213484713417,3033.6809936523437,0.23112720718139598,3036.010009765625
2025-12-06 14:00:00,3036.8827451579555,3034.2469970703123,0.10640955399425484,3037.199951171875
2025-12-06 14:15:00,3043.4973365136993,3035.0449951171877,0.8535005623695544,3046.969970703125
2025-12-06 14:30:00,3048.6160788923794,3036.2724853515624,1.215132536522022,3054.909912109375
2025-12-06 14:45:00,3052.4193934762484,3037.5279907226563,1.052536449199544,3055.110107421875
2025-12-06 15:00:00,3052.5545944326736,3038.3614990234373,0.39990293453921766,3048.1201171875
2025-12-06 15:15:00,3045.350237003695,3038.593994140625,-0.16583297236586753,3035.239990234375
2025-12-06 15:30:00,3046.166521305466,3039.2409912109374,0.5610295740530153,3047.550048828125
2025-12-06 15:45:00,3044.798643302159,3039.7929931640624,-0.06909502474872666,3041.68994140625
2025-12-06 16:00:00,3046.646990278317,3040.5405029296876,0.648544155286351,3050.110107421875
2025-12-06 16:15:00,3049.2777991683483,3041.4240112304688,1.8244316817179873,3054.320068359375
2025-12-06 16:30:00,3055.623782685622,3042.560510253906,2.2975599250672945,3061.830078125
2025-12-06 16:45:00,3056.046091066417,3043.231005859375,0.42594523242811366,3052.39990234375
2025-12-06 17:00:00,3055.571015835112,3044.0050048828125,0.09859326869523709,3051.0
2025-12-06 17:15:00,3057.927702391487,3045.193005371094,0.8291921687021389,3059.780029296875
2025-12-06 17:30:00,3056.398488561509,3046.0485107421873,0.0560721107130617,3050.840087890625
2025-12-06 17:45:00,3056.6131303982393,3047.234020996094,-0.27090464243072043,3055.360107421875
2025-12-06 18:00:00,3056.6136116921543,3048.3730224609376,-0.9473267733581808,3055.469970703125
2025-12-06 18:15:00,3055.6970861707714,3049.2735229492187,-1.6111402637170387,3052.610107421875
2025-12-06 18:30:00,3052.8654268500895,3049.6770263671874,-1.2176494189788756,3047.02001953125
2025-12-06 18:45:00,3048.1547822310463,3049.997021484375,-0.3503186679121779,3042.409912109375
2025-12-06 19:00:00,3040.4617212466355,3049.8085205078123,-2.2975599250672945,3033.429931640625
2025-12-06 19:15:00,3037.666115749544,3049.323522949219,-0.6232835476688159,3037.27001953125
2025-12-06 19:30:00,3033.2284267924915,3048.0935302734374,-2.2975599250672945,3030.31005859375
2025-12-06 19:45:00,3030.24328236072,3046.8600219726563,-2.2975599250672945,3030.43994140625
2025-12-06 20:00:00,3029.3938874640608,3046.21201171875,-2.2975599250672945,3035.159912109375
2025-12-06 20:15:00,3030.00711503009,3046.3580078125,-0.630430410409172,3038.159912109375
2025-12-06 20:30:00,3030.654935310065,3045.97900390625,-0.4768521012296792,3039.969970703125
2025-12-06 20:45:00,3031.0469509902387,3045.8945068359376,-0.9840003121622861,3040.0
2025-12-06 21:00:00,3034.922305076381,3045.3375,-0.5149621708766665,3038.969970703125
2025-12-06 21:15:00,3036.922855885701,3044.6469970703124,-0.6619438681921295,3040.510009765625
2025-12-06 21:30:00,3038.6191586117384,3043.6169921875,-0.6296871566336909,3041.22998046875
2025-12-06 21:45:00,3039.656697599633,3043.14599609375,-0.41586836972682834,3042.97998046875
2025-12-06 22:00:00,3044.213084128388,3043.03349609375,0.01295856712348357,3048.75
2025-12-06 22:15:00,3045.186561903671,3042.272998046875,0.02849607384556312,3044.570068359375
2025-12-06 22:30:00,3046.1901722995594,3041.952490234375,0.3618804449038603,3044.429931640625
2025-12-06 22:45:00,3046.663273849924,3041.286486816406,0.12304867098345883,3042.0400390625
2025-12-06 23:00:00,3042.2837689104044,3040.3804931640625,0.20753794927890204,3037.35009765625
2025-12-06 23:15:00,3037.0782889961815,3039.2679931640623,-0.05195032332576955,3030.360107421875
2025-12-06 23:30:00,3035.3135776342847,3038.5969970703127,-0.008867308200537844,3033.60009765625
2025-12-06 23:45:00,3035.2818968735637,3038.379504394531,0.04934121729261517,3038.06005859375
2025-12-07 00:00:00,3034.352770932499,3038.4200073242187,-0.17645270764125115,3034.239990234375
2025-12-07 00:15:00,3035.7309648693345,3038.5765014648437,0.3535849275872673,3040.39990234375
2025-12-07 00:30:00,3039.1436904721604,3039.286999511719,0.8835543562004325,3044.52001953125
2025-12-07 00:45:00,3040.9629350255072,3040.0050048828125,0.7596370928167094,3044.800048828125
2025-12-07 01:00:00,3042.653576106118,3040.50400390625,0.7258922502159239,3045.139892578125
2025-12-07 01:15:00,3044.8271452038744,3040.959509277344,0.7593220893229763,3047.27001953125
2025-12-07 01:30:00,3046.5115297169664,3041.3815063476563,0.41657217740799346,3048.409912109375
2025-12-07 01:45:00,3045.652845649542,3041.52900390625,0.33818396157673036,3042.949951171875
2025-12-07 02:00:00,3045.818853458169,3041.734509277344,0.35436708232340147,3043.080078125
2025-12-07 02:15:00,3046.4660026495135,3042.0205078125,0.7504438774786908,3046.22998046875
2025-12-07 02:30:00,3046.933048301328,3042.25400390625,1.326793879678589,3045.89990234375
2025-12-07 02:45:00,3051.0249771091794,3042.7945068359377,2.2975599250672945,3053.7900390625
2025-12-07 03:00:00,3052.482309476727,3042.9970092773438,1.1052974533560918,3052.800048828125
2025-12-07 03:15:00,3053.2168716354126,3043.3635009765626,0.6220067498477122,3051.89990234375
2025-12-07 03:30:00,3054.085559928993,3043.803503417969,1.0780023531753544,3053.22998046875
2025-12-07 03:45:00,3055.089021332373,3044.397497558594,0.5207160469013854,3053.919921875
2025-12-07 04:00:00,3055.746798207234,3045.2894897460938,0.3412685730343765,3055.18994140625
2025-12-07 04:15:00,3053.903960854654,3046.2439819335937,-0.0013651488755820054,3049.449951171875
2025-12-07 04:30:00,3051.0851807704926,3046.8369750976562,-0.42498558841703576,3045.4599609375
2025-12-07 04:45:00,3050.059034114132,3047.2624755859374,-0.7853485532739509,3046.570068359375
2025-12-07 05:00:00,3048.532383628696,3047.8589721679687,-0.9981474766243258,3046.169921875
2025-12-07 05:15:00,3047.646326677381,3048.102978515625,-0.4831256937497871,3045.280029296875
2025-12-07 05:30:00,3047.169972060088,3048.2519775390624,-0.316042154819713,3047.5
2025-12-07 05:45:00,3046.190299781571,3048.262976074219,-0.8491054163853456,3045.02001953125
2025-12-07 06:00:00,3045.5775002634578,3048.2869873046875,-0.736619772505426,3045.6201171875
2025-12-07 06:15:00,3045.485804345843,3048.248486328125,-2.2975599250672945,3046.5
2025-12-07 06:30:00,3045.2551888049234,3048.1429931640623,-1.821653960936275,3046.300048828125
2025-12-07 06:45:00,3045.265498698134,3048.4125,-0.9931752258878791,3048.340087890625
2025-12-07 07:00:00,3041.057207651843,3048.1635009765623,-2.2975599250672945,3038.10009765625
2025-12-07 07:15:00,3039.343477962145,3047.755505371094,-2.2975599250672945,3038.070068359375
2025-12-07 07:30:00,3036.0958486385084,3047.1040161132814,-2.2975599250672945,3032.8701171875
2025-12-07 07:45:00,3035.2510558173963,3046.279016113281,-0.6309425190962058,3037.2900390625
2025-12-07 08:00:00,3031.6866522433875,3045.0955078125,-0.9538415069736592,3029.1298828125
2025-12-07 08:15:00,3031.304400862985,3044.21201171875,-0.643190586366611,3034.22998046875
2025-12-07 08:30:00,3034.836635019949,3043.5960083007812,-0.263971317173687,3040.909912109375
2025-12-07 08:45:00,3034.426187490171,3042.6340087890626,-0.5377752824357032,3034.679931640625
2025-12-07 09:00:00,3034.616169530503,3041.691015625,-0.5706463856232753,3036.330078125
2025-12-07 09:15:00,3031.754722353812,3040.7000122070312,-0.8684087856047161,3029.6298828125
2025-12-07 09:30:00,3030.0455919491496,3039.8320190429686,-1.0806626776610577,3028.10009765625
2025-12-07 09:45:00,3029.5216748850244,3039.022021484375,-0.8772097377581776,3030.3701171875
2025-12-07 10:00:00,3031.6708506972627,3038.6350219726564,-0.3136394480497671,3038.429931640625
2025-12-07 10:15:00,3032.1320545707667,3038.0860229492187,-0.6961652240151084,3034.300048828125
2025-12-07 10:30:00,3034.9348405838027,3037.7605224609374,0.4297675524597203,3040.989990234375
2025-12-07 10:45:00,3036.2040049321795,3037.4105224609375,0.36380044576913045,3038.02001953125
2025-12-07 11:00:00,3037.798652453406,3037.1790161132812,2.2975599250672945,3040.989990234375
2025-12-07 11:15:00,3037.953200716604,3036.6695190429687,0.42243564972575465,3036.31005859375
