,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
mfe_8h,0.055153847,0.0044591962,0.6821738,61.5,3.4520526,1095.6525,19089.414,1717.9302,212119.05,10.798223,0.97807777,119.21507,5.0,1.0,1.0,0.23817448,0.95555556,1.0,0.0,5.0,0.33333334,0.824615,1.0
mfe_4h,0.1992732,0.016117351,2.4637926,115.166664,6.841459,1938.6744,92852.85,8058.66,1069861.8,51.450466,4.624113,572.4667,2.0,0.22461466,0.5822788,0.8737543,1.0,1.0,0.0,2.0,0.0,0.620909,2.0
mfe_2h,0.22789973,0.010221537,5.0812597,113.333336,6.3683243,2016.9269,116563.836,3950.3398,3439483.2,65.64372,1.9962469,2158.5999,1.0,0.017349547,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.55693984,3.0
dir_path_long_2h,0.06894524,0.0027620834,1.720964,78.333336,4.346135,1411.8547,27757.36,1981.7911,388775.1,15.536755,1.0907323,221.3107,3.0,0.11618,0.33967775,0.2989958,0.9777778,1.0,0.0,4.0,0.16666667,0.4857658,4.0
dir_path_short_2h,0.08336608,0.008945521,0.7769144,73.666664,6.724747,806.98615,34784.086,4344.182,278517.97,18.914532,2.1676893,165.04187,4.0,0.011618,0.33248618,0.36259308,0.9777778,1.0,0.0,3.0,0.16666667,0.45348063,5.0
t_trail_proxy,0.052914836,0.008268343,0.33863854,53.166668,4.0585985,696.4706,19213.854,2953.5288,124993.59,10.040005,1.5793229,63.825893,6.0,0.0,0.46127272,0.22830023,0.9111111,1.0,0.0,6.0,0.6666667,0.41202283,6.0
tfq_dir2h_signed_mag,0.0085368045,0.0021020756,0.034669083,27.0,2.081666,350.2003,2732.813,604.6495,12351.398,1.7201889,0.3620703,8.172584,18.0,0.6373635,0.80463785,0.03258896,0.53333336,0.0,0.17253813,20.0,3.5,0.401794,7.0
tfq_x_dir_edge_2h,0.017542593,0.008751343,0.035165183,37.333332,8.034647,173.47093,6060.0557,3168.0261,11592.163,3.6429737,1.7012894,7.8007054,17.0,0.34854,0.5161577,0.07230533,0.64444447,0.16666667,0.03997131,14.0,2.6666667,0.33837152,8.0
vol_scale,0.019433131,0.0034298508,0.11010583,42.5,4.425306,408.16385,7019.4834,1300.6536,37883.375,3.9609604,0.67147386,23.365328,7.0,0.20602587,0.5115111,0.08064278,0.8,0.16666667,0.037159257,10.0,1.5,0.32136476,9.0
vol_z_x_regime_trend,0.00217391,0.00028147455,0.01678974,18.166666,2.477678,133.20042,705.82,132.51851,3759.3381,0.4803862,0.08393259,2.749479,27.0,0.0,0.46127272,0.004527998,0.8888889,0.0,1.0,35.0,0.8333333,0.27290142,10.0
vol_z_30_calm,0.016689166,0.006123038,0.045488577,42.333332,8.359958,214.36845,6605.3506,2623.995,16627.568,3.5830457,1.3828546,9.283852,14.0,0.2813105,0.5867435,0.06854164,0.46666667,0.16666667,0.0,12.0,4.0,0.26447213,11.0
impact_24,0.021765282,0.005689222,0.08326754,37.666668,10.780642,131.60422,7109.7495,2068.098,24442.043,3.9982457,1.1281323,14.170296,10.0,0.054139882,0.4810927,0.09092779,0.8,0.16666667,0.0,9.5,1.5,0.26029512,12.0
tfq_dir2h_abs_prod,0.007475795,0.0011992946,0.046600323,26.833334,2.2669117,317.62497,2547.572,408.25455,15897.245,1.637239,0.27056932,9.907079,13.0,0.06676477,0.44286433,0.02790981,0.8666667,0.0,0.034702435,21.0,1.0,0.24929418,13.0
