,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
z_vwap_24,0.037576776,0.0071217776,0.19826709,66.333336,7.520343,585.0945,597.7892,124.05267,2880.6465,0.29883465,0.05746795,1.5539471,2.0,0.75,0.6666667,1.0,0.90425533,1.0,0.0,2.5,1.5,0.9260639,1.0
t_be_proxy,0.03676006,0.00865122,0.15619783,73.833336,10.139307,537.6463,536.39343,129.6666,2218.9055,0.2912199,0.068986736,1.2293525,4.5,0.25,0.6666667,0.9727602,0.85106385,0.8333333,0.0,2.0,2.3333333,0.87278414,2.0
breakout_min,0.02795785,0.0052018003,0.15026362,54.5,7.653975,388.06635,442.74338,88.96455,2203.3687,0.21707788,0.042505573,1.1086266,6.0,1.0,1.0,0.6791824,0.85106385,0.8333333,0.0,9.5,2.3333333,0.7113163,3.0
rv_48h,0.028472785,0.005059777,0.16022436,59.166668,5.1451163,680.3917,417.3813,72.308464,2409.222,0.22666448,0.040534932,1.2674695,3.0,0.0,0.6666667,0.69635695,0.79787236,0.8333333,0.0,6.5,3.1666667,0.7074644,4.0
ts_24,0.027359858,0.005936891,0.1260865,50.0,6.8799224,363.3762,476.8082,120.7252,1883.17,0.22403964,0.0556854,0.9013811,11.0,0.0,0.0,0.6592378,0.82978725,0.8333333,0.0,8.0,2.6666667,0.6950276,5.0
ffd_cvar_5pct_06,0.025902865,0.002560704,0.2620211,60.333332,5.9628477,610.4652,385.81445,46.333744,3212.6216,0.20583567,0.022587072,1.8757776,1.0,0.0,0.33333334,0.6106431,0.90425533,0.8333333,0.0,9.0,1.5,0.68691754,6.0
dist_from_high_48h,0.028246129,0.0053915163,0.14798135,52.166668,8.112062,335.47092,443.48422,108.043304,1820.3651,0.22409743,0.053415786,0.94016516,9.0,0.0,0.6666667,0.68879735,0.7234042,0.8333333,0.0,6.5,4.3333335,0.6846896,7.0
rv_24h,0.026628973,0.0047555463,0.14911056,57.666668,4.2687497,779.02075,415.32388,104.37193,1652.685,0.22110778,0.05140911,0.95097244,8.0,0.0,0.6666667,0.63486075,0.81914896,0.8333333,0.0,10.5,2.8333333,0.6789607,8.0
grind_score,0.02664974,0.0055455775,0.12806757,54.0,8.041558,362.61627,386.42728,94.706604,1576.7227,0.21071483,0.04665626,0.95165664,10.0,0.0,1.4802973e-15,0.6355534,0.68085104,0.6666667,0.0,7.0,5.0,0.6197672,9.0
z_vwap_12,0.026647855,0.008715587,0.08147565,51.666668,11.556623,230.98827,430.5099,123.7994,1497.0894,0.20822404,0.058929417,0.73574895,13.0,0.0,0.6666667,0.63549054,0.5106383,0.5,0.0,11.0,7.6666665,0.55217934,10.0
dir_path_edge_2h,0.025622157,0.0071105375,0.09232704,44.833332,8.839621,227.38847,411.06873,119.49443,1414.1035,0.19396624,0.05511462,0.6826302,14.0,0.0,0.6666667,0.6012807,0.5531915,0.5,0.0,13.0,7.0,0.54400223,11.0
trend_slope_48h,0.023754232,0.0074649076,0.07558882,47.0,10.551461,209.35489,404.04575,151.7732,1075.6377,0.1966314,0.07335275,0.52709556,18.0,0.0,0.6666667,0.53898025,0.4574468,0.6666667,0.18864524,11.0,8.5,0.5202331,12.0
dir_path_short_2h,0.025200695,0.009693915,0.06551275,45.5,8.220908,251.82741,414.03638,182.3265,940.21497,0.20379835,0.08024338,0.5175975,26.0,0.0,0.6666667,0.58722377,0.34042552,0.5,0.23404731,13.0,10.333333,0.4947818,13.0
