,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
prog_eff_24,0.06863005,0.010339654,0.45553586,363.66666,32.40713,4080.998,3850.8884,649.4055,22835.258,1.1641724,0.19002943,7.1320395,2.0,0.8242788,0.6379988,1.0,0.9807692,1.0,0.0,1.0,0.16666667,0.8836899,1.0
atr_pct,0.056064475,0.011409117,0.2755012,263.5,36.51826,1901.3022,3120.105,861.839,11295.679,1.0559393,0.25202852,4.424134,6.0,1.0,0.71634525,0.79815763,0.88461536,1.0,0.0,2.0,1.0,0.88078535,2.0
press_24,0.046513047,0.006366029,0.3398451,292.66666,25.216837,3396.69,2610.1187,379.1781,17967.068,0.7686259,0.10391552,5.6852503,3.0,0.4325145,0.8127327,0.64473176,0.8076923,1.0,0.063665904,3.5,1.6666666,0.6354328,3.0
dist_from_high_48h,0.031574123,0.0028409879,0.35090798,238.33333,11.025224,5152.0747,1767.8638,181.9269,17179.111,0.545359,0.053812575,5.5268946,4.0,0.51759577,0.42024624,0.40476593,0.8076923,0.5,0.0,9.5,1.6666666,0.5390348,4.0
ffd_atr_expansion_06,0.039891135,0.009224862,0.17250153,249.33333,38.49531,1614.9269,2217.954,528.3865,9310.08,0.6643055,0.15960452,2.7649708,8.0,0.33690763,0.51232225,0.53836316,0.6730769,0.8333333,0.06525838,3.0,2.8333333,0.52212244,5.0
prog_eff_12,0.039083265,0.004248847,0.35950968,281.66666,21.42947,3702.1965,2112.5586,262.50656,17001.111,0.63609445,0.076920636,5.260177,5.0,0.12503347,0.13726206,0.5253862,0.88461536,1.0,0.0,6.0,1.0,0.5199928,6.0
ts_24,0.043902308,0.0030991232,0.6219219,248.83333,13.94533,4440.0547,2581.6187,216.80113,30741.332,0.7428677,0.06781641,8.137448,1.0,0.0,0.3876505,0.6027951,0.9423077,1.0,0.06546153,4.0,0.5,0.509409,7.0
impact_12,0.021818858,0.0056503518,0.08425362,231.66667,29.476921,1820.7277,1048.8661,310.34354,3544.8467,0.36645657,0.09408979,1.427258,21.0,0.7570829,1.0,0.24806586,0.5769231,0.16666667,0.1401082,18.0,3.6666667,0.4908284,8.0
cusum_strength_norm,0.024974206,0.004026281,0.15490992,237.16667,18.288582,3075.5818,1276.6572,210.83527,7730.4604,0.40659532,0.06370707,2.5949986,9.0,0.58919954,0.80493206,0.29875064,0.6923077,0.16666667,0.14404094,14.0,2.6666667,0.47124895,9.0
trend_slope_48h,0.028983029,0.004552797,0.18450546,214.83333,12.482209,3697.5312,1618.824,270.41107,9691.138,0.4772622,0.07262817,3.1362376,7.0,0.39443785,0.327233,0.36314484,0.6730769,0.5,0.06668323,10.5,2.8333333,0.45728558,10.0
