canonical_key,display_arity,structural_depth,groups_used,regime_families_used,location_families_used,all_families_used
(*)|(dist_weekly_vwap<=-0.11237579)|(xasset_mkt_ob_stress>18.422266),2,2,location|regime,cross_asset_orderbook,context,context|cross_asset_orderbook
(*)|(dist_weekly_vwap<=-0.067176886&dist_weekly_vwap>-0.11237579)|(realized_volatility_24h<=0.57197279&xasset_mkt_ob_stress>18.422266),4,4,location|regime,cross_asset_orderbook|volatility,context,context|cross_asset_orderbook|volatility
(*)|(dist_weekly_vwap<=-0.00000000000000000000000000000000001&dist_weekly_vwap>-0.067176886&loc_bb_channel_pos_48<=0.28184322)|(realized_volatility_24h<=0.57197279&xasset_mkt_ob_stress>18.422266),5,5,location|regime,cross_asset_orderbook|volatility,compression|context,compression|context|cross_asset_orderbook|volatility
(*)|(dist_weekly_vwap<=-0.00000000000000000000000000000000001&dist_weekly_vwap>-0.067176886&loc_bb_channel_pos_48>0.28184322)|(realized_volatility_24h<=0.57197279&xasset_mkt_ob_stress>18.422266),5,5,location|regime,cross_asset_orderbook|volatility,compression|context,compression|context|cross_asset_orderbook|volatility
(*)|(dist_weekly_vwap<=-0.00000000000000000000000000000000001&dist_weekly_vwap>-0.11237579)|(realized_volatility_24h>0.57197279&xasset_mkt_ob_stress>18.422266),4,4,location|regime,cross_asset_orderbook|volatility,context,context|cross_asset_orderbook|volatility
(*)|(dist_weekly_vwap>-0.00000000000000000000000000000000001)|(perp_index_basis_z<=-0.23275021&xasset_mkt_ob_stress>18.422266),3,3,location|regime,cross_asset_orderbook|mark_index,context,context|cross_asset_orderbook|mark_index
(*)|(dist_weekly_vwap>-0.00000000000000000000000000000000001)|(perp_index_basis_z>-0.23275021&xasset_mkt_depth_z<=-0.10714496&xasset_mkt_ob_stress>18.422266),4,4,location|regime,cross_asset_orderbook|mark_index,context,context|cross_asset_orderbook|mark_index
(*)|(dist_weekly_vwap>-0.00000000000000000000000000000000001)|(perp_index_basis_z>-0.23275021&volume_autocorr_48<=0.18492828&xasset_mkt_depth_z>-0.10714496&xasset_mkt_ob_stress>18.422266),5,5,location|regime,cross_asset_orderbook|liquidity|mark_index,context,context|cross_asset_orderbook|liquidity|mark_index
(*)|(dist_weekly_vwap>-0.00000000000000000000000000000000001)|(perp_index_basis_z>-0.23275021&volume_autocorr_48>0.18492828&xasset_mkt_depth_z>-0.10714496&xasset_mkt_ob_stress>18.422266),5,5,location|regime,cross_asset_orderbook|liquidity|mark_index,context,context|cross_asset_orderbook|liquidity|mark_index
(*)|(*)|(choppiness_index_20>0.71196598&range_24h_pct<=0.036668181),2,2,regime,compression|path_structure,,compression|path_structure
