fold_id,seed,best_iteration,best_val_metric,max_depth,num_leaves,min_data_in_leaf,objective,alpha,metric,target_type,target_name,horizon
0,42,324,,6,64,42,quantile,0.9,quantile,quantile,target_vame,3
1,42,19,,6,64,55,quantile,0.9,quantile,quantile,target_vame,3
2,42,69,,6,64,69,quantile,0.9,quantile,quantile,target_vame,3
