fold_id,seed,regime_family,gain,split
0,42,compression,0.15831199288368225,1
0,42,trend,8.103056759998935,163
0,42,volatility,42.225442845650555,564
0,42,volatility_term_structure,0.8494990020990372,10
1,42,compression,0.17512180283665657,3
1,42,trend,13.671647785597884,372
1,42,volatility,53.74870830543315,1257
1,42,volatility_term_structure,0.48091797398228664,19
2,42,trend,0.19038360565900803,2
2,42,volatility,1.862471450585872,10
3,42,compression,0.22826600074768066,1
3,42,trend,5.467728630979764,121
3,42,volatility,15.522044726357187,343
3,42,volatility_term_structure,0.4808020959608257,7
4,42,trend,0.7156724892556667,3
4,42,volatility,1.1689944875779474,9
