stage,model_id,model_type,side,strategy_id,horizon,candidate_name,is_winner,selected_feature_position,selected_feature_count,feature,gain,gain_share,gain_rank,split,split_share,split_rank,importance,importance_share,used_by_model
train_base,short_loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261_H10:lgbm_pipeline,LGBMStabilityModel,short,loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261,10,lgbm_pipeline,True,11,67,clv_t,14189.604732513428,0.010930176952355675,27,211.0,0.011968914856202847,33,0.0,0.0,True
train_base,short_loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261_H10:lgbm_pipeline,LGBMStabilityModel,short,loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261,10,lgbm_pipeline,True,12,67,dist_ema20_atr,17810.516403913498,0.013719345928047242,17,245.0,0.013897555164785297,29,0.0,0.0,True
train_base,short_loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261_H10:lgbm_pipeline,LGBMStabilityModel,short,loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261,10,lgbm_pipeline,True,13,67,dist_ema50_atr,15459.68486404419,0.011908512913292863,23,358.0,0.020307447955074026,17,0.0,0.0,True
train_base,short_loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261_H10:lgbm_pipeline,LGBMStabilityModel,short,loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261,10,lgbm_pipeline,True,14,67,dist_ema_fast,6430.291800022125,0.004953219526156171,41,195.0,0.011061319416869931,36,0.0,0.0,True
train_base,short_loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261_H10:lgbm_pipeline,LGBMStabilityModel,short,loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261,10,lgbm_pipeline,True,15,67,dist_ema_fast_base,6367.257605552673,0.004904664621873204,42,139.0,0.00788473537920472,48,0.0,0.0,True
train_base,short_loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261_H10:lgbm_pipeline,LGBMStabilityModel,short,loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261,10,lgbm_pipeline,True,16,67,dist_from_low_48h,3478.3948822021484,0.0026793890520094427,60,102.0,0.0057859209257473485,58,0.0,0.0,True
train_base,short_loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261_H10:lgbm_pipeline,LGBMStabilityModel,short,loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261,10,lgbm_pipeline,True,17,67,dist_oiw_abs_delta_12h_atr,2788.794370651245,0.0021481934507383673,62,50.0,0.0028362357479153667,66,0.0,0.0,True
train_base,short_loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261_H10:lgbm_pipeline,LGBMStabilityModel,short,loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261,10,lgbm_pipeline,True,18,67,dist_oiw_signed_delta_12h_atr,1506.7666602134705,0.0011606543334012932,67,47.0,0.002666061603040445,67,0.0,0.0,True
train_base,short_loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261_H10:lgbm_pipeline,LGBMStabilityModel,short,loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261,10,lgbm_pipeline,True,19,67,dist_prior_day_low,19695.4434967041,0.015171295228599837,14,367.0,0.020817970389698792,15,0.0,0.0,True
train_base,short_loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261_H10:lgbm_pipeline,LGBMStabilityModel,short,loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261,10,lgbm_pipeline,True,20,67,dist_rolling_7d_high,43175.332903862,0.03325772898625944,4,672.0,0.03811900845198253,2,0.0,0.0,True
train_base,short_loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261_H10:lgbm_pipeline,LGBMStabilityModel,short,loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261,10,lgbm_pipeline,True,21,67,dn_vol,20585.328771591187,0.015856769116362503,13,539.0,0.030574621362527653,5,0.0,0.0,True
train_base,short_loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261_H10:lgbm_pipeline,LGBMStabilityModel,short,loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261,10,lgbm_pipeline,True,22,67,donchian_zone_1d_atr,13372.609157562256,0.010300849612246877,29,318.0,0.018038459356741733,23,0.0,0.0,True
train_base,short_loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261_H10:lgbm_pipeline,LGBMStabilityModel,short,loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261,10,lgbm_pipeline,True,23,67,down_up_vol_ratio_24,14393.406084537506,0.011087164048384383,25,380.0,0.021555391684156787,12,0.0,0.0,True
train_base,short_loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261_H10:lgbm_pipeline,LGBMStabilityModel,short,loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261,10,lgbm_pipeline,True,24,67,excess_6h,5583.823725700378,0.004301189676751224,47,86.0,0.004878325486414431,63,0.0,0.0,True
train_base,short_loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261_H10:lgbm_pipeline,LGBMStabilityModel,short,loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261,10,lgbm_pipeline,True,25,67,ext_atrExp,5472.041015148163,0.004215084050161776,48,174.0,0.009870100402745476,40,0.0,0.0,True
train_base,short_loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261_H10:lgbm_pipeline,LGBMStabilityModel,short,loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261,10,lgbm_pipeline,True,26,67,ffd_diff_8_06,5180.135575294495,0.0039902308445157395,51,129.0,0.007317488229621646,52,0.0,0.0,True
train_base,short_loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261_H10:lgbm_pipeline,LGBMStabilityModel,short,loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261,10,lgbm_pipeline,True,27,67,ffd_dist_ema_slow_04,3531.9416184425354,0.0027206358177482705,59,92.0,0.005218673776164274,60,0.0,0.0,True
train_base,short_loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261_H10:lgbm_pipeline,LGBMStabilityModel,short,loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261,10,lgbm_pipeline,True,28,67,ffd_mr_z_04,6072.715526580811,0.004677780427157026,44,180.0,0.01021044869249532,39,0.0,0.0,True
train_base,short_loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261_H10:lgbm_pipeline,LGBMStabilityModel,short,loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261,10,lgbm_pipeline,True,29,67,ffd_rv_24_04,14621.799264431,0.011263094098446102,24,368.0,0.020874695104657098,14,0.0,0.0,True
train_base,short_loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261_H10:lgbm_pipeline,LGBMStabilityModel,short,loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261,10,lgbm_pipeline,True,30,67,ffd_rv_2h_04,19460.12797355652,0.014990032934397534,15,149.0,0.008451982528787793,44,0.0,0.0,True
train_base,short_loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261_H10:lgbm_pipeline,LGBMStabilityModel,short,loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261,10,lgbm_pipeline,True,31,67,ffd_strength_05,10993.682064056396,0.008468374742161725,32,111.0,0.006296443360372114,55,0.0,0.0,True
train_base,short_loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261_H10:lgbm_pipeline,LGBMStabilityModel,short,loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261,10,lgbm_pipeline,True,32,67,flow_persistence_ts_resid,1854.9817280769348,0.0014288825456011149,66,63.0,0.0035736570423733622,65,0.0,0.0,True
train_base,short_loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261_H10:lgbm_pipeline,LGBMStabilityModel,short,loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261,10,lgbm_pipeline,True,33,67,funding_per_hour,11922.17032623291,0.009183584305435928,30,355.0,0.020137273810199103,18,0.0,0.0,True
train_base,short_loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261_H10:lgbm_pipeline,LGBMStabilityModel,short,loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261,10,lgbm_pipeline,True,34,67,funding_up_agree,22077.367990493774,0.01700607898015961,11,183.0,0.010380622837370242,37,0.0,0.0,True
train_base,short_loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261_H10:lgbm_pipeline,LGBMStabilityModel,short,loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261,10,lgbm_pipeline,True,35,67,innovation_z_x_zr_3h,5338.06932926178,0.004111886374049751,49,149.0,0.008451982528787793,45,0.0,0.0,True
train_base,short_loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261_H10:lgbm_pipeline,LGBMStabilityModel,short,loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261,10,lgbm_pipeline,True,36,67,jump_intensity,20982.196508407593,0.016162474220335184,12,333.0,0.018889330081116342,20,0.0,0.0,True
train_base,short_loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261_H10:lgbm_pipeline,LGBMStabilityModel,short,loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261,10,lgbm_pipeline,True,37,67,ker_10,26048.321132183075,0.020064883036112244,10,282.0,0.01599636961824267,25,0.0,0.0,True
train_base,short_loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261_H10:lgbm_pipeline,LGBMStabilityModel,short,loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261,10,lgbm_pipeline,True,38,67,ker_24,40151.35262489319,0.030928373082932014,5,414.0,0.023484031992739237,9,0.0,0.0,True
train_base,short_loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261_H10:lgbm_pipeline,LGBMStabilityModel,short,loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261,10,lgbm_pipeline,True,39,67,loc_bb_channel_pos_48,19189.397287368774,0.014781490528724718,16,361.0,0.02047762209994895,16,0.0,0.0,True
train_base,short_loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261_H10:lgbm_pipeline,LGBMStabilityModel,short,loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261,10,lgbm_pipeline,True,40,67,loc_prev_week_range_pos_24,37282.606766700745,0.028718593427158143,6,482.0,0.027341312609904134,6,0.0,0.0,True
train_base,short_loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261_H10:lgbm_pipeline,LGBMStabilityModel,short,loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261,10,lgbm_pipeline,True,41,67,loc_pullback_depth_48,10590.600318908691,0.008157883020666931,33,251.0,0.01423790345453514,28,0.0,0.0,True
train_base,short_loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261_H10:lgbm_pipeline,LGBMStabilityModel,short,loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261,10,lgbm_pipeline,True,42,67,log_bars_since_above_1atr,9103.446177959442,0.007012336106399607,37,121.0,0.006863690509955188,53,0.0,0.0,True
train_base,short_loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261_H10:lgbm_pipeline,LGBMStabilityModel,short,loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261,10,lgbm_pipeline,True,43,67,mark_perp_dislocation,343036.4496746063,0.2642391501899964,1,1422.0,0.08066254467071303,1,0.0,0.0,True
train_base,short_loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261_H10:lgbm_pipeline,LGBMStabilityModel,short,loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261,10,lgbm_pipeline,True,44,67,memory_asymmetry_1ATR,6958.067789077759,0.00535976255961816,40,150.0,0.0085087072437461,43,0.0,0.0,True
train_base,short_loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261_H10:lgbm_pipeline,LGBMStabilityModel,short,loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261,10,lgbm_pipeline,True,45,67,memory_asymmetry_3ATR,13611.3287191391,0.010484734019121507,28,350.0,0.019853650235407565,19,0.0,0.0,True
train_base,short_loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261_H10:lgbm_pipeline,LGBMStabilityModel,short,loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261,10,lgbm_pipeline,True,46,67,mr_climax,6341.694387435913,0.004884973411106239,43,157.0,0.008905780248454252,42,0.0,0.0,True
