,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,blended_mu,blended_std,blended_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
liq_low,0.0018502192,0.001936467,0.0017678128,3.6666667,2.4944382,5.3897686,1.200774,1.0560564,1.365323,0.000371008,0.00034991527,0.00039337217,0.004006842,0.004275945,0.0031288962,25.0,0.0,0.85948765,0.014389544,0.90909094,0.0,1.0,25.0,0.5,0.28518698,11.0
vol_state,0.021526882,0.004921608,0.09415757,39.5,8.655441,180.26233,16.542017,3.5133526,77.88525,0.0049600503,0.0010929052,0.022510735,0.06036979,0.020962005,0.17386273,12.0,0.0,0.13341947,0.18204749,0.57575756,0.0,0.782425,17.0,2.3333333,0.28318676,12.0
rng_z,0.012357404,0.0030687086,0.049762115,26.166666,7.4255567,92.20783,10.0010605,2.870664,34.842537,0.0029157605,0.00085679,0.009922688,0.03653433,0.016561698,0.08059303,22.0,0.0,0.85948765,0.103917584,0.7878788,0.0,0.34640914,22.0,1.1666666,0.27144483,13.0
kf_innov_var,0.00073961966,0.0013550381,0.0002018531,1.3333334,2.1343749,0.41646338,0.6207324,1.113039,0.1730886,0.00017544738,0.00031624018,4.866836e-05,0.0018629181,0.0031451392,0.00055171864,26.0,0.0,0.85948765,0.004926515,0.8787879,0.0,0.72103053,26.0,0.6666667,0.25845808,14.0
kf_vol_ratio_mean,0.03253237,0.008233399,0.12854414,60.0,16.52271,217.88191,26.013678,8.090915,83.638435,0.007909195,0.0024480028,0.02555363,0.09224436,0.03543813,0.24010918,9.0,0.17088768,0.26583624,0.2758214,0.36363637,0.0,0.16870491,13.5,3.5,0.2510461,15.0
vol_concentration_12,0.022563362,0.00618816,0.082270876,45.833332,8.552128,245.63412,18.150429,5.474837,60.173134,0.005499574,0.0016820232,0.017981509,0.066501714,0.028052941,0.15764758,15.0,0.0,0.85948765,0.19087897,0.4848485,0.0,0.4805252,15.5,2.8333333,0.25022182,16.0
vol_regime_switch_12h,0.036051147,0.013190036,0.09853539,65.833336,20.423979,212.20291,31.237726,13.365333,73.009445,0.009395848,0.0041248137,0.021402655,0.1080142,0.046378672,0.25156105,14.0,0.33987167,0.23169431,0.30580363,0.27272728,0.0,0.21216553,9.5,4.0,0.24698208,17.0
time_since_trough_12h,0.007990258,0.0068904897,0.0077212974,14.666667,12.605114,14.221154,5.2316833,3.8114846,5.984219,0.0015611374,0.0011667934,0.0017406322,0.018567674,0.016097866,0.017847007,24.0,0.0,0.85948765,0.06670666,0.7878788,0.0,0.26030442,23.5,1.1666666,0.2466736,18.0
vol_scale,0.025203397,0.005127782,0.123876415,45.333332,9.826268,209.1446,19.79272,5.892776,66.48,0.006083182,0.0017316099,0.021370346,0.06838963,0.019036235,0.2456968,11.0,0.0,0.0,0.21337378,0.45454547,0.0,0.2511303,17.0,3.0,0.24354848,19.0
volume_entropy_12,0.033914063,0.0112926075,0.10185103,54.166668,12.212243,240.25298,25.532383,9.128823,71.41145,0.007858047,0.0028614863,0.02157931,0.093682595,0.039196346,0.22390936,13.0,0.0,0.85948765,0.2875943,0.24242425,0.0,0.47673917,12.0,4.1666665,0.24261989,20.0
t_trail_proxy,0.00016143425,0.00036097795,1.20325985e-05,1.6666666,3.72678,0.124226,0.11409431,0.25512263,0.008504087,3.332088e-05,7.4507756e-05,2.483592e-06,8.550233e-05,0.00019118901,6.372967e-06,27.0,0.0,0.85948765,0.0,0.93939394,0.0,0.12647347,27.0,0.33333334,0.24117216,21.0
liq_score,0.02737886,0.011526603,0.06503234,48.833332,15.104267,157.88217,19.636436,5.9979253,64.28716,0.0061996286,0.0020487062,0.018760813,0.06789458,0.01857511,0.24816403,16.0,0.0,0.85948765,0.23191014,0.3939394,0.0,0.14551774,15.5,3.3333333,0.2333113,22.0
time_since_peak_12h,0.027906278,0.010720044,0.07264526,51.166668,10.714735,244.339,21.2454,8.5458,52.81741,0.0065319035,0.0027402164,0.015570215,0.07761367,0.03736699,0.16120861,18.0,0.0,0.85948765,0.23640408,0.33333334,0.0,0.21844229,14.0,3.6666667,0.22427769,23.0
asset_vol_level,0.026512017,0.013957918,0.050357588,49.5,25.190937,97.26712,19.899553,8.645556,45.80298,0.0060194517,0.002716828,0.013336804,0.073666915,0.043754667,0.124028236,20.0,0.0,0.85948765,0.22452407,0.24242425,0.16666667,0.17169714,16.0,4.1666665,0.21767917,24.0
kf_snr_est,0.019881036,0.026039885,0.015178854,42.166668,48.288773,36.82073,13.11598,13.885477,12.389127,0.004266915,0.005054496,0.0036020526,0.044299405,0.04684081,0.041895892,23.0,0.0,0.85948765,0.16802381,0.3030303,0.16666667,0.4609101,22.5,3.8333333,0.21621619,25.0
asset_atr_level,0.0334713,0.020894984,0.053617083,62.166668,40.879566,94.538536,25.923567,14.45163,46.502117,0.0078789275,0.0046447203,0.013365175,0.08481096,0.034295682,0.20973189,19.0,0.0,0.85948765,0.28382167,0.0,0.33333334,0.13989507,16.0,5.5,0.21309668,26.0
rvol_hod_base,0.020639911,0.0057663573,0.07387783,38.166668,11.9361725,122.04033,16.015665,4.802483,53.41019,0.0048477827,0.0014457983,0.016254684,0.055273037,0.014226892,0.21474181,17.0,0.79468757,0.85948765,0.17448992,0.3030303,0.0,0.24137063,18.5,3.8333333,0.18379556,27.0
