fold_id,target_mean,target_std,target_p1,target_p50,target_p99
0,0.3247985,0.2950631,0.0,0.3303925096988678,0.935593581199646
1,0.32904392,0.2974891,0.0,0.33767685294151306,0.9312573653459548
2,0.32065296,0.2964338,0.0,0.3187866508960724,0.9277523005008697
3,0.32568368,0.29611933,0.0,0.3285084366798401,0.9255491435527798
4,0.32736394,0.29523236,0.0,0.3335625231266022,0.9218583154678344
