fold_id,seed,regime_family,gain,split
0,42,compression,824.2108,80.0
0,42,context,297.65488,42.0
0,42,liquidity,167.49426,68.0
0,42,momentum,155.49051,33.0
0,42,path_structure,349.717,105.0
0,42,trend,177.00185,40.0
0,42,volatility,348.83716,67.0
0,42,volatility_term_structure,166.42676,53.0
1,42,compression,863.55023,114.0
1,42,context,284.88354,52.0
1,42,liquidity,263.78177,106.0
1,42,momentum,150.87114,42.0
1,42,path_structure,484.6876,155.0
1,42,trend,223.74104,53.0
1,42,volatility,710.6356,140.0
1,42,volatility_term_structure,324.8426,96.0
2,42,compression,770.07007,31.0
2,42,context,143.28793,17.0
2,42,liquidity,31.507391,15.0
2,42,momentum,39.88656,12.0
2,42,path_structure,119.82004,31.0
2,42,trend,36.52094,10.0
2,42,volatility,143.52899,23.0
2,42,volatility_term_structure,29.834269,13.0
3,42,compression,252.23476,6.0
3,42,context,12.2483,1.0
3,42,liquidity,8.56638,3.0
3,42,path_structure,3.35916,1.0
3,42,trend,16.23998,3.0
3,42,volatility,31.3076,2.0
