,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
t_be_proxy,0.04970203,0.011216515,0.22023702,51.0,5.033223,516.7663,157.29651,51.920578,476.5392,0.09256053,0.028565528,0.29992276,3.0,0.31833318,0.6940472,1.0,0.80898875,0.8333333,0.0,3.5,2.8333333,0.8772472,1.0
rv_48h,0.047326878,0.004530713,0.49436662,41.333332,3.543382,482.1508,150.43341,19.606844,1154.1995,0.08871857,0.010064008,0.7820925,1.0,0.59240395,0.95636,0.9397183,0.9101124,0.8333333,0.0,5.0,1.3333334,0.8693732,2.0
rv_24h,0.045069996,0.008100251,0.2507706,39.833332,4.139914,383.2675,137.33931,30.591711,616.57513,0.081200786,0.016477982,0.4001442,2.0,0.59039,0.7657669,0.8824383,0.80898875,0.6666667,0.20994723,5.5,2.8333333,0.7980857,3.0
adx_14_slope,0.04634125,0.015081739,0.1423915,52.333332,14.243907,192.27715,143.17854,54.120842,378.78378,0.08555806,0.032734156,0.22362515,5.0,0.4716917,0.5835672,0.91470295,0.66292137,0.5,0.0,7.0,5.0,0.743817,4.0
ffd_cvar_5pct_06,0.037802912,0.007053391,0.2026061,39.0,5.5976186,271.7227,110.32541,26.214214,464.31662,0.06538965,0.014921138,0.2865603,4.0,0.10542762,0.797099,0.6979986,0.7977528,0.33333334,0.0,8.0,3.0,0.63333744,5.0
dip_volume_profile,0.040478315,0.016360048,0.100152165,35.5,10.275375,122.64759,118.60915,46.632378,301.6816,0.07096943,0.02683847,0.1876657,7.0,0.17451976,0.5997799,0.76590073,0.46067417,0.5,0.0,6.0,8.0,0.61141396,6.0
mae_2h,0.034373656,0.015131879,0.07808338,39.333332,9.60324,161.10303,101.77345,54.79715,189.02144,0.059916113,0.031939317,0.112398796,20.0,0.58172876,0.0,0.6109636,0.47191012,0.33333334,0.6053932,10.0,7.8333335,0.5342772,7.0
kf_score_mean,0.03382971,0.011716475,0.09767864,43.833332,10.494708,183.07906,101.28539,39.268494,261.24585,0.061676446,0.02202046,0.17274772,8.0,0.31300643,1.0,0.5971582,0.53932583,0.33333334,0.0,10.0,6.8333335,0.5132685,8.0
bars_outside_ema20_atr_band_log_norm,0.032247532,0.010929163,0.09514941,45.166668,10.730279,190.1188,92.14205,33.45962,253.74336,0.05948185,0.019585542,0.18064809,9.0,1.0,0.4291202,0.55700225,0.6179775,0.16666667,0.22444887,13.0,5.6666665,0.49706808,9.0
spike_score,0.035527483,0.015244686,0.082796186,35.666668,8.239471,154.39232,96.14218,43.939316,210.36557,0.054455582,0.024154913,0.12276635,17.0,0.0,0.6940472,0.6402479,0.37078652,0.33333334,0.0,7.5,9.333333,0.494833,10.0
t_trail_proxy,0.030053789,0.009716658,0.09295689,34.666668,4.2687497,281.52924,87.503914,36.273426,211.08937,0.05224929,0.020073816,0.13599747,13.0,0.414994,0.8547239,0.50132465,0.60674155,0.16666667,0.0,13.5,5.8333335,0.45241395,11.0
bars_in_high_vol_state_log_norm,0.031802252,0.021469787,0.047107276,37.166668,13.921407,99.225685,105.34317,84.21688,131.7691,0.060887147,0.04627314,0.08011656,31.0,0.014433453,0.6940472,0.54570097,0.0,0.5,0.3851101,15.5,14.833333,0.39439106,12.0
trend_regime_stability,0.025465712,0.007340348,0.08834764,33.333332,5.8214164,190.8661,73.68816,22.416464,242.23022,0.04770805,0.013996081,0.1626211,11.0,0.0,0.6940472,0.3848786,0.6741573,0.0,0.19187087,19.0,4.8333335,0.3898161,13.0
dir_path_long_2h,0.028751893,0.01030593,0.080213174,35.0,8.062258,151.94255,85.88334,32.833073,224.64993,0.05013133,0.018931853,0.13274717,14.0,0.45627993,0.6940472,0.46828237,0.505618,0.0,0.0,10.5,7.3333335,0.3839598,14.0
liq_regime,0.024393702,0.008912806,0.06676378,19.666666,5.849976,66.11613,72.564415,28.1887,186.79805,0.039995924,0.014664529,0.10908458,23.0,0.41740075,0.7101821,0.3576708,0.53932583,0.0,0.70173806,17.0,6.8333335,0.36663732,15.0
regime_stability_24h,0.021727514,0.011057371,0.04269413,29.5,8.636165,100.76811,54.48953,29.298143,101.34119,0.03605316,0.0182036,0.07140512,36.0,0.12005077,0.6940472,0.29000255,0.5280899,0.16666667,0.6889729,22.5,7.0,0.35097253,16.0
asset_atr_level,0.022969643,0.00680632,0.07751685,36.166668,4.139914,315.9553,68.02223,16.431877,281.5883,0.0423976,0.010760516,0.16705115,12.0,0.0,0.6940472,0.321528,0.5955056,0.0,0.39349437,17.5,6.0,0.3453915,17.0
sv_imb_24,0.019589921,0.0039642397,0.09680672,33.0,4.4347115,245.56276,53.4206,13.07575,218.24832,0.035352815,0.008229235,0.1518758,10.0,0.11687407,0.8082875,0.23575015,0.7303371,0.0,0.601525,21.5,4.0,0.34232312,18.0
