feature,replay_pre_transform,replay_post_transform,snapshot_post_transform,post_minus_pre,snapshot_minus_replay_post,pre_missing,post_missing,snapshot_missing,abs_snapshot_post_delta
z_breakout_dn_24,-10422005530624.0,-10422005530624.0,-9678224359424.0,0.0,743781171200.0,False,False,False,743781171200.0
z_breakout_up_24,0.0,0.0,-472112267264.0,0.0,-472112267264.0,False,False,False,472112267264.0
z_slope_change_24,0.0,0.0,18933534720.0,0.0,18933534720.0,False,False,False,18933534720.0
liq_stop_safety_short_atr,68.24281311035156,68.24281311035156,62.004032135009766,0.0,-6.238780975341797,False,False,False,6.238780975341797
fund_rate_mom_24h,-5.090948104858398,-5.090948104858398,-0.0318148173391819,0.0,5.0591332875192165,False,False,False,5.0591332875192165
liq_buffer_atr,69.83917999267578,69.83917999267578,64.85066986083984,0.0,-4.9885101318359375,False,False,False,4.9885101318359375
xasset_btc_fund_z,3.6739938259124756,2.053748846054077,-2.053748846054077,-1.6202449798583984,-4.107497692108154,False,False,False,4.107497692108154
xasset_btc_funding_z,3.6739938259124756,2.053748846054077,-2.053748846054077,-1.6202449798583984,-4.107497692108154,False,False,False,4.107497692108154
liq_stop_safety_long_atr,65.435546875,65.435546875,61.697303771972656,0.0,-3.7382431030273438,False,False,False,3.7382431030273438
fund_mom_24h,-5.090948104858398,-2.053748846054077,-0.0318148173391819,3.0371992588043213,2.0219340287148952,False,False,False,2.0219340287148952
volume_trend_48,-4.927811622619629,-1.9466060400009155,-0.48115772008895874,2.9812055826187134,1.4654483199119568,False,False,False,1.4654483199119568
mark_trigger_risk_10h,3.5503265857696533,3.5503265857696533,2.146723508834839,0.0,-1.4036030769348145,False,False,False,1.4036030769348145
mark_trigger_risk_5h,3.5503265857696533,3.5503265857696533,2.146723508834839,0.0,-1.4036030769348145,False,False,False,1.4036030769348145
xasset_asset_minus_basket_fund_z,-0.19642411172389984,-0.19642411172389984,0.8258486390113831,0.0,1.022272750735283,False,False,False,1.022272750735283
xasset_asset_minus_mkt_funding,-0.19642411172389984,-0.19642411172389984,0.8258486390113831,0.0,1.022272750735283,False,False,False,1.022272750735283
