fold_id,seed,feature_name,group,regime_family,gain,split
0,42,reg_atr_change_rate_ts_top20,regime,volatility,1.1102199806005023e-16,1
0,42,reg_atr_change_rate_ts_top30,regime,volatility,0.001086959964595735,1
0,42,loc_dist_ema20_atr_ts_top40,location,,0.4918980002403259,1
0,42,reg_atr_change_rate_ts_top50,regime,volatility,0.0016179600497707725,1
0,42,reg_atr_change_rate_ts_top60,regime,volatility,0.07136479765176773,1
0,42,reg_atr_change_rate_ts_top70,regime,volatility,0.3243890106678009,1
0,42,reg_atr_change_rate_ts_top80,regime,volatility,0.07410260289907455,1
0,42,reg_atr_change_rate_ts_band25_75,regime,volatility,0.09920559823513031,1
1,42,reg_atr_change_rate_ts_top20,regime,volatility,0.007219249848276377,1
1,42,reg_atr_change_rate_ts_top30,regime,volatility,0.008080150000751019,1
1,42,loc_dist_ema20_atr_ts_top40,location,,0.644474983215332,1
1,42,reg_atr_change_rate_ts_top50,regime,volatility,0.46722298860549927,1
1,42,reg_atr_change_rate_ts_top60,regime,volatility,0.04064920172095299,1
1,42,reg_atr_change_rate_ts_top70,regime,volatility,0.012841899879276752,1
1,42,reg_atr_change_rate_ts_top80,regime,volatility,0.1722330003976822,1
1,42,reg_atr_change_rate_ts_band25_75,regime,volatility,0.1511679980903864,2
2,42,reg_atr_change_rate_ts_top20,regime,volatility,8.576611131386016,101
2,42,loc_dist_ema20_atr_ts_top20,location,,4.7065641146291455,44
2,42,reg_atr_change_rate_ts_bot20,regime,volatility,1.1739761404751334,10
2,42,loc_dist_ema20_atr_ts_bot20,location,,0.08971030125394464,2
2,42,reg_atr_change_rate_ts_top30,regime,volatility,20.936591074612807,117
2,42,loc_dist_ema20_atr_ts_top30,location,,9.05017836028128,47
2,42,reg_atr_change_rate_ts_bot30,regime,volatility,2.3344430865254253,12
2,42,loc_dist_ema20_atr_ts_bot30,location,,0.3945930004119873,3
2,42,reg_atr_change_rate_ts_top40,regime,volatility,10.340700190441567,101
2,42,loc_dist_ema20_atr_ts_top40,location,,3.582999881793512,41
2,42,reg_atr_change_rate_ts_bot40,regime,volatility,1.8493802761895495,7
2,42,loc_dist_ema20_atr_ts_bot40,location,,0.8632614985108376,3
2,42,reg_atr_change_rate_ts_top50,regime,volatility,18.610401559386446,108
2,42,loc_dist_ema20_atr_ts_top50,location,,3.7654480654746294,31
2,42,reg_atr_change_rate_ts_bot50,regime,volatility,1.7816461869515479,10
2,42,loc_dist_ema20_atr_ts_bot50,location,,0.19560300558805466,3
2,42,reg_atr_change_rate_ts_top60,regime,volatility,3.8549732683359252,77
2,42,loc_dist_ema20_atr_ts_top60,location,,1.541272511909483,24
2,42,reg_atr_change_rate_ts_bot60,regime,volatility,0.9928406779654324,11
2,42,loc_dist_ema20_atr_ts_bot60,location,,0.04154759718221612,2
2,42,reg_atr_change_rate_ts_top70,regime,volatility,7.826642238491331,102
2,42,loc_dist_ema20_atr_ts_top70,location,,1.189442278118804,18
2,42,reg_atr_change_rate_ts_bot70,regime,volatility,1.1692874224390835,10
2,42,loc_dist_ema20_atr_ts_bot70,location,,0.13820700347423553,1
2,42,reg_atr_change_rate_ts_top80,regime,volatility,10.632756741543744,81
2,42,loc_dist_ema20_atr_ts_top80,location,,3.7320985419210047,27
2,42,reg_atr_change_rate_ts_bot80,regime,volatility,2.0849778047268046,10
2,42,loc_dist_ema20_atr_ts_bot80,location,,0.5401139855384827,1
2,42,reg_atr_change_rate_ts_band20_80,regime,volatility,10.815217966213822,33
2,42,loc_dist_ema20_atr_ts_band20_80,location,,2.52412698417902,6
2,42,reg_atr_change_rate_ts_band25_75,regime,volatility,17.916116844655335,186
2,42,loc_dist_ema20_atr_ts_band25_75,location,,7.414382778384606,66
2,42,reg_atr_change_rate_ts_band30_70,regime,volatility,4.505975084590318,18
2,42,loc_dist_ema20_atr_ts_band30_70,location,,0.5406050086021423,3
2,42,reg_atr_change_rate_ts_band40_60,regime,volatility,3.9403881868347526,23
2,42,loc_dist_ema20_atr_ts_band40_60,location,,1.5486618913710117,12
2,42,reg_atr_compression_ratio_ts_top30,regime,volatility_term_structure,0.3230170011520386,1
2,42,reg_atr_compression_ratio_ts_top50,regime,volatility_term_structure,0.0002096679963869974,1
2,42,loc_dist_ema50_atr_ts_top50,location,,0.5504059940576553,2
2,42,loc_dist_ema50_atr_ts_top70,location,,9.045680053532124e-05,1
2,42,reg_atr_compression_ratio_ts_band20_80,regime,volatility_term_structure,1.9007959961891174,3
2,42,reg_atr_compression_ratio_ts_band25_75,regime,volatility_term_structure,0.7553665915183956,11
2,42,loc_dist_ema50_atr_ts_band25_75,location,,0.9404577240347862,12
2,42,reg_atr_compression_ratio_ts_band30_70,regime,volatility_term_structure,0.270617101341486,3
2,42,reg_atr_compression_ratio_ts_band40_60,regime,volatility_term_structure,1.1093679144978523,8
2,42,reg_bars_in_high_vol_state_log_norm_ts_band25_75,regime,volatility,0.31079520285129547,2
