fold_id,seed,feature_name,group,regime_family,gain,split
0,42,reg_atr_change_rate_ts_top30,regime,volatility,1.0725599527359009,1
0,42,loc_dist_ema20_atr_ts_top50,location,,0.0005928850150667131,1
0,42,reg_atr_change_rate_ts_top60,regime,volatility,0.17142899334430695,1
0,42,reg_atr_change_rate_ts_top70,regime,volatility,0.01878879964351654,1
0,42,loc_dist_ema20_atr_ts_top80,location,,0.7136650085449219,1
0,42,reg_atr_change_rate_ts_band25_75,regime,volatility,0.23365400731563568,1
0,42,reg_ema20_gt_ema50_raw,regime,trend,0.08184570074081421,1
1,42,reg_atr_change_rate_ts_top20,regime,volatility,0.7804149985313416,1
1,42,reg_atr_change_rate_ts_top30,regime,volatility,0.01575629971921444,1
1,42,reg_atr_change_rate_ts_top40,regime,volatility,0.42964300513267517,1
1,42,loc_dist_ema20_atr_ts_top50,location,,0.011011499911546707,1
1,42,reg_atr_change_rate_ts_top60,regime,volatility,0.15809300541877747,1
1,42,reg_atr_change_rate_ts_top70,regime,volatility,0.004283220041543245,1
1,42,loc_dist_ema20_atr_ts_top80,location,,0.3494870066642761,1
1,42,reg_atr_change_rate_ts_band25_75,regime,volatility,1.7716309428215027,2
1,42,reg_ema20_gt_ema50_raw,regime,trend,0.10367599874734879,1
2,42,reg_atr_change_rate_ts_top20,regime,volatility,0.034136999398469925,1
2,42,reg_atr_change_rate_ts_top30,regime,volatility,0.07999999821186066,1
2,42,reg_atr_change_rate_ts_top40,regime,volatility,1.871359944343567,1
2,42,loc_dist_ema20_atr_ts_top50,location,,0.001099279965274036,1
2,42,reg_atr_change_rate_ts_top60,regime,volatility,0.09923920035362244,1
2,42,reg_atr_change_rate_ts_top70,regime,volatility,1.1014100313186646,1
2,42,loc_dist_ema20_atr_ts_top80,location,,0.2566699981689453,1
2,42,reg_atr_change_rate_ts_band25_75,regime,volatility,0.9446649849414825,2
2,42,reg_ema20_gt_ema50_raw,regime,trend,0.16902899742126465,1
