,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
mkt_rv_ratio,0.0610798,0.020559398,0.18146163,107.833336,19.3943,599.559,0.6042209,0.2633815,1.3861371,0.0003098296,0.00013167561,0.0007290217,1.0,1.0,1.0,1.0,0.86764705,1.0,0.0,1.5,1.5,0.9169117,1.0
regime_vol_score,0.057946727,0.019642228,0.17094918,100.666664,16.79947,603.22003,0.52811986,0.23311424,1.1964544,0.00028462775,0.000118293465,0.00068484724,2.0,0.4021236,0.6448227,0.9423297,0.85294116,1.0,0.0,2.5,1.6666666,0.8815166,2.0
trend_regime_stability,0.039797194,0.015823862,0.1000904,66.666664,16.069294,276.57993,0.31154123,0.083079584,1.1682526,0.00017829383,4.9122165e-05,0.00064713537,6.0,0.11651247,0.5858363,0.6082524,0.8235294,1.0,0.17233507,5.5,2.0,0.69903797,3.0
ema50_ema200_spread_atr,0.037464026,0.011589703,0.12110348,70.5,17.34695,286.5201,0.35908425,0.14058484,0.9171793,0.00018413497,7.144003e-05,0.00047460347,7.0,0.3097893,0.0,0.56530595,0.64705884,0.6666667,0.0,6.0,4.0,0.572683,4.0
is_high_vol_regime,0.03919971,0.018220302,0.08433544,104.166664,26.965513,402.39154,0.3350744,0.19879207,0.56478536,0.00018974389,0.000105302366,0.00034189873,13.0,0.6717397,0.3667525,0.5972545,0.44117647,0.6666667,0.29090992,7.0,6.3333335,0.55332965,5.0
vol_high,0.036649987,0.014959249,0.08979205,77.666664,19.18043,314.493,0.32567468,0.14098126,0.75232697,0.00017382164,7.107792e-05,0.00042508222,10.0,0.022395452,0.11057545,0.55032194,0.47058824,0.8333333,0.0,7.0,6.0,0.5453241,6.0
ema50_gt_ema200,0.039969724,0.018852018,0.08474312,88.166664,25.654219,303.0052,0.36618704,0.2109222,0.635746,0.00018968093,9.909459e-05,0.00036307584,11.0,0.017117437,0.12973455,0.61142814,0.22058824,0.8333333,0.0,4.5,8.833333,0.5164325,7.0
regime_trend_score,0.02920439,0.0060573574,0.14080338,66.0,9.018499,483.00717,0.25875953,0.07111005,0.9415898,0.00014249067,3.6058907e-05,0.00056306727,4.0,0.38918647,0.6554833,0.4132713,0.75,0.6666667,0.0,10.0,2.8333333,0.51479924,8.0
compression_ratio,0.026631553,0.0036634884,0.1935968,71.333336,8.239471,617.5693,0.2193998,0.050444476,0.95424265,0.00012035225,2.6412288e-05,0.0005484063,3.0,0.44190058,0.5031324,0.36591327,0.7647059,0.33333334,0.0,11.5,2.6666667,0.44242877,9.0
asset_vol_level,0.027147112,0.0104593765,0.07045981,73.0,17.165857,310.4418,0.23131967,0.12318167,0.4343892,0.00012919512,6.1451894e-05,0.00027161697,22.0,0.0,0.097671025,0.37540314,0.61764705,0.16666667,0.2148266,12.0,4.3333335,0.3966248,10.0
