fold_id,seed,regime_family,gain,split
0,42,compression,4.0829901695251465,1
0,42,trend,0.9245069921016693,2
0,42,volatility,10.699638847261667,14
1,42,trend,11.657794677419588,122
1,42,volatility,530.2470938166725,730
1,42,volatility_term_structure,9.595290531491628,20
2,42,trend,41.39615988731384,2
2,42,volatility,7.485365927219391,5
3,42,trend,1.685694009065628,3
3,42,volatility,1.210883125429973,8
4,42,compression,2.4322431311011314,6
4,42,trend,19.681233928002058,400
4,42,volatility,63.791090741627556,1301
4,42,volatility_term_structure,1.0196722998225596,32
