,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
f_3,0.07081723,0.0094127115,0.53279877,57.333332,6.182412,531.68744,211.26204,39.566868,1128.0056,0.09817789,0.019005254,0.50717014,1.0,0.5045473,0.88654256,1.0,0.9137931,1.0,0.06373107,1.0,0.8333333,0.93163484,1.0
f_0,0.0596284,0.016623244,0.21389005,71.333336,13.274872,383.31403,164.50267,54.63085,495.34518,0.078864574,0.026619999,0.23364468,4.0,0.3602646,0.7601421,0.83110887,0.86206895,1.0,0.0,3.5,1.3333334,0.8226272,2.0
f_4,0.048025165,0.010565464,0.21829768,65.0,11.313708,373.44077,147.19049,29.089846,744.763,0.073419034,0.01511145,0.35670668,2.0,0.7508645,0.3416008,0.65596247,0.7758621,1.0,0.0,5.0,2.1666667,0.70474494,3.0
f_35,0.055062477,0.01876841,0.16154145,88.166664,14.369142,540.976,152.55252,57.300415,406.14493,0.076459005,0.02824444,0.20697808,7.0,1.0,0.53136533,0.762188,0.62068963,0.8333333,0.0,2.5,3.6666667,0.69937587,4.0
f_20,0.052377343,0.016356997,0.16771944,74.833336,11.696391,478.78256,149.42883,48.713814,458.37054,0.07772462,0.023138147,0.26108906,6.0,0.68577266,1.0,0.7216569,0.70689654,0.8333333,0.0,4.0,2.8333333,0.69863546,5.0
f_1,0.04356941,0.008682279,0.21863997,48.666668,4.4221663,535.58466,132.5577,31.826902,552.0971,0.06399359,0.015066623,0.27180475,3.0,0.36118647,0.0,0.5887045,0.79310346,0.8333333,0.0,6.0,2.0,0.6470634,6.0
f_38,0.044183414,0.013173805,0.14818604,66.166664,11.89421,368.0806,125.52929,44.030853,357.87637,0.061012037,0.020195784,0.18431911,8.0,0.40434146,0.7435565,0.59797275,0.63793105,0.8333333,0.0,5.0,3.5,0.6133678,7.0
f_5,0.034258626,0.006062725,0.19358511,58.333332,7.845735,433.7105,91.810265,17.539566,480.57773,0.04879316,0.008812648,0.27015403,5.0,0.047395613,0.6422742,0.44816187,0.7413793,0.5,0.0,9.0,2.5,0.50683385,8.0
f_43,0.030701801,0.008493058,0.110984825,38.666668,5.8214164,256.82944,83.482254,25.003113,278.7368,0.042259328,0.012432512,0.14364362,11.0,0.40525582,0.62040275,0.39447296,0.7413793,0.33333334,0.15507977,12.0,2.5,0.46005896,9.0
f_15,0.027885666,0.010485025,0.07416391,58.833332,13.897442,249.06462,71.33352,27.73205,183.48701,0.041019984,0.015149075,0.11107206,18.0,0.271554,0.24882959,0.35196447,0.55172414,0.33333334,0.0,16.5,4.3333335,0.3815115,10.0
f_17,0.028502736,0.006626265,0.1226039,37.666668,6.724747,210.9786,72.76385,23.29447,227.28902,0.0370663,0.011302791,0.121554986,13.0,0.25911808,0.13811392,0.36127892,0.51724136,0.33333334,0.06498481,11.5,4.6666665,0.381263,11.0
f_18,0.026882393,0.005460873,0.13233471,37.0,5.259911,260.27054,65.287506,12.925073,329.78214,0.03484136,0.0075891325,0.15995507,9.0,0.26540565,0.6684069,0.33682045,0.67241377,0.0,0.06690861,11.0,3.1666667,0.35670012,12.0
f_2,0.024570888,0.0064594126,0.093464926,47.333332,7.8031335,287.12112,59.01996,13.421378,259.53784,0.03190592,0.0073456173,0.13858438,14.0,0.44036227,0.87198436,0.30192918,0.63793105,0.16666667,0.07290017,16.5,3.5,0.35418883,13.0
f_12,0.026749589,0.008696664,0.08227757,41.0,10.878113,154.53049,68.79923,25.138737,188.2885,0.03448516,0.012523832,0.094957076,16.0,0.18703882,0.6422742,0.33481583,0.44827586,0.33333334,0.1342573,13.5,5.3333335,0.35293055,14.0
f_32,0.020828309,0.003409837,0.12722558,49.833332,5.3670807,462.7024,52.61,8.765894,315.74786,0.029526284,0.005150317,0.16927142,10.0,0.0,0.6422742,0.24543637,0.70689654,0.0,0.10331552,18.5,2.8333333,0.31687993,15.0
f_41,0.025431141,0.0076204487,0.0848694,54.666668,10.811517,276.41306,67.2567,25.41991,177.9496,0.03704459,0.013380239,0.10256181,17.0,0.25524247,0.6422742,0.31491438,0.41379312,0.16666667,0.25266567,12.5,5.6666665,0.3142845,16.0
f_24,0.019724159,0.003868935,0.10055543,27.5,2.0615528,366.83514,54.371494,12.82077,230.5836,0.028697576,0.006267757,0.13139483,15.0,0.3576382,0.7599302,0.22876965,0.67241377,0.0,0.2950446,19.5,3.1666667,0.30867898,17.0
f_8,0.0045684474,0.0014908682,0.013999033,10.833333,1.9507834,60.16102,11.272229,3.2649882,38.916878,0.005897156,0.0016983687,0.020476384,45.0,0.0,0.6422742,0.0,0.9310345,0.0,1.0,44.0,0.6666667,0.28275862,18.0
f_23,0.019141078,0.0042765983,0.085671104,33.0,5.944185,183.20427,51.07854,9.747408,267.6627,0.027065009,0.0045463564,0.16112128,12.0,0.0,0.6422742,0.21996827,0.5,0.0,0.30439755,20.0,4.8333335,0.26120242,19.0
f_33,0.019962288,0.0055516637,0.07177902,51.0,12.845233,202.48758,50.031807,18.268623,137.02083,0.02739441,0.008555617,0.08771474,20.0,0.4374612,0.45606643,0.23236413,0.46551725,0.0,0.0,20.0,5.1666665,0.24417958,20.0
f_34,0.013093926,0.0029188388,0.058739427,29.5,4.609772,188.78374,34.11934,7.655174,152.07094,0.019201899,0.004373367,0.08430872,21.0,0.0,0.6422742,0.12868883,0.5862069,0.0,0.48355597,28.5,4.0,0.24150838,21.0
f_14,0.0076565826,0.0018345942,0.031954348,23.333334,6.3683243,85.49258,18.141195,5.340973,61.618546,0.010402828,0.0030465086,0.035522245,35.0,0.0,0.6422742,0.04661422,0.70689654,0.0,0.679032,39.5,2.8333333,0.23631355,22.0
f_9,0.019937763,0.0073606474,0.05400536,52.5,11.2952795,244.01787,50.59061,21.811161,117.34405,0.027901737,0.01068154,0.072883405,24.0,0.25591975,0.6422742,0.23199393,0.29310346,0.16666667,0.06460077,21.0,6.8333335,0.22910257,23.0
f_6,0.021899717,0.0077313436,0.062032897,37.666668,7.6955976,184.36226,54.17259,18.200512,161.24103,0.029737886,0.0097133,0.091044426,19.0,0.12981115,0.6422742,0.26160887,0.31034482,0.0,0.06707812,16.5,6.6666665,0.224825,24.0
f_26,0.008955127,0.0015499973,0.051738348,14.5,2.9860787,70.410065,23.746902,3.8465476,146.603,0.01353037,0.0020719673,0.08835608,23.0,0.0,0.6422742,0.06621524,0.67241377,0.0,0.40124893,36.5,3.1666667,0.22458427,25.0
f_22,0.011205513,0.0041163983,0.030503249,26.166666,5.785518,118.34626,28.01634,11.063032,70.94939,0.015302691,0.005080385,0.046093423,34.0,0.0,0.6422742,0.100183964,0.6034483,0.0,0.35585615,34.5,3.8333333,0.22375606,26.0
f_44,0.009245389,0.0021772026,0.03926011,18.666666,3.3499587,104.01456,22.343845,6.571279,75.97416,0.01275366,0.0036635888,0.044397954,31.0,0.0,0.6422742,0.07059664,0.63793105,0.0,0.50044584,37.5,3.5,0.22333321,27.0
f_16,0.015468349,0.0039904253,0.059960984,24.333334,2.6246693,225.59456,41.318752,12.641394,135.05151,0.020262863,0.0054179477,0.075782135,22.0,0.0,0.6422742,0.16452983,0.46551725,0.0,0.28102374,27.0,5.1666665,0.2209219,28.0
f_10,0.020643888,0.01007622,0.04229464,38.5,7.228416,205.05875,54.714603,31.303276,95.63497,0.029589549,0.015705718,0.055746667,29.0,0.0,0.6422742,0.24265261,0.12068965,0.33333334,0.0,25.0,8.5,0.21363136,29.0
f_36,0.010703746,0.0025797351,0.04441161,41.833332,2.7938426,626.38745,24.344353,5.3128676,111.54947,0.014001436,0.0029219815,0.067091525,27.0,0.0,0.6422742,0.09260999,0.63793105,0.0,0.0,34.0,3.5,0.21041825,30.0
