feature_a,feature_b,lift,final_pair_score
lr_24h,trend_regime_stability,7.505475888949133,7.505475888949133
z_atr_norm_ret_24,vp_dist_lvn_above_atr,4.758996487530281,4.758996487530281
z_atr_norm_ret_24,amihud_z,4.093424808467825,4.093424808467825
prog_eff_24,vp_dist_lvn_above_atr,4.088645334589502,4.088645334589502
amihud_z,ker_24,3.929780917888559,3.929780917888559
z_sm_momentum_24,vol_z_x_trend_t,3.8473674862027956,3.8473674862027956
dn_vol,volume_entropy_12,3.80309246437854,3.80309246437854
vp_dist_lvn_above_atr,trend_regime_stability,3.618612818261633,3.618612818261633
stage_blowoff,z_atr_norm_ret_24,3.599989402437258,3.599989402437258
z_atr_norm_ret_24,ft_8,3.5248273291625494,3.5248273291625494
trapped_longs_96,trend_regime_stability,3.2979576682389933,3.2979576682389933
z_atr_norm_ret_24,body_pct,3.2864071355886812,3.2864071355886812
volume_entropy_12,trend_regime_stability,3.2764715356469036,3.2764715356469036
vol_z_x_trend_t,dn_vol,3.262218577049647,3.262218577049647
ker_24,body_pct,3.184120290503269,3.184120290503269
trapped_longs_96,vol_z_x_trend_t,3.1605032107962554,3.1605032107962554
rv_120h,grind_score,3.1564490563700165,3.1564490563700165
ffd_range_24_04,lr_24h,3.1292091309801364,3.1292091309801364
volume_entropy_12,vol_high,3.10154025088337,3.10154025088337
amihud_z,dn_vol,3.0660260398879062,3.0660260398879062
amihud_z,trend_regime_stability,3.0629033297891453,3.0629033297891453
amihud_z,vol_high,3.0184314893232425,3.0184314893232425
ker_24,vol_high,2.89971031471439,2.89971031471439
z_atr_norm_ret_24,ker_24,2.8921600444005993,2.8921600444005993
G_LIQ_GOOD,dn_vol,2.877082177302378,2.877082177302378
grind_score,ker_24,2.831454914445677,2.831454914445677
z_sm_momentum_24,volume_entropy_12,2.8049540993390965,2.8049540993390965
z_sm_momentum_24,dn_vol,2.7840842110233077,2.7840842110233077
trapped_longs_96,ker_24,2.7744382539651147,2.7744382539651147
z_atr_norm_ret_24,trend_regime_stability,2.7292110874200426,2.7292110874200426
trapped_longs_96,liq_state,2.7071623597501047,2.7071623597501047
G_LIQ_GOOD,grind_score,2.692958061802777,2.692958061802777
liq_state,z_atr_norm_ret_24,2.6519385685802375,2.6519385685802375
grind_score,vp_dist_lvn_above_atr,2.629152393293198,2.629152393293198
z_atr_norm_ret_24,down_up_vol_ratio_24,2.6155400913711007,2.6155400913711007
kf_atr_mean,z_atr_norm_ret_24,2.6116385848714407,2.6116385848714407
sin_hod,ker_24,2.5916287157216296,2.5916287157216296
vp_in_lvn_above_zone,lr_24h,2.561559524610493,2.561559524610493
vp_in_lvn_above_zone,amihud_z,2.5453305642908237,2.5453305642908237
cos_hod,vol_z_x_trend_t,2.534385723313675,2.534385723313675
rv_120h,z_atr_norm_ret_24,2.523648353139903,2.523648353139903
kf_atr_mean,lr_24h,2.5178350622755645,2.5178350622755645
vp_dist_lvn_above_atr,true_range_percentile,2.5133950641955414,2.5133950641955414
z_atr_norm_ret_24,true_range_percentile,2.4956113846912364,2.4956113846912364
clv_mean_4,z_atr_norm_ret_24,2.493702706084675,2.493702706084675
prior_volatility,trend_regime_stability,2.4732243481129297,2.4732243481129297
z_atr_norm_ret_24,vol_high,2.4264264088713197,2.4264264088713197
kf_vol_ratio_mean,trend_regime_stability,2.4246111817383413,2.4246111817383413
