model,kind,tail_lambda,gate,n_gate,pnl_top30,composite,n,ic,ic_std,ic_mh,ic_top30,ic_top20,ic_top10,mean_ret_top30,mean_ret_bot30,spread30,spread10,ece_top30,robust_loss_top30,win_rate_top30,bss,calibration_ece_top5,calibration_ece_top10,calibration_ece_top20,calibration_method,calibration_mse,calibration_rmse,calibration_mae,calibration_bss,calibration_slope,calibration_intercept,calibration_ece_10,feature_importance_metric,feature_importance_top10,feature_importance_pred_prefix_sum_top10,feature_importance_top10_sum,feature_importance_pred_prefix_share_top10
xgb_parallel_forest,xgb,0.0,all,120481,26720.658203967367,0.20182108751825373,120481,0.20182108751825373,0.032295447212967225,0.20182108751825373,-0.04536814853174272,0.07348131311348739,0.04606202426780023,0.7392510253115343,0.7049653430344518,0.03428568227708251,0.0365436054920083,0.26458056662239926,0.06623505976095617,0.622675962815405,-0.15053585858289753,0.0009274954330794834,0.051600801530265784,0.007507169006044588,isotonic,0.43249921314646617,0.6576467236643593,0.5613920709458845,0.001415518421758133,0.999999999999822,9.328551464760365e-13,3.3132897308716514e-16,gain,"[{'feature': 'vol_state', 'importance': 8.656219482421875}, {'feature': 'rng_z', 'importance': 5.734594345092773}, {'feature': 'kf_ret1h_mean', 'importance': 5.079888343811035}, {'feature': 'asset_atr_level', 'importance': 4.770195007324219}, {'feature': 'vol_concentration_12', 'importance': 4.385406017303467}, {'feature': 't_be_proxy', 'importance': 4.303715705871582}, {'feature': 'liq_low', 'importance': 4.211853981018066}, {'feature': 'vol_low', 'importance': 4.202619552612305}, {'feature': 'time_since_peak_12h', 'importance': 4.150254726409912}, {'feature': 'vol_high', 'importance': 3.913212776184082}]",0.0,49.407959938049316,0.0
