n,logloss,roc_auc,roc_auc_inverted,auc_gap_to_inversion,is_score_inverted_suspect,pr_auc,pr_auc_base_rate,pr_auc_vs_base_rate,pr_auc_lift_vs_base_rate,brier,bss,brier_score,balanced_accuracy_0p5,balanced_accuracy_best,best_threshold,move_ic,ic_std,ic_top10,ic_top20,ic_top30,calibration_slope,calibration_intercept,base_rate,move_base_rate,absret_mean,top10_absret_mean,top10_lift,spread10,top10_hit_rate,top_decile_precision,top_decile_recall,top_decile_absret_mean,top_decile_absret_lift,top_decile_absret_hit_rate,top5_absret_mean,top5_lift,top5_precision,top5_recall,spread5,top10_precision,top10_recall,top20_absret_mean,top20_lift,top20_precision,top20_recall,spread20,calibration_curve_10,calibration_curve_15,ece_10,ece_15,ece,calibration_ece_top5,calibration_ece_top10,calibration_ece_top20,model,logloss_cv,selection_score,top_decile_lift,top_decile_hit_rate,passed_gate,passed_econ,calibration_method,calibration_logloss,calibration_brier,calibration_bss,calibration_ece_10,feature_importance_metric,feature_importance_top10,feature_importance_pred_prefix_sum_top10,feature_importance_top10_sum,feature_importance_pred_prefix_share_top10
121373,0.8125912852352789,0.5574070723333621,0.44259292766663794,-0.11481414466672413,False,0.4166160992995852,0.36901946890988935,0.04759663038969586,1.1289813530172264,0.306852381234607,-0.30627885687788786,0.306852381234607,0.5090205195445281,0.5469987261463123,0.6524317860603333,-0.1438300979803806,0.010561188464551752,0.0727873103896313,0.07102201719971392,0.05856314998272466,1.000000036058851,-1.3454349868397333e-08,0.36901946890988935,0.36901946890988935,0.027577306256836354,0.025400505145633634,-0.0021768011112027197,-0.006083952358425862,0.4485088152908222,0.4485088152908222,0.12154770144455111,0.025400505145633634,-0.0021768011112027197,0.4485088152908222,0.025193522557038238,-0.0023837836997981157,0.49299719887955185,0.06680211659112728,-0.008135107231778203,0.4485088152908222,0.12154770144455111,0.02588687185019168,-0.0016904344066446739,0.41623069001029867,0.22559110495880685,-0.004465759746300098,"[{'bin': 2, 'lo': 0.2, 'hi': 0.30000000000000004, 'n': 12, 'pred_mean': 0.28083087007204693, 'true_mean': 0.0, 'gap': 0.28083087007204693}, {'bin': 3, 'lo': 0.30000000000000004, 'hi': 0.4, 'n': 493, 'pred_mean': 0.3677062054918456, 'true_mean': 0.15212981744421908, 'gap': 0.2155763880476265}, {'bin': 4, 'lo': 0.4, 'hi': 0.5, 'n': 2863, 'pred_mean': 0.4620949913374494, 'true_mean': 0.22982885085574573, 'gap': 0.2322661404817037}, {'bin': 5, 'lo': 0.5, 'hi': 0.6000000000000001, 'n': 11958, 'pred_mean': 0.5612834968541374, 'true_mean': 0.2963706305402241, 'gap': 0.26491286631391325}, {'bin': 6, 'lo': 0.6000000000000001, 'hi': 0.7000000000000001, 'n': 93519, 'pred_mean': 0.6509159349209501, 'true_mean': 0.3731220393716785, 'gap': 0.27779389554927164}, {'bin': 7, 'lo': 0.7000000000000001, 'hi': 0.8, 'n': 11883, 'pred_mean': 0.731743572421982, 'true_mean': 0.4402087015063536, 'gap': 0.29153487091562835}, {'bin': 8, 'lo': 0.8, 'hi': 0.9, 'n': 645, 'pred_mean': 0.8193111689515816, 'true_mean': 0.6, 'gap': 0.21931116895158165}]","[{'bin': 3, 'lo': 0.2, 'hi': 0.26666666666666666, 'n': 3, 'pred_mean': 0.2585603992144267, 'true_mean': 0.0, 'gap': 0.2585603992144267}, {'bin': 4, 'lo': 0.26666666666666666, 'hi': 0.3333333333333333, 'n': 58, 'pred_mean': 0.31415102913461884, 'true_mean': 0.034482758620689655, 'gap': 0.2796682705139292}, {'bin': 5, 'lo': 0.3333333333333333, 'hi': 0.4, 'n': 444, 'pred_mean': 0.3730916415785884, 'true_mean': 0.16441441441441443, 'gap': 0.20867722716417395}, {'bin': 6, 'lo': 0.4, 'hi': 0.4666666666666667, 'n': 1414, 'pred_mean': 0.4387836218765466, 'true_mean': 0.1958981612446959, 'gap': 0.24288546063185074}, {'bin': 7, 'lo': 0.4666666666666667, 'hi': 0.5333333333333333, 'n': 3811, 'pred_mean': 0.5054287632223002, 'true_mean': 0.272631855156127, 'gap': 0.23279690806617326}, {'bin': 8, 'lo': 0.5333333333333333, 'hi': 0.6, 'n': 9596, 'pred_mean': 0.5719234011679105, 'true_mean': 0.3007503126302626, 'gap': 0.27117308853764793}, {'bin': 9, 'lo': 0.6, 'hi': 0.6666666666666666, 'n': 82329, 'pred_mean': 0.6465866381216028, 'true_mean': 0.3718738233186362, 'gap': 0.27471281480296655}, {'bin': 10, 'lo': 0.6666666666666666, 'hi': 0.7333333333333333, 'n': 18362, 'pred_mean': 0.6952968393648752, 'true_mean': 0.3930944341574992, 'gap': 0.302202405207376}, {'bin': 11, 'lo': 0.7333333333333333, 'hi': 0.8, 'n': 4711, 'pred_mean': 0.7574706632628914, 'true_mean': 0.48630863935470175, 'gap': 0.2711620239081896}, {'bin': 12, 'lo': 0.8, 'hi': 0.8666666666666667, 'n': 639, 'pred_mean': 0.8187659422929672, 'true_mean': 0.596244131455399, 'gap': 0.22252181083756817}, {'bin': 13, 'lo': 0.8666666666666667, 'hi': 0.9333333333333333, 'n': 6, 'pred_mean': 0.8773778080940247, 'true_mean': 1.0, 'gap': -0.12262219190597534}]",0.2762329928259642,0.2762451163320395,0.2762329928259642,0.0008636224911001135,0.002210854888395923,0.02468668609142318,xgb_parallel_forest_clf,0.8125912852352789,-0.0021768011112027197,-0.0021768011112027197,0.4485088152908222,0.0,0.0,isotonic,0.6515713405228789,0.22972687985914603,0.013387586843912946,2.6365009931008385e-10,gain,"[{'feature': 'kf_ret1h_mean', 'importance': 61.62117385864258}, {'feature': 'pred_dist_prior_day_low_0_033441655_compression_score_0_55698758_ret24h_-1_0731928_H10', 'importance': 50.239505767822266}, {'feature': 'vol_high', 'importance': 48.518375396728516}, {'feature': 'time_since_peak_12h', 'importance': 45.20756912231445}, {'feature': 'rng_z', 'importance': 44.9642448425293}, {'feature': 'vol_state', 'importance': 39.69401168823242}, {'feature': 'spike_score', 'importance': 35.476287841796875}, {'feature': 'impact_z', 'importance': 24.278886795043945}, {'feature': 't_be_proxy', 'importance': 23.215932846069336}, {'feature': 'kf_atr_mean', 'importance': 20.764297485351562}]",50.239505767822266,393.98028564453125,0.1275178164959017
