window,group,n_trades,trades_per_day,gross_hit_rate,net_hit_rate,mean_gross_bps,median_gross_bps,mean_net_bps,median_net_bps,stop_loss_rate,capital_protect_rate,trailing_rate,adverse_exit_rate,delayed_1m_entry_coverage
june_to_now,baseline_trained,60.0,34.285714285714285,0.3,0.3,18.84755377250258,-2.0718555606435984,3.9184108221282563,-16.452508862130344,0.26666666666666666,0.0,0.3,0.0,0.0
may_to_now,active_untrained_expansion,1073.0,36.3728813559322,0.6672879776328052,0.6011183597390494,55.78355684480082,33.80876034498215,40.59604415919576,19.38150147907436,0.21808014911463186,0.0,0.46505125815470644,0.0,0.5153774464119292
may_to_now,baseline_trained,3744.0,126.73624823695346,0.5104166666666666,0.43135683760683763,17.545494139011502,4.655487427953631,2.528183008546635,-10.110728326253593,0.2705662393162393,0.0010683760683760685,0.36672008547008544,0.009348290598290598,0.5531517094017094
