window,strategy_id,side_name,n_trades,trades_per_day,gross_hit_rate,net_hit_rate,mean_gross_bps,median_gross_bps,mean_net_bps,median_net_bps,stop_loss_rate,capital_protect_rate,trailing_rate,adverse_exit_rate,delayed_1m_entry_coverage
june_to_now,long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,long,29.0,16.975609756097562,0.3793103448275862,0.3793103448275862,14.840839275134854,-6.284710834734142,-0.36631983801208695,-21.117394790053368,0.5517241379310345,0.0,0.3793103448275862,0.0,0.0
june_to_now,long_dist_ema20_atr_-0_92271453_loc_bb_channel_pos_48_0_60767579_leverage_build_score_0_45107844_return_autocorr_48_1_18643_rolling_range_20_-0_25967735,long,5.0,5.0,0.4,0.4,16.65941179089714,-0.699645170243457,1.804957864806056,-15.279353829100728,0.0,0.0,0.4,0.0,0.0
june_to_now,short_asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,short,8.0,6.857142857142857,0.625,0.625,82.64910344223608,119.51548978686333,67.89742241380736,104.09289505332708,0.0,0.0,0.625,0.0,0.0
june_to_now,short_bollinger_band_width_-0_0062114433_oi_value_z_90d_0_082444385_price_rv_15d_robust_z_0_060036644,short,18.0,10.536585365853659,0.0,0.0,-2.4456110622850247,-2.1100236335769296,-17.02645800024685,-16.713254735805094,0.0,0.0,0.0,0.0,0.0
may_to_now,long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,long,1786.0,62.12173913043478,0.5414333706606943,0.49384098544232924,34.5715699256858,14.036086504347622,19.08986138257856,-1.5478197019547224,0.2609182530795073,0.0,0.3493840985442329,0.0,0.6220604703247481
may_to_now,long_dist_ema20_atr_-0_92271453_loc_bb_channel_pos_48_0_60767579_leverage_build_score_0_45107844_return_autocorr_48_1_18643_rolling_range_20_-0_25967735,long,1270.0,43.11173974540311,0.5307086614173229,0.41653543307086616,26.17087859471212,7.967523124534637,10.935950692006072,-7.464010268449783,0.23070866141732282,0.0007874015748031496,0.3283464566929134,0.0,0.5755905511811024
may_to_now,short_asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,short,791.0,28.763636363636362,0.5865992414664981,0.5284450063211125,33.662967277546095,18.70093052275479,18.976460373312865,4.5323173981159925,0.20986093552465235,0.0037926675094816687,0.44627054361567636,0.0,0.5878634639696586
may_to_now,short_bollinger_band_width_-0_0062114433_oi_value_z_90d_0_082444385_price_rv_15d_robust_z_0_060036644,short,970.0,33.06818181818182,0.5381443298969072,0.44432989690721647,4.05859766168263,8.574955281801522,-10.276760202688502,-5.58521511266008,0.3319587628865979,0.0,0.4927835051546392,0.03608247422680412,0.3268041237113402
