fold_id,seed,best_iteration,best_val_metric,max_depth,num_leaves,min_data_in_leaf,objective,alpha,metric,target_type,target_name,horizon
0,42,1,,6,64,107,quantile,0.95,quantile,quantile,target_ela,3
1,42,1,,6,64,148,quantile,0.95,quantile,quantile,target_ela,3
2,42,1,,6,64,197,quantile,0.95,quantile,quantile,target_ela,3
3,42,1,,6,64,258,quantile,0.95,quantile,quantile,target_ela,3
4,42,1,,6,64,327,quantile,0.95,quantile,quantile,target_ela,3
