fold_id,seed,best_iteration,best_val_metric,max_depth,num_leaves,min_data_in_leaf,objective,alpha,metric,target_type,target_name,horizon
0,42,54,,6,64,319,quantile,0.95,quantile,quantile,target_ela,3
1,42,80,,6,64,394,quantile,0.95,quantile,quantile,target_ela,3
2,42,212,,6,64,474,quantile,0.95,quantile,quantile,target_ela,3
3,42,331,,6,64,555,quantile,0.95,quantile,quantile,target_ela,3
4,42,211,,6,64,640,quantile,0.95,quantile,quantile,target_ela,3
