fold_id,seed,group,used_feature_count,split_count
0,42,location,16,71
0,42,regime,24,415
1,42,location,18,116
1,42,regime,29,602
2,42,location,25,325
2,42,regime,33,1569
3,42,location,28,497
3,42,regime,36,2468
4,42,location,24,307
4,42,regime,30,1586
