feature_name,status,reason,support,group,regime_family
loc_dist_ema50_atr_ts_top20,retained,retained,327231,location,
loc_dist_ema50_atr_ts_bot20,retained,retained,77670,location,
loc_dist_ema50_atr_ts_top30,retained,retained,284770,location,
loc_dist_ema50_atr_ts_bot30,retained,retained,120127,location,
loc_dist_ema50_atr_ts_top40,retained,retained,250658,location,
loc_dist_ema50_atr_ts_bot40,retained,retained,154240,location,
loc_dist_ema50_atr_ts_top50,retained,retained,201356,location,
loc_dist_ema50_atr_ts_bot50,retained,retained,203546,location,
loc_dist_ema50_atr_ts_top60,retained,retained,154849,location,
loc_dist_ema50_atr_ts_bot60,retained,retained,250050,location,
loc_dist_ema50_atr_ts_top70,retained,retained,120710,location,
loc_dist_ema50_atr_ts_bot70,retained,retained,284187,location,
loc_dist_ema50_atr_ts_top80,retained,retained,77920,location,
loc_dist_ema50_atr_ts_bot80,retained,retained,326978,location,
loc_dist_ema50_atr_ts_band20_80,retained,retained,249569,location,
loc_dist_ema50_atr_ts_band25_75,retained,retained,202775,location,
loc_dist_ema50_atr_ts_band30_70,retained,retained,164317,location,
loc_dist_ema50_atr_ts_band40_60,retained,retained,96068,location,
loc_loc_vwap_dev_z_24_ts_top20,retained,retained,327231,location,
loc_loc_vwap_dev_z_24_ts_bot20,retained,retained,77670,location,
loc_loc_vwap_dev_z_24_ts_top30,retained,retained,284770,location,
loc_loc_vwap_dev_z_24_ts_bot30,retained,retained,120127,location,
loc_loc_vwap_dev_z_24_ts_top40,retained,retained,250658,location,
loc_loc_vwap_dev_z_24_ts_bot40,retained,retained,154240,location,
loc_loc_vwap_dev_z_24_ts_top50,retained,retained,201356,location,
loc_loc_vwap_dev_z_24_ts_bot50,retained,retained,203546,location,
loc_loc_vwap_dev_z_24_ts_top60,retained,retained,154849,location,
loc_loc_vwap_dev_z_24_ts_bot60,retained,retained,250050,location,
loc_loc_vwap_dev_z_24_ts_top70,retained,retained,120710,location,
loc_loc_vwap_dev_z_24_ts_bot70,retained,retained,284187,location,
loc_loc_vwap_dev_z_24_ts_top80,retained,retained,77920,location,
loc_loc_vwap_dev_z_24_ts_bot80,retained,retained,326978,location,
loc_loc_vwap_dev_z_24_ts_band20_80,retained,retained,249569,location,
loc_loc_vwap_dev_z_24_ts_band25_75,retained,retained,202775,location,
loc_loc_vwap_dev_z_24_ts_band30_70,retained,retained,164317,location,
loc_loc_vwap_dev_z_24_ts_band40_60,retained,retained,96068,location,
loc_loc_range_pos_24_ts_top20,retained,retained,327231,location,
loc_loc_range_pos_24_ts_bot20,retained,retained,77670,location,
loc_loc_range_pos_24_ts_top30,retained,retained,284770,location,
loc_loc_range_pos_24_ts_bot30,retained,retained,120127,location,
loc_loc_range_pos_24_ts_top40,retained,retained,250658,location,
loc_loc_range_pos_24_ts_bot40,retained,retained,154240,location,
loc_loc_range_pos_24_ts_top50,retained,retained,201356,location,
loc_loc_range_pos_24_ts_bot50,retained,retained,203546,location,
loc_loc_range_pos_24_ts_top60,retained,retained,154849,location,
loc_loc_range_pos_24_ts_bot60,retained,retained,250050,location,
loc_loc_range_pos_24_ts_top70,retained,retained,120710,location,
loc_loc_range_pos_24_ts_bot70,retained,retained,284187,location,
loc_loc_range_pos_24_ts_top80,retained,retained,77920,location,
loc_loc_range_pos_24_ts_bot80,retained,retained,326978,location,
loc_loc_range_pos_24_ts_band20_80,retained,retained,249569,location,
loc_loc_range_pos_24_ts_band25_75,retained,retained,202775,location,
loc_loc_range_pos_24_ts_band30_70,retained,retained,164317,location,
loc_loc_range_pos_24_ts_band40_60,retained,retained,96068,location,
loc_loc_pullback_depth_24_ts_top20,retained,retained,327231,location,
loc_loc_pullback_depth_24_ts_bot20,retained,retained,77670,location,
loc_loc_pullback_depth_24_ts_top30,retained,retained,284770,location,
loc_loc_pullback_depth_24_ts_bot30,retained,retained,120127,location,
loc_loc_pullback_depth_24_ts_top40,retained,retained,250658,location,
loc_loc_pullback_depth_24_ts_bot40,retained,retained,154240,location,
loc_loc_pullback_depth_24_ts_top50,retained,retained,201356,location,
loc_loc_pullback_depth_24_ts_bot50,retained,retained,203546,location,
loc_loc_pullback_depth_24_ts_top60,retained,retained,154849,location,
loc_loc_pullback_depth_24_ts_bot60,retained,retained,250050,location,
loc_loc_pullback_depth_24_ts_top70,retained,retained,120710,location,
loc_loc_pullback_depth_24_ts_bot70,retained,retained,284187,location,
loc_loc_pullback_depth_24_ts_top80,retained,retained,77920,location,
loc_loc_pullback_depth_24_ts_bot80,retained,retained,326978,location,
loc_loc_pullback_depth_24_ts_band20_80,retained,retained,249569,location,
loc_loc_pullback_depth_24_ts_band25_75,retained,retained,202775,location,
loc_loc_pullback_depth_24_ts_band30_70,retained,retained,164317,location,
loc_loc_pullback_depth_24_ts_band40_60,retained,retained,96068,location,
reg_prior_volatility_ts_top20,retained,retained,327231,regime,context
reg_prior_volatility_ts_bot20,retained,retained,77670,regime,context
reg_prior_volatility_ts_top30,retained,retained,284770,regime,context
reg_prior_volatility_ts_bot30,retained,retained,120127,regime,context
reg_prior_volatility_ts_top40,retained,retained,250658,regime,context
reg_prior_volatility_ts_bot40,retained,retained,154240,regime,context
reg_prior_volatility_ts_top50,retained,retained,201356,regime,context
reg_prior_volatility_ts_bot50,retained,retained,203546,regime,context
reg_prior_volatility_ts_top60,retained,retained,154849,regime,context
reg_prior_volatility_ts_bot60,retained,retained,250050,regime,context
reg_prior_volatility_ts_top70,retained,retained,120710,regime,context
reg_prior_volatility_ts_bot70,retained,retained,284187,regime,context
reg_prior_volatility_ts_top80,retained,retained,77920,regime,context
reg_prior_volatility_ts_bot80,retained,retained,326978,regime,context
reg_prior_volatility_ts_band20_80,retained,retained,249569,regime,context
reg_prior_volatility_ts_band25_75,retained,retained,202775,regime,context
reg_prior_volatility_ts_band30_70,retained,retained,164317,regime,context
reg_prior_volatility_ts_band40_60,retained,retained,96068,regime,context
reg_rolling_std_4h_ts_top20,retained,retained,327231,regime,volatility
reg_rolling_std_4h_ts_bot20,retained,retained,77670,regime,volatility
reg_rolling_std_4h_ts_top30,retained,retained,284770,regime,volatility
reg_rolling_std_4h_ts_bot30,retained,retained,120127,regime,volatility
reg_rolling_std_4h_ts_top40,retained,retained,250658,regime,volatility
reg_rolling_std_4h_ts_bot40,retained,retained,154240,regime,volatility
reg_rolling_std_4h_ts_top50,retained,retained,201356,regime,volatility
reg_rolling_std_4h_ts_bot50,retained,retained,203546,regime,volatility
reg_rolling_std_4h_ts_top60,retained,retained,154849,regime,volatility
reg_rolling_std_4h_ts_bot60,retained,retained,250050,regime,volatility
reg_rolling_std_4h_ts_top70,retained,retained,120710,regime,volatility
reg_rolling_std_4h_ts_bot70,retained,retained,284187,regime,volatility
reg_rolling_std_4h_ts_top80,retained,retained,77920,regime,volatility
reg_rolling_std_4h_ts_bot80,retained,retained,326978,regime,volatility
reg_rolling_std_4h_ts_band20_80,retained,retained,249569,regime,volatility
reg_rolling_std_4h_ts_band25_75,retained,retained,202775,regime,volatility
reg_rolling_std_4h_ts_band30_70,retained,retained,164317,regime,volatility
reg_rolling_std_4h_ts_band40_60,retained,retained,96068,regime,volatility
reg_trend_acceleration_ts_top20,retained,retained,327231,regime,trend
reg_trend_acceleration_ts_bot20,retained,retained,77670,regime,trend
reg_trend_acceleration_ts_top30,retained,retained,284770,regime,trend
reg_trend_acceleration_ts_bot30,retained,retained,120127,regime,trend
reg_trend_acceleration_ts_top40,retained,retained,250658,regime,trend
reg_trend_acceleration_ts_bot40,retained,retained,154240,regime,trend
reg_trend_acceleration_ts_top50,retained,retained,201356,regime,trend
reg_trend_acceleration_ts_bot50,retained,retained,203546,regime,trend
reg_trend_acceleration_ts_top60,retained,retained,154849,regime,trend
reg_trend_acceleration_ts_bot60,retained,retained,250050,regime,trend
reg_trend_acceleration_ts_top70,retained,retained,120710,regime,trend
reg_trend_acceleration_ts_bot70,retained,retained,284187,regime,trend
reg_trend_acceleration_ts_top80,retained,retained,77920,regime,trend
reg_trend_acceleration_ts_bot80,retained,retained,326978,regime,trend
reg_trend_acceleration_ts_band20_80,retained,retained,249569,regime,trend
