generated_boolean,group,source_feature,support,support_pct,usable_support,nan_rate_before,nan_rate_ts
loc_dist_ema50_atr_ts_top20,location,dist_ema50_atr,327231,0.8086966192170818,135369,0.0,0.12529182879377432
loc_dist_ema50_atr_ts_bot20,location,dist_ema50_atr,77670,0.19194839857651247,77670,0.0,0.12529182879377432
loc_dist_ema50_atr_ts_top30,location,dist_ema50_atr,284770,0.7037613681296956,177830,0.0,0.12529182879377432
loc_dist_ema50_atr_ts_bot30,location,dist_ema50_atr,120127,0.29687376433372875,120127,0.0,0.12529182879377432
loc_dist_ema50_atr_ts_top40,location,dist_ema50_atr,250658,0.6194592724396994,211942,0.0,0.12529182879377432
loc_dist_ema50_atr_ts_bot40,location,dist_ema50_atr,154240,0.3811783313562673,154240,0.0,0.12529182879377432
loc_dist_ema50_atr_ts_top50,location,dist_ema50_atr,201356,0.4976176354290233,201356,0.0,0.12529182879377432
loc_dist_ema50_atr_ts_bot50,location,dist_ema50_atr,203546,0.5030298536971135,203546,0.0,0.12529182879377432
loc_dist_ema50_atr_ts_top60,location,dist_ema50_atr,154849,0.38268337287465404,154849,0.0,0.12529182879377432
loc_dist_ema50_atr_ts_bot60,location,dist_ema50_atr,250050,0.6179567022538552,212550,0.0,0.12529182879377432
loc_dist_ema50_atr_ts_top70,location,dist_ema50_atr,120710,0.2983145512060103,120710,0.0,0.12529182879377432
loc_dist_ema50_atr_ts_bot70,location,dist_ema50_atr,284187,0.702320581257414,178413,0.0,0.12529182879377432
loc_dist_ema50_atr_ts_top80,location,dist_ema50_atr,77920,0.19256623171213919,77920,0.0,0.12529182879377432
loc_dist_ema50_atr_ts_bot80,location,dist_ema50_atr,326978,0.8080713720838276,135622,0.0,0.12529182879377432
loc_dist_ema50_atr_ts_band20_80,location,dist_ema50_atr,249569,0.6167679913009094,213031,0.0,0.12529182879377432
loc_dist_ema50_atr_ts_band25_75,location,dist_ema50_atr,202775,0.5011244563068407,202775,0.0,0.12529182879377432
loc_dist_ema50_atr_ts_band30_70,location,dist_ema50_atr,164317,0.4060819493871095,164317,0.0,0.12529182879377432
loc_dist_ema50_atr_ts_band40_60,location,dist_ema50_atr,96068,0.23741597469355477,96068,0.0,0.12529182879377432
loc_loc_vwap_dev_z_24_ts_top20,location,loc_vwap_dev_z_24,327231,0.8086966192170818,135369,0.0,0.12529182879377432
loc_loc_vwap_dev_z_24_ts_bot20,location,loc_vwap_dev_z_24,77670,0.19194839857651247,77670,0.0,0.12529182879377432
loc_loc_vwap_dev_z_24_ts_top30,location,loc_vwap_dev_z_24,284770,0.7037613681296956,177830,0.0,0.12529182879377432
loc_loc_vwap_dev_z_24_ts_bot30,location,loc_vwap_dev_z_24,120127,0.29687376433372875,120127,0.0,0.12529182879377432
loc_loc_vwap_dev_z_24_ts_top40,location,loc_vwap_dev_z_24,250658,0.6194592724396994,211942,0.0,0.12529182879377432
