fold_id,seed,best_iteration,best_val_metric,max_depth,num_leaves,min_data_in_leaf,objective,alpha,metric,target_type,target_name,horizon
0,42,185,,6,64,335,quantile,0.95,quantile,quantile,target_eff,3
1,42,86,,6,64,408,quantile,0.95,quantile,quantile,target_eff,3
2,42,40,,6,64,487,quantile,0.95,quantile,quantile,target_eff,3
3,42,55,,6,64,569,quantile,0.95,quantile,quantile,target_eff,3
4,42,151,,6,64,649,quantile,0.95,quantile,quantile,target_eff,3
