,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
hh_count_12,0.05961355,0.014488191,0.2452877,11.333333,2.748737,46.72853,37.715153,16.563866,85.87565,0.17199177,0.075173594,0.39350477,3.0,0.0,0.0,0.9313315,0.85227275,1.0,0.0,2.5,2.1666667,0.8753005,1.0
spike_score,0.064008944,0.018634195,0.21987237,12.166667,3.5316033,41.915176,51.45632,17.380909,152.33685,0.23503506,0.07978611,0.6923697,2.0,0.0,0.0,1.0,0.77272725,0.8333333,0.0,1.5,3.3333333,0.8681818,2.0
ll_count_12,0.051695604,0.0069483356,0.38461524,9.833333,1.3437096,71.960815,31.764847,9.084413,111.06998,0.145094,0.041764718,0.5040683,1.0,0.0,0.0,0.80763096,0.89772725,1.0,0.0,4.0,1.5,0.8186288,3.0
body_ratio_15m,0.042023227,0.013422494,0.13156658,8.0,2.5819888,24.787094,30.610146,16.180979,57.906326,0.14001897,0.074318506,0.26380122,6.5,0.0,0.0,0.65652114,0.79545456,0.8333333,0.0,6.0,3.0,0.6849503,4.0
ll_count_24,0.042909656,0.010976078,0.16775014,8.166667,2.114763,31.537552,26.903288,10.041039,72.08286,0.12295979,0.04619251,0.32730654,4.0,0.0,0.0,0.6703697,0.8181818,0.6666667,0.0,6.5,2.6666667,0.6732488,5.0
ffd_vol_price_corr_10h_04,0.042060018,0.0121083725,0.14610098,8.0,2.309401,27.712812,25.705496,18.47247,35.770664,0.11726165,0.08450616,0.1627135,8.0,0.0,0.0,0.65709597,0.70454544,0.6666667,0.0,6.0,4.3333335,0.63753915,6.0
asym_ratio,0.041187514,0.011891617,0.14265606,7.8333335,2.2669117,27.068151,23.672382,10.754355,52.107414,0.1081393,0.049351342,0.23695622,6.5,0.0,0.0,0.643465,0.75,0.5,0.0,8.5,3.6666667,0.6164057,7.0
rsi_z_x_regime_vol,0.040259607,0.020589942,0.078719795,7.6666665,3.9440532,14.902886,28.301443,22.004189,36.400875,0.1294845,0.10067314,0.16654132,13.0,0.0,0.0,0.6289685,0.64772725,0.6666667,0.0,8.5,5.1666665,0.6078645,8.0
rvol_hod_base,0.04297869,0.021869268,0.08446409,8.166667,4.139914,16.110104,45.46105,36.23147,57.041767,0.20677981,0.16330464,0.261829,10.0,0.0,0.0,0.6714482,0.52272725,0.6666667,0.0,9.0,7.0,0.5999783,9.0
clv_t,0.03857885,0.015661001,0.095034,7.3333335,2.9814239,18.037615,29.883293,16.583195,53.850365,0.1361283,0.07492531,0.2473252,9.0,0.0,0.0,0.6027103,0.52272725,0.8333333,0.0,7.5,7.0,0.5871725,10.0
down_up_vol_ratio_24,0.03417896,0.007854683,0.14872673,6.5,1.5,28.166666,14.335042,11.840434,17.355227,0.065072276,0.053003922,0.079888456,11.0,0.0,0.0,0.53397167,0.82954544,0.5,0.0,12.5,2.5,0.5760708,11.0
vol_z_30_calm,0.031565897,0.012182382,0.08179073,6.0,2.309401,15.588457,16.875273,9.298106,30.62719,0.07723535,0.042721994,0.13963062,14.0,0.0,0.0,0.49314824,0.5568182,0.33333334,0.0,12.0,6.5,0.4604361,12.0
rv_6h,0.030716164,0.017612463,0.05356904,5.8333335,3.3374975,10.195597,23.322924,29.957563,18.157644,0.10548453,0.13414425,0.08294792,17.0,0.0,0.0,0.479873,0.4431818,0.33333334,0.0,14.0,8.166667,0.4247256,13.0
vol_price_diverge,0.024529643,0.004912722,0.12247863,4.6666665,0.94280905,23.098822,7.8898087,2.5076492,24.82368,0.036013227,0.011465291,0.1131199,12.0,0.0,0.0,0.38322213,0.84090906,0.0,0.0,13.0,2.3333333,0.42099944,14.0
