fold_id,seed,group,used_feature_count,split_count
0,42,location,2,2
0,42,regime,7,7
1,42,location,1,1
1,42,regime,7,8
2,42,location,17,130
2,42,regime,25,692
3,42,location,2,2
3,42,regime,6,7
4,42,location,12,23
4,42,regime,17,157
