feature_a,feature_b,lift,final_pair_score
down_up_vol_ratio_24,liq_score,7.839959579974929,7.839959579974929
realized_volatility_24h,vol_z24_base,7.591986281938714,7.591986281938714
liq_score,volume_percentile,7.2195006572693075,7.2195006572693075
dist_vwap_96_atr,down_up_vol_ratio_24,7.120522838726057,7.120522838726057
dv_z,vol_z,7.029748283752861,7.029748283752861
vp_in_hvn_above_zone,volume_percentile,6.8552636730219625,6.8552636730219625
trapped_longs_96,liq_score,6.606956361413868,6.606956361413868
dist_vwap_96_atr,decel_4,6.061218304879281,6.061218304879281
volu_z,body_pct,5.948700107584105,5.948700107584105
realized_volatility_24h,ker_24,5.844524279510239,5.844524279510239
dist_vwap_96_atr,ema50_ema200_spread_atr,5.790882495354338,5.790882495354338
realized_volatility_24h,ret120h,5.5288811290557245,5.5288811290557245
adx_14,ema50_ema200_spread_atr,5.371984664059665,5.371984664059665
vp_profile_concentration,ema50_ema200_spread_atr,5.348310214017421,5.348310214017421
realized_volatility_24h,adx_di_plus_10,5.304482974561173,5.304482974561173
ret120h,liq_score,5.240650051062221,5.240650051062221
realized_volatility_24h,ema50_ema200_spread_atr,5.192277944817893,5.192277944817893
kf_atr_mean,volume_percentile,5.031947702807707,5.031947702807707
regime_transition_entropy_48h,chop_score,5.0039001058743775,5.0039001058743775
vol_z_x_low_vol,vol_price_div,6.187161639597835,4.949729311678269
vp_profile_concentration,trapped_longs_96,4.911628151438365,4.911628151438365
liq_score,vol_z24_base,4.863185822260923,4.863185822260923
vol_z_base,dv_z,4.65722991043705,4.65722991043705
vp_dist_lvn_above_atr,volume_percentile,4.65402456615119,4.65402456615119
ema50_ema200_spread_atr,vol_price_div,4.609659477411867,4.609659477411867
vol_z_x_low_vol,volume_percentile,4.575792084498842,4.575792084498842
vp_profile_concentration,vol_z24_base,4.557470061093216,4.557470061093216
dv_z,rv_120h,4.531760353905282,4.531760353905282
ret120h,vol_z24_base,4.5263562804948005,4.5263562804948005
hurst_proxy_x_regime_trend_48h,liq_score,4.463916564047306,4.463916564047306
tail_asymmetry_q90_q10_atr_norm_G_VOL_1,volume_percentile,4.376072472387716,4.376072472387716
G_LIQ_GOOD,trapped_longs_96,4.369278510473235,4.369278510473235
liq_score,prior_volatility,4.328872641895433,4.328872641895433
vp_in_hvn_above_zone,vol_price_div,4.2794999270619405,4.2794999270619405
decel_4,vol_z24_base,4.274915447177417,4.274915447177417
realized_volatility_24h,vp_accept_hvn_touchrate,4.2606905527373184,4.2606905527373184
trend_strength_vs_reversion,dist_vwap_96_atr,4.23305937263271,4.23305937263271
shock_decay,adx_di_plus_10,4.108355104900415,4.108355104900415
volatility_ratio_short_long,adx_7,4.08370710693146,4.08370710693146
realized_volatility_24h,volume_percentile,4.0196549003455075,4.0196549003455075
vol_z_base,vp_in_hvn_above_zone,4.002937239231868,4.002937239231868
dist_from_high_48h,vp_in_hvn_above_zone,3.9580293238829825,3.9580293238829825
shock_decay,vol_price_div,3.9130598441467477,3.9130598441467477
cumulative_delta_stall,vol_z24_base,3.8843350454665218,3.8843350454665218
ker_24,vol_z24_base,3.8806772602473742,3.8806772602473742
volatility_ratio_short_long,liq_score,3.8410772344424413,3.8410772344424413
dv_z,adx_di_plus_10,3.8287652578536275,3.8287652578536275
vp_profile_concentration,vol_price_div,3.8019261396222284,3.8019261396222284
