canonical_key,source_tree,source_leaf,source_target,source_horizon,side,count,support_pct,mean_net_ret,shrunk_mean_net_ret,mean_uplift,shrunk_mean_uplift,tstat_net_ret,presence_freq,sign_consistency,support_score,diversity_score,cheap_score,rejection_reason,mean_baseline_ret,std_support_pct,unique_symbol_count,unique_day_count,max_single_symbol_share,max_single_day_share,discovery_count,accepted
(*)|(*)|(choppiness_index_20<=0.40602785&cvar_5pct>-0.41170764&ffd_rv_12_04<=0.0034688546&ffd_rv_12_06<=0.0046395697&sv_imb_24<=0.25371802&vol_z>0.00000000000000000000000000000000001),46,8,atr_norm_returns_target,5,long,170,0.14026402640264027,0.004343123996959013,0.001757931141626267,0.004949781447289966,0.0020034829667602244,3.2583917639321838,1.0,1.0,0.9145214521452145,0.6058823529411765,0.7099986133650686,a1_symbol_diversity_too_low,-0.0009502330258955644,0.049626068376068366,3,22,0.38823529411764707,0.14705882352941177,1,False
(*)|(up_down_semivol_ratio_tanh>-1.2265127)|(dist_vwap_96_atr<=-1.0858098&impact_12<=0.28248128&volume_entropy_12>-0.062692322),20,6,atr_norm_returns_target,5,long,131,0.10808580858085809,0.004711707584730542,0.0016200359412065642,0.005850214655085213,0.0020114911281264116,3.984140933462596,1.0,1.0,0.9052805280528053,0.5786259541984733,0.7099374503116287,a1_symbol_diversity_too_low,-0.0009502330258955644,0.02033475783475784,3,20,0.44274809160305345,0.19083969465648856,1,False
(*)|(*)|(adx_10_gt25>0.00000000000000000000000000000000001&rsi_slope_base<=-0.99460816&volatility_ratio_short_long<=0.18215595),28,2,atr_norm_returns_target,5,long,152,0.1254125412541254,0.0036012840114141766,0.0013616795267038678,0.005444150054004796,0.0020584845975341517,3.0569222514380305,1.0,1.0,0.9976897689768978,0.5828947368421054,0.706723609786873,a1_symbol_diversity_too_low,-0.0009502330258955644,0.0003205128205128194,3,27,0.4342105263157895,0.125,1,False
(*)|(*)|(kf_score_mean<=-0.23918332&rvol_hod_base>-0.5089668&vol_regime_z<=0.44624877),13,8,atr_norm_returns_target,5,long,193,0.15924092409240925,0.004922268613014814,0.0021444646553315104,0.00700550826879258,0.0030520611645078284,4.5686994101871266,1.0,1.0,0.5082508250825082,0.6160621761658032,0.7061341380899204,a1_symbol_diversity_too_low,-0.0009502330258955644,0.05717592592592593,3,20,0.36787564766839376,0.13989637305699482,1,False
(*)|(*)|(pers_12<=0.00000000000000000000000000000000001&vol_regime_shift<=-0.29659531&vol_regime_transition>-0.46050951),6,1,atr_norm_returns_target,5,long,81,0.06683168316831684,0.00993934236926797,0.002432286199125999,0.010051624575928887,0.002459763113746948,4.037038690517949,1.0,1.0,0.37425742574257426,0.5839506172839507,0.7020274593099428,a1_symbol_diversity_too_low,-0.0009502330258955644,0.003828347578347581,3,16,0.43209876543209874,0.24691358024691357,1,False
(*)|(*)|(body_pct<=1.3882636&bollinger_band_width>-0.0043743802&return_autocorr_48<=0.13532569&vov_fast_slow_ratio<=0.36360443),18,3,atr_norm_returns_target,5,long,143,0.11798679867986799,0.004795853491429683,0.001745056105024032,0.005877295736324593,0.002138557990571035,2.9216681446562394,1.0,1.0,0.9607260726072606,0.3503496503496503,0.70167728374064,a1_symbol_diversity_too_low|a1_symbol_concentration_too_high,-0.0009502330258955644,0.08278133903133902,2,18,0.6993006993006993,0.16783216783216784,1,False
(*)|(*)|(perm_entropy_ret_12<=-0.64126259&range_norm_12>-0.18829657&slope<=0.42194045),35,1,atr_norm_returns_target,5,long,119,0.09818481848184818,0.006175097297219669,0.0019914270416507875,0.007110410408941257,0.0022930591833712996,3.738389582306395,1.0,1.0,0.5498349834983498,0.5352941176470589,0.69274501420004,a1_symbol_diversity_too_low|a1_symbol_concentration_too_high,-0.0009502330258955644,0.03162393162393163,3,23,0.5294117647058824,0.09243697478991597,1,False
(*)|(*)|(choppiness_index_20>0.40602785&cvar_5pct>-0.41170764&decel_4<=1.3201733&ffd_rv_12_04<=0.0034688546&ffd_rv_12_06<=0.0046395697&sv_imb_24<=0.25371802),46,7,atr_norm_returns_target,5,long,174,0.14356435643564355,0.0035514012835491664,0.0014574146776829126,0.0056631805096160155,0.002324041058191478,3.2214377185911265,1.0,1.0,0.896039603960396,0.6247126436781609,0.6805634153190233,a1_symbol_diversity_too_low,-0.0009502330258955644,0.007229344729344722,3,23,0.3505747126436782,0.15517241379310345,1,False
(*)|(dist_local_swing>0.00000064499909)|(autocorr_24h<=0.14951564&exh_qual>-0.00000000000000000000000000000000001&rv_12h<=0.22456834&thrust_decay_4<=0.012818462&trend_age_hours<=0.26378247),0,7,atr_norm_returns_target,5,long,152,0.1254125412541254,0.003761644034009231,0.0014223131670880673,0.004417504779755143,0.001670300314733288,2.8213737494332163,1.0,1.0,0.9976897689768978,0.6092105263157895,0.6787654443659441,a1_symbol_diversity_too_low,-0.0009502330258955644,0.014707977207977202,3,22,0.3815789473684211,0.13815789473684212,1,False
(*)|(*)|(dir_path_risk_skew_2h>0.84082603&regime_transition_entropy_48h<=-0.52998012&upside_semivariance_24<=0.0000039721699),43,6,atr_norm_returns_target,5,long,150,0.12376237623762376,0.0030757912000020345,0.001153421700000763,0.004998185313273932,0.0018743194924777243,2.836686770942702,1.0,1.0,0.9930693069306931,0.5833333333333334,0.6723258540039804,a1_symbol_diversity_too_low,-0.0009502330258955644,0.03141025641025642,3,23,0.43333333333333335,0.18666666666666668,1,False
(*)|(*)|(giveback_vol_units<=-0.28855282&regime_stability_24h>-0.47260928&rvol_hod_base>-0.76554489&sv_imb_12>-0.0017139678),7,4,atr_norm_returns_target,5,long,180,0.1485148514851485,0.0033319622278213503,0.0013947748860647512,0.004498370949189775,0.0018830390019864175,2.794696334295791,1.0,1.0,0.8683168316831682,0.6083333333333334,0.6713093843682233,a1_symbol_diversity_too_low,-0.0009502330258955644,0.03625356125356125,3,22,0.38333333333333336,0.1,1,False
(*)|(*)|(ffd_rv_12_05<=0.0033551704&funding_proxy>-0.92500925&regime_transition_entropy_48h>-0.52998012&trapped_longs_24<=0.82455623),43,10,atr_norm_returns_target,5,long,78,0.06435643564356436,0.00878656063324366,0.002089486979856724,0.01098745805224632,0.0026128711221805275,5.139827631217384,1.0,1.0,0.3603960396039604,0.6076923076923078,0.670746650603787,a1_symbol_diversity_too_low,-0.0009502330258955644,0.02662037037037037,3,13,0.38461538461538464,0.24358974358974358,1,False
(*)|(*)|(atr_pct_base>-1.4520041&flow_persistence>-0.89422059&rv_8h<=0.11066492&sv_imb_24>-0.16868182&volume_entropy_12<=0.15367025),44,4,atr_norm_returns_target,5,long,192,0.15841584158415842,0.00434612234433492,0.0018879083486703725,0.0066321366837934145,0.0028809281522360532,3.8846737526524278,1.0,1.0,0.5128712871287129,0.6125,0.6698907573244371,a1_symbol_diversity_too_low,-0.0009502330258955644,0.025961538461538466,3,29,0.375,0.11458333333333333,1,False
(*)|(*)|(compression_score<=1.2182974&ffd_rv_24_05<=0.003780409&impact_12<=-0.31568706&realized_volatility_24h<=1.1628931&trap_quality>0.1216172&trend_age_hours<=0.65573674),6,10,atr_norm_returns_target,5,long,158,0.13036303630363036,0.0034148183804524096,0.0013224051571359822,0.003010662993892293,0.0011658940025367213,2.925459655173862,1.0,1.0,0.96996699669967,0.5974683544303798,0.6698780788759283,a1_symbol_diversity_too_low,-0.0009502330258955644,0.05272435897435897,3,21,0.4050632911392405,0.13924050632911392,1,False
(*)|(*)|(trend_dispersion_3_6_12>0.91110784&vol_z_x_trend_t<=-0.057360373),23,1,atr_norm_returns_target,5,long,208,0.1716171617161716,0.004809849537335909,0.0021843858160826837,0.0036895708221522205,0.0016756129497983885,4.232610743656504,1.0,0.5,0.4389438943894389,0.5956730769230769,0.6673890314571267,a1_sign_consistency_too_low|a1_symbol_diversity_too_low,-0.0009502330258955644,0.061396011396011405,3,20,0.40865384615384615,0.11057692307692307,1,False
(*)|(*)|(ffd_rv_12_04<=0.0034328506&prog_eff_24<=0.00018438183&volatility_ratio_short_long>0.18215595),28,1,atr_norm_returns_target,5,long,182,0.15016501650165018,0.003823892755822821,0.001610991855462392,0.004052527786546054,0.00170731494710968,3.188963944024908,1.0,1.0,0.559075907590759,0.5884615384615385,0.6664675727005517,a1_symbol_diversity_too_low,-0.0009502330258955644,0.06810897435897435,3,21,0.4230769230769231,0.14285714285714285,1,False
(*)|(*)|(choppiness_index_20>0.4595269&sv_imb_12>-0.0010454739&vol_z_x_regime_trend>-0.31945354&vov_fast_slow_ratio<=0.12653396),1,9,atr_norm_returns_target,5,long,111,0.09158415841584158,0.005741332565341984,0.001765340484080222,0.0069371178944017935,0.0021330196295806067,4.156674963490174,1.0,1.0,0.5128712871287129,0.5972972972972973,0.6662139674256679,a1_symbol_diversity_too_low,-0.0009502330258955644,0.009775641025641026,3,19,0.40540540540540543,0.15315315315315314,1,False
(*)|(*)|(ret120h>-0.59653491&vol_regime_switch_12h<=1.1642418&vp_air_pocket_score>1.109725&vp_lvn_depth_ratio>-0.70971572),1,4,atr_norm_returns_target,5,long,90,0.07425742574257425,0.009527368677986993,0.0025219505324083217,0.008951987619073981,0.0023696437815195833,4.898658129803295,0.5,1.0,0.4158415841584158,0.5277777777777778,0.6621606434375004,a1_symbol_diversity_too_low|a1_day_diversity_too_low|a1_day_concentration_too_high,0.0005753810589130108,0.057692307692307696,3,9,0.4444444444444444,0.26666666666666666,1,False
(*)|(tail_asymmetry_q90_q10_atr_norm>-0.75842494)|(dir_path_risk_short_2h<=0.53142488&ffd_rv_12_06<=0.0032502173&volume_entropy_12<=-0.056327771),9,2,atr_norm_returns_target,5,long,150,0.12376237623762376,0.003295328219731649,0.0012357480823993682,0.005546426975259292,0.0020799101157222342,2.4868656579495854,1.0,1.0,0.9930693069306931,0.6133333333333334,0.6529191428851192,a1_symbol_diversity_too_low,-0.0009502330258955644,0.022418091168091167,3,27,0.37333333333333335,0.14,1,False
(*)|(*)|(volatility_ratio_short_long<=-0.11016153&vp_dist_poc_atr>0.55201197),14,3,atr_norm_returns_target,5,long,234,0.19306930693069307,0.003447805459682758,0.0016669142098466227,0.006262096738838651,0.003027542638198852,3.322038205437593,1.0,1.0,0.31881188118811876,0.6205128205128205,0.6472033127199425,a1_symbol_diversity_too_low,-0.0009502330258955644,0.045690883190883186,3,22,0.358974358974359,0.14957264957264957,1,False
(*)|(*)|(ffd_rv_12_06<=0.0032626709&ffd_vol_price_corr_10h_04>-0.41910306&session_progress>0.5625),36,10,atr_norm_returns_target,5,long,215,0.1773927392739274,0.0034639170003491777,0.0016015960324195124,0.005319974690593448,0.0024597732440378305,3.2207256431113387,1.0,1.0,0.40660066006600654,0.5976744186046512,0.643624470313465,a1_symbol_diversity_too_low,-0.0009502330258955644,0.04610042735042735,3,28,0.4046511627906977,0.08837209302325581,1,False
(*)|(*)|(ffd_rv_12_05<=0.0033551704&funding_proxy<=-0.92500925&regime_transition_entropy_48h>-0.52998012&trapped_longs_24<=0.82455623),43,1,atr_norm_returns_target,5,long,109,0.08993399339933994,0.0051708347206815665,0.0015699748873378573,0.005815860047621071,0.0017658182317289604,4.371473478935373,1.0,1.0,0.5036303630363036,0.5431192660550459,0.6413564545423464,a1_symbol_diversity_too_low|a1_symbol_concentration_too_high,-0.0009502330258955644,0.037500000000000006,3,15,0.5137614678899083,0.22935779816513763,1,False
(*)|(*)|(cvar_5pct>0.91180676&volatility_ratio_short_long<=-0.21229669),8,3,atr_norm_returns_target,5,long,258,0.21287128712871287,0.003456024929534557,0.001755225259488023,0.006072126833835621,0.003083875439231477,3.7739982645212136,1.0,1.0,0.20792079207920794,0.5945736434108527,0.6359712870678796,a1_support_too_high|a1_symbol_diversity_too_low,-0.0009502330258955644,0.08265669515669515,3,17,0.4108527131782946,0.12790697674418605,1,False
(*)|(*)|(compression_score<=0.77023387&regime_stability_24h>-0.47379881&regime_vol_score>-0.29232314&signed_vol>-0.27616176&vov_fast_slow_ratio<=0.46059617),31,7,atr_norm_returns_target,5,long,94,0.07755775577557755,0.006427340050961109,0.0017563080371812332,0.00855999138399846,0.0023390674130693463,3.5802277015599366,1.0,1.0,0.4343234323432343,0.5021276595744681,0.6357830359621153,a1_symbol_diversity_too_low|a1_symbol_concentration_too_high,-0.0009502330258955644,0.008101851851851846,3,16,0.5957446808510638,0.20212765957446807,1,False
(*)|(*)|(compression_score<=0.77023387&regime_stability_24h>-0.47379881&regime_vol_score<=-0.29232314&signed_vol>-0.27616176&vov_fast_slow_ratio<=0.46059617),31,4,atr_norm_returns_target,5,long,114,0.09405940594059406,0.004819279699994807,0.0015093348510972747,0.005244292309572166,0.0016424431958550188,3.233399276645677,1.0,1.0,0.5267326732673266,0.5894736842105264,0.6351860319341017,a1_symbol_diversity_too_low,-0.0009502330258955644,0.0024572649572649555,3,19,0.42105263157894735,0.18421052631578946,1,False
(*)|(*)|(adx_14_gt25>0.00000000000000000000000000000000001&ffd_rv_12_04<=0.0035628143&range_24h_pct>0.050322413&rv_48h>-0.086748101&vol_concentration_12>0.15694427),39,9,atr_norm_returns_target,5,long,110,0.09075907590759076,0.005290681665593927,0.0016165971755981445,0.005505401757101501,0.001682206092447681,3.2857020073233034,1.0,1.0,0.5082508250825082,0.4863636363636364,0.6324983455555674,a1_symbol_diversity_too_low|a1_symbol_concentration_too_high,-0.0009502330258955644,0.005021367521367524,3,17,0.6272727272727273,0.1,1,False
(*)|(dist_rolling_7d_high<=0.18581432&loc_pullback_depth_24>0.25556687)|(spectral_entropy_ret_48<=0.79213494&vov_fast_slow_ratio<=-0.26800835),25,8,atr_norm_returns_target,5,long,142,0.11716171617161716,0.0030022053651406733,0.0010875335761478969,0.005161050826113725,0.0018695643298677269,2.540010551659029,1.0,1.0,0.9561056105610561,0.595774647887324,0.632319910832833,a1_symbol_diversity_too_low,-0.0009502330258955644,0.010096153846153845,3,19,0.4084507042253521,0.14788732394366197,1,False
(*)|(*)|(be_vol_units<=-0.30828783&exh_qual>-0.00000000000000000000000000000000001&ffd_ema_spread_05>-0.0026619174&resid_ret_6h<=0.83227825&volatility_ratio_short_long<=0.18215595),11,7,atr_norm_returns_target,5,long,222,0.18316831683168316,0.0035669578088296425,0.0016776793083902132,0.005088526444851681,0.002393332353298884,3.1818757234761055,1.0,1.0,0.37425742574257426,0.5950450450450451,0.6289659983376132,a1_symbol_diversity_too_low,-0.0009502330258955644,0.061378205128205125,3,26,0.4099099099099099,0.1036036036036036,1,False
(*)|(loc_bb_channel_pos_24<=0.7488246)|(ffd_rv_24_06>0.0017376015&vol_regime_switch_12h<=-0.67890006&vov_fast_slow_ratio<=-0.67238677),22,1,atr_norm_returns_target,5,long,91,0.07508250825082509,0.005577968372093452,0.0014885487444589564,0.006717940707273631,0.001792764235665397,4.350264996377619,1.0,1.0,0.42046204620462047,0.5967032967032968,0.6262300623028566,a1_symbol_diversity_too_low|a1_day_concentration_too_high,-0.0009502330258955644,0.000783475783475783,3,16,0.4065934065934066,0.27472527472527475,1,False
(*)|(*)|(funding_proxy<=-1.9928365&return_autocorr_48>0.63204217&trend_age_hours>0.26378247),0,2,atr_norm_returns_target,5,long,102,0.08415841584158416,0.004401578038346534,0.0012754572724754162,0.007243523614486398,0.0020989755928341267,3.1635724568665227,1.0,1.0,0.47128712871287126,0.603921568627451,0.6206159213440785,a1_symbol_diversity_too_low,-0.0009502330258955644,0.01682692307692308,3,16,0.39215686274509803,0.24509803921568626,1,False
(*)|(up_down_semivol_ratio_tanh>-0.44266915)|(ker_24<=0.31082904&trapped_longs_12>0.094036654&vol_state_slope_1h<=0.32054216&vov_mad_20<=-0.1024681),10,8,atr_norm_returns_target,5,long,127,0.10478547854785479,0.0035053763802595965,0.0011808562341988561,0.006551880775990649,0.0022071322507979108,2.54388821743017,1.0,1.0,0.8867986798679868,0.5480314960629922,0.6197803543757946,a1_symbol_diversity_too_low|a1_symbol_concentration_too_high,-0.0009502330258955644,0.0328525641025641,3,21,0.5039370078740157,0.1889763779527559,1,False
(*)|(*)|(ffd_rv_24_06>0.0017376015&vol_regime_switch_12h>-0.67890006&vov_fast_slow_ratio<=-0.67238677),22,3,atr_norm_returns_target,5,long,65,0.05363036303630363,0.007717440678523137,0.0015924877590603299,0.008666788287146263,0.001788384884649229,4.643959857397182,1.0,1.0,0.3003300330033003,0.49615384615384617,0.6166624178237425,a1_symbol_diversity_too_low|a1_day_diversity_too_low|a1_symbol_concentration_too_high,-0.0009502330258955644,0.017681623931623935,3,9,0.5076923076923077,0.2153846153846154,1,False
(*)|(*)|(vol_regime_transition<=-0.46050951&vp_dist_poc_atr>0.17342879),6,3,atr_norm_returns_target,5,long,233,0.19224422442244224,0.0028379989284302545,0.0013690553836940979,0.005125671650718244,0.0024726324940317823,3.066653536823072,1.0,1.0,0.32343234323432346,0.596137339055794,0.6160194990270981,a1_symbol_diversity_too_low,-0.0009502330258955644,0.03965455840455841,3,20,0.40772532188841204,0.12446351931330472,1,False
(*)|(*)|(giveback_vol_units<=-0.30906811&regime_stability_24h>-0.56610298&rv_12h>-0.34563991&vov_fast_slow_ratio<=0.52279174),21,3,atr_norm_returns_target,5,long,302,0.24917491749174916,0.0036662017667530387,0.0020057842999264813,0.0056117146193068596,0.003070177201142521,3.980760588842675,1.0,1.0,0.004620462046204676,0.6211920529801325,0.6123438395512542,a1_support_too_high|a1_symbol_diversity_too_low,-0.0009502330258955644,0.05151353276353275,3,28,0.3576158940397351,0.11589403973509933,1,False
(*)|(*)|(climax_range_12>-0.54927498&entropy_jump_24h<=1.0404043&kf_atr_mean>-0.94295031&range_12h_pct<=0.058496475&variance_ratio_10_48<=0.87620008&vol_regime_z<=0.58413136),32,7,atr_norm_returns_target,5,long,294,0.24257425742574257,0.003980972126227658,0.0021514812593950946,0.0065067308490128015,0.0035165052750179477,4.235365229121099,1.0,1.0,0.04158415841584162,0.6078231292517007,0.6108169235705931,a1_support_too_high|a1_symbol_diversity_too_low,-0.0009502330258955644,0.028400997150997156,3,24,0.3843537414965986,0.14285714285714285,1,False
(*)|(dist_rolling_7d_high<=0.2077827)|(be_vol_units<=-0.24818201&regime_stability_24h<=-0.26795885&ret24h>-1.127349&vov_fast_slow_ratio<=0.57905883),17,2,atr_norm_returns_target,5,long,89,0.07343234323432343,0.006850281458222464,0.0017984514742825938,0.003950719293992703,0.001037209490163276,4.119616705265957,1.0,0.5,0.4112211221122112,0.6146067415730337,0.6097610935750072,a1_sign_consistency_too_low|a1_symbol_diversity_too_low,-0.0009502330258955644,0.04626068376068376,3,12,0.3707865168539326,0.2247191011235955,1,False
(*)|(tail_asymmetry_q90_q10_atr_norm>-0.75842494)|(dir_path_risk_short_2h>0.53142488&ffd_rv_12_06<=0.0032502173&volume_entropy_12<=-0.056327771),9,9,atr_norm_returns_target,5,long,190,0.15676567656765678,0.003023506152002435,0.0013056049292737787,0.004271907175674665,0.001844687189495878,2.8105815226395205,1.0,1.0,0.5221122112211221,0.5947368421052632,0.6096292653260271,a1_symbol_diversity_too_low,-0.0009502330258955644,0.006695156695156704,3,26,0.4105263157894737,0.12105263157894737,1,False
(*)|(*)|(compression_score<=0.65922117&realized_vol_minus_vol_state>0.23476599&sv_imb_12<=0.16548814&vov_interaction>0.074079953),15,8,atr_norm_returns_target,5,long,95,0.07838283828382839,0.005296112361707185,0.0014583497807599496,0.0052915607464459734,0.0014570964374271522,2.7768672128130985,1.0,1.0,0.4389438943894389,0.5736842105263158,0.6087822006571073,a1_symbol_diversity_too_low,-0.0009502330258955644,0.008742877492877492,3,20,0.45263157894736844,0.11578947368421053,1,False
(*)|(*)|(cvar_5pct<=-0.41170764&exh_qual>-0.00000000000000000000000000000000001&ffd_rv_12_06<=0.0046395697&press_12>-0.91397589&sv_imb_24<=0.25371802),46,10,atr_norm_returns_target,5,long,66,0.054455445544554455,0.007663155143911188,0.0016005324034751216,0.009302435029402334,0.0019429136453815,3.8972444859060276,1.0,1.0,0.3049504950495049,0.553030303030303,0.6071445263206364,a1_symbol_diversity_too_low|a1_day_diversity_too_low|a1_day_concentration_too_high,-0.0009502330258955644,0.008137464387464387,3,9,0.3939393939393939,0.2878787878787879,1,False
(*)|(dist_prior_day_high<=0.037438352)|(atr_pct_base<=1.3806336&impact_12<=0.30206296&pullback_8>-0.0011374551&regime_transition_entropy_48h>-0.54004765),0,6,atr_norm_returns_target,5,long,52,0.0429042904290429,0.010337039828300476,0.0017798876525550488,0.011614259871480782,0.001999806335486757,6.590750651967071,1.0,1.0,0.2402640264026402,0.4634615384615385,0.6048845590423814,a1_support_too_low|a1_symbol_diversity_too_low|a1_symbol_concentration_too_high,-0.0009502330258955644,0.0008368945868945862,3,11,0.6730769230769231,0.21153846153846154,1,False
(*)|(*)|(ffd_mr_z_05<=1.1745528&sv_imb_12>0.16740009&volatility_ratio_short_long>-0.11016153),14,2,atr_norm_returns_target,5,long,74,0.06105610561056106,0.005512631422764546,0.001259057794088199,0.011226511123918969,0.002564079701141987,3.0406118891423506,1.0,1.0,0.3419141914191419,0.6310810810810812,0.6021318579683478,a1_symbol_diversity_too_low,-0.0009502330258955644,0.024056267806267805,3,17,0.33783783783783783,0.22972972972972974,1,False
(*)|(*)|(atr_pct_base>1.4679528&compression_score<=0.80568868&entropy_jump_24h>-0.44783846),40,3,atr_norm_returns_target,5,long,285,0.23514851485148514,0.0034349320227639716,0.0018298236009116485,0.006195507443253536,0.0033004105071537527,4.477128896467449,1.0,1.0,0.08316831683168324,0.46140350877192987,0.6021011181908714,a1_support_too_high|a1_symbol_diversity_too_low|a1_symbol_concentration_too_high,-0.0009502330258955644,0.08198005698005699,3,17,0.6771929824561403,0.10877192982456141,1,False
(*)|(up_down_semivol_ratio_tanh>-1.2265127)|(ffd_dist_ema_slow_04<=-0.000094126401&funding_proxy<=0.00000000000000000000000000000000001&impact_12<=0.28248128&volume_entropy_12<=-0.062692322),20,1,atr_norm_returns_target,5,long,57,0.04702970297029703,0.008685242711452016,0.0016125694936572148,0.012439690911319861,0.0023096494525903324,4.345787458770913,1.0,1.0,0.2633663366336633,0.536842105263158,0.6004321136874667,a1_support_too_low|a1_symbol_diversity_too_low|a1_symbol_concentration_too_high,-0.0009502330258955644,0.009561965811965813,3,24,0.5263157894736842,0.15789473684210525,1,False
