families_combo,count
unknown,320
context|unknown,68
unknown|volatility,61
unknown|volatility_term_structure,45
liquidity|unknown,30
compression|unknown,21
path_structure|unknown,19
context|liquidity|unknown,16
unknown|volatility|volatility_term_structure,13
liquidity|path_structure|unknown,8
trend|unknown,6
compression|context|unknown,5
liquidity|unknown|volatility,5
momentum|unknown,5
context|unknown|volatility,3
context|momentum|unknown,2
compression|momentum|unknown,2
context|path_structure|unknown,1
liquidity,1
