fold_id,seed,best_iteration,best_val_metric,max_depth,num_leaves,min_data_in_leaf,objective,alpha,metric,target_type,target_name,horizon
0,42,10,0.13906966680339888,6,64,46,quantile,0.65,quantile,quantile,atr_norm_returns_target,5
1,42,50,0.14625619478752952,6,64,68,quantile,0.65,quantile,quantile,atr_norm_returns_target,5
