,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,blended_mu,blended_std,blended_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
regime_transition_entropy_48h,0.029146668,0.010463632,0.081188664,42.166668,10.9911585,161.76892,451.32422,180.82095,1126.493,0.14953074,0.061379857,0.36427978,0.07542642,0.02852196,0.19946542,8.0,0.0,0.7372774,0.17397684,0.75714284,0.5,0.03876508,9.5,2.8333333,0.3619112,11.0
t_pl_proxy,0.027878005,0.02580894,0.030112943,73.0,21.275965,250.47043,284.5433,109.967964,736.2589,0.0914909,0.03983351,0.2101393,0.058157306,0.04146496,0.08156941,13.0,0.0,0.14731103,0.16625729,0.6571429,0.16666667,0.0,15.0,4.0,0.28072724,12.0
vol_state,0.018228365,0.005325702,0.06239052,53.333332,10.386957,273.8477,258.24725,70.650505,943.9656,0.07745971,0.021165868,0.28347558,0.045698956,0.007724511,0.27035946,12.0,0.34873503,0.96938103,0.10754128,0.8428571,0.0,0.036795363,14.0,1.8333334,0.27170175,13.0
trend_regime_switch_12h,0.000669374,0.0004729921,0.00094729185,4.1666665,1.9507834,8.899559,8.990059,5.453344,14.8204775,0.0026313127,0.0016401605,0.00422142,0.0016028157,0.0012193096,0.0021069448,40.0,0.0,0.7892214,0.00069851853,0.9,0.0,0.80552226,39.0,1.1666666,0.2656603,14.0
kf_ret1h_mean,0.02376204,0.013820517,0.040854808,63.5,39.69362,101.58434,316.7963,223.58595,448.86496,0.1056381,0.07546914,0.14786716,0.052734237,0.031630374,0.08791864,14.0,0.0,0.7892214,0.14121252,0.5,0.33333334,0.0513637,12.5,5.8333335,0.25523508,15.0
kf_vol_ratio_mean,0.0017715354,0.0007963804,0.003940752,12.833333,5.4594464,30.166876,29.692438,14.653706,60.165047,0.008527709,0.0043151216,0.016852785,0.00488945,0.002358956,0.01013445,36.0,0.0,0.7892214,0.007404938,0.78571427,0.0,1.0,35.5,2.5,0.25050128,16.0
liq_low,0.00063178636,0.0004203575,0.0009495584,4.5,2.362908,8.569949,8.970911,6.0104165,13.38963,0.0026341819,0.0018137476,0.0038257332,0.0014361762,0.00080862344,0.0025507575,41.0,0.0,0.7892214,0.00046980561,0.9142857,0.0,0.35570228,39.0,1.0,0.24661493,17.0
vol_z_30_calm,0.015455221,0.006040057,0.039546624,49.333332,15.391195,158.12793,225.2046,109.14883,464.66022,0.06953034,0.034752134,0.13911283,0.037896357,0.014068587,0.102080904,15.0,0.0,0.60983926,0.09066728,0.7285714,0.0,0.067459546,15.0,3.1666667,0.23538284,18.0
second_leg_accel_vol_2h,0.02163426,0.016422741,0.02849958,51.666668,27.121128,98.42675,257.17038,121.34447,545.0319,0.07838002,0.03691909,0.16640247,0.049280938,0.031939123,0.07603874,16.0,0.0,0.32970625,0.12826543,0.5285714,0.16666667,0.07194384,16.0,5.5,0.23128603,19.0
giveback_vol_units,0.007744118,0.0037970685,0.01579412,15.5,4.7871356,50.18659,117.45993,61.907864,222.86078,0.036388416,0.020114671,0.06582841,0.01990594,0.009573778,0.04138872,23.0,0.0,0.7892214,0.043746844,0.74285716,0.0,0.224386,22.0,3.0,0.22099435,20.0
draw_extreme_10h,0.0005545765,0.0010083107,0.0002541835,1.0,0.57735026,1.4433757,7.237011,12.624821,3.4571006,0.0024011452,0.00437341,0.0010985895,0.0010840601,0.0021088824,0.0002786277,42.0,0.0,0.7892214,0.0,0.87142855,0.0,0.0513637,41.5,1.5,0.22042532,21.0
amihud_z,0.024800377,0.030973587,0.019857524,65.5,34.538628,124.216,230.46663,158.08572,335.98776,0.072669685,0.05340764,0.09887881,0.050662827,0.051992744,0.049366925,19.0,0.0,0.7892214,0.14753059,0.44285715,0.16666667,0.031794928,16.5,6.5,0.21844587,22.0
regime_stability_24h,0.0097811,0.0031792156,0.0300923,34.666668,7.781745,154.43552,127.066734,46.727646,345.53323,0.039740566,0.015992712,0.098752014,0.022856915,0.008300099,0.06294366,17.0,0.0,0.7892214,0.056141447,0.74285716,0.0,0.0,22.0,3.0,0.21659209,23.0
vol_scale,0.0102687115,0.0047142794,0.022367457,16.833334,5.1451163,55.0738,154.1292,76.87141,309.0331,0.049091592,0.024399785,0.09877073,0.024969533,0.009808739,0.06356348,18.0,0.04726085,0.76435924,0.059108462,0.67142856,0.0,0.30176765,20.5,3.8333333,0.21545517,24.0
time_since_trough_12h,0.0019293783,0.0011065395,0.003364092,10.666667,6.209312,18.323734,26.276049,16.237322,42.521217,0.0076895063,0.004771868,0.01239106,0.00429522,0.002308105,0.007993101,37.0,0.0,0.7892214,0.008365379,0.8,0.0,0.15690364,36.5,2.3333333,0.21244614,25.0
shock_vol_ratio,0.0044720476,0.0013048846,0.015326422,26.833334,7.6467133,94.161736,67.867355,25.897858,177.85168,0.0198539,0.0078348275,0.050310913,0.011681622,0.0039509875,0.034538276,25.0,0.0,0.7892214,0.023836985,0.7714286,0.0,0.034159046,29.0,2.6666667,0.20767544,26.0
volume_entropy_12,0.005977796,0.0025484283,0.014021994,22.833334,4.179979,124.72817,84.42312,41.26514,172.71873,0.025657848,0.013134904,0.050120287,0.015049859,0.006825086,0.03318614,28.0,0.0,0.7892214,0.032999147,0.6857143,0.0,0.32089043,25.5,3.6666667,0.20562263,27.0
grind_score,0.006702949,0.0024314474,0.01847851,31.5,10.889598,91.11907,96.95361,42.928013,218.97131,0.028861005,0.01312609,0.06345816,0.017030593,0.0067026736,0.043272447,22.0,0.0,0.7892214,0.03741155,0.7,0.0,0.09740458,24.0,3.5,0.20044659,28.0
chop_score,0.0025451817,0.0010976337,0.0059017404,12.166667,5.580223,26.527216,36.86312,16.498907,82.362404,0.010718301,0.004827834,0.023795756,0.006651667,0.0028567223,0.015487914,35.0,0.0,0.7892214,0.012112413,0.74285716,0.0,0.029368335,32.0,3.0,0.19384454,29.0
asset_vol_level,0.0067803524,0.0027271796,0.016857408,36.166668,9.31695,140.39227,90.127945,26.66193,304.66837,0.026806261,0.008375542,0.085794516,0.016144594,0.0047769896,0.054563213,21.0,0.0,0.7892214,0.037882533,0.6142857,0.0,0.36564025,25.5,4.5,0.19268884,30.0
asset_atr_level,0.0053632124,0.0035789628,0.0080369795,28.5,4.5734744,177.60022,66.392914,15.037798,293.12927,0.019396205,0.004531305,0.083025254,0.012687614,0.0065431907,0.024601994,26.0,0.0,0.7892214,0.029259535,0.64285713,0.0,0.1978935,30.0,4.1666665,0.1867017,31.0
rvol_hod_base,0.007035933,0.0032820965,0.015083149,24.5,7.36546,81.49525,97.58944,47.062145,202.3643,0.029860213,0.014555614,0.061256934,0.017693607,0.008604197,0.036385007,24.0,0.0,0.7892214,0.039437685,0.5714286,0.0,0.22586244,24.5,5.0,0.175841,32.0
vol_low,0.0053262697,0.0037117274,0.0076431124,7.8333335,2.9674156,20.6783,81.417915,60.29983,109.93193,0.025953742,0.01942639,0.03467431,0.0134836845,0.009936627,0.018296925,33.0,0.0,0.7892214,0.029034747,0.5857143,0.0,0.22676834,30.5,4.8333335,0.1737361,33.0
cusum_strength_norm,0.005922745,0.0043899426,0.007990744,24.5,11.701139,51.298424,82.68052,67.898224,100.68111,0.024806604,0.020821523,0.0295544,0.01467465,0.011254888,0.019133493,34.0,0.0,0.7892214,0.032664172,0.54285717,0.0,0.28520045,28.5,5.3333335,0.1679396,34.0
second_leg_accel_1h,0.0019882298,0.002006759,0.0016415599,4.0,3.3166249,4.020151,24.656662,25.09383,20.189259,0.0077356496,0.008256096,0.0060400087,0.004853367,0.004984683,0.003937925,39.0,0.0,0.7892214,0.008723478,0.55714285,0.0,0.43630895,37.5,5.1666665,0.16589907,35.0
vol_regime_z,0.0040475363,0.0017489817,0.009366907,21.833334,8.74484,54.511513,54.835827,24.193447,124.28852,0.016413562,0.007074355,0.038081914,0.009753136,0.004097168,0.023216931,32.0,0.0,0.7892214,0.021253923,0.6142857,0.0,0.0,30.0,4.5,0.16526109,36.0
kf_innov_var,0.0025240653,0.0021547987,0.0029566127,7.0,4.7958317,10.217206,37.601498,36.250736,39.002594,0.011404425,0.011116826,0.011699464,0.00652073,0.006060901,0.0058462042,38.0,0.0,0.7892214,0.011983924,0.54285717,0.0,0.44604087,35.5,5.3333335,0.1646075,37.0
ambig,0.0049252515,0.0027700781,0.00875719,20.166666,10.056784,40.439816,66.86918,31.236265,143.15048,0.019666681,0.0095218355,0.04062015,0.012248202,0.0061297594,0.02447379,31.0,0.0,0.7892214,0.026594635,0.55714285,0.0,0.18260552,28.5,5.1666665,0.16304304,38.0
amihud_illiq,0.0069711283,0.0049554734,0.009806657,29.666666,13.312484,66.11172,87.77307,42.19202,182.59642,0.026577534,0.013241453,0.053345006,0.017143017,0.01051694,0.02794378,27.0,0.0,0.7892214,0.039043363,0.5,0.0,0.07460659,26.5,5.8333335,0.15020418,39.0
spike_score,0.014274293,0.009729651,0.020941699,19.166666,6.9860973,52.5846,221.1975,172.8928,282.99808,0.06974803,0.05415883,0.08982447,0.036132038,0.027542353,0.047400605,20.0,0.0,0.75244194,0.08348158,0.31428573,0.0,0.16473979,20.0,8.0,0.13272329,40.0
base_prob_x_entropy,0.0074239606,0.0056999866,0.009669355,32.166668,22.843063,45.295784,117.69137,102.10205,135.66092,0.03552701,0.031197796,0.040456977,0.020056037,0.016565185,0.024282532,30.0,0.0,0.7892214,0.04179875,0.32857144,0.0,0.079008065,27.5,7.8333335,0.10908258,41.0
impact_z,0.009742721,0.0078790765,0.010039313,6.6666665,4.3843155,8.447621,154.6451,130.88847,152.26135,0.051185876,0.0429674,0.050813593,0.024762502,0.021283627,0.024008343,29.0,0.0,0.7892214,0.05590792,0.0,0.0,0.33870223,23.5,11.666667,0.04768447,42.0
