feature_a,feature_b,lift,final_pair_score
second_leg_accel_2h,base_prob_x_entropy,23.72870838633614,23.72870838633614
second_leg_accel_1h,trend_regime_switch_12h,23.18840579710145,23.18840579710145
kf_innov_var,liq_low,21.90443745494015,21.90443745494015
chop_score,second_leg_accel_2h,18.31187410586552,18.31187410586552
liq_low,second_leg_accel_vol_2h,17.627675089283116,17.627675089283116
amihud_illiq,impact_z,16.677524429967427,16.677524429967427
kf_innov_var,second_leg_accel_vol_2h,15.583464538098202,15.583464538098202
coherence_24,vol_state,14.216571806111318,14.216571806111318
second_leg_accel_2h,time_since_trough_12h,13.803019410496042,13.803019410496042
impact_z,regime_transition_entropy_48h,12.682660010266773,12.682660010266773
kf_ret1h_mean,second_leg_accel_1h,11.331373200909372,11.331373200909372
kf_innov_var,rvol_hod_base,11.299615027213594,11.299615027213594
amihud_z,liq_low,10.683003588172195,10.683003588172195
kf_innov_var,vol_concentration_12,10.651982417854818,10.651982417854818
chop_score,trend_regime_switch_12h,10.534979423868313,10.534979423868313
second_leg_accel_vol_2h,vol_low,9.750073388737611,9.750073388737611
second_leg_accel_1h,vol_low,9.746332903808264,9.746332903808264
impact_z,time_since_peak_12h,9.505832843395115,9.505832843395115
cusum_strength_norm,time_since_trough_12h,9.50358982791837,9.50358982791837
ambig,second_leg_accel_2h,9.401862108669329,9.401862108669329
coherence_24,liq_low,9.345339498661476,9.345339498661476
regime_transition_entropy_48h,vol_low,9.293391600840009,9.293391600840009
regime_stability_24h,vol_low,9.177084644250954,9.177084644250954
kf_innov_var,kf_vol_ratio_mean,11.318530163096877,9.054824130477503
second_leg_accel_1h,vol_z_30_calm,8.68195682798737,8.68195682798737
coherence_24,second_leg_accel_1h,8.60659977242164,8.60659977242164
kf_vol_ratio_mean,second_leg_accel_vol_2h,8.118862267720369,8.118862267720369
grind_score,time_since_trough_12h,8.011560149895216,8.011560149895216
asset_vol_level,vol_low,7.669263031755542,7.669263031755542
rvol_hod_base,vol_low,7.4996637220634055,7.4996637220634055
impact_z,base_prob_x_vol_regime,7.465424530997235,7.465424530997235
coherence_24,kf_vol_ratio_mean,7.328856695645104,7.328856695645104
cusum_strength_norm,vol_low,7.32297370438012,7.32297370438012
asset_vol_level,impact_z,7.277212457600988,7.277212457600988
second_leg_accel_1h,t_pl_proxy,7.228478964401295,7.228478964401295
second_leg_accel_vol_2h,spike_score,7.056371232833387,7.056371232833387
liq_low,second_leg_accel_vol_1h,6.856460757982692,6.856460757982692
impact_z,trend_regime_switch_12h,6.747792470236786,6.747792470236786
spike_score,t_pl_proxy,6.631624402156572,6.631624402156572
ambig,regime_stability_24h,6.556801862001976,6.556801862001976
rng_z,second_leg_accel_1h,6.534777169383237,6.534777169383237
be_vol_units,cusum_strength_norm,6.527708929260061,6.527708929260061
liq_low,rvol_hod_base,6.5143834118606,6.5143834118606
amihud_z,kf_innov_var,6.4250699780153155,6.4250699780153155
coherence_24,liq_score,6.398272227584731,6.398272227584731
liq_low,base_prob_x_entropy,6.315183612625687,6.315183612625687
amihud_z,coherence_24,6.242632097863432,6.242632097863432
complexity_regime_24h,rvol_hod_base,6.235897435897436,6.235897435897436
